Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MRT_M_R
5384,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Wetland,Bareland
5385,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Bareland,Wetland
5386,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
5387,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Bareland,Water
5388,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Water,Bareland
5389,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5390,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5391,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Wetland
5392,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
5393,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
5394,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
5395,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
5396,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5397,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Wetland
5398,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
5399,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5400,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5401,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5402,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
5403,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
5404,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5405,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
5406,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5407,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
5408,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
5409,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
5410,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
5411,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Wetland
5412,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
5413,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
5414,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
5415,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5416,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
5417,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5418,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5419,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
5420,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
5421,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
5422,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Wetland
5423,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
5424,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
5425,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
5426,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
5427,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,Water,Water
5428,Bareland,Bareland,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5429,Bareland,Bareland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5430,Bareland,Bareland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
5431,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5432,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5433,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5434,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5435,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5436,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
5437,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
5438,Bareland,Bareland,Grassland,NULL,Non_Wetland,Forest,Bareland,Bareland
5439,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5440,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
5441,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5442,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5443,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland,Water,Bareland
5444,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
5445,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland,Water,Bareland
5446,Bareland,Bareland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5447,Bareland,Bareland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
5448,Bareland,Bareland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5449,Bareland,Bareland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Wetland
5450,Bareland,Bareland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
5451,Bareland,Bareland,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
5452,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5453,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Bareland
5454,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
5455,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5456,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Wetland
5457,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
5458,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
5459,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Water,Wetland
5460,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
5461,Bareland,Bareland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5462,Bareland,Bareland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Bareland
5463,Bareland,Bareland,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
5464,Bareland,Bareland,Cropland,NULL,Non_Wetland,Wetland,Bareland,Bareland
5465,Bareland,Bareland,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
5466,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
5467,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5468,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5469,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5470,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5471,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
5472,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
5473,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5474,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Wetland
5475,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5476,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
5477,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5478,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
5479,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
5480,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Wetland
5481,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
5482,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
5483,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
5484,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5485,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
5486,Bareland,Bareland,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
5487,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
5488,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Wetland
5489,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
5490,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
5491,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Wetland
5492,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
5493,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5494,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5495,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5496,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
5497,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5498,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
5499,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5500,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
5501,Bareland,Bareland,Cropland,Water,Non_Wetland,Grassland,Bareland,Grassland
5502,Bareland,Bareland,Cropland,Water,Non_Wetland,Grassland,Bareland,Wetland
5503,Bareland,Bareland,Cropland,Water,Non_Wetland,Grassland,Bareland,Bareland
5504,Bareland,Bareland,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
5505,Bareland,Bareland,Cropland,Water,Non_Wetland,Grassland,Water,Wetland
5506,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Shrubland,Grassland
5507,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Wetland,Bareland
5508,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
5509,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Wetland
5510,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
5511,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
5512,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
5513,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
5514,Bareland,Bareland,Wetland,NULL,NULL,Bareland,Wetland,Bareland
5515,Bareland,Bareland,Wetland,NULL,NULL,Bareland,Bareland,Water
5516,Bareland,Bareland,Wetland,NULL,Wetland,Shrubland,Bareland,Grassland
5517,Bareland,Bareland,Wetland,NULL,Wetland,Shrubland,Water,Grassland
5518,Bareland,Bareland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
5519,Bareland,Bareland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
5520,Bareland,Bareland,Wetland,NULL,Wetland,Grassland,Bareland,NULL
5521,Bareland,Bareland,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
5522,Bareland,Bareland,Wetland,NULL,Wetland,Grassland,Bareland,Wetland
5523,Bareland,Bareland,Wetland,NULL,Wetland,Grassland,Bareland,Bareland
5524,Bareland,Bareland,Wetland,NULL,Wetland,Grassland,Water,Grassland
5525,Bareland,Bareland,Wetland,NULL,Wetland,Grassland,Water,Wetland
5526,Bareland,Bareland,Wetland,NULL,Wetland,Grassland,Water,Bareland
5527,Bareland,Bareland,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
5528,Bareland,Bareland,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
5529,Bareland,Bareland,Wetland,NULL,Wetland,Wetland,Water,Grassland
5530,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
5531,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Wetland,Water
5532,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
5533,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
5534,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
5535,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
5536,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Water
5537,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
5538,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Water,Grassland
5539,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Water,Wetland
5540,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Water,Bareland
5541,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Water,Water
5542,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Water,Forest
5543,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Forest,Wetland
5544,Bareland,Bareland,Wetland,NULL,Wetland,Forest,Wetland,Forest
5545,Bareland,Bareland,Wetland,Non_Water,NULL,Grassland,Bareland,Bareland
5546,Bareland,Bareland,Wetland,Non_Water,NULL,Grassland,Water,Wetland
5547,Bareland,Bareland,Wetland,Non_Water,NULL,Bareland,Bareland,Bareland
5548,Bareland,Bareland,Wetland,Non_Water,NULL,Bareland,Bareland,Water
5549,Bareland,Bareland,Wetland,Non_Water,NULL,Bareland,Water,Wetland
5550,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
5551,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland,Bareland,Wetland
5552,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
5553,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
5554,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland,Water,Bareland
5555,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Wetland,Bareland
5556,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
5557,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
5558,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
5559,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
5560,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
5561,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
5562,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
5563,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
5564,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Water
5565,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Grassland
5566,Bareland,Bareland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
5567,Bareland,Bareland,Wetland,Water,NULL,Grassland,Bareland,Bareland
5568,Bareland,Bareland,Wetland,Water,NULL,Grassland,Water,Bareland
5569,Bareland,Bareland,Wetland,Water,NULL,Grassland,Water,Water
5570,Bareland,Bareland,Wetland,Water,NULL,Bareland,Bareland,Wetland
5571,Bareland,Bareland,Wetland,Water,NULL,Bareland,Bareland,Bareland
5572,Bareland,Bareland,Wetland,Water,NULL,Bareland,Bareland,Water
5573,Bareland,Bareland,Wetland,Water,NULL,Bareland,Water,Bareland
5574,Bareland,Bareland,Wetland,Water,NULL,Bareland,Water,Water
5575,Bareland,Bareland,Wetland,Water,NULL,Water,Water,Water
5576,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Bareland,Wetland
5577,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Bareland,Bareland
5578,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Bareland,Water
5579,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Water,Grassland
5580,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Water,Wetland
5581,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Water,Bareland
5582,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Water,Water
5583,Bareland,Bareland,Wetland,Water,Wetland,Wetland,Water,Wetland
5584,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Bareland
5585,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Forest
5586,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Grassland
5587,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Wetland
5588,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
5589,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Water
5590,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Forest
5591,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
5592,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Wetland
5593,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Bareland
5594,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
5595,Bareland,Bareland,Wetland,Water,Wetland,Water,Bareland,Wetland
5596,Bareland,Bareland,Wetland,Water,Wetland,Water,Bareland,Bareland
5597,Bareland,Bareland,Wetland,Water,Wetland,Water,Bareland,Water
5598,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Bareland
5599,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Water
5600,Bareland,Bareland,Bareland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5601,Bareland,Bareland,Bareland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
5602,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5603,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland,Bareland,Wetland
5604,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland,Bareland,Bareland
5605,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5606,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
5607,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland,Water,Wetland
5608,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland,Water,Bareland
5609,Bareland,Bareland,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
5610,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5611,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5612,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
5613,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5614,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5615,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Wetland,Bareland
5616,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
5617,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5618,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Wetland
5619,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5620,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
5621,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
5622,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5623,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Built-up,Bareland
5624,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
5625,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Water,Wetland
5626,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
5627,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Water,Water
5628,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
5629,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
5630,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water,Bareland,Bareland
5631,Bareland,Bareland,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
5632,Bareland,Bareland,Bareland,NULL,Non_Wetland,Forest,Water,Forest
5633,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
5634,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Shrubland,Bareland,Bareland
5635,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
5636,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Wetland
5637,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
5638,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
5639,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Grassland,Water,Bareland
5640,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
5641,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
5642,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5643,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
5644,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5645,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Water
5646,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
5647,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5648,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Water,Wetland
5649,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
5650,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
5651,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water,Bareland,Bareland
5652,Bareland,Bareland,Bareland,Water,Non_Wetland,Grassland,Bareland,Grassland
5653,Bareland,Bareland,Bareland,Water,Non_Wetland,Grassland,Bareland,Wetland
5654,Bareland,Bareland,Bareland,Water,Non_Wetland,Grassland,Bareland,Bareland
5655,Bareland,Bareland,Bareland,Water,Non_Wetland,Grassland,Bareland,Water
5656,Bareland,Bareland,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
5657,Bareland,Bareland,Bareland,Water,Non_Wetland,Grassland,Water,Wetland
5658,Bareland,Bareland,Bareland,Water,Non_Wetland,Grassland,Water,Bareland
5659,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Grassland,Bareland
5660,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Wetland,Bareland
5661,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
5662,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Wetland
5663,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
5664,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
5665,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
5666,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
5667,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Water,Wetland
5668,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
5669,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Water,Water
5670,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Bareland,Water
5671,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Water
5672,Bareland,Bareland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Bareland
5673,Bareland,Bareland,Built-up,NULL,Non_Wetland,Shrubland,Water,Grassland
5674,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
5675,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Wetland
5676,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
5677,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
5678,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland,Water,Wetland
5679,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland,Water,Bareland
5680,Bareland,Bareland,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
5681,Bareland,Bareland,Built-up,NULL,Non_Wetland,Wetland,Bareland,Bareland
5682,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
5683,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
5684,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
5685,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5686,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Wetland
5687,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
5688,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
5689,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
5690,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
5691,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
5692,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Wetland
5693,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
5694,Bareland,Bareland,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
5695,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
5696,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Wetland
5697,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
