Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MVU_M_R
24221,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
24222,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,NULL,NULL
24223,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,NULL,Grassland
24224,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,NULL,Wetland
24225,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Shrubland,NULL
24226,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Shrubland,Grassland
24227,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
24228,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
24229,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
24230,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
24231,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
24232,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
24233,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
24234,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
24235,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
24236,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Grassland,NULL
24237,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
24238,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
24239,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Forest,NULL
24240,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Forest,Grassland
24241,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Forest,Wetland
24242,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
24243,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
24244,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
24245,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
24246,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
24247,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
24248,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
24249,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
24250,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
24251,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
24252,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
24253,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
24254,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
24255,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
24256,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
24257,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
24258,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
24259,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest,Shrubland,NULL
24260,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
24261,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest,Forest,Wetland
24262,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
24263,Forest,NULL,Bareland,Water,Non_Wetland,NULL,Shrubland,NULL
24264,Forest,NULL,Bareland,Water,Non_Wetland,NULL,Shrubland,Grassland
24265,Forest,NULL,Bareland,Water,Non_Wetland,NULL,Shrubland,Cropland
24266,Forest,NULL,Bareland,Water,Non_Wetland,NULL,Shrubland,Wetland
24267,Forest,NULL,Bareland,Water,Non_Wetland,NULL,Grassland,Grassland
24268,Forest,NULL,Bareland,Water,Non_Wetland,Shrubland,NULL,Grassland
24269,Forest,NULL,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
24270,Forest,NULL,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Water
24271,Forest,NULL,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Forest
24272,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
24273,Forest,NULL,Bareland,Water,Non_Wetland,Water,Shrubland,Grassland
24274,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
24275,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
24276,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
24277,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
24278,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Wetland
24279,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
24280,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
24281,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
24282,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
24283,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
24284,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
24285,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
24286,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
24287,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
24288,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Wetland
24289,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
24290,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
24291,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
24292,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
24293,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
24294,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
24295,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
24296,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
24297,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
24298,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Cropland
24299,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
24300,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
24301,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
24302,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Cropland
24303,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Forest,NULL
24304,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
24305,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
24306,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
24307,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
24308,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
24309,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Cropland
24310,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
24311,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
24312,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
24313,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
24314,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
24315,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
24316,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
24317,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
24318,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
24319,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
24320,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
24321,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
24322,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
24323,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
24324,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
24325,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
24326,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
24327,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
24328,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
24329,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
24330,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
24331,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
24332,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
24333,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,NULL
24334,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
24335,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Shrubland,NULL
24336,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Shrubland,Grassland
24337,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Shrubland,Cropland
24338,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Shrubland,Wetland
24339,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,NULL
24340,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
24341,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Built-up,Grassland
24342,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Built-up,Cropland
24343,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Shrubland,NULL
24344,Forest,NULL,Built-up,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
24345,Forest,NULL,Built-up,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
24346,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
24347,Forest,NULL,Built-up,Water,Non_Wetland,Shrubland,NULL,Grassland
24348,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
24349,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
24350,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
24351,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
24352,Forest,NULL,Water,NULL,Water,NULL,Shrubland,NULL
24353,Forest,NULL,Water,NULL,Water,NULL,Shrubland,Grassland
24354,Forest,NULL,Water,NULL,Water,NULL,Shrubland,Wetland
24355,Forest,NULL,Water,NULL,Water,NULL,Shrubland,Water
24356,Forest,NULL,Water,NULL,Water,NULL,Shrubland,Forest
24357,Forest,NULL,Water,NULL,Water,NULL,Grassland,Grassland
24358,Forest,NULL,Water,NULL,Water,NULL,Grassland,Wetland
24359,Forest,NULL,Water,NULL,Water,NULL,Water,Grassland
24360,Forest,NULL,Water,NULL,Water,NULL,Water,Forest
24361,Forest,NULL,Water,NULL,Water,Shrubland,NULL,NULL
24362,Forest,NULL,Water,NULL,Water,Shrubland,NULL,Grassland
24363,Forest,NULL,Water,NULL,Water,Shrubland,NULL,Wetland
24364,Forest,NULL,Water,NULL,Water,Shrubland,NULL,Water
24365,Forest,NULL,Water,NULL,Water,Shrubland,NULL,Forest
24366,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,NULL
24367,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Grassland
24368,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Wetland
24369,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Water
24370,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Forest
24371,Forest,NULL,Water,NULL,Water,Shrubland,Grassland,Grassland
24372,Forest,NULL,Water,NULL,Water,Shrubland,Grassland,Water
24373,Forest,NULL,Water,NULL,Water,Shrubland,Grassland,Forest
24374,Forest,NULL,Water,NULL,Water,Shrubland,Water,Grassland
24375,Forest,NULL,Water,NULL,Water,Shrubland,Water,Forest
24376,Forest,NULL,Water,NULL,Water,Shrubland,Forest,Grassland
24377,Forest,NULL,Water,NULL,Water,Grassland,Shrubland,Grassland
24378,Forest,NULL,Water,NULL,Water,Water,NULL,Grassland
24379,Forest,NULL,Water,NULL,Water,Water,NULL,Water
24380,Forest,NULL,Water,NULL,Water,Water,Shrubland,NULL
24381,Forest,NULL,Water,NULL,Water,Water,Shrubland,Grassland
24382,Forest,NULL,Water,NULL,Water,Water,Shrubland,Wetland
24383,Forest,NULL,Water,NULL,Water,Water,Shrubland,Water
24384,Forest,NULL,Water,NULL,Water,Water,Shrubland,Forest
24385,Forest,NULL,Water,NULL,Water,Water,Water,Grassland
24386,Forest,NULL,Water,NULL,Water,Water,Water,Wetland
24387,Forest,NULL,Water,NULL,Water,Water,Water,Water
24388,Forest,NULL,Water,NULL,Water,Water,Water,Forest
24389,Forest,NULL,Water,NULL,Water,Forest,Shrubland,NULL
24390,Forest,NULL,Water,NULL,Water,Forest,Shrubland,Grassland
24391,Forest,NULL,Water,NULL,Water,Forest,Shrubland,Wetland
24392,Forest,NULL,Water,NULL,Water,Forest,Shrubland,Water
24393,Forest,NULL,Water,NULL,Water,Forest,Shrubland,Forest
24394,Forest,NULL,Water,NULL,Water,Forest,Forest,Forest
24395,Forest,NULL,Water,Non_Water,Water,NULL,Shrubland,NULL
24396,Forest,NULL,Water,Non_Water,Water,NULL,Shrubland,Grassland
24397,Forest,NULL,Water,Non_Water,Water,NULL,Shrubland,Wetland
24398,Forest,NULL,Water,Non_Water,Water,NULL,Shrubland,Water
24399,Forest,NULL,Water,Non_Water,Water,NULL,Shrubland,Forest
24400,Forest,NULL,Water,Non_Water,Water,Shrubland,NULL,Grassland
24401,Forest,NULL,Water,Non_Water,Water,Shrubland,NULL,Wetland
24402,Forest,NULL,Water,Non_Water,Water,Shrubland,Shrubland,NULL
24403,Forest,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Grassland
24404,Forest,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Wetland
24405,Forest,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Water
24406,Forest,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Forest
24407,Forest,NULL,Water,Non_Water,Water,Shrubland,Water,Grassland
24408,Forest,NULL,Water,Non_Water,Water,Shrubland,Water,Forest
24409,Forest,NULL,Water,Non_Water,Water,Water,NULL,Grassland
24410,Forest,NULL,Water,Non_Water,Water,Water,Shrubland,Grassland
24411,Forest,NULL,Water,Non_Water,Water,Water,Shrubland,Water
24412,Forest,NULL,Water,Non_Water,Water,Water,Shrubland,Forest
24413,Forest,NULL,Water,Non_Water,Water,Water,Water,Grassland
24414,Forest,NULL,Water,Non_Water,Water,Water,Water,Wetland
24415,Forest,NULL,Water,Non_Water,Water,Water,Water,Water
24416,Forest,NULL,Water,Non_Water,Water,Water,Forest,Grassland
24417,Forest,NULL,Water,Non_Water,Water,Forest,NULL,Grassland
24418,Forest,NULL,Water,Non_Water,Water,Forest,Shrubland,NULL
24419,Forest,NULL,Water,Non_Water,Water,Forest,Shrubland,Grassland
24420,Forest,NULL,Water,Non_Water,Water,Forest,Shrubland,Water
24421,Forest,NULL,Water,Non_Water,Water,Forest,Shrubland,Forest
24422,Forest,NULL,Water,Non_Water,Water,Forest,Forest,Grassland
24423,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
24424,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
24425,Forest,NULL,Water,Water,Water,NULL,NULL,Water
24426,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
24427,Forest,NULL,Water,Water,Water,NULL,Shrubland,NULL
24428,Forest,NULL,Water,Water,Water,NULL,Shrubland,Grassland
24429,Forest,NULL,Water,Water,Water,NULL,Shrubland,Cropland
24430,Forest,NULL,Water,Water,Water,NULL,Shrubland,Wetland
24431,Forest,NULL,Water,Water,Water,NULL,Shrubland,Water
24432,Forest,NULL,Water,Water,Water,NULL,Shrubland,Forest
24433,Forest,NULL,Water,Water,Water,NULL,Grassland,Grassland
24434,Forest,NULL,Water,Water,Water,NULL,Grassland,Water
24435,Forest,NULL,Water,Water,Water,NULL,Water,Grassland
24436,Forest,NULL,Water,Water,Water,NULL,Water,Wetland
24437,Forest,NULL,Water,Water,Water,NULL,Water,Water
24438,Forest,NULL,Water,Water,Water,NULL,Forest,Grassland
24439,Forest,NULL,Water,Water,Water,NULL,Forest,Water
24440,Forest,NULL,Water,Water,Water,Shrubland,NULL,Grassland
24441,Forest,NULL,Water,Water,Water,Shrubland,NULL,Wetland
24442,Forest,NULL,Water,Water,Water,Shrubland,NULL,Water
24443,Forest,NULL,Water,Water,Water,Shrubland,NULL,Forest
24444,Forest,NULL,Water,Water,Water,Shrubland,Shrubland,NULL
24445,Forest,NULL,Water,Water,Water,Shrubland,Shrubland,Grassland
24446,Forest,NULL,Water,Water,Water,Shrubland,Shrubland,Wetland
24447,Forest,NULL,Water,Water,Water,Shrubland,Shrubland,Water
24448,Forest,NULL,Water,Water,Water,Shrubland,Shrubland,Forest
24449,Forest,NULL,Water,Water,Water,Shrubland,Grassland,Grassland
24450,Forest,NULL,Water,Water,Water,Shrubland,Grassland,Water
24451,Forest,NULL,Water,Water,Water,Shrubland,Water,NULL
24452,Forest,NULL,Water,Water,Water,Shrubland,Water,Grassland
24453,Forest,NULL,Water,Water,Water,Shrubland,Water,Cropland
24454,Forest,NULL,Water,Water,Water,Shrubland,Water,Wetland
24455,Forest,NULL,Water,Water,Water,Shrubland,Water,Water
24456,Forest,NULL,Water,Water,Water,Shrubland,Water,Forest
24457,Forest,NULL,Water,Water,Water,Shrubland,Forest,Grassland
24458,Forest,NULL,Water,Water,Water,Shrubland,Forest,Wetland
24459,Forest,NULL,Water,Water,Water,Shrubland,Forest,Water
24460,Forest,NULL,Water,Water,Water,Grassland,NULL,Grassland
24461,Forest,NULL,Water,Water,Water,Grassland,Shrubland,Grassland
24462,Forest,NULL,Water,Water,Water,Grassland,Built-up,Grassland
24463,Forest,NULL,Water,Water,Water,Bareland,Shrubland,Grassland
24464,Forest,NULL,Water,Water,Water,Bareland,Forest,Grassland
24465,Forest,NULL,Water,Water,Water,Built-up,Built-up,Water
24466,Forest,NULL,Water,Water,Water,Water,NULL,Grassland
24467,Forest,NULL,Water,Water,Water,Water,NULL,Wetland
24468,Forest,NULL,Water,Water,Water,Water,NULL,Water
24469,Forest,NULL,Water,Water,Water,Water,NULL,Forest
24470,Forest,NULL,Water,Water,Water,Water,Shrubland,Grassland
24471,Forest,NULL,Water,Water,Water,Water,Shrubland,Wetland
24472,Forest,NULL,Water,Water,Water,Water,Shrubland,Water
24473,Forest,NULL,Water,Water,Water,Water,Shrubland,Forest
24474,Forest,NULL,Water,Water,Water,Water,Grassland,Grassland
24475,Forest,NULL,Water,Water,Water,Water,Grassland,Wetland
24476,Forest,NULL,Water,Water,Water,Water,Grassland,Water
24477,Forest,NULL,Water,Water,Water,Water,Water,Grassland
24478,Forest,NULL,Water,Water,Water,Water,Water,Wetland
24479,Forest,NULL,Water,Water,Water,Water,Water,Water
24480,Forest,NULL,Water,Water,Water,Water,Water,Forest
24481,Forest,NULL,Water,Water,Water,Water,Forest,Grassland
24482,Forest,NULL,Water,Water,Water,Water,Forest,Wetland
24483,Forest,NULL,Water,Water,Water,Forest,NULL,Grassland
24484,Forest,NULL,Water,Water,Water,Forest,NULL,Wetland
24485,Forest,NULL,Water,Water,Water,Forest,NULL,Water
24486,Forest,NULL,Water,Water,Water,Forest,NULL,Forest
24487,Forest,NULL,Water,Water,Water,Forest,Shrubland,Grassland
24488,Forest,NULL,Water,Water,Water,Forest,Shrubland,Wetland
24489,Forest,NULL,Water,Water,Water,Forest,Shrubland,Water
24490,Forest,NULL,Water,Water,Water,Forest,Shrubland,Forest
24491,Forest,NULL,Water,Water,Water,Forest,Forest,Grassland
24492,Forest,NULL,Water,Water,Water,Forest,Forest,Wetland
24493,Forest,NULL,Water,Water,Water,Forest,Forest,Water
24494,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
24495,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
24496,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
24497,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
24498,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
24499,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
24500,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
24501,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
24502,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
24503,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
24504,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
24505,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
24506,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Built-up
24507,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
24508,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
24509,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
24510,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
24511,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
24512,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
24513,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
24514,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Water
24515,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
24516,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
24517,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
24518,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
24519,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
24520,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
24521,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
24522,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Cropland
24523,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
24524,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
24525,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
24526,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
24527,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
24528,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
24529,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
24530,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
24531,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
24532,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Built-up
24533,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
24534,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
24535,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
24536,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
24537,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
24538,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
24539,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
24540,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
24541,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
24542,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
24543,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
24544,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
24545,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
24546,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
24547,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Bareland
24548,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Water
24549,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
24550,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
24551,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
24552,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
24553,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
24554,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,Cropland
24555,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
24556,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
24557,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
24558,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
24559,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Water
24560,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
24561,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
24562,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
24563,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
24564,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
24565,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
24566,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
24567,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
24568,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
24569,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
24570,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
24571,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
