Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LXQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LXQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LXQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LXQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LXQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LXQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LXQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LXQ_M_R
703,Bareland,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
704,Bareland,Forest,Water,NULL,Water,NULL,NULL,Forest
705,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Water
706,Bareland,Forest,Water,Water,Water,NULL,NULL,Bareland
707,Bareland,Forest,Water,Water,Water,NULL,NULL,Water
708,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
709,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
710,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
711,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
712,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
713,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
714,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
715,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
716,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
717,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
718,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
719,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
720,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
721,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
722,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
723,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
724,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
725,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
726,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
727,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
728,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
729,Water,NULL,Water,Water,Water,NULL,NULL,Water
730,Water,NULL,Water,Water,Water,NULL,NULL,Forest
731,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
732,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
733,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
734,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
735,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
736,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
737,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
738,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
739,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
740,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
741,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
742,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
743,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
744,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
745,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
746,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
747,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
748,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
749,Water,Wetland,Water,Water,Water,NULL,NULL,Water
750,Water,Wetland,Water,Water,Water,NULL,NULL,Forest
751,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
752,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
753,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
754,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
755,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
756,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
757,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
758,Water,Bareland,Water,NULL,Water,NULL,NULL,Forest
759,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Water
760,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
761,Water,Bareland,Water,Water,Water,NULL,NULL,Water
762,Water,Bareland,Water,Water,Water,NULL,NULL,Forest
763,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
764,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
765,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
766,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
767,Water,Built-up,Water,NULL,Water,NULL,NULL,Grassland
768,Water,Built-up,Water,Water,Water,NULL,NULL,Forest
769,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
770,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
771,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
772,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
773,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
774,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
775,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
776,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
777,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
778,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
779,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
780,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
781,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
782,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
783,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
784,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
785,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
786,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
787,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
788,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
789,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
790,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
791,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
792,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
793,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
794,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
795,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
796,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
797,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
798,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
799,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
800,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
801,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
802,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
803,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
804,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
805,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
806,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
807,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
808,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
809,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
810,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
811,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
812,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
813,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
814,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
815,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
816,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
817,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
818,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
819,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
820,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
821,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
822,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
823,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
824,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
825,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
826,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
827,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
828,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
829,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
830,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
831,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
832,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
833,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
834,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
835,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
836,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
837,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
838,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
839,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
840,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
841,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
842,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
843,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
844,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
845,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
846,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
847,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
848,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
849,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
850,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
851,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
852,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
853,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
854,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
855,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
856,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
857,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
858,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
859,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
860,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
861,Water,Water,Water,NULL,Water,NULL,NULL,Water
862,Water,Water,Water,NULL,Water,NULL,NULL,Forest
863,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
864,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
865,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
866,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
867,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
868,Water,Water,Water,Water,Water,NULL,NULL,Grassland
869,Water,Water,Water,Water,Water,NULL,NULL,Wetland
870,Water,Water,Water,Water,Water,NULL,NULL,Bareland
871,Water,Water,Water,Water,Water,NULL,NULL,Water
872,Water,Water,Water,Water,Water,NULL,NULL,Forest
873,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
874,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
875,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
876,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
877,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
878,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
879,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
880,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
881,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
882,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
883,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
884,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
885,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
886,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
887,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
888,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
889,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
890,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
891,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
892,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
893,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
894,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
895,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
896,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
897,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
898,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
899,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
900,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
901,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
902,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
903,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
904,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
905,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
906,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
907,Water,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
908,Water,Forest,Water,Non_Water,Water,NULL,NULL,Water
909,Water,Forest,Water,Water,Water,NULL,NULL,Grassland
910,Water,Forest,Water,Water,Water,NULL,NULL,Water
911,Water,Forest,Water,Water,Water,NULL,NULL,Forest
912,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
913,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
914,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
915,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
916,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
917,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
918,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
919,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Water
920,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Water
921,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
922,Permanent_ice_and_snow,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
923,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,NULL,Water
924,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Water
925,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
926,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
927,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
928,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
929,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
930,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
931,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
932,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
933,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
934,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
935,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
936,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
937,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
938,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
939,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
940,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
941,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
942,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
943,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
944,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
945,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
946,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
947,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
948,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
949,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
950,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
951,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
952,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
953,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
954,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
955,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
956,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
957,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
958,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
959,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
960,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
961,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
962,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
963,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
964,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
965,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
966,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
967,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
968,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
969,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
970,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
971,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
972,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
973,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
974,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
975,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
976,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
977,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
978,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
979,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
980,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
981,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
982,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
983,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
984,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
985,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
986,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
987,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
988,Forest,NULL,Water,Water,Water,NULL,NULL,Water
989,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
990,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
991,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
992,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
993,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
994,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
995,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
996,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
997,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
998,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
999,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1000,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1001,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1002,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1003,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1004,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1005,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1006,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1007,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1008,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1009,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1010,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1011,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1012,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1013,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
1014,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1015,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1016,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1017,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1018,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1019,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1020,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1021,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1022,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1023,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1024,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1025,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1026,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1027,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1028,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1029,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1030,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1031,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1032,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1033,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1034,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1035,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1036,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1037,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1038,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1039,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1040,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
1041,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1042,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1043,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1044,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
1045,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
1046,Forest,Wetland,Water,Water,Water,NULL,NULL,Bareland
1047,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
1048,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
1049,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1050,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1051,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1052,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1053,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1054,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1055,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1056,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1057,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1058,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1059,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1060,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1061,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1062,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1063,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1064,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1065,Forest,Bareland,Water,NULL,Water,NULL,NULL,Water
1066,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1067,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
1068,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
