Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KFB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KFB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KFB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KFB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KFB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KFB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KFB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KFB_M_R
999,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1000,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1001,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1002,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1003,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1004,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
1005,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1006,Bareland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1007,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1008,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1009,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1010,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1011,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1012,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1013,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1014,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1015,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1016,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1017,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1018,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1019,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1020,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1021,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1022,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1023,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1024,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1025,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1026,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
1027,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1028,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1029,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1030,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1031,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1032,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1033,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1034,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1035,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1036,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1037,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1038,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1039,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1040,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1041,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1042,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1043,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1044,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1045,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1046,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1047,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
1048,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1049,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1050,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1051,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1052,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1053,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1054,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1055,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1056,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1057,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1058,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1059,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1060,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1061,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1062,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1063,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1064,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1065,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1066,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1067,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1068,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1069,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1070,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1071,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1072,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1073,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1074,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1075,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1076,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1077,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1078,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1079,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1080,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1081,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1082,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1083,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1084,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1085,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1086,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1087,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1088,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1089,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1090,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1091,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1092,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1093,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1094,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1095,Bareland,Water,Water,NULL,Water,NULL,NULL,Water
1096,Bareland,Water,Water,Water,Water,NULL,NULL,Bareland
1097,Bareland,Water,Water,Water,Water,NULL,NULL,Water
1098,Bareland,Water,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1099,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1100,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1101,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1102,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1103,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1104,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1105,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1106,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1107,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1108,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1109,Bareland,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Grassland
1110,Bareland,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Bareland
1111,Bareland,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1112,Bareland,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
1113,Bareland,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1114,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1115,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1116,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1117,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1118,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1119,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1120,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1121,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1122,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1123,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1124,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1125,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1126,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1127,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1128,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1129,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1130,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1131,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1132,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1133,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1134,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1135,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1136,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1137,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1138,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1139,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1140,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1141,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1142,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1143,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1144,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1145,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1146,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1147,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1148,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1149,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1150,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1151,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1152,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1153,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1154,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1155,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1156,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1157,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1158,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1159,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1160,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1161,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1162,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1163,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1164,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1165,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1166,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1167,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1168,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1169,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1170,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1171,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1172,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1173,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1174,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1175,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
1176,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1177,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1178,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1179,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1180,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1181,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1182,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1183,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1184,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1185,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1186,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1187,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1188,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1189,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1190,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1191,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1192,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1193,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1194,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1195,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1196,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1197,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1198,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1199,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1200,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1201,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Permanent_ice_and_snow
1202,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1203,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1204,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1205,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1206,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1207,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1208,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1209,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1210,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1211,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1212,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1213,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1214,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1215,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1216,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1217,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1218,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1219,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1220,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1221,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1222,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1223,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1224,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1225,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1226,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1227,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1228,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1229,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1230,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1231,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1232,Water,NULL,Water,NULL,Water,NULL,NULL,NULL
1233,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
1234,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
1235,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
1236,Water,NULL,Water,NULL,Water,NULL,NULL,Water
1237,Water,NULL,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1238,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
1239,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1240,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
1241,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
1242,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
1243,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
1244,Water,NULL,Water,Water,Water,NULL,NULL,Water
1245,Water,NULL,Water,Water,Water,NULL,NULL,Forest
1246,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
1247,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
1248,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Water
1249,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1250,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1251,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1252,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1253,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1254,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1255,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1256,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1257,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1258,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1259,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1260,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1261,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1262,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1263,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1264,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1265,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1266,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1267,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1268,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1269,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1270,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1271,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1272,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1273,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1274,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1275,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1276,Water,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1277,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1278,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1279,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1280,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1281,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1282,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1283,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1284,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1285,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1286,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1287,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1288,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1289,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1290,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1291,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1292,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1293,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1294,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1295,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1296,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1297,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1298,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1299,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1300,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
1301,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1302,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1303,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1304,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1305,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1306,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1307,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1308,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1309,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1310,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1311,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1312,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1313,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1314,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1315,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Permanent_ice_and_snow
1316,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1317,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1318,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1319,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1320,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1321,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Permanent_ice_and_snow
1322,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1323,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1324,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1325,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1326,Water,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1327,Water,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1328,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1329,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1330,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1331,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
