Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MZS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MZS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MZS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MZS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MZS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MZS_M_R
2621,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2622,Water,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Bareland
2623,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
2624,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
2625,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
2626,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
2627,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
2628,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
2629,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
2630,Water,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
2631,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
2632,Water,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2633,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Water
2634,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2635,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
2636,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
2637,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2638,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Water
2639,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
2640,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2641,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
2642,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
2643,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
2644,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
2645,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
2646,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
2647,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
2648,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
2649,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Bareland,Forest
2650,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
2651,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
2652,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
2653,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
2654,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
2655,Water,Water,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
2656,Water,Water,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
2657,Water,Water,Bareland,Water,Non_Wetland,Grassland,Bareland,Grassland
2658,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Water
2659,Water,Water,Bareland,Water,Non_Wetland,Wetland,Grassland,Forest
2660,Water,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
2661,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
2662,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Water
2663,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Forest
2664,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
2665,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Water
2666,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
2667,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
2668,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
2669,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
2670,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
2671,Water,Water,Bareland,Water,Non_Wetland,Forest,Grassland,Water
2672,Water,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Water
2673,Water,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
2674,Water,Water,Built-up,NULL,Non_Wetland,NULL,Water,Forest
2675,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Bareland
2676,Water,Water,Built-up,NULL,Non_Wetland,Wetland,NULL,Water
2677,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
2678,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Grassland,Bareland
2679,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
2680,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Water
2681,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
2682,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Water
2683,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
2684,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2685,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Water
2686,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2687,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
2688,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
2689,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
2690,Water,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
2691,Water,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
2692,Water,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Water
2693,Water,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
2694,Water,Water,Built-up,NULL,Non_Wetland,Water,Built-up,Water
2695,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
2696,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
2697,Water,Water,Built-up,NULL,Non_Wetland,Water,Forest,Grassland
2698,Water,Water,Built-up,NULL,Non_Wetland,Water,Forest,Forest
2699,Water,Water,Built-up,NULL,Non_Wetland,Forest,Water,Water
2700,Water,Water,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2701,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Wetland,Water
2702,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Forest,Forest
2703,Water,Water,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
2704,Water,Water,Built-up,Water,Non_Wetland,Built-up,Bareland,Built-up
2705,Water,Water,Built-up,Water,Non_Wetland,Built-up,Water,Grassland
2706,Water,Water,Built-up,Water,Non_Wetland,Water,Wetland,Water
2707,Water,Water,Built-up,Water,Non_Wetland,Water,Built-up,Grassland
2708,Water,Water,Water,NULL,Water,NULL,Wetland,Water
2709,Water,Water,Water,NULL,Water,NULL,Wetland,Forest
2710,Water,Water,Water,NULL,Water,NULL,Water,Water
2711,Water,Water,Water,NULL,Water,NULL,Water,Forest
2712,Water,Water,Water,NULL,Water,Grassland,Grassland,Water
2713,Water,Water,Water,NULL,Water,Grassland,Grassland,Forest
2714,Water,Water,Water,NULL,Water,Grassland,Wetland,Water
2715,Water,Water,Water,NULL,Water,Grassland,Water,Grassland
2716,Water,Water,Water,NULL,Water,Grassland,Water,Forest
2717,Water,Water,Water,NULL,Water,Wetland,NULL,Grassland
2718,Water,Water,Water,NULL,Water,Wetland,NULL,Forest
2719,Water,Water,Water,NULL,Water,Wetland,Wetland,Water
2720,Water,Water,Water,NULL,Water,Wetland,Wetland,Forest
2721,Water,Water,Water,NULL,Water,Wetland,Water,Water
2722,Water,Water,Water,NULL,Water,Wetland,Water,Forest
2723,Water,Water,Water,NULL,Water,Wetland,Forest,Water
2724,Water,Water,Water,NULL,Water,Wetland,Forest,Forest
2725,Water,Water,Water,NULL,Water,Water,NULL,Grassland
2726,Water,Water,Water,NULL,Water,Water,NULL,Bareland
2727,Water,Water,Water,NULL,Water,Water,NULL,Water
2728,Water,Water,Water,NULL,Water,Water,Grassland,Bareland
2729,Water,Water,Water,NULL,Water,Water,Grassland,Water
2730,Water,Water,Water,NULL,Water,Water,Wetland,Grassland
2731,Water,Water,Water,NULL,Water,Water,Wetland,Water
2732,Water,Water,Water,NULL,Water,Water,Wetland,Forest
2733,Water,Water,Water,NULL,Water,Water,Water,Grassland
2734,Water,Water,Water,NULL,Water,Water,Water,Wetland
2735,Water,Water,Water,NULL,Water,Water,Water,Water
2736,Water,Water,Water,NULL,Water,Water,Water,Forest
2737,Water,Water,Water,NULL,Water,Water,Forest,Water
2738,Water,Water,Water,NULL,Water,Water,Forest,Forest
2739,Water,Water,Water,NULL,Water,Forest,Water,Forest
2740,Water,Water,Water,Non_Water,Water,NULL,Wetland,Forest
2741,Water,Water,Water,Non_Water,Water,NULL,Water,Forest
2742,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Water
2743,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
2744,Water,Water,Water,Non_Water,Water,Wetland,Water,Grassland
2745,Water,Water,Water,Non_Water,Water,Wetland,Water,Wetland
2746,Water,Water,Water,Non_Water,Water,Wetland,Water,Water
2747,Water,Water,Water,Non_Water,Water,Wetland,Water,Forest
2748,Water,Water,Water,Non_Water,Water,Wetland,Forest,Grassland
2749,Water,Water,Water,Non_Water,Water,Wetland,Forest,Water
2750,Water,Water,Water,Non_Water,Water,Water,Grassland,Water
2751,Water,Water,Water,Non_Water,Water,Water,Wetland,Water
2752,Water,Water,Water,Non_Water,Water,Water,Wetland,Forest
2753,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
2754,Water,Water,Water,Non_Water,Water,Water,Water,Wetland
2755,Water,Water,Water,Non_Water,Water,Water,Water,Bareland
2756,Water,Water,Water,Non_Water,Water,Water,Water,Water
2757,Water,Water,Water,Non_Water,Water,Water,Water,Forest
2758,Water,Water,Water,Non_Water,Water,Water,Forest,Water
2759,Water,Water,Water,Non_Water,Water,Forest,Water,Forest
2760,Water,Water,Water,Water,Water,NULL,Wetland,Water
2761,Water,Water,Water,Water,Water,NULL,Wetland,Forest
2762,Water,Water,Water,Water,Water,NULL,Water,Water
2763,Water,Water,Water,Water,Water,NULL,Water,Forest
2764,Water,Water,Water,Water,Water,NULL,Forest,Grassland
2765,Water,Water,Water,Water,Water,NULL,Forest,Water
2766,Water,Water,Water,Water,Water,NULL,Forest,Forest
2767,Water,Water,Water,Water,Water,Grassland,Grassland,Grassland
2768,Water,Water,Water,Water,Water,Grassland,Grassland,Water
2769,Water,Water,Water,Water,Water,Grassland,Grassland,Forest
2770,Water,Water,Water,Water,Water,Grassland,Wetland,Grassland
2771,Water,Water,Water,Water,Water,Grassland,Water,Grassland
2772,Water,Water,Water,Water,Water,Grassland,Water,Water
2773,Water,Water,Water,Water,Water,Grassland,Water,Forest
2774,Water,Water,Water,Water,Water,Grassland,Forest,Grassland
2775,Water,Water,Water,Water,Water,Grassland,Forest,Water
2776,Water,Water,Water,Water,Water,Wetland,Grassland,Grassland
2777,Water,Water,Water,Water,Water,Wetland,Grassland,Wetland
2778,Water,Water,Water,Water,Water,Wetland,Grassland,Bareland
2779,Water,Water,Water,Water,Water,Wetland,Grassland,Forest
2780,Water,Water,Water,Water,Water,Wetland,Wetland,Grassland
2781,Water,Water,Water,Water,Water,Wetland,Wetland,Water
2782,Water,Water,Water,Water,Water,Wetland,Wetland,Forest
2783,Water,Water,Water,Water,Water,Wetland,Water,Grassland
2784,Water,Water,Water,Water,Water,Wetland,Water,Wetland
2785,Water,Water,Water,Water,Water,Wetland,Water,Bareland
2786,Water,Water,Water,Water,Water,Wetland,Water,Water
2787,Water,Water,Water,Water,Water,Wetland,Water,Forest
2788,Water,Water,Water,Water,Water,Wetland,Forest,Grassland
2789,Water,Water,Water,Water,Water,Wetland,Forest,Wetland
2790,Water,Water,Water,Water,Water,Wetland,Forest,Bareland
2791,Water,Water,Water,Water,Water,Wetland,Forest,Water
2792,Water,Water,Water,Water,Water,Wetland,Forest,Forest
2793,Water,Water,Water,Water,Water,Bareland,Wetland,Water
2794,Water,Water,Water,Water,Water,Water,Grassland,Grassland
2795,Water,Water,Water,Water,Water,Water,Grassland,Bareland
2796,Water,Water,Water,Water,Water,Water,Grassland,Water
2797,Water,Water,Water,Water,Water,Water,Grassland,Forest
2798,Water,Water,Water,Water,Water,Water,Wetland,Grassland
2799,Water,Water,Water,Water,Water,Water,Wetland,Wetland
2800,Water,Water,Water,Water,Water,Water,Wetland,Water
2801,Water,Water,Water,Water,Water,Water,Wetland,Forest
2802,Water,Water,Water,Water,Water,Water,Water,Grassland
2803,Water,Water,Water,Water,Water,Water,Water,Wetland
2804,Water,Water,Water,Water,Water,Water,Water,Bareland
2805,Water,Water,Water,Water,Water,Water,Water,Water
2806,Water,Water,Water,Water,Water,Water,Water,Forest
2807,Water,Water,Water,Water,Water,Water,Forest,Grassland
2808,Water,Water,Water,Water,Water,Water,Forest,Water
2809,Water,Water,Water,Water,Water,Water,Forest,Forest
2810,Water,Water,Water,Water,Water,Forest,Grassland,Forest
2811,Water,Water,Water,Water,Water,Forest,Water,Water
2812,Water,Water,Water,Water,Water,Forest,Water,Forest
2813,Water,Water,Water,Water,Water,Forest,Forest,Water
2814,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2815,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Water
2816,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2817,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
2818,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2819,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
2820,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
2821,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2822,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2823,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2824,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2825,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
2826,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2827,Water,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2828,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2829,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
2830,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2831,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2832,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2833,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
2834,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2835,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
2836,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
2837,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2838,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2839,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
2840,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2841,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2842,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2843,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2844,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2845,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
2846,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
2847,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2848,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
2849,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
2850,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2851,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
2852,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
2853,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
2854,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
2855,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
2856,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
2857,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2858,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2859,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2860,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2861,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2862,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2863,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2864,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
2865,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
2866,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
2867,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Water
2868,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
2869,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
2870,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
2871,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2872,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
2873,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2874,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
2875,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
2876,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
2877,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
2878,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Water
2879,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
2880,Water,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
2881,Water,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
2882,Water,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Water
2883,Water,Water,Forest,Water,Non_Wetland,Grassland,Forest,Water
2884,Water,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Water
2885,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
2886,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
2887,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Grassland
2888,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
2889,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
2890,Water,Water,Forest,Water,Non_Wetland,Wetland,Forest,Grassland
2891,Water,Water,Forest,Water,Non_Wetland,Wetland,Forest,Water
2892,Water,Water,Forest,Water,Non_Wetland,Wetland,Forest,Forest
2893,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
2894,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
2895,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
2896,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
2897,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
2898,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
2899,Water,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
2900,Water,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2901,Water,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
2902,Water,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2903,Water,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2904,Water,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
2905,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2906,Water,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
2907,Water,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2908,Water,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2909,Water,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2910,Water,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2911,Water,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
2912,Water,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Water
2913,Water,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
2914,Water,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
2915,Water,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
2916,Water,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2917,Water,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
2918,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2919,Water,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
2920,Water,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
2921,Water,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2922,Water,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
2923,Water,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
2924,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
2925,Water,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2926,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
2927,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2928,Water,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
2929,Water,Forest,Wetland,Water,Wetland,Water,Water,Forest
2930,Water,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
2931,Water,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2932,Water,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Water
2933,Water,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2934,Water,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2935,Water,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
2936,Water,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
2937,Water,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
2938,Water,Forest,Water,Non_Water,Water,Wetland,Water,Water
2939,Water,Forest,Water,Water,Water,Wetland,Water,Forest
2940,Water,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2941,Water,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
2942,Water,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2943,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2944,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2945,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2946,Water,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2947,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2948,Water,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
2949,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2950,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2951,Water,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
2952,Water,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2953,Water,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Forest
2954,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2955,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2956,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2957,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2958,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2959,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2960,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2961,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
2962,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2963,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2964,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2965,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2966,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2967,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
2968,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
2969,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2970,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2971,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2972,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2973,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2974,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2975,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2976,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
2977,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
2978,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
2979,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
2980,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
2981,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
2982,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2983,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2984,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2985,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2986,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
2987,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2988,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2989,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2990,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
2991,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
2992,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2993,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
2994,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
2995,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
