Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MNQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MNQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MNQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MNQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MNQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MNQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MNQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MNQ_M_R
15734,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
15735,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
15736,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
15737,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
15738,Forest,Water,Bareland,NULL,Non_Wetland,Forest,NULL,Grassland
15739,Forest,Water,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
15740,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
15741,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
15742,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Wetland
15743,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
15744,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
15745,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
15746,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
15747,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
15748,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
15749,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Forest,Wetland
15750,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
15751,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
15752,Forest,Water,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
15753,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Wetland
15754,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Water
15755,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Forest
15756,Forest,Water,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
15757,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Water,Wetland
15758,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Water,Water
15759,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Water,Forest
15760,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Forest,Water
15761,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
15762,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Forest,Forest
15763,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest,Water,Water
15764,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest,Water,Forest
15765,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest,Forest,Forest
15766,Forest,Water,Water,NULL,Water,NULL,NULL,Water
15767,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
15768,Forest,Water,Water,NULL,Water,NULL,Water,Water
15769,Forest,Water,Water,NULL,Water,NULL,Water,Forest
15770,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
15771,Forest,Water,Water,NULL,Water,Grassland,Grassland,Forest
15772,Forest,Water,Water,NULL,Water,Grassland,Forest,Forest
15773,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
15774,Forest,Water,Water,NULL,Water,Bareland,Forest,Forest
15775,Forest,Water,Water,NULL,Water,Water,Water,Water
15776,Forest,Water,Water,NULL,Water,Water,Water,Forest
15777,Forest,Water,Water,NULL,Water,Water,Forest,Water
15778,Forest,Water,Water,NULL,Water,Water,Forest,Forest
15779,Forest,Water,Water,NULL,Water,Forest,NULL,Forest
15780,Forest,Water,Water,NULL,Water,Forest,Water,Grassland
15781,Forest,Water,Water,NULL,Water,Forest,Water,Water
15782,Forest,Water,Water,NULL,Water,Forest,Water,Forest
15783,Forest,Water,Water,NULL,Water,Forest,Forest,Water
15784,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
15785,Forest,Water,Water,Non_Water,Water,NULL,Water,Wetland
15786,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
15787,Forest,Water,Water,Non_Water,Water,NULL,Forest,Grassland
15788,Forest,Water,Water,Non_Water,Water,Grassland,Water,Forest
15789,Forest,Water,Water,Non_Water,Water,Grassland,Forest,Forest
15790,Forest,Water,Water,Non_Water,Water,Wetland,Forest,Forest
15791,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
15792,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
15793,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
15794,Forest,Water,Water,Non_Water,Water,Forest,Water,Grassland
15795,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
15796,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
15797,Forest,Water,Water,Non_Water,Water,Forest,Forest,Grassland
15798,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
15799,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
15800,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
15801,Forest,Water,Water,Water,Water,NULL,NULL,Forest
15802,Forest,Water,Water,Water,Water,NULL,Wetland,Wetland
15803,Forest,Water,Water,Water,Water,NULL,Water,Grassland
15804,Forest,Water,Water,Water,Water,NULL,Water,Wetland
15805,Forest,Water,Water,Water,Water,NULL,Water,Water
15806,Forest,Water,Water,Water,Water,NULL,Forest,Grassland
15807,Forest,Water,Water,Water,Water,NULL,Forest,Wetland
15808,Forest,Water,Water,Water,Water,NULL,Forest,Water
15809,Forest,Water,Water,Water,Water,NULL,Forest,Forest
15810,Forest,Water,Water,Water,Water,Grassland,Water,Water
15811,Forest,Water,Water,Water,Water,Grassland,Forest,Forest
15812,Forest,Water,Water,Water,Water,Wetland,Water,Wetland
15813,Forest,Water,Water,Water,Water,Wetland,Water,Water
15814,Forest,Water,Water,Water,Water,Wetland,Forest,Wetland
15815,Forest,Water,Water,Water,Water,Wetland,Forest,Water
15816,Forest,Water,Water,Water,Water,Wetland,Forest,Forest
15817,Forest,Water,Water,Water,Water,Water,NULL,Water
15818,Forest,Water,Water,Water,Water,Water,Water,Grassland
15819,Forest,Water,Water,Water,Water,Water,Water,Wetland
15820,Forest,Water,Water,Water,Water,Water,Water,Water
15821,Forest,Water,Water,Water,Water,Water,Forest,Grassland
15822,Forest,Water,Water,Water,Water,Water,Forest,Wetland
15823,Forest,Water,Water,Water,Water,Water,Forest,Bareland
15824,Forest,Water,Water,Water,Water,Water,Forest,Forest
15825,Forest,Water,Water,Water,Water,Forest,NULL,Grassland
15826,Forest,Water,Water,Water,Water,Forest,NULL,Forest
15827,Forest,Water,Water,Water,Water,Forest,Water,Grassland
15828,Forest,Water,Water,Water,Water,Forest,Water,Wetland
15829,Forest,Water,Water,Water,Water,Forest,Water,Water
15830,Forest,Water,Water,Water,Water,Forest,Water,Forest
15831,Forest,Water,Water,Water,Water,Forest,Forest,Grassland
15832,Forest,Water,Water,Water,Water,Forest,Forest,Wetland
15833,Forest,Water,Water,Water,Water,Forest,Forest,Water
15834,Forest,Water,Water,Water,Water,Forest,Forest,Forest
15835,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
15836,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
15837,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
15838,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
15839,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
15840,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
15841,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
15842,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
15843,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
15844,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
15845,Forest,Water,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
15846,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
15847,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Wetland
15848,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
15849,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,NULL
15850,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
15851,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
15852,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
15853,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
15854,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
15855,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
15856,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
15857,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
15858,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
15859,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
15860,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
15861,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
15862,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
15863,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
15864,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
15865,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
15866,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Water
15867,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
15868,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
15869,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
15870,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
15871,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
15872,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
15873,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
15874,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
15875,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
15876,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
15877,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
15878,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
15879,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
15880,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
15881,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
15882,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
15883,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
15884,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
15885,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
15886,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
15887,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
15888,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Wetland
15889,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
15890,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
15891,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
15892,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
15893,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
15894,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
15895,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
15896,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
15897,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
15898,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,NULL
15899,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
15900,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Wetland
15901,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Bareland
15902,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
15903,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
15904,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
15905,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
15906,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Water
15907,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
15908,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
15909,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
15910,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
15911,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
15912,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
15913,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Grassland
15914,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Wetland
15915,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
15916,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
15917,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,NULL
15918,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
15919,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
15920,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
15921,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
15922,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
15923,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
15924,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
15925,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
15926,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
15927,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,NULL
15928,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
15929,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
15930,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
15931,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
15932,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
15933,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,NULL
15934,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
15935,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Wetland
15936,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
15937,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
15938,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
15939,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
15940,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Built-up,Built-up
15941,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
15942,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
15943,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
15944,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Water
15945,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
15946,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
15947,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
15948,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
15949,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,NULL
15950,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
15951,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Wetland
15952,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
15953,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
15954,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
15955,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
15956,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
15957,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
15958,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
15959,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
15960,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Wetland
15961,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
15962,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,NULL
15963,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
15964,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
15965,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Water
15966,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
15967,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Grassland
15968,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Water
15969,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
15970,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
15971,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Grassland
15972,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Wetland
15973,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
15974,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,NULL
15975,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
15976,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Cropland
15977,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
15978,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Built-up
15979,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
15980,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
15981,Forest,Water,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
15982,Forest,Water,Forest,Water,Non_Wetland,NULL,Grassland,Forest
15983,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Grassland
15984,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Grassland
15985,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Water
15986,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
15987,Forest,Water,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
15988,Forest,Water,Forest,Water,Non_Wetland,Grassland,NULL,Forest
15989,Forest,Water,Forest,Water,Non_Wetland,Grassland,Forest,Forest
15990,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
15991,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Forest
15992,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Grassland
15993,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Water
15994,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Forest
15995,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
15996,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
15997,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Wetland
15998,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
15999,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
16000,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Water
16001,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Forest
16002,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
16003,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Grassland
16004,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
16005,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
16006,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
16007,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
16008,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
16009,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
16010,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
16011,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
16012,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
16013,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
16014,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
16015,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
16016,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
16017,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
16018,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
16019,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
16020,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
16021,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
16022,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Wetland
16023,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
16024,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
16025,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Wetland
16026,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Built-up
16027,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
16028,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
16029,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
16030,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
16031,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
16032,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
16033,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
16034,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
16035,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
16036,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
16037,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
16038,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
16039,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
16040,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
16041,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
16042,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
16043,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
16044,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
16045,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
16046,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
16047,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
16048,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
16049,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
16050,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
16051,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
16052,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
16053,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
16054,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Built-up
16055,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
16056,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
16057,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Wetland
16058,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
16059,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
16060,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
16061,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Wetland
16062,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
16063,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
16064,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
16065,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
16066,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
16067,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
16068,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
16069,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
16070,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
16071,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
16072,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
16073,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Wetland
16074,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
16075,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
16076,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
16077,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
16078,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
16079,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
16080,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
16081,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
16082,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
16083,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
16084,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
16085,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
16086,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
16087,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Grassland
16088,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Forest
16089,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
16090,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
16091,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
16092,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
