Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NDJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NDJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NDJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NDJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NDJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NDJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NDJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NDJ_M_R
339,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
340,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
341,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,Wetland,Built-up
342,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
343,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
344,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
345,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
346,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
347,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Forest
348,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
349,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
350,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Forest
351,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
352,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Forest
353,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Forest
354,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Wetland,Built-up
355,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Wetland,Forest
356,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Bareland,Forest
357,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
358,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
359,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Built-up
360,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
361,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
362,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
363,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
364,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
365,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
366,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
367,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
368,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
369,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
370,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
371,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
372,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
373,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
374,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
375,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
376,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
377,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
378,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
379,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
380,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
381,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Built-up
382,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
383,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
384,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
385,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
386,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
387,NULL,Water,Wetland,NULL,Wetland,NULL,Water,Water
388,NULL,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
389,NULL,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
390,NULL,Water,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
391,NULL,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
392,NULL,Water,Wetland,NULL,Wetland,Bareland,Water,Water
393,NULL,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
394,NULL,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
395,NULL,Water,Wetland,NULL,Wetland,Water,Wetland,Water
396,NULL,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
397,NULL,Water,Wetland,NULL,Wetland,Water,Water,Wetland
398,NULL,Water,Wetland,NULL,Wetland,Water,Water,Water
399,NULL,Water,Wetland,NULL,Wetland,Water,Water,Forest
400,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
401,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
402,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Water
403,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
404,NULL,Water,Water,NULL,Water,Water,Water,Water
405,NULL,Water,Water,NULL,Water,Water,Water,Forest
406,NULL,Water,Water,Non_Water,Water,Water,Water,Water
407,NULL,Water,Water,Water,Water,NULL,Water,Water
408,NULL,Water,Water,Water,Water,Water,Water,Wetland
409,NULL,Water,Water,Water,Water,Water,Water,Water
410,NULL,Water,Water,Water,Water,Water,Water,Forest
411,NULL,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
412,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
413,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
414,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
415,NULL,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
416,NULL,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
417,NULL,Water,Forest,NULL,Non_Wetland,Water,Water,Water
418,NULL,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
419,NULL,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
420,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
421,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
422,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
423,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
424,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
425,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
426,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
427,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
428,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
429,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
430,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
431,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
432,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
433,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
434,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
435,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
436,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
437,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
438,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
439,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
440,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
441,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
442,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
443,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
444,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
445,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
446,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
447,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
448,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
449,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
450,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
451,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
452,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
453,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
454,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
455,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
456,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
457,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
458,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
459,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
460,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
461,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
462,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
463,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
464,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
465,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
466,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
467,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
468,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
469,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
470,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
471,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
472,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
473,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
474,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
475,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
476,NULL,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
477,NULL,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
478,NULL,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
479,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
480,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
481,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
482,NULL,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
483,NULL,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
484,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
485,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
486,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
487,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
488,NULL,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
489,NULL,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
490,NULL,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
491,NULL,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
492,NULL,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
493,NULL,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
494,NULL,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
495,NULL,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
496,NULL,Forest,Wetland,NULL,Wetland,Water,Water,Forest
497,NULL,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
498,NULL,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
499,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
500,NULL,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
501,NULL,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
502,NULL,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
503,NULL,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
504,NULL,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
505,NULL,Forest,Wetland,Water,Wetland,Water,Water,Grassland
506,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
507,NULL,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
508,NULL,Forest,Water,NULL,Water,Water,Wetland,Wetland
509,NULL,Forest,Water,Non_Water,Water,Water,Water,Wetland
510,NULL,Forest,Water,Water,Water,Wetland,Wetland,Wetland
511,NULL,Forest,Water,Water,Water,Water,Wetland,Bareland
512,NULL,Forest,Water,Water,Water,Water,Water,Water
513,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
514,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
515,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
516,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
517,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
518,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
519,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
520,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
521,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
522,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
523,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
524,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
525,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
526,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
527,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
528,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
529,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
530,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
531,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
532,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
533,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
534,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
535,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
536,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
537,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
538,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
539,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
540,NULL,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
541,NULL,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
542,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
543,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
544,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
545,NULL,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
546,NULL,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
547,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
548,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
549,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
550,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
551,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
552,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
553,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
554,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
555,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
556,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
557,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
558,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
559,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Cropland
560,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
561,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
562,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
563,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
564,Grassland,NULL,NULL,Water,Non_Wetland,Bareland,Wetland,Wetland
565,Grassland,NULL,NULL,Water,Non_Wetland,Bareland,Water,Wetland
566,Grassland,NULL,NULL,Water,Non_Wetland,Water,Wetland,Wetland
567,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
568,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
569,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
570,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
571,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
572,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
573,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
574,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
575,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
576,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
577,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
578,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
579,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
580,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
581,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
582,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
583,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
584,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
585,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
586,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
587,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
588,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
589,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
590,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
591,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
592,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
593,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
594,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
595,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
596,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
597,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
598,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
599,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
600,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
601,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
602,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
603,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
604,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
605,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
606,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Cropland
607,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
608,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
609,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
610,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
611,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
612,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
613,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
614,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
615,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
616,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
617,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
618,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
619,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
620,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
621,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
622,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
623,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
624,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
625,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
626,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
627,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
628,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
629,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
630,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
631,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
632,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
633,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
634,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
635,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
636,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
637,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
638,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
639,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
640,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
641,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
642,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
643,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
644,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
645,Grassland,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
646,Grassland,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Bareland
647,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
648,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
649,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
650,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
651,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
652,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
653,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
654,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
655,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
656,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
657,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Built-up
658,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
659,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
660,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
661,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
662,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
663,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Wetland
664,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
665,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
666,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
667,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
668,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Wetland
669,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
670,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
671,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
672,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
673,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
674,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
675,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
