Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LCF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LCF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LCF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LCF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LCF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LCF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LCF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LCF_M_R
3684,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3685,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3686,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3687,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3688,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
3689,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3690,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3691,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
3692,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3693,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
3694,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3695,Water,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
3696,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
3697,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
3698,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
3699,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
3700,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
3701,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3702,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3703,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3704,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3705,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3706,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
3707,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3708,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
3709,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
3710,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
3711,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
3712,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
3713,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
3714,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3715,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
3716,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
3717,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3718,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
3719,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
3720,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
3721,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
3722,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
3723,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
3724,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
3725,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
3726,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3727,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
3728,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
3729,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3730,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3731,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
3732,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3733,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3734,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3735,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3736,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3737,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3738,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3739,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
3740,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3741,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3742,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3743,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3744,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
3745,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3746,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3747,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3748,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
3749,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3750,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
3751,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
3752,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
3753,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
3754,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
3755,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
3756,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
3757,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
3758,Water,Water,Water,NULL,Water,NULL,NULL,Water
3759,Water,Water,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
3760,Water,Water,Water,NULL,Water,NULL,NULL,Forest
3761,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
3762,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
3763,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
3764,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
3765,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
3766,Water,Water,Water,Water,Water,NULL,NULL,Grassland
3767,Water,Water,Water,Water,Water,NULL,NULL,Cropland
3768,Water,Water,Water,Water,Water,NULL,NULL,Wetland
3769,Water,Water,Water,Water,Water,NULL,NULL,Bareland
3770,Water,Water,Water,Water,Water,NULL,NULL,Water
3771,Water,Water,Water,Water,Water,NULL,NULL,Forest
3772,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3773,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3774,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3775,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3776,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3777,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3778,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
3779,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3780,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3781,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3782,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3783,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3784,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3785,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3786,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3787,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3788,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3789,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3790,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
3791,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
3792,Water,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3793,Water,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3794,Water,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3795,Water,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
3796,Water,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3797,Water,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3798,Water,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
3799,Water,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Grassland
3800,Water,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Bareland
3801,Water,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Water
3802,Water,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
3803,Water,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
3804,Water,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
3805,Water,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Water
3806,Water,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
3807,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3808,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3809,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3810,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
3811,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3812,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3813,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3814,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3815,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3816,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3817,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
3818,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
3819,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3820,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3821,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3822,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3823,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3824,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3825,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3826,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3827,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3828,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3829,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3830,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3831,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3832,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3833,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3834,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3835,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3836,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3837,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3838,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3839,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3840,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3841,Water,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3842,Water,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3843,Water,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
3844,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3845,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3846,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3847,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3848,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3849,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3850,Water,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3851,Water,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3852,Water,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
3853,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
3854,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
3855,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
3856,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
3857,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3858,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3859,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3860,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3861,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3862,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
3863,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3864,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
3865,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
3866,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
3867,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
3868,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
3869,Water,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
3870,Water,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3871,Water,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
3872,Water,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
3873,Water,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
3874,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3875,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3876,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3877,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3878,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3879,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3880,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3881,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3882,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3883,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
3884,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3885,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3886,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3887,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Water
3888,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3889,Water,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3890,Water,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
3891,Water,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3892,Water,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
3893,Water,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
3894,Water,Forest,Water,NULL,Water,NULL,NULL,Grassland
3895,Water,Forest,Water,NULL,Water,NULL,NULL,Bareland
3896,Water,Forest,Water,NULL,Water,NULL,NULL,Water
3897,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
3898,Water,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
3899,Water,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
3900,Water,Forest,Water,Non_Water,Water,NULL,NULL,Water
3901,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
3902,Water,Forest,Water,Water,Water,NULL,NULL,Grassland
3903,Water,Forest,Water,Water,Water,NULL,NULL,Bareland
3904,Water,Forest,Water,Water,Water,NULL,NULL,Water
3905,Water,Forest,Water,Water,Water,NULL,NULL,Forest
3906,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3907,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3908,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3909,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3910,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3911,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
3912,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3913,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3914,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3915,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3916,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3917,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3918,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3919,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3920,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3921,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
3922,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
3923,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3924,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3925,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3926,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
3927,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3928,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3929,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3930,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
3931,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3932,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3933,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3934,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3935,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
3936,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3937,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3938,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3939,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
3940,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Grassland
3941,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Bareland
3942,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Water
3943,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
3944,Permanent_ice_and_snow,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
3945,Permanent_ice_and_snow,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
3946,Permanent_ice_and_snow,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Water
3947,Permanent_ice_and_snow,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
3948,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3949,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3950,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3951,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3952,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3953,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3954,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
3955,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3956,Permanent_ice_and_snow,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3957,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
3958,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
3959,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3960,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3961,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3962,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
3963,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Grassland
3964,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Bareland
3965,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Water
3966,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
3967,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
3968,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
3969,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
3970,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3971,Permanent_ice_and_snow,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3972,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3973,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3974,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3975,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3976,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3977,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Water
3978,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Grassland
3979,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Water
3980,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
3981,Permanent_ice_and_snow,Water,Water,Non_Water,Water,NULL,NULL,Water
3982,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Bareland
3983,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
3984,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3985,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3986,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
3987,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3988,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3989,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
3990,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3991,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3992,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3993,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
3994,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Grassland
3995,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Bareland
3996,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Water
3997,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
3998,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
3999,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
4000,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Water
4001,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
4002,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
4003,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4004,Permanent_ice_and_snow,Forest,Water,NULL,Water,NULL,NULL,Forest
4005,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4006,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
