Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MKS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MKS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MKS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MKS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MKS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MKS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MKS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MKS_M_R
6465,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Built-up
6466,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
6467,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
6468,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
6469,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
6470,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
6471,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Forest
6472,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Wetland,Forest
6473,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
6474,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
6475,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
6476,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
6477,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Forest
6478,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Bareland,Grassland
6479,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
6480,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Water
6481,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Wetland,Grassland
6482,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Wetland,Water
6483,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Wetland,Forest
6484,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Bareland,Grassland
6485,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Bareland,Forest
6486,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Water,Grassland
6487,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Water,Water
6488,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Water,Forest
6489,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Forest,Forest
6490,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
6491,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Wetland,Grassland
6492,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Wetland,Water
6493,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Wetland,Forest
6494,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
6495,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
6496,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
6497,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
6498,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Water
6499,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Forest
6500,Forest,Forest,Cropland,Water,Non_Wetland,Built-up,Wetland,Grassland
6501,Forest,Forest,Cropland,Water,Non_Wetland,Water,Water,Grassland
6502,Forest,Forest,Cropland,Water,Non_Wetland,Water,Water,Water
6503,Forest,Forest,Cropland,Water,Non_Wetland,Water,Water,Forest
6504,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
6505,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Forest
6506,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,NULL
6507,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
6508,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Water
6509,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
6510,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
6511,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
6512,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
6513,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
6514,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
6515,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Grassland
6516,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
6517,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
6518,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
6519,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
6520,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
6521,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
6522,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
6523,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,NULL
6524,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
6525,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
6526,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
6527,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
6528,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
6529,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
6530,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
6531,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
6532,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
6533,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
6534,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
6535,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
6536,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
6537,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
6538,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
6539,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
6540,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
6541,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
6542,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
6543,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
6544,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
6545,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
6546,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
6547,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
6548,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
6549,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
6550,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
6551,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
6552,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
6553,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
6554,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
6555,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
6556,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
6557,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
6558,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,Forest
6559,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
6560,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
6561,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
6562,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Water
6563,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
6564,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
6565,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
6566,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Grassland
6567,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
6568,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
6569,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
6570,Forest,Forest,Wetland,NULL,Wetland,Built-up,Wetland,Forest
6571,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
6572,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
6573,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
6574,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
6575,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
6576,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
6577,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
6578,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
6579,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
6580,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
6581,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
6582,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
6583,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
6584,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,NULL
6585,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
6586,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
6587,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
6588,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
6589,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
6590,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
6591,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
6592,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
6593,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
6594,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
6595,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
6596,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
6597,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
6598,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,NULL
6599,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
6600,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
6601,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
6602,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
6603,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
6604,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
6605,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
6606,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Water
6607,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
6608,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
6609,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
6610,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
6611,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,NULL
6612,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
6613,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
6614,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
6615,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
6616,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
6617,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
6618,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Water
6619,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
6620,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
6621,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
6622,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
6623,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
6624,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
6625,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
6626,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
6627,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
6628,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
6629,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
6630,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
6631,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
6632,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
6633,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
6634,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Cropland
6635,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
6636,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
6637,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
6638,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Water
6639,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
6640,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
6641,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Water
6642,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
6643,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
6644,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Bareland
6645,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
6646,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
6647,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
6648,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
6649,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
6650,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
6651,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Water
6652,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
6653,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
6654,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
6655,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
6656,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
6657,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
6658,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
6659,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Bareland
6660,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
6661,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
6662,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Water
6663,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
6664,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
6665,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
6666,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Water
6667,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
6668,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Grassland
6669,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
6670,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
6671,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Water
6672,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
6673,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
6674,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland,Forest
6675,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
6676,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
6677,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
6678,Forest,Forest,Wetland,Water,Wetland,NULL,Bareland,Forest
6679,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Grassland
6680,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
6681,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
6682,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Water
6683,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
6684,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
6685,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
6686,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
6687,Forest,Forest,Wetland,Water,Wetland,Grassland,Bareland,Forest
6688,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
6689,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
6690,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
6691,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Grassland
6692,Forest,Forest,Wetland,Water,Wetland,Wetland,NULL,Forest
6693,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Grassland
6694,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Wetland
6695,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Forest
6696,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
6697,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Cropland
6698,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
6699,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
6700,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
6701,Forest,Forest,Wetland,Water,Wetland,Wetland,Bareland,Grassland
6702,Forest,Forest,Wetland,Water,Wetland,Wetland,Bareland,Forest
6703,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
6704,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
6705,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
6706,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
6707,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Grassland
6708,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Water
6709,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
6710,Forest,Forest,Wetland,Water,Wetland,Bareland,Grassland,Grassland
6711,Forest,Forest,Wetland,Water,Wetland,Bareland,Grassland,Water
6712,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
6713,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Bareland
6714,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Water
6715,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Forest
6716,Forest,Forest,Wetland,Water,Wetland,Bareland,Bareland,Grassland
6717,Forest,Forest,Wetland,Water,Wetland,Bareland,Bareland,Water
6718,Forest,Forest,Wetland,Water,Wetland,Bareland,Bareland,Forest
6719,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Grassland
6720,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Wetland
6721,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Bareland
6722,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Water
6723,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
6724,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Grassland
6725,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Water
6726,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Forest
6727,Forest,Forest,Wetland,Water,Wetland,Built-up,Wetland,Grassland
6728,Forest,Forest,Wetland,Water,Wetland,Built-up,Wetland,Forest
6729,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Forest
6730,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Grassland
6731,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Water
6732,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Forest
6733,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
6734,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
6735,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Bareland
6736,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
6737,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
6738,Forest,Forest,Wetland,Water,Wetland,Water,Bareland,Grassland
6739,Forest,Forest,Wetland,Water,Wetland,Water,Bareland,Water
6740,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
6741,Forest,Forest,Wetland,Water,Wetland,Water,Water,Wetland
6742,Forest,Forest,Wetland,Water,Wetland,Water,Water,Bareland
6743,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
6744,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
6745,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Grassland
6746,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Water
6747,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
6748,Forest,Forest,Wetland,Water,Wetland,Forest,NULL,Forest
6749,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Grassland
6750,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Water
6751,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
6752,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Grassland
6753,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Water
6754,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
6755,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Grassland
6756,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Water
6757,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
6758,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
6759,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
6760,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Water,Water
6761,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Grassland
6762,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
6763,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
6764,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
6765,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Water
6766,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
6767,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
6768,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6769,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6770,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
6771,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6772,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
6773,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
6774,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
6775,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6776,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
6777,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
6778,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
6779,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
6780,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
6781,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
6782,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6783,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
6784,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
6785,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6786,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
6787,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
6788,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
6789,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
6790,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Water
6791,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
6792,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
6793,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
6794,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6795,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
6796,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
6797,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
6798,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Bareland
6799,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
6800,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
6801,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
6802,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
6803,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Water
6804,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
6805,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
6806,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
6807,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
6808,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
6809,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
6810,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
6811,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Forest
6812,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
6813,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Water
6814,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
