Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KCC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KCC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KCC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KCC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KCC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KCC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KCC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KCC_M_R
10867,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
10868,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
10869,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
10870,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
10871,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,NULL
10872,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
10873,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Water
10874,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
10875,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
10876,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
10877,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,Water
10878,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
10879,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
10880,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
10881,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
10882,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10883,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
10884,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
10885,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
10886,Forest,Water,Cropland,NULL,Non_Wetland,Water,Forest,Water
10887,Forest,Water,Cropland,NULL,Non_Wetland,Water,Forest,Forest
10888,Forest,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
10889,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Wetland,Water
10890,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
10891,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Water,Water
10892,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Water,Forest
10893,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Water
10894,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
10895,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
10896,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
10897,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
10898,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
10899,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Water
10900,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
10901,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
10902,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Water
10903,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
10904,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
10905,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
10906,Forest,Water,Cropland,Water,Non_Wetland,Wetland,NULL,Water
10907,Forest,Water,Cropland,Water,Non_Wetland,Wetland,Wetland,Forest
10908,Forest,Water,Cropland,Water,Non_Wetland,Water,NULL,Water
10909,Forest,Water,Cropland,Water,Non_Wetland,Water,Water,Water
10910,Forest,Water,Cropland,Water,Non_Wetland,Forest,Wetland,Forest
10911,Forest,Water,Cropland,Water,Non_Wetland,Forest,Water,Forest
10912,Forest,Water,Cropland,Water,Non_Wetland,Forest,Forest,Forest
10913,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
10914,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Water
10915,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
10916,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,NULL
10917,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
10918,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
10919,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
10920,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
10921,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
10922,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
10923,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
10924,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
10925,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
10926,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
10927,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
10928,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
10929,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
10930,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
10931,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
10932,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
10933,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
10934,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
10935,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
10936,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
10937,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
10938,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
10939,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
10940,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
10941,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
10942,Forest,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
10943,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
10944,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
10945,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
10946,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
10947,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
10948,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
10949,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
10950,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Water
10951,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
10952,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
10953,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
10954,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
10955,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
10956,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
10957,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
10958,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
10959,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
10960,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
10961,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
10962,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
10963,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
10964,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
10965,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
10966,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
10967,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
10968,Forest,Water,Wetland,Water,Wetland,Wetland,Shrubland,Forest
10969,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
10970,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
10971,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
10972,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
10973,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
10974,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
10975,Forest,Water,Wetland,Water,Wetland,Water,NULL,Forest
10976,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
10977,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
10978,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
10979,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
10980,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
10981,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
10982,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
10983,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
10984,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
10985,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Water
10986,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
10987,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
10988,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
10989,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
10990,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
10991,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
10992,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
10993,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
10994,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
10995,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
10996,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
10997,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
10998,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
10999,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
11000,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
11001,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
11002,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Water
11003,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Forest
11004,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
11005,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Water
11006,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
11007,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
11008,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Wetland,Water
11009,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
11010,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Water,Forest
11011,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Forest,Water
11012,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
11013,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Forest,Water
11014,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest,Wetland,Forest
11015,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest,Forest,Forest
11016,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
11017,Forest,Water,Water,NULL,Water,NULL,Water,Forest
11018,Forest,Water,Water,NULL,Water,Wetland,NULL,Water
11019,Forest,Water,Water,NULL,Water,Wetland,NULL,Forest
11020,Forest,Water,Water,NULL,Water,Wetland,Wetland,Wetland
11021,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
11022,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
11023,Forest,Water,Water,NULL,Water,Wetland,Water,Grassland
11024,Forest,Water,Water,NULL,Water,Wetland,Water,Wetland
11025,Forest,Water,Water,NULL,Water,Wetland,Water,Water
11026,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
11027,Forest,Water,Water,NULL,Water,Wetland,Forest,Water
11028,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
11029,Forest,Water,Water,NULL,Water,Bareland,Wetland,Water
11030,Forest,Water,Water,NULL,Water,Water,Wetland,Wetland
11031,Forest,Water,Water,NULL,Water,Water,Wetland,Water
11032,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
11033,Forest,Water,Water,NULL,Water,Water,Water,Water
11034,Forest,Water,Water,NULL,Water,Water,Water,Forest
11035,Forest,Water,Water,NULL,Water,Water,Forest,Water
11036,Forest,Water,Water,NULL,Water,Water,Forest,Forest
11037,Forest,Water,Water,NULL,Water,Forest,NULL,Water
11038,Forest,Water,Water,NULL,Water,Forest,NULL,Forest
11039,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
11040,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
11041,Forest,Water,Water,NULL,Water,Forest,Water,Water
11042,Forest,Water,Water,NULL,Water,Forest,Water,Forest
11043,Forest,Water,Water,NULL,Water,Forest,Forest,Water
11044,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
11045,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
11046,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Wetland
11047,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
11048,Forest,Water,Water,Non_Water,Water,Wetland,Water,NULL
11049,Forest,Water,Water,Non_Water,Water,Wetland,Water,Grassland
11050,Forest,Water,Water,Non_Water,Water,Wetland,Water,Wetland
11051,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
11052,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
11053,Forest,Water,Water,Non_Water,Water,Water,NULL,Water
11054,Forest,Water,Water,Non_Water,Water,Water,Water,Water
11055,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
11056,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
11057,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
11058,Forest,Water,Water,Non_Water,Water,Forest,Forest,Water
11059,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
11060,Forest,Water,Water,Water,Water,NULL,Water,Water
11061,Forest,Water,Water,Water,Water,NULL,Water,Forest
11062,Forest,Water,Water,Water,Water,Wetland,NULL,Water
11063,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
11064,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
11065,Forest,Water,Water,Water,Water,Wetland,Water,Wetland
11066,Forest,Water,Water,Water,Water,Wetland,Water,Water
11067,Forest,Water,Water,Water,Water,Wetland,Water,Forest
11068,Forest,Water,Water,Water,Water,Wetland,Forest,Water
11069,Forest,Water,Water,Water,Water,Wetland,Forest,Forest
11070,Forest,Water,Water,Water,Water,Bareland,NULL,Water
11071,Forest,Water,Water,Water,Water,Bareland,Wetland,Water
11072,Forest,Water,Water,Water,Water,Water,Wetland,Water
11073,Forest,Water,Water,Water,Water,Water,Water,Wetland
11074,Forest,Water,Water,Water,Water,Water,Water,Water
11075,Forest,Water,Water,Water,Water,Water,Water,Forest
11076,Forest,Water,Water,Water,Water,Water,Forest,Water
11077,Forest,Water,Water,Water,Water,Water,Forest,Forest
11078,Forest,Water,Water,Water,Water,Forest,Wetland,Water
11079,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
11080,Forest,Water,Water,Water,Water,Forest,Water,Water
11081,Forest,Water,Water,Water,Water,Forest,Water,Forest
11082,Forest,Water,Water,Water,Water,Forest,Forest,Water
11083,Forest,Water,Water,Water,Water,Forest,Forest,Forest
11084,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
11085,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
11086,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
11087,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
11088,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
11089,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
11090,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
11091,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
11092,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
11093,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
11094,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
11095,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
11096,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
11097,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11098,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
11099,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
11100,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
11101,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
11102,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
11103,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
11104,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Water
11105,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
11106,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
11107,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Water
11108,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
11109,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
11110,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
11111,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
11112,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
11113,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
11114,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
11115,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
11116,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
11117,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
11118,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
11119,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
11120,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
11121,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
11122,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
11123,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
11124,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
11125,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Water
11126,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
11127,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
11128,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
11129,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
11130,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
11131,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
11132,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
11133,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
11134,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
11135,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,NULL
11136,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Water
11137,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
11138,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
11139,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
11140,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
11141,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
11142,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Grassland
11143,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
11144,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
11145,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
11146,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
11147,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
11148,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
11149,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
11150,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
11151,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
11152,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
11153,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
11154,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Water
11155,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
11156,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Water
11157,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
11158,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
11159,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
11160,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
11161,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
11162,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,NULL
11163,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
11164,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
11165,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
11166,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
11167,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
11168,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
11169,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
11170,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
11171,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
11172,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
11173,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
11174,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
11175,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
11176,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
11177,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
11178,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
11179,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
11180,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
11181,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
11182,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Wetland
11183,Forest,Water,Forest,Water,Non_Wetland,Wetland,NULL,NULL
11184,Forest,Water,Forest,Water,Non_Wetland,Wetland,NULL,Water
11185,Forest,Water,Forest,Water,Non_Wetland,Wetland,Shrubland,Water
11186,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
11187,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
11188,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Wetland
11189,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
11190,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
11191,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Water
11192,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Forest
11193,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
11194,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
11195,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
11196,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
11197,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
11198,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
11199,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
11200,Forest,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
11201,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
11202,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
11203,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
11204,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
11205,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
11206,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
11207,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
11208,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
11209,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
11210,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
11211,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
11212,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
11213,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
11214,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
11215,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
11216,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
11217,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
11218,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
11219,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
11220,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
11221,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Water
11222,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
11223,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
11224,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
11225,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Cropland
11226,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
11227,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
11228,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
11229,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
11230,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
11231,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
11232,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
11233,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
