Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MGV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MGV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MGV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MGV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MGV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MGV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MGV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MGV_M_R
12752,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
12753,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
12754,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
12755,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
12756,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
12757,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
12758,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
12759,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
12760,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
12761,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
12762,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
12763,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
12764,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
12765,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
12766,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
12767,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Built-up,Bareland
12768,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
12769,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
12770,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
12771,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
12772,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
12773,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12774,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
12775,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
12776,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
12777,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
12778,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
12779,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Built-up,Grassland
12780,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Built-up,Forest
12781,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
12782,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
12783,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
12784,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
12785,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,Forest
12786,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
12787,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
12788,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
12789,Forest,Built-up,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Forest
12790,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
12791,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
12792,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
12793,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
12794,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
12795,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
12796,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
12797,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12798,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
12799,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
12800,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
12801,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
12802,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
12803,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
12804,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
12805,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
12806,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
12807,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
12808,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
12809,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
12810,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12811,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
12812,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
12813,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
12814,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
12815,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
12816,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
12817,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
12818,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
12819,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
12820,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
12821,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
12822,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
12823,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
12824,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
12825,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
12826,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
12827,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
12828,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
12829,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
12830,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Built-up,Grassland
12831,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Built-up,Built-up
12832,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Built-up,Forest
12833,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
12834,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
12835,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
12836,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
12837,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
12838,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
12839,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
12840,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
12841,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Built-up
12842,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
12843,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
12844,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
12845,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
12846,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
12847,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Bareland
12848,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
12849,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
12850,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
12851,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
12852,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
12853,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
12854,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
12855,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
12856,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
12857,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Forest
12858,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
12859,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
12860,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
12861,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
12862,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
12863,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
12864,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
12865,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Built-up
12866,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
12867,Forest,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
12868,Forest,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
12869,Forest,Built-up,Grassland,NULL,Non_Wetland,Water,Built-up,Grassland
12870,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
12871,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
12872,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
12873,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
12874,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
12875,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
12876,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
12877,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
12878,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Shrubland,Water,Forest
12879,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12880,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
12881,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
12882,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
12883,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
12884,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
12885,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
12886,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
12887,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
12888,Forest,Built-up,Grassland,Water,Non_Wetland,Wetland,Built-up,Forest
12889,Forest,Built-up,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
12890,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12891,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
12892,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
12893,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
12894,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12895,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
12896,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
12897,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
12898,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
12899,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
12900,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
12901,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
12902,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
12903,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
12904,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
12905,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
12906,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
12907,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
12908,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
12909,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
12910,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
12911,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
12912,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
12913,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
12914,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
12915,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
12916,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
12917,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Water
12918,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
12919,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
12920,Forest,Built-up,Wetland,NULL,Wetland,NULL,Grassland,Forest
12921,Forest,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Forest
12922,Forest,Built-up,Wetland,NULL,Wetland,NULL,Water,Forest
12923,Forest,Built-up,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
12924,Forest,Built-up,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
12925,Forest,Built-up,Wetland,NULL,Wetland,Shrubland,Water,Forest
12926,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
12927,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Forest
12928,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
12929,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Forest
12930,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Built-up,Grassland
12931,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Built-up,Forest
12932,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Water,Forest
12933,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Forest,Grassland
12934,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Forest,Forest
12935,Forest,Built-up,Wetland,NULL,Wetland,Wetland,NULL,Forest
12936,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
12937,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Forest
12938,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
12939,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
12940,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
12941,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Forest
12942,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Built-up,Grassland
12943,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Built-up,Forest
12944,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Forest,Forest
12945,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
12946,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
12947,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Built-up
12948,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Forest
12949,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
12950,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Forest
12951,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
12952,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Built-up
12953,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Forest
12954,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Built-up,Grassland
12955,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Built-up,Forest
12956,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Water,Forest
12957,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Forest,Forest
12958,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Grassland,Forest
12959,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Bareland,Built-up
12960,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Bareland,Forest
12961,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,Grassland
12962,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,Built-up
12963,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,Forest
12964,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Forest,Forest
12965,Forest,Built-up,Wetland,NULL,Wetland,Water,Grassland,Grassland
12966,Forest,Built-up,Wetland,NULL,Wetland,Water,Bareland,Forest
12967,Forest,Built-up,Wetland,NULL,Wetland,Water,Built-up,Grassland
12968,Forest,Built-up,Wetland,NULL,Wetland,Water,Built-up,Water
12969,Forest,Built-up,Wetland,NULL,Wetland,Water,Built-up,Forest
12970,Forest,Built-up,Wetland,NULL,Wetland,Forest,Grassland,Forest
12971,Forest,Built-up,Wetland,NULL,Wetland,Forest,Wetland,Forest
12972,Forest,Built-up,Wetland,NULL,Wetland,Forest,Built-up,Forest
12973,Forest,Built-up,Wetland,NULL,Wetland,Forest,Forest,Forest
12974,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
12975,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
12976,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
12977,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
12978,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
12979,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Built-up,Grassland
12980,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Water,Forest
12981,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
12982,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
12983,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
12984,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Built-up,Forest
12985,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Water,Forest
12986,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
12987,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
12988,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
12989,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
12990,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
12991,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Built-up,Grassland
12992,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Built-up,Forest
12993,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
12994,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Water,Forest
12995,Forest,Built-up,Wetland,Non_Water,Wetland,Water,Bareland,Bareland
12996,Forest,Built-up,Wetland,Non_Water,Wetland,Water,Bareland,Forest
12997,Forest,Built-up,Wetland,Non_Water,Wetland,Water,Built-up,Grassland
12998,Forest,Built-up,Wetland,Non_Water,Wetland,Water,Built-up,Forest
12999,Forest,Built-up,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
13000,Forest,Built-up,Wetland,Water,Wetland,NULL,Water,Forest
13001,Forest,Built-up,Wetland,Water,Wetland,Shrubland,Water,Forest
13002,Forest,Built-up,Wetland,Water,Wetland,Grassland,Grassland,Grassland
13003,Forest,Built-up,Wetland,Water,Wetland,Grassland,Grassland,Forest
13004,Forest,Built-up,Wetland,Water,Wetland,Grassland,Built-up,Forest
13005,Forest,Built-up,Wetland,Water,Wetland,Wetland,Grassland,Forest
13006,Forest,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Forest
13007,Forest,Built-up,Wetland,Water,Wetland,Wetland,Bareland,Forest
13008,Forest,Built-up,Wetland,Water,Wetland,Wetland,Built-up,Forest
13009,Forest,Built-up,Wetland,Water,Wetland,Wetland,Water,Forest
13010,Forest,Built-up,Wetland,Water,Wetland,Bareland,Grassland,Grassland
13011,Forest,Built-up,Wetland,Water,Wetland,Bareland,Built-up,Forest
13012,Forest,Built-up,Wetland,Water,Wetland,Built-up,Built-up,Forest
13013,Forest,Built-up,Wetland,Water,Wetland,Water,Built-up,Forest
13014,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Built-up,Forest
13015,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
13016,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
13017,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
13018,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
13019,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
13020,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
13021,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
13022,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
13023,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
13024,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
13025,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13026,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13027,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
13028,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Grassland
13029,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
13030,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
13031,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
13032,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
13033,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Forest,Grassland
13034,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
13035,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
13036,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
13037,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
13038,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
13039,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
13040,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
13041,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
13042,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
13043,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
13044,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
13045,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
13046,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Forest
13047,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
13048,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
13049,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
13050,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
13051,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
13052,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
13053,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
13054,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
13055,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
13056,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
13057,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
13058,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
13059,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
13060,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
13061,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
13062,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
13063,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
13064,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
13065,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
13066,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
13067,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
13068,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
13069,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
13070,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
13071,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
