Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LBJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LBJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LBJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LBJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LBJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LBJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LBJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LBJ_M_R
10308,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10309,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10310,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
10311,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
10312,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
10313,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
10314,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
10315,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10316,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
10317,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10318,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
10319,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
10320,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
10321,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
10322,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
10323,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
10324,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
10325,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
10326,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
10327,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
10328,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
10329,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
10330,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
10331,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
10332,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
10333,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
10334,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
10335,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
10336,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
10337,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
10338,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
10339,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
10340,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
10341,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
10342,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10343,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
10344,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
10345,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
10346,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
10347,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
10348,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10349,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
10350,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
10351,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
10352,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
10353,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
10354,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
10355,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
10356,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
10357,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
10358,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
10359,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
10360,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
10361,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
10362,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
10363,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
10364,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
10365,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
10366,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
10367,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
10368,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
10369,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
10370,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
10371,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
10372,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
10373,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
10374,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
10375,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
10376,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
10377,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
10378,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
10379,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
10380,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
10381,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
10382,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
10383,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
10384,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
10385,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
10386,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
10387,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
10388,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
10389,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
10390,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
10391,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
10392,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
10393,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
10394,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
10395,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
10396,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
10397,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
10398,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
10399,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
10400,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
10401,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
10402,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
10403,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
10404,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
10405,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10406,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
10407,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
10408,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
10409,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
10410,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
10411,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
10412,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10413,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
10414,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
10415,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
10416,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
10417,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
10418,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
10419,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
10420,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10421,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
10422,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
10423,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
10424,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
10425,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
10426,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
10427,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
10428,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
10429,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
10430,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
10431,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
10432,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
10433,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
10434,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
10435,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
10436,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
10437,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
10438,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
10439,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Water
10440,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
10441,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
10442,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
10443,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
10444,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
10445,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
10446,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
10447,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
10448,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
10449,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
10450,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
10451,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
10452,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
10453,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
10454,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
10455,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Cropland
10456,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
10457,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
10458,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
10459,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,NULL
10460,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
10461,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
10462,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
10463,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
10464,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
10465,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
10466,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
10467,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
10468,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
10469,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
10470,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
10471,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
10472,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
10473,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
10474,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
10475,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
10476,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
10477,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
10478,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,NULL
10479,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
10480,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
10481,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Water
10482,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
10483,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
10484,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
10485,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
10486,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,NULL
10487,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
10488,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
10489,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
10490,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,NULL
10491,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
10492,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
10493,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
10494,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
10495,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
10496,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
10497,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Forest
10498,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,NULL
10499,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
10500,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Water
10501,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
10502,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
10503,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
10504,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
10505,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
10506,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
10507,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
10508,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
10509,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Shrubland,NULL
10510,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Forest
10511,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
10512,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Forest,Water
10513,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
10514,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Shrubland,Forest
10515,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Water,Forest
10516,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
10517,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
10518,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
10519,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
10520,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
10521,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
10522,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
10523,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
10524,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
10525,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
10526,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
10527,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
10528,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
10529,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
10530,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
10531,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
10532,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
10533,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
10534,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
10535,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
10536,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10537,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10538,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10539,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
10540,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10541,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
10542,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
10543,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
10544,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
10545,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
10546,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
10547,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Cropland
10548,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
10549,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
10550,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
10551,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
10552,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
10553,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
10554,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10555,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
10556,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
10557,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10558,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
10559,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
10560,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
10561,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
10562,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
10563,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
10564,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
10565,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
10566,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Forest
10567,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
10568,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
10569,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
10570,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
10571,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
10572,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
10573,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
10574,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
10575,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
10576,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
10577,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
10578,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
10579,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
10580,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
10581,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10582,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
10583,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
10584,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
10585,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
10586,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
10587,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
10588,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
10589,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
10590,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
10591,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
10592,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
10593,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
10594,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
10595,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
10596,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
10597,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
10598,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
10599,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
10600,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
10601,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
10602,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
10603,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
10604,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
10605,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
10606,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
10607,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
10608,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
10609,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
10610,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
10611,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
10612,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
10613,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
10614,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
10615,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
10616,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
10617,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
10618,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
10619,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
10620,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
10621,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
10622,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
10623,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
10624,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
10625,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
10626,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
