Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LMH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LMH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LMH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LMH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LMH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LMH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LMH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LMH_M_R
3158,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3159,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3160,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3161,Permanent_ice_and_snow,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3162,Permanent_ice_and_snow,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3163,Permanent_ice_and_snow,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3164,Permanent_ice_and_snow,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
3165,Permanent_ice_and_snow,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3166,Permanent_ice_and_snow,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3167,Permanent_ice_and_snow,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3168,Permanent_ice_and_snow,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3169,Permanent_ice_and_snow,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
3170,Permanent_ice_and_snow,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
3171,Permanent_ice_and_snow,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3172,Permanent_ice_and_snow,Cropland,Water,NULL,Water,NULL,NULL,Grassland
3173,Permanent_ice_and_snow,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
3174,Permanent_ice_and_snow,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
3175,Permanent_ice_and_snow,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
3176,Permanent_ice_and_snow,Cropland,Water,Water,Water,NULL,NULL,Water
3177,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3178,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3179,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3180,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3181,Permanent_ice_and_snow,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3182,Permanent_ice_and_snow,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3183,Permanent_ice_and_snow,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3184,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3185,Permanent_ice_and_snow,Wetland,Water,Water,Water,NULL,NULL,Water
3186,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3187,Permanent_ice_and_snow,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3188,Permanent_ice_and_snow,Built-up,Water,Water,Water,NULL,NULL,Water
3189,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
3190,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
3191,Permanent_ice_and_snow,Water,Water,Non_Water,Water,NULL,NULL,Grassland
3192,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
3193,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
3194,Permanent_ice_and_snow,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3195,Permanent_ice_and_snow,Forest,Wetland,Water,Wetland,NULL,NULL,Water
3196,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3197,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3198,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3199,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3200,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3201,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3202,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3203,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3204,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
3205,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3206,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3207,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3208,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3209,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3210,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3211,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
3212,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3213,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
3214,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
3215,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
3216,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3217,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3218,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3219,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3220,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3221,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3222,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3223,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3224,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3225,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3226,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3227,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3228,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3229,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3230,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3231,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3232,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
3233,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
3234,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3235,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3236,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3237,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3238,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3239,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3240,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3241,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3242,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3243,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3244,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3245,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3246,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3247,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3248,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3249,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
3250,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
3251,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
3252,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3253,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3254,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3255,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3256,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3257,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3258,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3259,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3260,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3261,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3262,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3263,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3264,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
3265,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3266,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3267,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
3268,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
3269,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
3270,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3271,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
3272,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
3273,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
3274,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
3275,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
3276,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
3277,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
3278,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3279,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3280,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3281,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3282,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3283,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
3284,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3285,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
3286,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
3287,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
3288,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
3289,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
3290,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
3291,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
3292,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
3293,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3294,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3295,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Wetland
3296,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3297,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3298,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
3299,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
3300,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3301,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3302,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3303,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
3304,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3305,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3306,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3307,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3308,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3309,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
3310,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3311,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
3312,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
3313,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
3314,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3315,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3316,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3317,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3318,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3319,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
3320,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
3321,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
3322,Forest,NULL,Water,NULL,Water,NULL,NULL,Cropland
3323,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
3324,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
3325,Forest,NULL,Water,NULL,Water,NULL,NULL,Built-up
3326,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
3327,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
3328,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
3329,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
3330,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
3331,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
3332,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
3333,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
3334,Forest,NULL,Water,Water,Water,NULL,NULL,NULL
3335,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
3336,Forest,NULL,Water,Water,Water,NULL,NULL,Cropland
3337,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
3338,Forest,NULL,Water,Water,Water,NULL,NULL,Water
3339,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
3340,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3341,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3342,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3343,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3344,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3345,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3346,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
3347,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3348,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3349,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3350,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3351,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3352,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3353,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3354,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
3355,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3356,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3357,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3358,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
3359,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
3360,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3361,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3362,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3363,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3364,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3365,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3366,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
3367,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3368,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3369,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3370,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3371,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3372,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3373,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3374,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3375,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
3376,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
3377,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
3378,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3379,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3380,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3381,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3382,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3383,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3384,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3385,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3386,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3387,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3388,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3389,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3390,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3391,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3392,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3393,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3394,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3395,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3396,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3397,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3398,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3399,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3400,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3401,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3402,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3403,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3404,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3405,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3406,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3407,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3408,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3409,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3410,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3411,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3412,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3413,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3414,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3415,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3416,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3417,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3418,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Built-up
3419,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3420,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3421,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3422,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
3423,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3424,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
3425,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3426,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
3427,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3428,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
3429,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
3430,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
3431,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3432,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3433,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3434,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3435,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3436,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3437,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
3438,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
3439,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
3440,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
3441,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
3442,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3443,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
3444,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3445,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3446,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3447,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
3448,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
3449,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3450,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3451,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3452,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3453,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3454,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3455,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
3456,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3457,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3458,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3459,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3460,Forest,Cropland,Water,NULL,Water,NULL,NULL,NULL
3461,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
3462,Forest,Cropland,Water,NULL,Water,NULL,NULL,Cropland
3463,Forest,Cropland,Water,NULL,Water,NULL,NULL,Wetland
3464,Forest,Cropland,Water,NULL,Water,NULL,NULL,Bareland
3465,Forest,Cropland,Water,NULL,Water,NULL,NULL,Built-up
3466,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
3467,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
3468,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,NULL
3469,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
3470,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
3471,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
3472,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
3473,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
3474,Forest,Cropland,Water,Water,Water,NULL,NULL,Wetland
3475,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
3476,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
3477,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3478,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3479,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3480,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3481,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3482,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3483,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3484,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3485,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3486,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3487,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3488,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3489,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3490,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
