Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LVP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LVP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LVP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LVP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LVP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LVP_M_R
866,Cropland,NULL,Bareland,NULL,Non_Wetland,Bareland
867,Cropland,NULL,Bareland,NULL,Non_Wetland,Built-up
868,Cropland,NULL,Bareland,NULL,Non_Wetland,Forest
869,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
870,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
871,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Forest
872,Cropland,NULL,Bareland,Water,Non_Wetland,Bareland
873,Cropland,NULL,Bareland,Water,Non_Wetland,Forest
874,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland
875,Cropland,NULL,Built-up,NULL,Non_Wetland,Cropland
876,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland
877,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up
878,Cropland,NULL,Built-up,NULL,Non_Wetland,Forest
879,Cropland,NULL,Built-up,Non_Water,Non_Wetland,Grassland
880,Cropland,NULL,Water,Non_Water,Water,Forest
881,Cropland,NULL,Water,Water,Water,Grassland
882,Cropland,NULL,Water,Water,Water,Bareland
883,Cropland,NULL,Water,Water,Water,Water
884,Cropland,NULL,Forest,NULL,Non_Wetland,NULL
885,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland
886,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland
887,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland
888,Cropland,NULL,Forest,NULL,Non_Wetland,Built-up
889,Cropland,NULL,Forest,NULL,Non_Wetland,Water
890,Cropland,NULL,Forest,NULL,Non_Wetland,Forest
891,Cropland,NULL,Forest,Non_Water,Non_Wetland,Grassland
892,Cropland,NULL,Forest,Non_Water,Non_Wetland,Cropland
893,Cropland,NULL,Forest,Non_Water,Non_Wetland,Bareland
894,Cropland,NULL,Forest,Non_Water,Non_Wetland,Forest
895,Cropland,NULL,Forest,Water,Non_Wetland,Grassland
896,Cropland,NULL,Forest,Water,Non_Wetland,Bareland
897,Cropland,NULL,Forest,Water,Non_Wetland,Water
898,Cropland,NULL,Forest,Water,Non_Wetland,Forest
899,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland
900,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest
901,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Grassland
902,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Forest
903,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
904,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
905,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest
906,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
907,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
908,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland
909,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland
910,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland
911,Cropland,Cropland,Grassland,NULL,Non_Wetland,Built-up
912,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest
913,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
914,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
915,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,Forest
916,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland
917,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland
918,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland
919,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest
920,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
921,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Forest
922,Cropland,Cropland,Wetland,Non_Water,Wetland,Forest
923,Cropland,Cropland,Bareland,NULL,Non_Wetland,Grassland
924,Cropland,Cropland,Bareland,NULL,Non_Wetland,Bareland
925,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
926,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland
927,Cropland,Cropland,Built-up,NULL,Non_Wetland,Forest
928,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,Grassland
929,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,Cropland
930,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,Forest
931,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL
932,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland
933,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland
934,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland
935,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up
936,Cropland,Cropland,Forest,NULL,Non_Wetland,Water
937,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest
938,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland
939,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Cropland
940,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Forest
941,Cropland,Wetland,Forest,NULL,Non_Wetland,Grassland
942,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Grassland
943,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Bareland
944,Cropland,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland
945,Cropland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
946,Cropland,Bareland,Shrubland,Non_Water,Non_Wetland,Forest
947,Cropland,Bareland,Shrubland,Water,Non_Wetland,Bareland
948,Cropland,Bareland,Shrubland,Water,Non_Wetland,Water
949,Cropland,Bareland,Cropland,NULL,Non_Wetland,Grassland
950,Cropland,Bareland,Cropland,NULL,Non_Wetland,Bareland
951,Cropland,Bareland,Cropland,NULL,Non_Wetland,Forest
952,Cropland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
953,Cropland,Bareland,Cropland,Water,Non_Wetland,Bareland
954,Cropland,Bareland,Cropland,Water,Non_Wetland,Water
955,Cropland,Bareland,Wetland,Water,Wetland,Bareland
956,Cropland,Bareland,Wetland,Water,Wetland,Water
957,Cropland,Bareland,Bareland,NULL,Non_Wetland,Water
958,Cropland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
959,Cropland,Bareland,Bareland,Water,Non_Wetland,Bareland
960,Cropland,Bareland,Bareland,Water,Non_Wetland,Water
961,Cropland,Bareland,Water,NULL,Water,Bareland
962,Cropland,Bareland,Forest,NULL,Non_Wetland,Grassland
963,Cropland,Bareland,Forest,NULL,Non_Wetland,Bareland
964,Cropland,Bareland,Forest,NULL,Non_Wetland,Forest
965,Cropland,Bareland,Forest,Water,Non_Wetland,Grassland
966,Cropland,Bareland,Forest,Water,Non_Wetland,Bareland
967,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland
968,Cropland,Built-up,NULL,NULL,Non_Wetland,Forest
969,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
970,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland
971,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
972,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up
973,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Forest
974,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland
975,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL
976,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland
977,Cropland,Built-up,Grassland,NULL,Non_Wetland,Cropland
978,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland
979,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up
980,Cropland,Built-up,Grassland,NULL,Non_Wetland,Forest
981,Cropland,Built-up,Grassland,Non_Water,Non_Wetland,Grassland
982,Cropland,Built-up,Grassland,Water,Non_Wetland,Bareland
983,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL
984,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland
985,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland
986,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland
987,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest
988,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,Grassland
989,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,Bareland
990,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,Forest
991,Cropland,Built-up,Wetland,Non_Water,Wetland,Grassland
992,Cropland,Built-up,Wetland,Non_Water,Wetland,Bareland
993,Cropland,Built-up,Wetland,Water,Wetland,Bareland
994,Cropland,Built-up,Wetland,Water,Wetland,Water
995,Cropland,Built-up,Bareland,NULL,Non_Wetland,Grassland
996,Cropland,Built-up,Bareland,NULL,Non_Wetland,Bareland
997,Cropland,Built-up,Bareland,NULL,Non_Wetland,Built-up
998,Cropland,Built-up,Bareland,NULL,Non_Wetland,Forest
999,Cropland,Built-up,Bareland,Non_Water,Non_Wetland,Forest
1000,Cropland,Built-up,Bareland,Water,Non_Wetland,Bareland
1001,Cropland,Built-up,Bareland,Water,Non_Wetland,Water
1002,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland
1003,Cropland,Built-up,Built-up,NULL,Non_Wetland,Cropland
1004,Cropland,Built-up,Built-up,NULL,Non_Wetland,Forest
1005,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL
1006,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland
1007,Cropland,Built-up,Forest,NULL,Non_Wetland,Cropland
1008,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland
1009,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up
1010,Cropland,Built-up,Forest,NULL,Non_Wetland,Water
1011,Cropland,Built-up,Forest,NULL,Non_Wetland,Forest
1012,Cropland,Built-up,Forest,Non_Water,Non_Wetland,Grassland
1013,Cropland,Built-up,Forest,Non_Water,Non_Wetland,Bareland
1014,Cropland,Built-up,Forest,Non_Water,Non_Wetland,Forest
1015,Cropland,Built-up,Forest,Water,Non_Wetland,Forest
1016,Cropland,Water,NULL,NULL,Non_Wetland,Grassland
1017,Cropland,Water,NULL,NULL,Non_Wetland,Forest
1018,Cropland,Water,NULL,Non_Water,Non_Wetland,Forest
1019,Cropland,Water,Shrubland,NULL,Non_Wetland,Grassland
1020,Cropland,Water,Shrubland,NULL,Non_Wetland,Bareland
1021,Cropland,Water,Shrubland,NULL,Non_Wetland,Water
1022,Cropland,Water,Shrubland,NULL,Non_Wetland,Forest
1023,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1024,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Bareland
1025,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Forest
1026,Cropland,Water,Grassland,NULL,Non_Wetland,Grassland
1027,Cropland,Water,Grassland,NULL,Non_Wetland,Forest
1028,Cropland,Water,Grassland,Non_Water,Non_Wetland,Grassland
1029,Cropland,Water,Grassland,Non_Water,Non_Wetland,Cropland
1030,Cropland,Water,Grassland,Non_Water,Non_Wetland,Bareland
1031,Cropland,Water,Grassland,Non_Water,Non_Wetland,Forest
1032,Cropland,Water,Cropland,NULL,Non_Wetland,Grassland
1033,Cropland,Water,Cropland,NULL,Non_Wetland,Cropland
1034,Cropland,Water,Cropland,NULL,Non_Wetland,Bareland
1035,Cropland,Water,Cropland,NULL,Non_Wetland,Forest
1036,Cropland,Water,Cropland,Non_Water,Non_Wetland,Grassland
1037,Cropland,Water,Cropland,Non_Water,Non_Wetland,Cropland
1038,Cropland,Water,Cropland,Non_Water,Non_Wetland,Bareland
1039,Cropland,Water,Cropland,Non_Water,Non_Wetland,Forest
1040,Cropland,Water,Cropland,Water,Non_Wetland,Grassland
1041,Cropland,Water,Wetland,Non_Water,Wetland,Grassland
1042,Cropland,Water,Wetland,Non_Water,Wetland,Bareland
1043,Cropland,Water,Wetland,Non_Water,Wetland,Water
1044,Cropland,Water,Wetland,Non_Water,Wetland,Forest
1045,Cropland,Water,Wetland,Water,Wetland,Grassland
1046,Cropland,Water,Wetland,Water,Wetland,Bareland
1047,Cropland,Water,Wetland,Water,Wetland,Water
1048,Cropland,Water,Wetland,Water,Wetland,Forest
1049,Cropland,Water,Bareland,NULL,Non_Wetland,Grassland
1050,Cropland,Water,Bareland,NULL,Non_Wetland,Bareland
1051,Cropland,Water,Bareland,Non_Water,Non_Wetland,Bareland
1052,Cropland,Water,Bareland,Non_Water,Non_Wetland,Water
1053,Cropland,Water,Bareland,Non_Water,Non_Wetland,Forest
1054,Cropland,Water,Water,Water,Water,Grassland
1055,Cropland,Water,Water,Water,Water,Bareland
1056,Cropland,Water,Forest,NULL,Non_Wetland,Grassland
1057,Cropland,Water,Forest,NULL,Non_Wetland,Cropland
1058,Cropland,Water,Forest,NULL,Non_Wetland,Bareland
1059,Cropland,Water,Forest,NULL,Non_Wetland,Built-up
1060,Cropland,Water,Forest,NULL,Non_Wetland,Water
1061,Cropland,Water,Forest,NULL,Non_Wetland,Forest
1062,Cropland,Water,Forest,Non_Water,Non_Wetland,Grassland
1063,Cropland,Water,Forest,Non_Water,Non_Wetland,Forest
1064,Cropland,Water,Forest,Water,Non_Wetland,Grassland
1065,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland
1066,Cropland,Forest,NULL,NULL,Non_Wetland,Forest
1067,Cropland,Forest,NULL,Non_Water,Non_Wetland,Grassland
1068,Cropland,Forest,NULL,Non_Water,Non_Wetland,Forest
1069,Cropland,Forest,NULL,Water,Non_Wetland,Forest
1070,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland
1071,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest
1072,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,Forest
1073,Cropland,Forest,Shrubland,Water,Non_Wetland,Grassland
1074,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland
1075,Cropland,Forest,Grassland,NULL,Non_Wetland,Built-up
1076,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest
1077,Cropland,Forest,Grassland,Non_Water,Non_Wetland,Grassland
1078,Cropland,Forest,Grassland,Non_Water,Non_Wetland,Forest
1079,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland
1080,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland
1081,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland
1082,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest
1083,Cropland,Forest,Cropland,Non_Water,Non_Wetland,Bareland
1084,Cropland,Forest,Cropland,Non_Water,Non_Wetland,Forest
1085,Cropland,Forest,Wetland,NULL,Wetland,Forest
1086,Cropland,Forest,Wetland,Non_Water,Wetland,Grassland
1087,Cropland,Forest,Wetland,Non_Water,Wetland,Bareland
1088,Cropland,Forest,Wetland,Non_Water,Wetland,Forest
1089,Cropland,Forest,Wetland,Water,Wetland,Grassland
1090,Cropland,Forest,Wetland,Water,Wetland,Bareland
1091,Cropland,Forest,Wetland,Water,Wetland,Water
1092,Cropland,Forest,Bareland,NULL,Non_Wetland,Grassland
1093,Cropland,Forest,Bareland,NULL,Non_Wetland,Bareland
1094,Cropland,Forest,Bareland,Non_Water,Non_Wetland,Grassland
1095,Cropland,Forest,Bareland,Non_Water,Non_Wetland,Bareland
1096,Cropland,Forest,Bareland,Water,Non_Wetland,Grassland
1097,Cropland,Forest,Built-up,NULL,Non_Wetland,Grassland
1098,Cropland,Forest,Built-up,Non_Water,Non_Wetland,Grassland
1099,Cropland,Forest,Water,Water,Water,Forest
1100,Cropland,Forest,Forest,NULL,Non_Wetland,NULL
1101,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland
1102,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland
1103,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland
1104,Cropland,Forest,Forest,NULL,Non_Wetland,Built-up
1105,Cropland,Forest,Forest,NULL,Non_Wetland,Forest
1106,Cropland,Forest,Forest,Non_Water,Non_Wetland,Grassland
1107,Cropland,Forest,Forest,Non_Water,Non_Wetland,Forest
1108,Cropland,Forest,Forest,Water,Non_Wetland,Grassland
1109,Cropland,Forest,Forest,Water,Non_Wetland,Forest
1110,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland
1111,Wetland,NULL,Shrubland,NULL,Non_Wetland,Forest
1112,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1113,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
1114,Wetland,NULL,Shrubland,Water,Non_Wetland,Bareland
1115,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland
1116,Wetland,NULL,Grassland,NULL,Non_Wetland,Forest
1117,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland
1118,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland
1119,Wetland,NULL,Cropland,NULL,Non_Wetland,Forest
1120,Wetland,NULL,Wetland,Water,Wetland,Bareland
1121,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland
1122,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1123,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1124,Wetland,NULL,Bareland,Water,Non_Wetland,Grassland
1125,Wetland,NULL,Water,NULL,Water,Forest
1126,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland
1127,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland
1128,Wetland,NULL,Forest,NULL,Non_Wetland,Forest
1129,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland
1130,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1131,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water
1132,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1133,Wetland,Wetland,Grassland,NULL,Non_Wetland,Water
1134,Wetland,Wetland,Wetland,Non_Water,Wetland,Water
1135,Wetland,Wetland,Water,NULL,Water,Grassland
1136,Wetland,Wetland,Water,NULL,Water,Water
1137,Wetland,Wetland,Water,Non_Water,Water,Grassland
1138,Wetland,Wetland,Water,Non_Water,Water,Water
1139,Wetland,Wetland,Water,Water,Water,Grassland
1140,Wetland,Wetland,Water,Water,Water,Wetland
1141,Wetland,Wetland,Water,Water,Water,Bareland
1142,Wetland,Wetland,Water,Water,Water,Water
1143,Wetland,Wetland,Water,Water,Water,Forest
1144,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland
1145,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland
1146,Wetland,Wetland,Forest,NULL,Non_Wetland,Water
1147,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest
1148,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland
1149,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1150,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water
1151,Wetland,Wetland,Forest,Water,Non_Wetland,Grassland
1152,Wetland,Wetland,Forest,Water,Non_Wetland,Water
1153,Wetland,Bareland,Wetland,Water,Wetland,Water
1154,Wetland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1155,Wetland,Built-up,Forest,NULL,Non_Wetland,Bareland
1156,Wetland,Built-up,Forest,NULL,Non_Wetland,Forest
1157,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland
1158,Wetland,Water,Shrubland,NULL,Non_Wetland,Water
1159,Wetland,Water,Shrubland,NULL,Non_Wetland,Forest
1160,Wetland,Water,Shrubland,Water,Non_Wetland,Water
1161,Wetland,Water,Grassland,NULL,Non_Wetland,Grassland
1162,Wetland,Water,Grassland,Non_Water,Non_Wetland,Grassland
1163,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland
1164,Wetland,Water,Cropland,NULL,Non_Wetland,Water
1165,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water
1166,Wetland,Water,Cropland,Water,Non_Wetland,Water
1167,Wetland,Water,Wetland,Water,Wetland,Water
1168,Wetland,Water,Bareland,Water,Non_Wetland,Water
1169,Wetland,Water,Built-up,NULL,Non_Wetland,Grassland
1170,Wetland,Water,Water,Water,Water,Water
1171,Wetland,Water,Forest,NULL,Non_Wetland,Grassland
1172,Wetland,Water,Forest,NULL,Non_Wetland,Water
1173,Wetland,Water,Forest,Water,Non_Wetland,Grassland
1174,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland
1175,Wetland,Forest,Forest,NULL,Non_Wetland,Cropland
1176,Wetland,Forest,Forest,NULL,Non_Wetland,Forest
1177,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland
1178,Bareland,NULL,NULL,NULL,Non_Wetland,Forest
1179,Bareland,NULL,NULL,Non_Water,Non_Wetland,Grassland
1180,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL
1181,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland
1182,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland
1183,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up
1184,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water
1185,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest
1186,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1187,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
1188,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Forest
1189,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland
1190,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland
1191,Bareland,NULL,Shrubland,Water,Non_Wetland,Water
1192,Bareland,NULL,Shrubland,Water,Non_Wetland,Forest
1193,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL
1194,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland
1195,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland
1196,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland
1197,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up
1198,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest
1199,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1200,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Cropland
1201,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland
1202,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Water
1203,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Forest
1204,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland
1205,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland
1206,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland
1207,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest
1208,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1209,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland
1210,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water
1211,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Forest
1212,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland
1213,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland
1214,Bareland,NULL,Cropland,Water,Non_Wetland,Forest
1215,Bareland,NULL,Wetland,NULL,Wetland,Bareland
1216,Bareland,NULL,Wetland,NULL,Wetland,Water
1217,Bareland,NULL,Wetland,NULL,Wetland,Forest
1218,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland
1219,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland
1220,Bareland,NULL,Wetland,Non_Water,Wetland,Water
1221,Bareland,NULL,Wetland,Non_Water,Wetland,Forest
1222,Bareland,NULL,Wetland,Water,Wetland,Grassland
1223,Bareland,NULL,Wetland,Water,Wetland,Bareland
1224,Bareland,NULL,Wetland,Water,Wetland,Water
1225,Bareland,NULL,Wetland,Water,Wetland,Forest
1226,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL
1227,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland
1228,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland
1229,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up
1230,Bareland,NULL,Bareland,NULL,Non_Wetland,Water
1231,Bareland,NULL,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
1232,Bareland,NULL,Bareland,NULL,Non_Wetland,Forest
1233,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1234,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1235,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Water
1236,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Forest
1237,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland
1238,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland
1239,Bareland,NULL,Bareland,Water,Non_Wetland,Water
1240,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL
1241,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland
1242,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland
1243,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up
1244,Bareland,NULL,Built-up,NULL,Non_Wetland,Forest
1245,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Grassland
1246,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland
1247,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Water
1248,Bareland,NULL,Built-up,Water,Non_Wetland,Grassland
1249,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland
1250,Bareland,NULL,Water,NULL,NULL,Bareland
1251,Bareland,NULL,Water,NULL,Water,Grassland
1252,Bareland,NULL,Water,NULL,Water,Bareland
1253,Bareland,NULL,Water,NULL,Water,Water
1254,Bareland,NULL,Water,NULL,Water,Forest
1255,Bareland,NULL,Water,Water,Water,Bareland
1256,Bareland,NULL,Water,Water,Water,Water
1257,Bareland,NULL,Water,Water,Water,Forest
1258,Bareland,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Grassland
1259,Bareland,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
1260,Bareland,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
1261,Bareland,NULL,Forest,NULL,Non_Wetland,NULL
1262,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland
1263,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland
1264,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland
1265,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up
1266,Bareland,NULL,Forest,NULL,Non_Wetland,Water
1267,Bareland,NULL,Forest,NULL,Non_Wetland,Forest
1268,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland
1269,Bareland,NULL,Forest,Non_Water,Non_Wetland,Bareland
1270,Bareland,NULL,Forest,Non_Water,Non_Wetland,Water
1271,Bareland,NULL,Forest,Non_Water,Non_Wetland,Forest
1272,Bareland,NULL,Forest,Water,Non_Wetland,Grassland
1273,Bareland,NULL,Forest,Water,Non_Wetland,Cropland
1274,Bareland,NULL,Forest,Water,Non_Wetland,Bareland
1275,Bareland,NULL,Forest,Water,Non_Wetland,Water
1276,Bareland,NULL,Forest,Water,Non_Wetland,Forest
1277,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1278,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland
1279,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Forest
1280,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
1281,Bareland,Cropland,Wetland,Non_Water,Wetland,Bareland
1282,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland
