Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LQF_M_R
11424,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11425,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11426,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
11427,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
11428,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11429,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11430,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11431,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
11432,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11433,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
11434,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
11435,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
11436,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
11437,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
11438,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
11439,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
11440,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11441,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11442,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
11443,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
11444,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11445,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11446,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
11447,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
11448,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
11449,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
11450,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
11451,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
11452,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
11453,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
11454,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
11455,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
11456,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
11457,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
11458,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11459,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
11460,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
11461,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11462,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
11463,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
11464,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
11465,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
11466,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
11467,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
11468,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
11469,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
11470,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
11471,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
11472,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
11473,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
11474,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
11475,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
11476,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
11477,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11478,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
11479,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
11480,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Cropland
11481,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
11482,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
11483,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
11484,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
11485,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
11486,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
11487,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
11488,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
11489,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
11490,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
11491,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
11492,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
11493,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
11494,Forest,Cropland,Built-up,Water,Non_Wetland,Shrubland,Shrubland,Grassland
11495,Forest,Cropland,Water,NULL,Water,Shrubland,NULL,Water
11496,Forest,Cropland,Water,Non_Water,Water,NULL,Shrubland,Water
11497,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
11498,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
11499,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
11500,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
11501,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
11502,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
11503,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
11504,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
11505,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
11506,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
11507,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
11508,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
11509,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
11510,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
11511,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
11512,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
11513,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
11514,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
11515,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
11516,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
11517,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11518,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11519,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
11520,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
11521,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
11522,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11523,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
11524,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11525,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
11526,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Built-up
11527,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
11528,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
11529,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
11530,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
11531,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
11532,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
11533,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
11534,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
11535,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
11536,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
11537,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11538,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11539,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
11540,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
11541,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
11542,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
11543,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
11544,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
11545,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Cropland
11546,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
11547,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
11548,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
11549,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11550,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Cropland
11551,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
11552,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
11553,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
11554,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
11555,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
11556,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
11557,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Water,NULL
11558,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,NULL
11559,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
11560,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
11561,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
11562,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
11563,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
11564,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Wetland
11565,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
11566,Forest,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11567,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11568,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11569,Forest,Cropland,Forest,Water,Non_Wetland,NULL,Grassland,NULL
11570,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
11571,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
11572,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11573,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11574,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
11575,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
11576,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
11577,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
11578,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
11579,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
11580,Forest,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
11581,Forest,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
11582,Forest,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11583,Forest,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
11584,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,NULL
11585,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11586,Forest,Wetland,NULL,Water,Non_Wetland,NULL,Shrubland,Wetland
11587,Forest,Wetland,NULL,Water,Non_Wetland,Shrubland,NULL,Wetland
11588,Forest,Wetland,NULL,Water,Non_Wetland,Shrubland,Shrubland,Wetland
11589,Forest,Wetland,NULL,Water,Non_Wetland,Forest,Shrubland,Wetland
11590,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
11591,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
11592,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
11593,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11594,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11595,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11596,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
11597,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
11598,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
11599,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
11600,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
11601,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
11602,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
11603,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
11604,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
11605,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
11606,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
11607,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
11608,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
11609,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11610,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
11611,Forest,Wetland,Shrubland,Water,Non_Wetland,Shrubland,NULL,Wetland
11612,Forest,Wetland,Shrubland,Water,Non_Wetland,Forest,Shrubland,Wetland
11613,Forest,Wetland,Grassland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
11614,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
11615,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
11616,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11617,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11618,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
11619,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
11620,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11621,Forest,Wetland,Cropland,Water,Non_Wetland,Grassland,Shrubland,NULL
11622,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
11623,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
11624,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
11625,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
11626,Forest,Wetland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
11627,Forest,Wetland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11628,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
11629,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
11630,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
11631,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
11632,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
11633,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
11634,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
11635,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
11636,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
11637,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
11638,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
11639,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
11640,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
11641,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
11642,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
11643,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
11644,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
11645,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Shrubland,Wetland
11646,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
11647,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
11648,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Shrubland,Wetland
11649,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,NULL,Wetland
11650,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Wetland
11651,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Shrubland,Wetland
11652,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
11653,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
11654,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
11655,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
11656,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
11657,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
11658,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
11659,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
11660,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
11661,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
11662,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
11663,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
11664,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
11665,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
11666,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
11667,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11668,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11669,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11670,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
11671,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
11672,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
11673,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
11674,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
11675,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
11676,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
11677,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
11678,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
11679,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
11680,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
11681,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
11682,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11683,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
11684,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
11685,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
11686,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
11687,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Built-up
11688,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
11689,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Cropland
11690,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
11691,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
11692,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
11693,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
11694,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
11695,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
11696,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
11697,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,NULL
11698,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
11699,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Cropland
11700,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
11701,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,NULL
11702,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
11703,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Built-up,Forest
11704,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
11705,Forest,Built-up,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
11706,Forest,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Cropland
11707,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
11708,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
11709,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
11710,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
11711,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
11712,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
11713,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11714,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
11715,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
11716,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
11717,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
11718,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
11719,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
11720,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
11721,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
11722,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
11723,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
11724,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
11725,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Water
11726,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
11727,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
11728,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11729,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
11730,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
11731,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
11732,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11733,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11734,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
11735,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
11736,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11737,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11738,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
