Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LLH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LLH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LLH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LLH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LLH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LLH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LLH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LLH_M_R
8549,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
8550,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
8551,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
8552,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
8553,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
8554,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
8555,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,NULL
8556,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Water
8557,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
8558,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
8559,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
8560,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Water
8561,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
8562,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
8563,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
8564,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
8565,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
8566,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
8567,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
8568,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
8569,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Water,Forest
8570,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
8571,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Forest,Water
8572,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
8573,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Water
8574,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
8575,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Water
8576,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Forest
8577,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
8578,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
8579,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
8580,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
8581,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
8582,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
8583,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Water
8584,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
8585,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,NULL
8586,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Water
8587,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
8588,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Water
8589,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8590,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
8591,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
8592,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Forest,Forest
8593,Forest,Bareland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8594,Forest,Bareland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
8595,Forest,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8596,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8597,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
8598,Forest,Bareland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
8599,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
8600,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
8601,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
8602,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
8603,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
8604,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
8605,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
8606,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
8607,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
8608,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
8609,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
8610,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
8611,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
8612,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Forest
8613,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
8614,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
8615,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
8616,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8617,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8618,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
8619,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8620,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8621,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
8622,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8623,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Built-up
8624,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
8625,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
8626,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
8627,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
8628,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
8629,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8630,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Built-up
8631,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
8632,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
8633,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
8634,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
8635,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
8636,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
8637,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
8638,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8639,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Shrubland,Built-up
8640,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
8641,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Forest
8642,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
8643,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,NULL
8644,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
8645,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
8646,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
8647,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
8648,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
8649,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
8650,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
8651,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
8652,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
8653,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
8654,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
8655,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
8656,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
8657,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8658,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
8659,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
8660,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
8661,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
8662,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
8663,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
8664,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
8665,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
8666,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
8667,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
8668,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
8669,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
8670,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
8671,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
8672,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8673,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
8674,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
8675,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
8676,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8677,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8678,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
8679,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
8680,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8681,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8682,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8683,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
8684,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
8685,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8686,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
8687,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8688,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
8689,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
8690,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
8691,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
8692,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8693,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8694,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
8695,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8696,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
8697,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8698,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
8699,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
8700,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
8701,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
8702,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
8703,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
8704,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
8705,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
8706,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
8707,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8708,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
8709,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
8710,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
8711,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8712,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8713,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8714,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
8715,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
8716,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
8717,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
8718,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
8719,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
8720,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
8721,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8722,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
8723,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
8724,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
8725,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
8726,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
8727,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
8728,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
8729,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
8730,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8731,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
8732,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
8733,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8734,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8735,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,NULL
8736,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
8737,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
8738,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8739,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
8740,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8741,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
8742,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
8743,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
8744,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
8745,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
8746,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
8747,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
8748,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
8749,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8750,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
8751,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
8752,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
8753,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
8754,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
8755,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
8756,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
8757,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
8758,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
8759,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
8760,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
8761,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
8762,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
8763,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8764,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
8765,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8766,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8767,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
8768,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
8769,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8770,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8771,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8772,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
8773,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8774,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
8775,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
8776,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
8777,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
8778,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
8779,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
8780,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8781,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8782,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8783,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
8784,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8785,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
8786,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8787,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
8788,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
8789,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
8790,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
8791,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
8792,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
8793,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
8794,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
8795,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
8796,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
8797,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
8798,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
8799,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
8800,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
8801,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8802,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
8803,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
8804,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
8805,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
8806,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
8807,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
8808,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
8809,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
8810,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
8811,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,NULL
8812,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
8813,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
8814,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest,Built-up,Forest
8815,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
8816,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
8817,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
8818,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
8819,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
8820,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
8821,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
8822,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
8823,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
8824,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
8825,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Bareland
8826,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
8827,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8828,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8829,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
8830,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8831,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8832,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8833,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
8834,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
8835,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
8836,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8837,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
8838,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
8839,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
8840,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
8841,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
8842,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
8843,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Forest
8844,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
8845,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,NULL
8846,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
8847,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Forest
8848,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
8849,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
8850,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
8851,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
8852,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
8853,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
8854,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
8855,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Shrubland,Grassland
8856,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
8857,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Grassland
8858,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Cropland
8859,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
8860,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
8861,Forest,Built-up,Water,NULL,Water,Wetland,Shrubland,Forest
8862,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
8863,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
8864,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
8865,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
8866,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
