Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LVL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LVL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LVL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LVL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LVL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LVL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LVL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LVL_M_R
16036,Water,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
16037,Water,Forest,Wetland,NULL,Wetland,NULL,Bareland,Wetland
16038,Water,Forest,Wetland,NULL,Wetland,NULL,Water,Grassland
16039,Water,Forest,Wetland,NULL,Wetland,NULL,Water,Wetland
16040,Water,Forest,Wetland,NULL,Wetland,NULL,Water,Water
16041,Water,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
16042,Water,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
16043,Water,Forest,Wetland,NULL,Wetland,NULL,Forest,Wetland
16044,Water,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
16045,Water,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
16046,Water,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Forest
16047,Water,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
16048,Water,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
16049,Water,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
16050,Water,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
16051,Water,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
16052,Water,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
16053,Water,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
16054,Water,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
16055,Water,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
16056,Water,Forest,Wetland,NULL,Wetland,Wetland,NULL,Wetland
16057,Water,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
16058,Water,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
16059,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
16060,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
16061,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
16062,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
16063,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
16064,Water,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
16065,Water,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
16066,Water,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
16067,Water,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
16068,Water,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
16069,Water,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
16070,Water,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
16071,Water,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
16072,Water,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
16073,Water,Forest,Wetland,NULL,Wetland,Bareland,NULL,Wetland
16074,Water,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
16075,Water,Forest,Wetland,NULL,Wetland,Bareland,Water,Wetland
16076,Water,Forest,Wetland,NULL,Wetland,Water,NULL,Wetland
16077,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
16078,Water,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
16079,Water,Forest,Wetland,NULL,Wetland,Water,Water,Forest
16080,Water,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
16081,Water,Forest,Wetland,NULL,Wetland,Water,Forest,Wetland
16082,Water,Forest,Wetland,NULL,Wetland,Water,Forest,Water
16083,Water,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
16084,Water,Forest,Wetland,NULL,Wetland,Forest,NULL,Grassland
16085,Water,Forest,Wetland,NULL,Wetland,Forest,NULL,Wetland
16086,Water,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
16087,Water,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
16088,Water,Forest,Wetland,NULL,Wetland,Forest,Wetland,NULL
16089,Water,Forest,Wetland,NULL,Wetland,Forest,Wetland,Wetland
16090,Water,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
16091,Water,Forest,Wetland,NULL,Wetland,Forest,Water,Wetland
16092,Water,Forest,Wetland,NULL,Wetland,Forest,Water,Water
16093,Water,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
16094,Water,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
16095,Water,Forest,Wetland,NULL,Wetland,Forest,Forest,Wetland
16096,Water,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
16097,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
16098,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
16099,Water,Forest,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
16100,Water,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
16101,Water,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
16102,Water,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
16103,Water,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
16104,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
16105,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
16106,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
16107,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
16108,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
16109,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
16110,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
16111,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
16112,Water,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
16113,Water,Forest,Wetland,Non_Water,Wetland,Water,NULL,Forest
16114,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
16115,Water,Forest,Wetland,Non_Water,Wetland,Water,Forest,Wetland
16116,Water,Forest,Wetland,Non_Water,Wetland,Water,Forest,Water
16117,Water,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
16118,Water,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
16119,Water,Forest,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
16120,Water,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
16121,Water,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
16122,Water,Forest,Wetland,Non_Water,Wetland,Forest,Water,Wetland
16123,Water,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
16124,Water,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
16125,Water,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
16126,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
16127,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
16128,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
16129,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
16130,Water,Forest,Wetland,Water,Wetland,NULL,Water,Forest
16131,Water,Forest,Wetland,Water,Wetland,Grassland,NULL,Grassland
16132,Water,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
16133,Water,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
16134,Water,Forest,Wetland,Water,Wetland,Wetland,Water,Water
16135,Water,Forest,Wetland,Water,Wetland,Water,NULL,Water
16136,Water,Forest,Wetland,Water,Wetland,Water,NULL,Forest
16137,Water,Forest,Wetland,Water,Wetland,Water,Water,Wetland
16138,Water,Forest,Wetland,Water,Wetland,Water,Water,Water
16139,Water,Forest,Wetland,Water,Wetland,Forest,NULL,Forest
16140,Water,Forest,Wetland,Water,Wetland,Forest,Water,Forest
16141,Water,Forest,Wetland,Water,Wetland,Forest,Forest,Wetland
16142,Water,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
16143,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
16144,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
16145,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
16146,Water,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
16147,Water,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
16148,Water,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
16149,Water,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
16150,Water,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
16151,Water,Forest,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
16152,Water,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
16153,Water,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
16154,Water,Forest,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
16155,Water,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
16156,Water,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
16157,Water,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
16158,Water,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
16159,Water,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
16160,Water,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
16161,Water,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
16162,Water,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
16163,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
16164,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
16165,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
16166,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
16167,Water,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
16168,Water,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
16169,Water,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
16170,Water,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
16171,Water,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
16172,Water,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
16173,Water,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
16174,Water,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
16175,Water,Forest,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
16176,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
16177,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
16178,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
16179,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
16180,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
16181,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
16182,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
16183,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
16184,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
16185,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
16186,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
16187,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
16188,Water,Forest,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
16189,Water,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
16190,Water,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
16191,Water,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
16192,Water,Forest,Water,NULL,Water,NULL,NULL,Water
16193,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
16194,Water,Forest,Water,NULL,Water,NULL,Shrubland,Forest
16195,Water,Forest,Water,NULL,Water,NULL,Water,Forest
16196,Water,Forest,Water,NULL,Water,NULL,Forest,Forest
16197,Water,Forest,Water,NULL,Water,Grassland,NULL,Grassland
16198,Water,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
16199,Water,Forest,Water,NULL,Water,Wetland,Water,Wetland
16200,Water,Forest,Water,NULL,Water,Wetland,Forest,Wetland
16201,Water,Forest,Water,NULL,Water,Water,Shrubland,Forest
16202,Water,Forest,Water,NULL,Water,Water,Wetland,Wetland
16203,Water,Forest,Water,NULL,Water,Water,Water,Water
16204,Water,Forest,Water,NULL,Water,Forest,NULL,Forest
16205,Water,Forest,Water,NULL,Water,Forest,Water,Forest
16206,Water,Forest,Water,NULL,Water,Forest,Forest,Forest
16207,Water,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
16208,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
16209,Water,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
16210,Water,Forest,Water,Non_Water,Water,Wetland,Forest,Wetland
16211,Water,Forest,Water,Non_Water,Water,Water,Water,Water
16212,Water,Forest,Water,Non_Water,Water,Water,Water,Forest
16213,Water,Forest,Water,Non_Water,Water,Water,Forest,Water
16214,Water,Forest,Water,Water,Water,NULL,NULL,Grassland
16215,Water,Forest,Water,Water,Water,NULL,NULL,Wetland
16216,Water,Forest,Water,Water,Water,NULL,NULL,Water
16217,Water,Forest,Water,Water,Water,NULL,NULL,Forest
16218,Water,Forest,Water,Water,Water,NULL,Shrubland,Grassland
16219,Water,Forest,Water,Water,Water,NULL,Grassland,Water
16220,Water,Forest,Water,Water,Water,NULL,Forest,Grassland
16221,Water,Forest,Water,Water,Water,NULL,Forest,Forest
16222,Water,Forest,Water,Water,Water,Wetland,Water,Wetland
16223,Water,Forest,Water,Water,Water,Water,NULL,Water
16224,Water,Forest,Water,Water,Water,Water,NULL,Forest
16225,Water,Forest,Water,Water,Water,Water,Shrubland,Forest
16226,Water,Forest,Water,Water,Water,Water,Wetland,Water
16227,Water,Forest,Water,Water,Water,Water,Water,Wetland
16228,Water,Forest,Water,Water,Water,Water,Water,Water
16229,Water,Forest,Water,Water,Water,Water,Forest,Forest
16230,Water,Forest,Water,Water,Water,Forest,NULL,Forest
16231,Water,Forest,Water,Water,Water,Forest,Water,Forest
16232,Water,Forest,Water,Water,Water,Forest,Forest,Forest
16233,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
16234,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
16235,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
16236,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
16237,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
16238,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
16239,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
16240,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
16241,Water,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
16242,Water,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
16243,Water,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
16244,Water,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Built-up
16245,Water,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
16246,Water,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
16247,Water,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
16248,Water,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Built-up
16249,Water,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
16250,Water,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
16251,Water,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
16252,Water,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
16253,Water,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
16254,Water,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
16255,Water,Forest,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
16256,Water,Forest,Forest,NULL,Non_Wetland,NULL,Water,Grassland
16257,Water,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
16258,Water,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
16259,Water,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
16260,Water,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
16261,Water,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
16262,Water,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
16263,Water,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
16264,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
16265,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
16266,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
16267,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
16268,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
16269,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
16270,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
16271,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
16272,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
16273,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
16274,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
16275,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
16276,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
16277,Water,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
16278,Water,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
16279,Water,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
16280,Water,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
16281,Water,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
16282,Water,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
16283,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
16284,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
16285,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
16286,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
16287,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
16288,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
16289,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
16290,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
16291,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
16292,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
16293,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
16294,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
16295,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
16296,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
16297,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
16298,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
16299,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
16300,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
16301,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
16302,Water,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
16303,Water,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
16304,Water,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
16305,Water,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Water
16306,Water,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
16307,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
16308,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
16309,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
16310,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
16311,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
16312,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
16313,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
16314,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
16315,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
16316,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
16317,Water,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
16318,Water,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
16319,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
16320,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
16321,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
16322,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
16323,Water,Forest,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
16324,Water,Forest,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
16325,Water,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
16326,Water,Forest,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
16327,Water,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
16328,Water,Forest,Forest,NULL,Non_Wetland,Water,NULL,Wetland
16329,Water,Forest,Forest,NULL,Non_Wetland,Water,NULL,Water
16330,Water,Forest,Forest,NULL,Non_Wetland,Water,NULL,Forest
16331,Water,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
16332,Water,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
16333,Water,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
16334,Water,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
16335,Water,Forest,Forest,NULL,Non_Wetland,Forest,NULL,NULL
16336,Water,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
16337,Water,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
16338,Water,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Bareland
16339,Water,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Built-up
16340,Water,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
16341,Water,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
16342,Water,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
16343,Water,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
16344,Water,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
16345,Water,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
16346,Water,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
16347,Water,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
16348,Water,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
16349,Water,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
16350,Water,Forest,Forest,NULL,Non_Wetland,Forest,Water,NULL
16351,Water,Forest,Forest,NULL,Non_Wetland,Forest,Water,Grassland
16352,Water,Forest,Forest,NULL,Non_Wetland,Forest,Water,Water
16353,Water,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
16354,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
16355,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
16356,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
16357,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
16358,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
16359,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
16360,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
16361,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
16362,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
16363,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
16364,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
16365,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
16366,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
16367,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
16368,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
16369,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
16370,Water,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
16371,Water,Forest,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
16372,Water,Forest,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
16373,Water,Forest,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
16374,Water,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
16375,Water,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
16376,Water,Forest,Forest,Non_Water,Non_Wetland,Wetland,NULL,Water
16377,Water,Forest,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
16378,Water,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
16379,Water,Forest,Forest,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
16380,Water,Forest,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
16381,Water,Forest,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
16382,Water,Forest,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
16383,Water,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
16384,Water,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
16385,Water,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
16386,Water,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
16387,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
16388,Water,Forest,Forest,Water,Non_Wetland,Water,Forest,Water
16389,Water,Forest,Forest,Water,Non_Wetland,Water,Forest,Forest
16390,Water,Forest,Forest,Water,Non_Wetland,Forest,NULL,Grassland
16391,Water,Forest,Forest,Water,Non_Wetland,Forest,NULL,Forest
16392,Water,Forest,Forest,Water,Non_Wetland,Forest,Forest,Forest
16393,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
