Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LZL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LZL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LZL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LZL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LZL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LZL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LZL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LZL_M_R
713,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
714,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
715,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
716,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
717,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
718,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
719,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
720,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
721,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
722,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
723,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
724,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
725,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
726,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Wetland
727,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Grassland
728,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
729,Water,Water,Forest,Water,Non_Wetland,Wetland,Forest,Grassland
730,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
731,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
732,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
733,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
734,Water,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
735,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
736,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
737,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
738,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
739,Water,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
740,Water,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
741,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
742,Water,Forest,Wetland,NULL,Wetland,Water,Water,Forest
743,Water,Forest,Water,NULL,Water,NULL,Wetland,Forest
744,Water,Forest,Water,Water,Water,NULL,Grassland,Forest
745,Water,Forest,Water,Water,Water,NULL,Water,Forest
746,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
747,Water,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
748,Water,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
749,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
750,Water,Forest,Forest,Water,Non_Wetland,Water,Wetland,Forest
751,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
752,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
753,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
754,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
755,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
756,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
757,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
758,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
759,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
760,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
761,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
762,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
763,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
764,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Wetland
765,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
766,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
767,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
768,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
769,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
770,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
771,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
772,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
773,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
774,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
775,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
776,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
777,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
778,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
779,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
780,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
781,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
782,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
783,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
784,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
785,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
786,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
787,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
788,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
789,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
790,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
791,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
792,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
793,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
794,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
795,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
796,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
797,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
798,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
799,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
800,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
801,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
802,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
803,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
804,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
805,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
806,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
807,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
808,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
809,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
810,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
811,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
812,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
813,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
814,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
815,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
816,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
817,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
818,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
819,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
820,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
821,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
822,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
823,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
824,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
825,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
826,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
827,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
828,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
829,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
830,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
831,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
832,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
833,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
834,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
835,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
836,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
837,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
838,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
839,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
840,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
841,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
842,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
843,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
844,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
845,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
846,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
847,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
848,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
849,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
850,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
851,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
852,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
853,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
854,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
855,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
856,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
857,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
858,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
859,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
860,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,NULL
861,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
862,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
863,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
864,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
865,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
866,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
867,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
868,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
869,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
870,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
871,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
872,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
873,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
874,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
875,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
876,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
877,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
878,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
879,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
880,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
881,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
882,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
883,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
884,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
885,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
886,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
887,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
888,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
889,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
890,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
891,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
892,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
893,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
894,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
895,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
896,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
897,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
898,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
899,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
900,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
901,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
902,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
903,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
904,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
905,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
906,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
907,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
908,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,NULL
909,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
910,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
911,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
912,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
913,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
914,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,NULL
915,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
916,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
917,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
918,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
919,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
920,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
921,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
922,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
923,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
924,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
925,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
926,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
927,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
928,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
929,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
930,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
931,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
932,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
933,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
934,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Forest
935,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
936,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
937,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
938,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
939,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
940,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,NULL
941,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
942,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
943,Forest,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Forest
944,Forest,NULL,Wetland,Water,Wetland,NULL,Grassland,Forest
945,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Forest
946,Forest,NULL,Wetland,Water,Wetland,NULL,Water,Forest
947,Forest,NULL,Wetland,Water,Wetland,Shrubland,Wetland,Grassland
948,Forest,NULL,Wetland,Water,Wetland,Shrubland,Wetland,Forest
949,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
950,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
951,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
952,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
953,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
954,Forest,NULL,Wetland,Water,Wetland,Wetland,Grassland,Forest
955,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
956,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
957,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
958,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
959,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
960,Forest,NULL,Wetland,Water,Wetland,Water,Water,Grassland
961,Forest,NULL,Wetland,Water,Wetland,Forest,Grassland,Forest
962,Forest,NULL,Wetland,Water,Wetland,Forest,Wetland,Forest
963,Forest,NULL,Water,NULL,Water,NULL,Grassland,Forest
964,Forest,NULL,Water,NULL,Water,Wetland,Grassland,Forest
965,Forest,NULL,Water,Non_Water,Water,Wetland,Grassland,Forest
966,Forest,NULL,Water,Water,Water,Wetland,Water,Forest
967,Forest,NULL,Water,Water,Water,Forest,Wetland,Forest
968,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
969,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
970,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
971,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
972,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
973,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
974,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
975,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
976,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
977,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
978,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
979,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
980,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
981,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
982,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
983,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
984,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
985,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
986,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
987,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
988,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
989,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
990,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
991,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
992,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
993,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
994,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
995,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
996,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
997,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
998,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
999,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
1000,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1001,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
1002,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1003,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1004,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1005,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1006,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
1007,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
1008,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
1009,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
1010,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1011,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
1012,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
1013,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1014,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1015,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1016,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1017,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1018,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1019,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
1020,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
1021,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1022,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1023,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
1024,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1025,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1026,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1027,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
1028,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1029,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1030,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
1031,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1032,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
1033,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
1034,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1035,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
1036,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
1037,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1038,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1039,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1040,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1041,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1042,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1043,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
1044,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,NULL
1045,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
1046,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1047,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1048,Forest,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Forest
1049,Forest,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Forest
1050,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
1051,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Forest
1052,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
1053,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
1054,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
1055,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
