Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_25MBN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MBN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MBN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_25MBN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_25MBN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25MBN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_25MBN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_25MBN_M_R
31258,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
31259,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
31260,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
31261,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
31262,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
31263,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
31264,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
31265,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
31266,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
31267,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
31268,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
31269,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
31270,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
31271,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
31272,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
31273,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
31274,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
31275,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
31276,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
31277,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
31278,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
31279,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
31280,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
31281,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
31282,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
31283,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Bareland,Wetland
31284,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,NULL
31285,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
31286,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
31287,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
31288,Forest,Wetland,Forest,NULL,Non_Wetland,Water,NULL,Wetland
31289,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
31290,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
31291,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
31292,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
31293,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
31294,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
31295,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
31296,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
31297,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
31298,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
31299,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
31300,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
31301,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
31302,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
31303,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
31304,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
31305,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
31306,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
31307,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
31308,Forest,Wetland,Forest,Non_Water,Non_Wetland,Cropland,NULL,Grassland
31309,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
31310,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
31311,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
31312,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
31313,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Wetland
31314,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
31315,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
31316,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
31317,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Wetland
31318,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
31319,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
31320,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
31321,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
31322,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Water,Grassland
31323,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Forest,Grassland
31324,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
31325,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
31326,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
31327,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
31328,Forest,Bareland,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
31329,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,Bareland,Grassland
31330,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
31331,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
31332,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
31333,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
31334,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
31335,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
31336,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
31337,Forest,Bareland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
31338,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
31339,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
31340,Forest,Bareland,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
31341,Forest,Bareland,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
31342,Forest,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
31343,Forest,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
31344,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
31345,Forest,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
31346,Forest,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
31347,Forest,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
31348,Forest,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
31349,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
31350,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
31351,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
31352,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
31353,Forest,Bareland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
31354,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
31355,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
31356,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
31357,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
31358,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
31359,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
31360,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
31361,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
31362,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
31363,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
31364,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
31365,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
31366,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
31367,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
31368,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
31369,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
31370,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
31371,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
31372,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
31373,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
31374,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
31375,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
31376,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
31377,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
31378,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Cropland
31379,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Wetland
31380,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Bareland
31381,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Built-up
31382,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
31383,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Grassland
31384,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Built-up
31385,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Forest
31386,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,NULL
31387,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
31388,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Wetland
31389,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Built-up
31390,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Forest
31391,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
31392,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
31393,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
31394,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
31395,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
31396,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
31397,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
31398,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
31399,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Built-up
31400,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
31401,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
31402,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
31403,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
31404,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
31405,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
31406,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
31407,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
31408,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
31409,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
31410,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
31411,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
31412,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
31413,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
31414,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
31415,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
31416,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
31417,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
31418,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
31419,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
31420,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Cropland
31421,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Built-up
31422,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
31423,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
31424,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
31425,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
31426,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
31427,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
31428,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland,Built-up,NULL
31429,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland,Built-up,Grassland
31430,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland,Built-up,Cropland
31431,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland,Built-up,Forest
31432,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
31433,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
31434,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
31435,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
31436,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
31437,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
31438,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
31439,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
31440,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
31441,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
31442,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Built-up,Grassland
31443,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Built-up,Forest
31444,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
31445,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
31446,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
31447,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
31448,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
31449,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
31450,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
31451,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
31452,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
31453,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
31454,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Built-up
31455,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,NULL
31456,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
31457,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,NULL
31458,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
31459,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Cropland
31460,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
31461,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
31462,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Grassland
31463,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Cropland
31464,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Built-up
31465,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,NULL
31466,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
31467,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Built-up
31468,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
31469,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Wetland,Forest
31470,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
31471,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
31472,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
31473,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
31474,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
31475,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
31476,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Water,Forest
31477,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Grassland
31478,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Built-up
31479,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
31480,Forest,Built-up,NULL,NULL,Non_Wetland,Water,NULL,Grassland
31481,Forest,Built-up,NULL,NULL,Non_Wetland,Water,NULL,Bareland
31482,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
31483,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
31484,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
31485,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
31486,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
31487,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Wetland,Wetland
31488,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
31489,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
31490,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Grassland
31491,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Wetland
31492,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
31493,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Water,Forest
31494,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
31495,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
31496,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
31497,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
31498,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
31499,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
31500,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
31501,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
31502,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,Wetland,Wetland
31503,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,Bareland,NULL
31504,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,Bareland,Grassland
31505,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,Built-up,Grassland
31506,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,Built-up,Wetland
31507,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,Built-up,Built-up
31508,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,Built-up,Forest
31509,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
31510,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
31511,Forest,Built-up,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
31512,Forest,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
31513,Forest,Built-up,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
31514,Forest,Built-up,NULL,Non_Water,Non_Wetland,Wetland,NULL,Wetland
31515,Forest,Built-up,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
31516,Forest,Built-up,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
31517,Forest,Built-up,NULL,Non_Water,Non_Wetland,Wetland,Built-up,Forest
31518,Forest,Built-up,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
31519,Forest,Built-up,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
31520,Forest,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
31521,Forest,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
31522,Forest,Built-up,NULL,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
31523,Forest,Built-up,NULL,Non_Water,Non_Wetland,Water,Built-up,Wetland
31524,Forest,Built-up,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
31525,Forest,Built-up,NULL,Non_Water,Non_Wetland,Forest,Built-up,Forest
31526,Forest,Built-up,NULL,Water,Non_Wetland,NULL,Bareland,Grassland
31527,Forest,Built-up,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
31528,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
31529,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
31530,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
31531,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
31532,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
31533,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
31534,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
31535,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
31536,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
31537,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
31538,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
31539,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
31540,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
31541,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
31542,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
31543,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
31544,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
31545,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
31546,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
31547,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Built-up
31548,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
31549,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
31550,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
31551,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
31552,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
31553,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
31554,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
31555,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Wetland
31556,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
31557,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
31558,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
31559,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
31560,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
31561,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
31562,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Built-up
31563,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
31564,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
31565,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
31566,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
31567,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
31568,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
31569,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
31570,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
31571,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
31572,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
31573,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
31574,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
31575,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
31576,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
31577,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
31578,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
31579,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
