Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KQA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KQA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KQA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KQA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KQA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KQA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KQA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KQA_M_R
11401,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
11402,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
11403,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,NULL
11404,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
11405,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
11406,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Water
11407,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Forest
11408,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
11409,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Wetland
11410,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
11411,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
11412,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
11413,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
11414,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
11415,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Grassland
11416,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
11417,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Grassland
11418,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Wetland
11419,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
11420,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
11421,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
11422,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
11423,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
11424,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
11425,Forest,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Forest
11426,Forest,NULL,Forest,Water,Non_Wetland,NULL,Water,Forest
11427,Forest,NULL,Forest,Water,Non_Wetland,NULL,Forest,Water
11428,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
11429,Forest,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Water
11430,Forest,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Forest
11431,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Water
11432,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Forest,Forest
11433,Forest,NULL,Forest,Water,Non_Wetland,Water,NULL,Water
11434,Forest,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Water
11435,Forest,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Forest
11436,Forest,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
11437,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
11438,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Water
11439,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Forest
11440,Forest,NULL,Forest,Water,Non_Wetland,Water,Forest,Water
11441,Forest,NULL,Forest,Water,Non_Wetland,Forest,NULL,Grassland
11442,Forest,NULL,Forest,Water,Non_Wetland,Forest,NULL,Water
11443,Forest,NULL,Forest,Water,Non_Wetland,Forest,Water,Water
11444,Forest,NULL,Forest,Water,Non_Wetland,Forest,Water,Forest
11445,Forest,NULL,Forest,Water,Non_Wetland,Forest,Forest,Grassland
11446,Forest,NULL,Forest,Water,Non_Wetland,Forest,Forest,Forest
11447,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
11448,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
11449,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
11450,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
11451,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
11452,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
11453,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
11454,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
11455,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
11456,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Bareland
11457,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
11458,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
11459,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
11460,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
11461,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
11462,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
11463,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
11464,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Forest
11465,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,NULL
11466,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
11467,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
11468,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Bareland
11469,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Built-up
11470,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
11471,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
11472,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
11473,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
11474,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Built-up
11475,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
11476,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11477,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11478,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
11479,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
11480,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
11481,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
11482,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11483,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
11484,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11485,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
11486,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
11487,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
11488,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
11489,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
11490,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
11491,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
11492,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
11493,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
11494,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Cropland
11495,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Built-up
11496,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
11497,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
11498,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
11499,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
11500,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
11501,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
11502,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
11503,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11504,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11505,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
11506,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Built-up
11507,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
11508,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
11509,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
11510,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
11511,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
11512,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
11513,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
11514,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
11515,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
11516,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
11517,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
11518,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Bareland
11519,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
11520,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
11521,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
11522,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
11523,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
11524,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
11525,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11526,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
11527,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
11528,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
11529,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
11530,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
11531,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
11532,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
11533,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
11534,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,Shrubland,Grassland
11535,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,Shrubland,Forest
11536,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
11537,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
11538,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,Forest,Grassland
11539,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,Forest,Built-up
11540,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
11541,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
11542,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Shrubland,Bareland
11543,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
11544,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Water,Forest
11545,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,NULL
11546,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
11547,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
11548,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Built-up
11549,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
11550,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
11551,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
11552,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Cropland
11553,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Bareland
11554,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Built-up
11555,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
11556,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
11557,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
11558,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
11559,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
11560,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
11561,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Bareland,Cropland
11562,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
11563,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Built-up,Grassland
11564,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Water,Forest
11565,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,NULL
11566,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
11567,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
11568,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
11569,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Bareland
11570,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Built-up
11571,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
11572,Forest,Cropland,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
11573,Forest,Cropland,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
11574,Forest,Cropland,NULL,Water,Non_Wetland,Bareland,Water,Grassland
11575,Forest,Cropland,NULL,Water,Non_Wetland,Forest,NULL,Forest
11576,Forest,Cropland,NULL,Water,Non_Wetland,Forest,Forest,Cropland
11577,Forest,Cropland,NULL,Water,Non_Wetland,Forest,Forest,Forest
11578,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
11579,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
11580,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
11581,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
11582,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
11583,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
11584,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11585,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
11586,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
11587,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
11588,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
11589,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
11590,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
11591,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
11592,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
11593,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
11594,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
11595,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
11596,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
11597,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
11598,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
11599,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
11600,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
11601,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Built-up
11602,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
11603,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
11604,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11605,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
11606,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
11607,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
11608,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11609,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11610,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
11611,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
11612,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
11613,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
11614,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11615,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11616,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11617,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
11618,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
11619,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11620,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
11621,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
11622,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
11623,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
11624,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
11625,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
11626,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
11627,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
11628,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
11629,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
11630,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
11631,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
11632,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Bareland
11633,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
11634,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
11635,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
11636,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
11637,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
11638,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
11639,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
11640,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
11641,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
11642,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11643,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11644,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
11645,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
11646,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
11647,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
11648,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
11649,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11650,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11651,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
11652,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
11653,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
11654,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
11655,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
11656,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
11657,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
11658,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
11659,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
11660,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
11661,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
11662,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
11663,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
11664,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
11665,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
11666,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
11667,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
11668,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
11669,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
11670,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
11671,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
11672,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
11673,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
11674,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11675,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
11676,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
11677,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
11678,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11679,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
11680,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
11681,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
11682,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
11683,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
11684,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
11685,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
11686,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
11687,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
11688,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
11689,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
11690,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
11691,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
11692,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
11693,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
11694,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
11695,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
11696,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
11697,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
11698,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
11699,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
11700,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
11701,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
11702,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
11703,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
11704,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
11705,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
11706,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Forest
11707,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Forest,Water
11708,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
11709,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
11710,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
11711,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
11712,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Bareland
11713,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
11714,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
11715,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
11716,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
11717,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Bareland
11718,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Built-up
11719,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
11720,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
11721,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
