Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MTT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MTT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MTT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MTT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MTT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MTT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MTT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MTT_M_R
6637,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
6638,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6639,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6640,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6641,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
6642,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6643,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
6644,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
6645,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6646,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
6647,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
6648,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
6649,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
6650,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
6651,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
6652,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
6653,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
6654,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
6655,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
6656,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
6657,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
6658,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
6659,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6660,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
6661,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
6662,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6663,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
6664,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
6665,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
6666,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
6667,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
6668,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Built-up
6669,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
6670,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
6671,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
6672,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
6673,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
6674,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
6675,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
6676,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Bareland
6677,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Built-up
6678,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
6679,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
6680,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6681,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6682,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6683,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
6684,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6685,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
6686,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6687,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
6688,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
6689,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
6690,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
6691,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
6692,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
6693,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
6694,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
6695,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
6696,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
6697,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
6698,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
6699,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
6700,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
6701,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6702,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
6703,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
6704,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
6705,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
6706,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
6707,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
6708,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Water
6709,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
6710,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
6711,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
6712,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
6713,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
6714,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
6715,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
6716,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
6717,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
6718,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
6719,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Forest
6720,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
6721,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6722,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6723,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6724,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
6725,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
6726,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
6727,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
6728,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
6729,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
6730,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
6731,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
6732,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6733,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6734,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
6735,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
6736,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
6737,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
6738,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
6739,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
6740,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
6741,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
6742,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Grassland
6743,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Forest
6744,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest,Forest
6745,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
6746,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
6747,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
6748,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
6749,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
6750,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
6751,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
6752,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
6753,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Forest,Grassland
6754,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
6755,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Grassland
6756,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Forest
6757,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
6758,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
6759,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
6760,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
6761,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
6762,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
6763,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
6764,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
6765,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
6766,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
6767,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
6768,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6769,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6770,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
6771,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6772,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
6773,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6774,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
6775,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
6776,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
6777,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
6778,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
6779,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
6780,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
6781,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
6782,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
6783,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
6784,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6785,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
6786,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6787,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
6788,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
6789,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
6790,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Built-up,Forest
6791,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
6792,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
6793,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
6794,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Built-up
6795,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Water
6796,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
6797,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
6798,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6799,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6800,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6801,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
6802,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6803,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
6804,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6805,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
6806,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
6807,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
6808,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
6809,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
6810,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
6811,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
6812,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
6813,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
6814,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
6815,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
6816,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
6817,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6818,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
6819,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
6820,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
6821,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
6822,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
6823,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
6824,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
6825,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
6826,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
6827,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
6828,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
6829,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
6830,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
6831,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
6832,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
6833,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
6834,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
6835,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6836,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6837,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6838,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
6839,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
6840,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
6841,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
6842,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
6843,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
6844,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6845,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
6846,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
6847,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
6848,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
6849,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
6850,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
6851,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
6852,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
6853,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
6854,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
6855,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6856,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6857,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
6858,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
6859,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
6860,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
6861,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
6862,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
6863,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
6864,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
6865,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
6866,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
6867,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
6868,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Grassland
6869,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
6870,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
6871,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
6872,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
6873,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
6874,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
6875,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
6876,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
6877,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
6878,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
6879,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
6880,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
6881,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
6882,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
6883,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
6884,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
6885,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
6886,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
6887,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Wetland
6888,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
6889,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
6890,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
6891,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
6892,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
6893,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
6894,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
6895,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
6896,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
6897,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
6898,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
6899,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
6900,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
6901,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
6902,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
6903,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
6904,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
6905,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
6906,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
6907,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Built-up
6908,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
6909,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
6910,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
6911,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
6912,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
6913,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
6914,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Grassland
6915,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
6916,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Wetland
6917,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Water
6918,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
6919,Forest,Forest,Wetland,NULL,Wetland,Built-up,Grassland,Grassland
6920,Forest,Forest,Wetland,NULL,Wetland,Built-up,Forest,Forest
6921,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
6922,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
6923,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
6924,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
6925,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
6926,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
6927,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Grassland
6928,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
6929,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
6930,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
6931,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
6932,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
6933,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Wetland
6934,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
6935,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
6936,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
6937,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
6938,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
6939,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
6940,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
6941,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
6942,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
6943,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
6944,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,NULL
6945,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
6946,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
6947,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
6948,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
6949,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
6950,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
6951,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,NULL
6952,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
6953,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
6954,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
6955,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
6956,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
6957,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
6958,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
6959,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
6960,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
6961,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
6962,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
6963,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
6964,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
6965,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
6966,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
6967,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
6968,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
6969,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
