Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MWT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MWT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MWT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MWT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MWT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MWT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MWT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MWT_M_R
722,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
723,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
724,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
725,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
726,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
727,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
728,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
729,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
730,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
731,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
732,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
733,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
734,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
735,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
736,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
737,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
738,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
739,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
740,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
741,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
742,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
743,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
744,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
745,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
746,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
747,Forest,Forest,Water,Water,Water,NULL,NULL,Water
748,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
749,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
750,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
751,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
752,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
753,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
754,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
755,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
756,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
757,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
758,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
759,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
760,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
761,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
762,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
