Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KQA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KQA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KQA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KQA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KQA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KQA_M_R
1013,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1014,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1015,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1016,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1017,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1018,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1019,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1020,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1021,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1022,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1023,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1024,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1025,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1026,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1027,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1028,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1029,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
1030,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Grassland
1031,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Water
1032,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Forest
1033,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1034,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1035,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1036,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1037,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1038,Bareland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1039,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1040,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1041,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1042,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1043,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1044,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1045,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1046,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1047,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1048,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1049,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1050,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1051,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1052,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1053,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1054,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1055,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1056,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1057,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1058,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1059,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1060,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1061,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1062,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1063,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1064,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1065,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1066,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1067,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1068,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1069,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1070,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1071,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1072,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1073,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1074,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1075,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1076,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1077,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1078,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1079,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1080,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1081,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1082,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1083,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1084,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1085,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1086,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1087,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1088,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1089,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1090,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1091,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1092,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1093,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1094,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1095,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1096,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1097,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1098,Bareland,Forest,Water,NULL,Water,NULL,NULL,Bareland
1099,Bareland,Forest,Water,NULL,Water,NULL,NULL,Forest
1100,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1101,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1102,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1103,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1104,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1105,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1106,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1107,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1108,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1109,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1110,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1111,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1112,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1113,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1114,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1115,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
1116,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1117,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1118,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1119,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1120,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1121,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1122,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1123,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1124,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1125,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1126,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1127,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1128,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1129,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1130,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1131,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1132,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1133,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1134,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1135,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1136,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1137,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1138,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1139,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1140,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1141,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1142,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1143,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1144,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1145,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1146,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1147,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1148,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1149,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1150,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1151,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1152,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1153,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1154,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1155,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1156,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1157,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1158,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1159,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1160,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1161,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1162,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1163,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1164,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1165,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1166,Water,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1167,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1168,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1169,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1170,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1171,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1172,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1173,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
1174,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1175,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1176,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1177,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1178,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1179,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1180,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1181,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1182,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1183,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1184,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1185,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1186,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1187,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1188,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1189,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1190,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1191,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1192,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1193,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1194,Water,NULL,Water,NULL,Water,NULL,NULL,NULL
1195,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
1196,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
1197,Water,NULL,Water,NULL,Water,NULL,NULL,Water
1198,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
1199,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1200,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
1201,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1202,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
1203,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
1204,Water,NULL,Water,Water,Water,NULL,NULL,Water
1205,Water,NULL,Water,Water,Water,NULL,NULL,Forest
1206,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1207,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1208,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1209,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1210,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1211,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1212,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1213,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1214,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1215,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1216,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1217,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1218,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1219,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1220,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1221,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1222,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1223,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1224,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1225,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1226,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1227,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1228,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1229,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
1230,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1231,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1232,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1233,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1234,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1235,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1236,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1237,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1238,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1239,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1240,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1241,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1242,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1243,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1244,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1245,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1246,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1247,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1248,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1249,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1250,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1251,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1252,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1253,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1254,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1255,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1256,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1257,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1258,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1259,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1260,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1261,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1262,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1263,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1264,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1265,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
1266,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1267,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1268,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Built-up
1269,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1270,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1271,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1272,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1273,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1274,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,NULL
1275,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1276,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
1277,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1278,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
1279,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1280,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1281,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1282,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1283,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1284,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1285,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1286,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1287,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1288,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1289,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1290,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1291,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1292,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1293,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1294,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1295,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1296,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1297,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1298,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1299,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1300,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1301,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1302,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1303,Water,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1304,Water,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1305,Water,Cropland,Water,NULL,Water,NULL,NULL,NULL
1306,Water,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1307,Water,Cropland,Water,NULL,Water,NULL,NULL,Bareland
1308,Water,Cropland,Water,NULL,Water,NULL,NULL,Water
1309,Water,Cropland,Water,NULL,Water,NULL,NULL,Forest
1310,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1311,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Water
1312,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
1313,Water,Cropland,Water,Water,Water,NULL,NULL,NULL
1314,Water,Cropland,Water,Water,Water,NULL,NULL,Grassland
1315,Water,Cropland,Water,Water,Water,NULL,NULL,Bareland
1316,Water,Cropland,Water,Water,Water,NULL,NULL,Water
1317,Water,Cropland,Water,Water,Water,NULL,NULL,Forest
1318,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1319,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1320,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1321,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1322,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1323,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1324,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1325,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1326,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
1327,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1328,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
1329,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1330,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
1331,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1332,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1333,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1334,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1335,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
1336,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1337,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1338,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1339,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1340,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1341,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
1342,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1343,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1344,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1345,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1346,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1347,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1348,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1349,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1350,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1351,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1352,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1353,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1354,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
1355,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1356,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
1357,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1358,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
