Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LDF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LDF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LDF_M_R
2781,Permanent_ice_and_snow,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2782,Permanent_ice_and_snow,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2783,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2784,Permanent_ice_and_snow,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2785,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,NULL,Bareland
2786,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2787,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2788,Permanent_ice_and_snow,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2789,Permanent_ice_and_snow,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2790,Permanent_ice_and_snow,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2791,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2792,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2793,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2794,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2795,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2796,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2797,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Water
2798,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2799,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Bareland
2800,Permanent_ice_and_snow,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2801,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2802,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2803,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2804,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2805,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2806,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2807,Permanent_ice_and_snow,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2808,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2809,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2810,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2811,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2812,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2813,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2814,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2815,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2816,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2817,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2818,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2819,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2820,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2821,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2822,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2823,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2824,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2825,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2826,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2827,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2828,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2829,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2830,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2831,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2832,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2833,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2834,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2835,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2836,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2837,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2838,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2839,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2840,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2841,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2842,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2843,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2844,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2845,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2846,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2847,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2848,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2849,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2850,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2851,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2852,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2853,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2854,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2855,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2856,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2857,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2858,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2859,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2860,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2861,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2862,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2863,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2864,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2865,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2866,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2867,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2868,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2869,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2870,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2871,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2872,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2873,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2874,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2875,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2876,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2877,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2878,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2879,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2880,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2881,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2882,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2883,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2884,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2885,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2886,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
2887,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
2888,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2889,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2890,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2891,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2892,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2893,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2894,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2895,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2896,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2897,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2898,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2899,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2900,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2901,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2902,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2903,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2904,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2905,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2906,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2907,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2908,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2909,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2910,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2911,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2912,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2913,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2914,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
2915,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2916,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
2917,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
2918,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
2919,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
2920,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
2921,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2922,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2923,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
2924,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2925,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
2926,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
2927,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
2928,Forest,NULL,Water,Water,Water,NULL,NULL,Water
2929,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
2930,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2931,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2932,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2933,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2934,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2935,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2936,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2937,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2938,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2939,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2940,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2941,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2942,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2943,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2944,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2945,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2946,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2947,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2948,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2949,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2950,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2951,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2952,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2953,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2954,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2955,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2956,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2957,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2958,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2959,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2960,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2961,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2962,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2963,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
2964,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2965,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2966,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2967,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2968,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2969,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2970,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2971,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2972,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2973,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2974,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2975,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2976,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2977,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2978,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2979,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2980,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2981,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2982,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2983,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2984,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2985,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2986,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2987,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2988,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2989,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2990,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2991,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2992,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2993,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2994,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2995,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
2996,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2997,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2998,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2999,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
3000,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
3001,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3002,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
3003,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
3004,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
3005,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3006,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3007,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3008,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3009,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3010,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3011,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3012,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3013,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3014,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3015,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
3016,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
3017,Forest,Cropland,Water,NULL,Water,NULL,NULL,Bareland
3018,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
3019,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
3020,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
3021,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
3022,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
3023,Forest,Cropland,Water,Water,Water,NULL,NULL,Bareland
3024,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
3025,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
3026,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3027,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3028,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3029,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3030,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3031,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3032,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3033,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3034,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3035,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3036,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,NULL
3037,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3038,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3039,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
3040,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
3041,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3042,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3043,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3044,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3045,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3046,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
3047,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3048,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3049,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3050,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3051,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3052,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3053,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
3054,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
3055,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3056,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3057,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3058,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3059,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3060,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3061,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3062,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3063,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3064,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3065,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3066,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3067,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3068,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3069,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3070,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3071,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3072,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3073,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3074,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3075,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3076,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3077,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3078,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3079,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3080,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3081,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3082,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3083,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3084,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
3085,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3086,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3087,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
3088,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
3089,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
3090,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3091,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3092,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3093,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3094,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3095,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
3096,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
3097,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
3098,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
3099,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
3100,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3101,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3102,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3103,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
3104,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3105,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
3106,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3107,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3108,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3109,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3110,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
3111,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3112,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3113,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3114,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
