Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24KVG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KVG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KVG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KVG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KVG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KVG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KVG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24KVG_M_R
15015,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Forest
15016,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
15017,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Built-up,Grassland
15018,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Built-up,Forest
15019,Forest,Built-up,Wetland,NULL,Wetland,Wetland,NULL,Grassland
15020,Forest,Built-up,Wetland,NULL,Wetland,Wetland,NULL,Wetland
15021,Forest,Built-up,Wetland,NULL,Wetland,Wetland,NULL,Forest
15022,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,NULL
15023,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
15024,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
15025,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
15026,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Water
15027,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
15028,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Forest,Forest
15029,Forest,Built-up,Wetland,NULL,Wetland,Bareland,NULL,NULL
15030,Forest,Built-up,Wetland,NULL,Wetland,Bareland,NULL,Grassland
15031,Forest,Built-up,Wetland,NULL,Wetland,Bareland,NULL,Forest
15032,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
15033,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Forest
15034,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
15035,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Built-up,Grassland
15036,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Water,Grassland
15037,Forest,Built-up,Wetland,NULL,Wetland,Built-up,NULL,Grassland
15038,Forest,Built-up,Wetland,NULL,Wetland,Built-up,NULL,Forest
15039,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Wetland,Forest
15040,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,Grassland
15041,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,Built-up
15042,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,Forest
15043,Forest,Built-up,Wetland,NULL,Wetland,Water,Water,Forest
15044,Forest,Built-up,Wetland,NULL,Wetland,Forest,NULL,Forest
15045,Forest,Built-up,Wetland,NULL,Wetland,Forest,Wetland,NULL
15046,Forest,Built-up,Wetland,NULL,Wetland,Forest,Wetland,Wetland
15047,Forest,Built-up,Wetland,NULL,Wetland,Forest,Wetland,Forest
15048,Forest,Built-up,Wetland,NULL,Wetland,Forest,Built-up,Forest
15049,Forest,Built-up,Wetland,NULL,Wetland,Forest,Forest,Grassland
15050,Forest,Built-up,Wetland,NULL,Wetland,Forest,Forest,Built-up
15051,Forest,Built-up,Wetland,NULL,Wetland,Forest,Forest,Forest
15052,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
15053,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
15054,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
15055,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
15056,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Built-up,Grassland
15057,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Water,Water
15058,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Water,Forest
15059,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
15060,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
15061,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
15062,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
15063,Forest,Built-up,Wetland,Non_Water,Wetland,Water,Built-up,Water
15064,Forest,Built-up,Wetland,Water,NULL,Bareland,Bareland,Grassland
15065,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
15066,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Wetland
15067,Forest,Built-up,Wetland,Water,Wetland,NULL,Wetland,Grassland
15068,Forest,Built-up,Wetland,Water,Wetland,NULL,Wetland,Wetland
15069,Forest,Built-up,Wetland,Water,Wetland,NULL,Wetland,Forest
15070,Forest,Built-up,Wetland,Water,Wetland,Wetland,NULL,Wetland
15071,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
15072,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
15073,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
15074,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Forest,Built-up
15075,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
15076,Forest,Built-up,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
15077,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
15078,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
15079,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
15080,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
15081,Forest,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
15082,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
15083,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
15084,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
15085,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
15086,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
15087,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
15088,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
15089,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
15090,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
15091,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
15092,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,NULL
15093,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
15094,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Wetland
15095,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
15096,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
15097,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
15098,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
15099,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
15100,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
15101,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
15102,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
15103,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
15104,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
15105,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
15106,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,NULL
15107,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
15108,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Wetland
15109,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
15110,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
15111,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
15112,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
15113,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
15114,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
15115,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
15116,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
15117,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
15118,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
15119,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
15120,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
15121,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
15122,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
15123,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
15124,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
15125,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
15126,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
15127,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
15128,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,NULL
15129,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
15130,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
15131,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
15132,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
15133,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
15134,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
15135,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
15136,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
15137,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
15138,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
15139,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
15140,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
15141,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
15142,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
15143,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
15144,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
15145,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
15146,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
15147,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
15148,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
15149,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
15150,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,NULL
15151,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
15152,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
15153,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
15154,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
15155,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Built-up
15156,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Forest
15157,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
15158,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
15159,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
15160,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
15161,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
15162,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
15163,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
15164,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
15165,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
15166,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
15167,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
15168,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Wetland,Wetland
15169,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
15170,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
15171,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Wetland
15172,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Built-up
15173,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
15174,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Water,Forest
15175,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
15176,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
15177,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
15178,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Grassland
15179,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Forest
15180,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Water,Built-up
15181,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
15182,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Forest
15183,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
15184,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Forest
15185,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Wetland,NULL,Grassland
15186,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Wetland,NULL,Forest
15187,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Grassland
15188,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Built-up
15189,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Water,Wetland,Forest
15190,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Forest,Built-up,Wetland
15191,Forest,Built-up,Built-up,Water,Non_Wetland,NULL,Built-up,Bareland
15192,Forest,Built-up,Built-up,Water,Non_Wetland,NULL,Water,Grassland
15193,Forest,Built-up,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
15194,Forest,Built-up,Water,NULL,Water,NULL,Wetland,Grassland
15195,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
15196,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
15197,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
15198,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
15199,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
15200,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
15201,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
15202,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
15203,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Built-up
15204,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
15205,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
15206,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
15207,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
15208,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Built-up
15209,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
15210,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
15211,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
15212,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Bareland
15213,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
15214,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
15215,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
15216,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Water,Grassland
15217,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Water,Forest
15218,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,NULL
15219,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
15220,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Bareland
15221,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
15222,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
15223,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
15224,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
15225,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
15226,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
15227,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
15228,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
15229,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
15230,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
15231,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
15232,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
15233,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
15234,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Cropland
15235,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Built-up
15236,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
15237,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
15238,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
15239,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
15240,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Built-up
15241,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
15242,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
15243,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
15244,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
15245,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
15246,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
15247,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
15248,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
15249,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
15250,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
15251,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
15252,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
15253,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
15254,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
15255,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
15256,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Grassland
15257,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
15258,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
15259,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
15260,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
15261,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
15262,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
15263,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
15264,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,NULL
15265,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
15266,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
15267,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
15268,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
15269,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
15270,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Bareland
15271,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
15272,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
15273,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,NULL
15274,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
15275,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
15276,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
15277,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
15278,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
15279,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
15280,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
15281,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,NULL
15282,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
15283,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Built-up
15284,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
15285,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
15286,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
15287,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
15288,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
15289,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
15290,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
15291,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Wetland
15292,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
15293,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Water,Forest
15294,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,NULL
15295,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
15296,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
15297,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
15298,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
15299,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
15300,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Built-up
15301,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
15302,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
15303,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
15304,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
15305,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Built-up,Forest
15306,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
15307,Forest,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
15308,Forest,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
15309,Forest,Built-up,Forest,Non_Water,Non_Wetland,Built-up,Wetland,Built-up
15310,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
15311,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,Wetland,Grassland
15312,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
15313,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
15314,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
15315,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
15316,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
15317,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
15318,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
15319,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
15320,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Water
15321,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
15322,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
15323,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
15324,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
15325,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
15326,Forest,Water,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
15327,Forest,Water,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
15328,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Grassland
15329,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Bareland
15330,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
15331,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
15332,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
15333,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Bareland
15334,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Built-up
15335,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
15336,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
15337,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
15338,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
15339,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
15340,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
15341,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
15342,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
15343,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
