Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LKJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LKJ_M_R
2796,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2797,Permanent_ice_and_snow,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2798,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Water
2799,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Grassland
2800,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
2801,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2802,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2803,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2804,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2805,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2806,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2807,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2808,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2809,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2810,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2811,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2812,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2813,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2814,Permanent_ice_and_snow,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2815,Permanent_ice_and_snow,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2816,Permanent_ice_and_snow,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2817,Permanent_ice_and_snow,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2818,Permanent_ice_and_snow,Forest,Water,Water,Water,NULL,NULL,Water
2819,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2820,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2821,Permanent_ice_and_snow,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2822,Permanent_ice_and_snow,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2823,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2824,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2825,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2826,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2827,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2828,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2829,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2830,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2831,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2832,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2833,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2834,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2835,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2836,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
2837,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2838,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2839,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2840,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2841,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2842,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2843,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2844,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2845,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2846,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2847,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2848,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2849,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2850,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2851,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2852,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2853,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2854,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2855,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2856,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2857,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2858,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2859,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2860,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2861,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2862,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2863,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2864,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2865,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2866,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2867,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2868,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2869,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2870,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2871,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2872,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2873,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2874,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
2875,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2876,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2877,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2878,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2879,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Built-up
2880,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2881,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2882,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2883,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2884,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2885,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2886,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2887,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2888,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2889,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2890,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2891,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2892,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2893,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2894,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2895,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2896,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
2897,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2898,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2899,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2900,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Built-up
2901,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
2902,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2903,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2904,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2905,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
2906,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2907,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2908,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Built-up
2909,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2910,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2911,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2912,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2913,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2914,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2915,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2916,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2917,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2918,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
2919,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2920,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2921,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2922,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2923,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2924,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2925,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2926,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2927,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2928,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2929,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2930,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
2931,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2932,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2933,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2934,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2935,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2936,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2937,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2938,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2939,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2940,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2941,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2942,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2943,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2944,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
2945,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2946,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2947,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2948,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2949,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2950,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2951,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2952,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2953,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2954,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2955,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2956,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2957,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2958,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2959,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2960,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
2961,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
2962,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2963,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,NULL
2964,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2965,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
2966,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
2967,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
2968,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2969,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
2970,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
2971,Forest,NULL,Water,NULL,Water,NULL,NULL,Cropland
2972,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
2973,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
2974,Forest,NULL,Water,NULL,Water,NULL,NULL,Built-up
2975,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
2976,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
2977,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
2978,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2979,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
2980,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
2981,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
2982,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2983,Forest,NULL,Water,Water,Water,NULL,NULL,NULL
2984,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
2985,Forest,NULL,Water,Water,Water,NULL,NULL,Cropland
2986,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
2987,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
2988,Forest,NULL,Water,Water,Water,NULL,NULL,Water
2989,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
2990,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2991,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2992,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2993,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2994,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2995,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2996,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2997,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2998,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2999,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3000,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3001,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3002,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Built-up
3003,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3004,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3005,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
3006,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3007,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3008,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3009,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3010,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
3011,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
3012,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3013,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3014,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3015,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3016,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3017,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3018,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3019,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3020,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3021,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3022,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3023,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3024,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3025,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3026,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3027,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3028,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3029,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3030,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3031,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3032,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3033,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3034,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3035,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3036,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3037,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3038,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3039,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3040,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3041,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3042,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3043,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3044,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3045,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3046,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
3047,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3048,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
3049,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3050,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Built-up
3051,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
3052,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3053,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3054,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3055,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
3056,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3057,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3058,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
3059,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3060,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3061,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3062,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3063,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3064,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3065,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3066,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3067,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
3068,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
3069,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
3070,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3071,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3072,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3073,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3074,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3075,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3076,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3077,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3078,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3079,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3080,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3081,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3082,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3083,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3084,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3085,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3086,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
3087,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3088,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3089,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3090,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3091,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3092,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3093,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3094,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
3095,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
3096,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
3097,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
3098,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3099,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3100,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3101,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3102,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3103,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3104,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3105,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3106,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3107,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
3108,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3109,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
3110,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3111,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3112,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3113,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3114,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3115,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3116,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3117,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3118,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3119,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3120,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3121,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3122,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3123,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,NULL
3124,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3125,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
3126,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3127,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Built-up
3128,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
3129,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3130,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
