Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LWL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LWL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LWL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LWL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LWL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LWL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LWL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LWL_M_R
1003,Wetland,Water,Water,Water,Water,NULL,NULL,Water
1004,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1005,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1006,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1007,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1008,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1009,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1010,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1011,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1012,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1013,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1014,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1015,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1016,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1017,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
1018,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1019,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1020,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1021,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1022,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1023,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1024,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1025,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1026,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1027,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1028,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1029,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1030,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1031,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1032,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1033,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1034,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1035,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1036,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1037,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1038,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1039,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1040,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1041,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1042,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
1043,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1044,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1045,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1046,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1047,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1048,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1049,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1050,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1051,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1052,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1053,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1054,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1055,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1056,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1057,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1058,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1059,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1060,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1061,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1062,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1063,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1064,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1065,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1066,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1067,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1068,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1069,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1070,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1071,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1072,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1073,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1074,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1075,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1076,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1077,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1078,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1079,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1080,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1081,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1082,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1083,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1084,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1085,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1086,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1087,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1088,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1089,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
1090,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Wetland
1091,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1092,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
1093,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1094,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1095,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1096,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1097,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1098,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1099,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1100,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1101,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1102,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1103,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1104,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1105,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1106,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1107,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1108,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1109,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1110,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1111,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1112,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1113,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1114,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1115,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1116,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1117,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1118,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1119,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1120,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1121,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1122,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1123,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1124,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
1125,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1126,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1127,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
1128,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1129,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,NULL
1130,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1131,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1132,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
1133,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1134,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1135,Bareland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1136,Bareland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1137,Bareland,NULL,Water,NULL,Water,NULL,NULL,Water
1138,Bareland,NULL,Water,NULL,Water,NULL,NULL,Forest
1139,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1140,Bareland,NULL,Water,Water,Water,NULL,NULL,Grassland
1141,Bareland,NULL,Water,Water,Water,NULL,NULL,Bareland
1142,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
1143,Bareland,NULL,Water,Water,Water,NULL,NULL,Forest
1144,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1145,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1146,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1147,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1148,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1149,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1150,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1151,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1152,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1153,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1154,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1155,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1156,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1157,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1158,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1159,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1160,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1161,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1162,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1163,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1164,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1165,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1166,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1167,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1168,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1169,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1170,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1171,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1172,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1173,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1174,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1175,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1176,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1177,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1178,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1179,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1180,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1181,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1182,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1183,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1184,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
1185,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1186,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1187,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1188,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1189,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1190,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1191,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1192,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1193,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1194,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1195,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1196,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1197,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1198,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1199,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1200,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1201,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1202,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1203,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1204,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1205,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
1206,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1207,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1208,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1209,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1210,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1211,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1212,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1213,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1214,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1215,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1216,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1217,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1218,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1219,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1220,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1221,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1222,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1223,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1224,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1225,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1226,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1227,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1228,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1229,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1230,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1231,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1232,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1233,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1234,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1235,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1236,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1237,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1238,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1239,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1240,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
1241,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1242,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1243,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1244,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1245,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1246,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1247,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1248,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1249,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1250,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1251,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1252,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1253,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1254,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1255,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1256,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1257,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1258,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1259,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1260,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1261,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1262,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1263,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1264,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1265,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1266,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1267,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1268,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1269,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1270,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1271,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1272,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1273,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1274,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1275,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1276,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1277,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1278,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1279,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1280,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1281,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1282,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1283,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1284,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1285,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1286,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1287,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1288,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1289,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1290,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1291,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1292,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1293,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
1294,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1295,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1296,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1297,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Water
1298,Bareland,Bareland,Water,Water,Water,NULL,NULL,Bareland
1299,Bareland,Bareland,Water,Water,Water,NULL,NULL,Water
1300,Bareland,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
1301,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1302,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1303,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1304,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1305,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1306,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1307,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1308,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1309,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1310,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1311,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1312,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
1313,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1314,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1315,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1316,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1317,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1318,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1319,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1320,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1321,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1322,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1323,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1324,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1325,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1326,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1327,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1328,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
