Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MZT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MZT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MZT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MZT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MZT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MZT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MZT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MZT_M_R
3945,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
3946,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Water
3947,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
3948,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
3949,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
3950,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3951,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3952,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3953,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3954,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
3955,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
3956,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
3957,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3958,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Water
3959,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3960,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3961,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Water
3962,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
3963,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3964,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
3965,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3966,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3967,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
3968,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
3969,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
3970,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Water
3971,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
3972,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
3973,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
3974,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
3975,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
3976,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
3977,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
3978,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
3979,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Water
3980,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
3981,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Forest
3982,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
3983,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
3984,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
3985,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Water
3986,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
3987,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
3988,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
3989,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
3990,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
3991,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
3992,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Grassland
3993,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Water
3994,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Forest
3995,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Wetland,Water
3996,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
3997,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3998,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
3999,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
4000,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
4001,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4002,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4003,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4004,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Water
4005,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4006,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4007,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
4008,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4009,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
4010,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
4011,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
4012,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
4013,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4014,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4015,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4016,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
4017,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
4018,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
4019,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
4020,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4021,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4022,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4023,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
4024,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4025,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
4026,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
4027,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
4028,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
4029,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4030,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Wetland,Forest
4031,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
4032,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
4033,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
4034,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
4035,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
4036,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
4037,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
4038,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Water
4039,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
4040,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
4041,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
4042,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4043,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
4044,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
4045,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
4046,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
4047,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
4048,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4049,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
4050,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Water
4051,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
4052,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
4053,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
4054,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Water
4055,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4056,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Water
4057,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4058,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4059,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Water
4060,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4061,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
4062,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
4063,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4064,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Bareland
4065,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Water
4066,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
4067,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
4068,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Forest
4069,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
4070,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
4071,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4072,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Water
4073,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4074,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4075,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Water
4076,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
4077,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
4078,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
4079,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4080,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
4081,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Water
4082,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
4083,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4084,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
4085,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
4086,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
4087,Forest,Forest,Grassland,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
4088,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,NULL,Water
4089,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
4090,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Water
4091,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4092,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
4093,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
4094,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
4095,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
4096,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Water
4097,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
4098,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
4099,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
4100,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
4101,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Water
4102,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
4103,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Water
4104,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
4105,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Water
4106,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
4107,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Bareland,Forest
4108,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
4109,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Bareland
4110,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Water
4111,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
4112,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,NULL,Forest
4113,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
4114,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Water
4115,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
4116,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
4117,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Water
4118,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Forest
4119,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
4120,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Water
4121,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
4122,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
4123,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
4124,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Bareland
4125,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Water
4126,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Forest
4127,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Grassland
4128,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Forest
4129,Forest,Forest,Grassland,Water,Non_Wetland,Built-up,Water,Water
4130,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
4131,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Bareland
4132,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Water
4133,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Forest
4134,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Grassland
4135,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Bareland
4136,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Water
4137,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Forest
4138,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Forest
4139,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
4140,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
4141,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Forest
4142,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
4143,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4144,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4145,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4146,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
4147,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4148,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
4149,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
4150,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
4151,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
4152,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
4153,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
4154,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
4155,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
4156,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
4157,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
4158,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
4159,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
4160,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
4161,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
4162,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4163,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
4164,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
4165,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
4166,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4167,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4168,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Water
4169,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4170,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4171,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Water
4172,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
4173,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
4174,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4175,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4176,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4177,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
4178,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
4179,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
4180,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Wetland,Water
4181,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
4182,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Water
4183,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
4184,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Water
4185,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Water
4186,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Water,Water
4187,Forest,Forest,Cropland,Water,Non_Wetland,Water,Wetland,Water
4188,Forest,Forest,Cropland,Water,Non_Wetland,Water,Water,Water
4189,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
4190,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
4191,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
4192,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
4193,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
4194,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
4195,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
4196,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
4197,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
4198,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
4199,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
4200,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
4201,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
4202,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
4203,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4204,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4205,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
4206,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4207,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
4208,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4209,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
4210,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
4211,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Water
4212,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
4213,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
4214,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Water
4215,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
4216,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
4217,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
4218,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4219,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4220,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
4221,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4222,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
4223,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4224,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
4225,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
4226,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
4227,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
4228,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
4229,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
4230,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
4231,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
4232,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
4233,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Water
4234,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
4235,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Water
4236,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
4237,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
4238,Forest,Forest,Wetland,NULL,Wetland,Built-up,Grassland,Forest
4239,Forest,Forest,Wetland,NULL,Wetland,Built-up,Wetland,Forest
4240,Forest,Forest,Wetland,NULL,Wetland,Built-up,Bareland,Forest
4241,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,NULL
4242,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
4243,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
4244,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
4245,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
4246,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
4247,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
4248,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
4249,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
4250,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
4251,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
4252,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
4253,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
4254,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
4255,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
4256,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
4257,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
4258,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
4259,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
4260,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
4261,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,NULL
4262,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
4263,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
4264,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
4265,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
4266,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Built-up,Forest
4267,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
4268,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
4269,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
4270,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
4271,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
4272,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
4273,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
4274,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
4275,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
4276,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
4277,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
4278,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4279,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
4280,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Built-up,Grassland
