Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MRC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MRC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MRC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MRC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MRC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MRC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MRC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MRC_M_R
8754,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
8755,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Water
8756,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
8757,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
8758,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
8759,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
8760,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
8761,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
8762,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
8763,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
8764,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
8765,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
8766,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
8767,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
8768,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
8769,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
8770,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
8771,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Forest
8772,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
8773,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8774,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8775,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8776,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
8777,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
8778,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
8779,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
8780,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
8781,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland,Forest,Forest
8782,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
8783,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
8784,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8785,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8786,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
8787,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
8788,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
8789,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
8790,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
8791,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
8792,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
8793,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
8794,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
8795,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
8796,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
8797,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
8798,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Grassland
8799,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
8800,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
8801,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
8802,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Grassland
8803,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
8804,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Forest
8805,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
8806,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
8807,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
8808,Forest,Forest,Shrubland,Water,Non_Wetland,Cropland,Grassland,Grassland
8809,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
8810,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
8811,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
8812,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Bareland,Grassland
8813,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
8814,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
8815,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Forest,Grassland
8816,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
8817,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
8818,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
8819,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Grassland
8820,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Water,Forest
8821,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
8822,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
8823,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
8824,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
8825,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
8826,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
8827,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
8828,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
8829,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
8830,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
8831,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
8832,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
8833,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
8834,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8835,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
8836,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
8837,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
8838,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8839,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
8840,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8841,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
8842,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
8843,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
8844,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
8845,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
8846,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
8847,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
8848,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
8849,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
8850,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
8851,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
8852,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
8853,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
8854,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Bareland,Forest
8855,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
8856,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Bareland
8857,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
8858,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
8859,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8860,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Built-up
8861,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
8862,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8863,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
8864,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
8865,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
8866,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Built-up,Forest
8867,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
8868,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
8869,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
8870,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
8871,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Wetland
8872,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Built-up
8873,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Water
8874,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
8875,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
8876,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
8877,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8878,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
8879,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
8880,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8881,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
8882,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8883,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
8884,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
8885,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
8886,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
8887,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
8888,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
8889,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
8890,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Water
8891,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
8892,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
8893,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
8894,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Wetland,Forest
8895,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
8896,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
8897,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8898,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
8899,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
8900,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
8901,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
8902,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
8903,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Bareland
8904,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Water
8905,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
8906,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
8907,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
8908,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
8909,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
8910,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
8911,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
8912,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
8913,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
8914,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
8915,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
8916,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
8917,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
8918,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
8919,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8920,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8921,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8922,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
8923,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
8924,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
8925,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
8926,Forest,Forest,Grassland,Non_Water,Non_Wetland,Cropland,Forest,Forest
8927,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
8928,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
8929,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
8930,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Forest
8931,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Grassland
8932,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
8933,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
8934,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
8935,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
8936,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
8937,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Forest,Grassland
8938,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Forest,Forest
8939,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Grassland
8940,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
8941,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
8942,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
8943,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8944,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8945,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8946,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
8947,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8948,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
8949,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
8950,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
8951,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
8952,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Wetland,Forest
8953,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
8954,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
8955,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
8956,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
8957,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
8958,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8959,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
8960,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
8961,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
8962,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
8963,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
8964,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
8965,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
8966,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
8967,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
8968,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
8969,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
8970,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
8971,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
8972,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
8973,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Grassland
8974,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
8975,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
8976,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
8977,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
8978,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
8979,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
8980,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
8981,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
8982,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
8983,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
8984,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
8985,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
8986,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
8987,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
8988,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
8989,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
8990,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
8991,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
8992,Forest,Forest,Wetland,NULL,Wetland,Cropland,Grassland,Forest
8993,Forest,Forest,Wetland,NULL,Wetland,Cropland,Wetland,Forest
8994,Forest,Forest,Wetland,NULL,Wetland,Cropland,Bareland,Forest
8995,Forest,Forest,Wetland,NULL,Wetland,Cropland,Forest,Forest
8996,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
8997,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
8998,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
8999,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
9000,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Bareland
9001,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
9002,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
9003,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
9004,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
9005,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
9006,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
9007,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Bareland
9008,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
9009,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
9010,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
9011,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
9012,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
9013,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
9014,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
9015,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Bareland
9016,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Built-up
9017,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
9018,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
9019,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,Grassland
9020,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
9021,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
9022,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
9023,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
9024,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
9025,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
9026,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Grassland
9027,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
9028,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Wetland
9029,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Built-up
9030,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Water
9031,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
9032,Forest,Forest,Wetland,NULL,Wetland,Built-up,Grassland,Grassland
9033,Forest,Forest,Wetland,NULL,Wetland,Built-up,Grassland,Forest
9034,Forest,Forest,Wetland,NULL,Wetland,Built-up,Wetland,Grassland
9035,Forest,Forest,Wetland,NULL,Wetland,Built-up,Wetland,Forest
9036,Forest,Forest,Wetland,NULL,Wetland,Built-up,Bareland,Grassland
9037,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
9038,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
9039,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
9040,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
9041,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
9042,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
9043,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
9044,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
9045,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
9046,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
9047,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
9048,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
9049,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Bareland
9050,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
9051,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
9052,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
9053,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
9054,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
9055,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
9056,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
9057,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
9058,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
9059,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
9060,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
9061,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
9062,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
9063,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
9064,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
9065,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
9066,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
9067,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
9068,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
9069,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
9070,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
9071,Forest,Forest,Wetland,Non_Water,Wetland,Cropland,Forest,Forest
9072,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
9073,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
9074,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
9075,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
9076,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
9077,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
9078,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
9079,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
9080,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
9081,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Water
9082,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
9083,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
9084,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
9085,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
9086,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
9087,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
9088,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
