Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LKH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LKH_M_R
3033,Permanent_ice_and_snow,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
3034,Permanent_ice_and_snow,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3035,Permanent_ice_and_snow,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3036,Permanent_ice_and_snow,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3037,Permanent_ice_and_snow,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
3038,Permanent_ice_and_snow,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
3039,Permanent_ice_and_snow,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3040,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
3041,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
3042,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Water
3043,Permanent_ice_and_snow,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
3044,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,NULL,Water
3045,Permanent_ice_and_snow,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
3046,Permanent_ice_and_snow,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3047,Permanent_ice_and_snow,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3048,Permanent_ice_and_snow,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3049,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3050,Permanent_ice_and_snow,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3051,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3052,Permanent_ice_and_snow,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3053,Permanent_ice_and_snow,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
3054,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3055,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3056,Permanent_ice_and_snow,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3057,Permanent_ice_and_snow,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3058,Permanent_ice_and_snow,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3059,Permanent_ice_and_snow,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
3060,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
3061,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
3062,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Water
3063,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
3064,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3065,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3066,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3067,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3068,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
3069,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3070,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
3071,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Water
3072,Permanent_ice_and_snow,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
3073,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
3074,Permanent_ice_and_snow,Water,Water,Non_Water,Water,NULL,NULL,Grassland
3075,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Bareland
3076,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
3077,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
3078,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3079,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3080,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
3081,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
3082,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3083,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3084,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3085,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3086,Permanent_ice_and_snow,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
3087,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
3088,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
3089,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
3090,Permanent_ice_and_snow,Forest,Water,NULL,Water,NULL,NULL,Forest
3091,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3092,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3093,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3094,Permanent_ice_and_snow,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3095,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3096,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3097,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3098,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3099,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3100,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
3101,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3102,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3103,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3104,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3105,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3106,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3107,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3108,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3109,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
3110,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3111,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
3112,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
3113,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3114,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
3115,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
3116,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3117,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3118,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3119,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3120,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3121,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3122,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3123,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3124,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3125,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3126,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3127,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3128,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3129,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3130,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
3131,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3132,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
3133,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
3134,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3135,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3136,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3137,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3138,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3139,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3140,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3141,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3142,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3143,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3144,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3145,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3146,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3147,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3148,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3149,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3150,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3151,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
3152,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3153,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
3154,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
3155,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3156,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
3157,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3158,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3159,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3160,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3161,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3162,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3163,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3164,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3165,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3166,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3167,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3168,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3169,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3170,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
3171,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3172,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
3173,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
3174,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
3175,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3176,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
3177,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
3178,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
3179,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
3180,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
3181,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
3182,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
3183,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3184,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3185,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3186,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3187,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3188,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
3189,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3190,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
3191,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
3192,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
3193,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
3194,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
3195,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
3196,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
3197,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
3198,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3199,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Wetland
3200,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3201,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
3202,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
3203,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
3204,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3205,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3206,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
3207,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
3208,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3209,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3210,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3211,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
3212,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3213,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3214,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3215,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3216,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3217,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3218,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
3219,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3220,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
3221,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
3222,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3223,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
3224,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3225,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3226,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3227,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
3228,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3229,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3230,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
3231,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3232,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3233,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
3234,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
3235,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
3236,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
3237,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
3238,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
3239,Forest,NULL,Water,NULL,Water,NULL,NULL,Cropland
3240,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
3241,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
3242,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
3243,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
3244,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
3245,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
3246,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
3247,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
3248,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
3249,Forest,NULL,Water,Water,Water,NULL,NULL,NULL
3250,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
3251,Forest,NULL,Water,Water,Water,NULL,NULL,Cropland
3252,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
3253,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
3254,Forest,NULL,Water,Water,Water,NULL,NULL,Water
3255,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
3256,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3257,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3258,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3259,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3260,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3261,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3262,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
3263,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3264,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3265,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3266,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3267,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3268,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3269,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3270,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3271,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
3272,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3273,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3274,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3275,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3276,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
3277,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
3278,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3279,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3280,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3281,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3282,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3283,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3284,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3285,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,NULL
3286,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3287,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
3288,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
3289,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3290,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
3291,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
3292,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3293,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3294,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3295,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3296,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3297,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3298,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3299,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3300,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3301,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3302,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3303,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3304,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3305,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3306,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
3307,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
3308,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3309,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
3310,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3311,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3312,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3313,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3314,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3315,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
3316,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
3317,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
3318,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3319,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
3320,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3321,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3322,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
3323,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
3324,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3325,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3326,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3327,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3328,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,NULL
3329,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
3330,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
3331,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
3332,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
3333,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
3334,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
3335,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3336,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3337,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
3338,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3339,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3340,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
3341,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3342,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3343,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,NULL
3344,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3345,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
3346,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
3347,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3348,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
3349,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3350,Forest,Cropland,Water,NULL,Water,NULL,NULL,Wetland
3351,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
3352,Forest,Cropland,Water,Water,Water,NULL,NULL,Wetland
3353,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
3354,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
3355,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3356,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3357,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3358,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3359,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3360,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3361,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3362,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3363,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
