Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LKJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LKJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LKJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LKJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LKJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LKJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LKJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LKJ_M_R
8416,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
8417,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8418,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8419,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
8420,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8421,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8422,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8423,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
8424,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
8425,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8426,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
8427,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
8428,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
8429,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
8430,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
8431,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
8432,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
8433,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
8434,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
8435,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
8436,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8437,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8438,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8439,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8440,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
8441,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8442,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8443,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
8444,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
8445,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8446,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
8447,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
8448,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
8449,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
8450,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
8451,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
8452,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
8453,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
8454,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
8455,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
8456,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
8457,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
8458,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
8459,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
8460,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
8461,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
8462,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
8463,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
8464,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
8465,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
8466,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
8467,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
8468,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8469,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
8470,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
8471,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8472,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
8473,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
8474,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
8475,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
8476,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8477,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
8478,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8479,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
8480,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
8481,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
8482,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
8483,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
8484,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
8485,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
8486,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
8487,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
8488,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
8489,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
8490,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
8491,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
8492,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
8493,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8494,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8495,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8496,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8497,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
8498,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
8499,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
8500,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8501,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8502,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8503,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
8504,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8505,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8506,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
8507,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
8508,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
8509,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
8510,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
8511,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
8512,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
8513,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
8514,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
8515,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
8516,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8517,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
8518,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
8519,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
8520,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
8521,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
8522,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
8523,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8524,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
8525,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
8526,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8527,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8528,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
8529,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
8530,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8531,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8532,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8533,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
8534,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8535,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
8536,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
8537,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
8538,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
8539,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
8540,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
8541,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
8542,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
8543,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
8544,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8545,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8546,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8547,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8548,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
8549,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8550,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8551,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8552,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
8553,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
8554,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
8555,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
8556,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
8557,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
8558,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
8559,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
8560,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
8561,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
8562,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
8563,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
8564,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
8565,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
8566,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
8567,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
8568,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
8569,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
8570,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
8571,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,NULL
8572,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Forest
8573,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,NULL
8574,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
8575,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
8576,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
8577,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
8578,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
8579,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
8580,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
8581,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
8582,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
8583,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8584,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
8585,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
8586,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
8587,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
8588,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
8589,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
8590,Forest,Cropland,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8591,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8592,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
8593,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
8594,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
8595,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
8596,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
8597,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
8598,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
8599,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
8600,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
8601,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
8602,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
8603,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
8604,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
8605,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
8606,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
8607,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
8608,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
8609,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
8610,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8611,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8612,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
8613,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8614,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
8615,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8616,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
8617,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
8618,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
8619,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
8620,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
8621,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
8622,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
8623,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
8624,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
8625,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
8626,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
8627,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
8628,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
8629,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
8630,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8631,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8632,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
8633,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
8634,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8635,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
8636,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
8637,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
8638,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
8639,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
8640,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
8641,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
8642,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
8643,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
8644,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
8645,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
8646,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
8647,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
8648,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
8649,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
8650,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
8651,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
8652,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
8653,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,NULL
8654,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
8655,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
8656,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
8657,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
8658,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8659,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
8660,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
8661,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
8662,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
8663,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
8664,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
8665,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
8666,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
8667,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
8668,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
8669,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
8670,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
8671,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
8672,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
8673,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
8674,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
8675,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
8676,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
8677,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
8678,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
8679,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
8680,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
8681,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
8682,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
8683,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
8684,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
8685,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
8686,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8687,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
8688,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
8689,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
8690,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
8691,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
8692,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
8693,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
8694,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
8695,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
8696,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,NULL
8697,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
8698,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
8699,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
8700,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Water
8701,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Bareland
8702,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
8703,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,Grassland
8704,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,Bareland
8705,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,Forest
8706,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
8707,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
8708,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
8709,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,NULL
8710,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
8711,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Bareland
8712,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8713,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,NULL
8714,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
8715,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
8716,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
8717,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
8718,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Forest
8719,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
8720,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
8721,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Wetland
8722,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Forest
8723,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Forest,Forest
8724,Forest,Wetland,NULL,Water,Non_Wetland,Water,Water,Water
8725,Forest,Wetland,NULL,Water,Non_Wetland,Forest,Forest,Forest
8726,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8727,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8728,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
8729,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
8730,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
8731,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
8732,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
8733,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
