Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KGA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KGA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KGA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KGA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KGA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KGA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KGA_M_R
2361,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Built-up
2362,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2363,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2364,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2365,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2366,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2367,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2368,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2369,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2370,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2371,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2372,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2373,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2374,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2375,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2376,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2377,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2378,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2379,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2380,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2381,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2382,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2383,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2384,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2385,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
2386,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2387,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2388,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2389,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2390,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2391,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2392,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2393,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2394,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2395,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2396,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2397,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2398,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2399,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2400,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2401,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2402,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2403,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,NULL
2404,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2405,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2406,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2407,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2408,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2409,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2410,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2411,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2412,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2413,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2414,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2415,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2416,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2417,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Built-up
2418,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2419,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2420,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2421,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2422,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2423,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2424,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2425,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Built-up
2426,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2427,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2428,Water,Water,Wetland,Water,Wetland,NULL,NULL,NULL
2429,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2430,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
2431,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2432,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2433,Water,Water,Wetland,Water,Wetland,NULL,NULL,Built-up
2434,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
2435,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2436,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2437,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
2438,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2439,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2440,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2441,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2442,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2443,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2444,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2445,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2446,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2447,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2448,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2449,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2450,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2451,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2452,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2453,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2454,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2455,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2456,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2457,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Built-up
2458,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2459,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2460,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2461,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2462,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2463,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2464,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2465,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2466,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2467,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
2468,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2469,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2470,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,NULL
2471,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2472,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
2473,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2474,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
2475,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
2476,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
2477,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
2478,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
2479,Water,Water,Water,NULL,Water,NULL,NULL,Water
2480,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2481,Water,Water,Water,Non_Water,Water,NULL,NULL,Cropland
2482,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2483,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2484,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
2485,Water,Water,Water,Water,Water,NULL,NULL,Grassland
2486,Water,Water,Water,Water,Water,NULL,NULL,Cropland
2487,Water,Water,Water,Water,Water,NULL,NULL,Wetland
2488,Water,Water,Water,Water,Water,NULL,NULL,Bareland
2489,Water,Water,Water,Water,Water,NULL,NULL,Water
2490,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2491,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2492,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2493,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2494,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2495,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2496,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2497,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2498,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2499,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2500,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2501,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2502,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2503,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2504,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2505,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2506,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2507,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2508,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2509,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2510,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2511,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2512,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2513,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2514,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2515,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2516,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2517,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2518,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2519,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2520,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2521,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2522,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2523,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2524,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2525,Water,Forest,Water,NULL,Water,NULL,NULL,Water
2526,Water,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
2527,Water,Forest,Water,Non_Water,Water,NULL,NULL,Water
2528,Water,Forest,Water,Water,Water,NULL,NULL,Grassland
2529,Water,Forest,Water,Water,Water,NULL,NULL,Water
2530,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2531,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2532,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2533,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2534,Permanent_ice_and_snow,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2535,Permanent_ice_and_snow,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2536,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2537,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2538,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2539,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2540,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2541,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2542,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2543,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2544,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2545,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2546,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2547,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2548,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2549,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2550,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2551,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2552,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2553,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2554,Permanent_ice_and_snow,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2555,Permanent_ice_and_snow,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2556,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2557,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Grassland
2558,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2559,Permanent_ice_and_snow,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2560,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2561,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2562,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2563,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2564,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2565,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2566,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Bareland
2567,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2568,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2569,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2570,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2571,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2572,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2573,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2574,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2575,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2576,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2577,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2578,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2579,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Water
2580,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2581,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2582,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Water
2583,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
2584,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2585,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2586,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2587,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2588,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2589,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2590,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2591,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2592,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2593,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2594,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2595,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2596,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2597,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2598,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2599,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2600,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2601,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2602,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2603,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2604,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2605,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2606,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2607,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2608,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2609,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2610,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2611,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2612,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2613,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2614,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2615,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2616,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2617,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2618,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2619,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2620,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2621,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2622,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2623,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2624,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2625,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2626,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2627,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2628,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2629,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2630,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2631,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2632,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2633,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2634,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2635,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2636,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2637,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2638,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2639,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2640,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2641,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2642,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2643,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2644,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2645,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2646,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2647,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2648,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
2649,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2650,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2651,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2652,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2653,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2654,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2655,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2656,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Wetland
2657,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2658,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2659,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Wetland
2660,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Wetland
2661,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2662,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2663,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2664,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2665,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2666,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2667,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2668,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2669,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2670,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2671,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2672,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2673,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2674,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2675,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2676,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2677,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2678,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2679,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2680,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2681,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2682,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2683,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2684,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2685,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,NULL
2686,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
2687,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
2688,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
2689,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
2690,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
2691,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
2692,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
2693,Forest,NULL,Water,Water,Water,NULL,NULL,Water
2694,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2695,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2696,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2697,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2698,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
