Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LCJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LCJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LCJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LCJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LCJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LCJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LCJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LCJ_M_R
11766,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
11767,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
11768,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
11769,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
11770,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
11771,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
11772,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
11773,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
11774,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
11775,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
11776,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
11777,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
11778,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
11779,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
11780,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
11781,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
11782,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
11783,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
11784,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11785,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
11786,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
11787,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
11788,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
11789,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
11790,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
11791,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
11792,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
11793,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
11794,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
11795,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11796,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
11797,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
11798,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
11799,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
11800,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11801,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
11802,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
11803,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,NULL
11804,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
11805,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
11806,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
11807,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Cropland
11808,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
11809,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
11810,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
11811,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
11812,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
11813,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
11814,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
11815,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
11816,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
11817,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
11818,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
11819,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
11820,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Water
11821,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
11822,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
11823,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
11824,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
11825,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
11826,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,NULL
11827,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
11828,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
11829,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Water
11830,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
11831,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
11832,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
11833,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
11834,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
11835,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
11836,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Grassland
11837,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Built-up,Forest
11838,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,NULL
11839,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
11840,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
11841,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
11842,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
11843,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
11844,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
11845,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
11846,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
11847,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Water
11848,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
11849,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
11850,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Grassland
11851,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
11852,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
11853,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
11854,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
11855,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11856,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
11857,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
11858,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
11859,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
11860,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
11861,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
11862,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
11863,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
11864,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
11865,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
11866,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11867,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
11868,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11869,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11870,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11871,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11872,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11873,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11874,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
11875,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
11876,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
11877,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
11878,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
11879,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
11880,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
11881,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
11882,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11883,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
11884,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
11885,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11886,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11887,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
11888,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
11889,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
11890,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
11891,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
11892,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
11893,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
11894,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
11895,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
11896,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
11897,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
11898,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
11899,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
11900,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
11901,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
11902,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
11903,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11904,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
11905,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11906,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
11907,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
11908,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
11909,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
11910,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
11911,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
11912,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
11913,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
11914,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
11915,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
11916,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
11917,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
11918,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
11919,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
11920,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
11921,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
11922,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
11923,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11924,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
11925,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11926,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
11927,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
11928,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
11929,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
11930,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
11931,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
11932,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
11933,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11934,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
11935,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
11936,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
11937,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
11938,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
11939,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
11940,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
11941,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
11942,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
11943,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
11944,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
11945,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
11946,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
11947,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
11948,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
11949,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
11950,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
11951,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
11952,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
11953,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
11954,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11955,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
11956,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
11957,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
11958,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
11959,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11960,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11961,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
11962,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
11963,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
11964,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11965,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11966,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11967,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
11968,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11969,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
11970,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
11971,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
11972,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
11973,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
11974,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
11975,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
11976,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
11977,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
11978,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
11979,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
11980,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
11981,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
11982,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
11983,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
11984,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
11985,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
11986,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
11987,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
11988,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
11989,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
11990,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
11991,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
11992,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11993,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11994,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
11995,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
11996,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
11997,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
11998,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11999,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
12000,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
12001,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
12002,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
12003,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
12004,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
12005,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
12006,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
12007,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
12008,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
12009,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
12010,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
12011,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
12012,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
12013,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
12014,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
12015,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
12016,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
12017,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
12018,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
12019,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
12020,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
12021,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
12022,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
12023,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
12024,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
12025,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
12026,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
12027,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
12028,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
12029,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,NULL
12030,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
12031,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
12032,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
12033,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Bareland
12034,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
12035,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
12036,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
12037,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
12038,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
12039,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
12040,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
12041,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
12042,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
12043,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
12044,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
12045,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
12046,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
12047,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
12048,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
12049,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
12050,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12051,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
12052,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
12053,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Water
12054,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
12055,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
12056,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
12057,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
12058,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
12059,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
12060,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
12061,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
12062,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
12063,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
12064,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
12065,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
12066,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
12067,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
12068,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Wetland
12069,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
12070,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
12071,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Water
12072,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
12073,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
12074,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
12075,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
12076,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Water
12077,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
12078,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
12079,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
12080,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
12081,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Water
12082,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,NULL
12083,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
12084,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Bareland
