Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LQJ_M_R
22928,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
22929,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
22930,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
22931,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
22932,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
22933,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
22934,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
22935,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
22936,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
22937,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
22938,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
22939,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
22940,Forest,Wetland,Forest,NULL,Non_Wetland,Water,NULL,Wetland
22941,Forest,Wetland,Forest,NULL,Non_Wetland,Water,NULL,Forest
22942,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Shrubland,Wetland
22943,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
22944,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
22945,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
22946,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
22947,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
22948,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
22949,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
22950,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
22951,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
22952,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
22953,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
22954,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Wetland
22955,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
22956,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
22957,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
22958,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
22959,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
22960,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
22961,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
22962,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
22963,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
22964,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
22965,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
22966,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
22967,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
22968,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
22969,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
22970,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
22971,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Water
22972,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
22973,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
22974,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
22975,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
22976,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
22977,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
22978,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
22979,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
22980,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
22981,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
22982,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
22983,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland,NULL,Wetland
22984,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Forest,Wetland
22985,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,NULL,NULL
22986,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
22987,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
22988,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,NULL,Water
22989,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
22990,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
22991,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Shrubland,Wetland
22992,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Shrubland,Water
22993,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
22994,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,NULL
22995,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
22996,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Water
22997,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Forest
22998,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Forest,Wetland
22999,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,NULL,NULL
23000,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
23001,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
23002,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,NULL,Water
23003,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
23004,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Shrubland,NULL
23005,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
23006,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Cropland
23007,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
23008,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Water
23009,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
23010,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Wetland
23011,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
23012,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,NULL
23013,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
23014,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
23015,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
23016,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Shrubland,Forest
23017,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Water,Wetland
23018,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
23019,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,NULL,Wetland
23020,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,NULL,Forest
23021,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Wetland
23022,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
23023,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,Water,Wetland
23024,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,Water,Forest
23025,Forest,Wetland,Forest,Water,Non_Wetland,Bareland,NULL,Wetland
23026,Forest,Wetland,Forest,Water,Non_Wetland,Bareland,Water,Water
23027,Forest,Wetland,Forest,Water,Non_Wetland,Water,NULL,Grassland
23028,Forest,Wetland,Forest,Water,Non_Wetland,Water,NULL,Wetland
23029,Forest,Wetland,Forest,Water,Non_Wetland,Water,NULL,Water
23030,Forest,Wetland,Forest,Water,Non_Wetland,Water,NULL,Forest
23031,Forest,Wetland,Forest,Water,Non_Wetland,Water,Shrubland,Wetland
23032,Forest,Wetland,Forest,Water,Non_Wetland,Water,Shrubland,Forest
23033,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Wetland
23034,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Water
23035,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Forest
23036,Forest,Wetland,Forest,Water,Non_Wetland,Forest,NULL,Wetland
23037,Forest,Wetland,Forest,Water,Non_Wetland,Forest,NULL,Forest
23038,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Shrubland,NULL
23039,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Shrubland,Wetland
23040,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Shrubland,Water
23041,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
23042,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Water,Wetland
23043,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
23044,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
23045,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
23046,Forest,Bareland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
23047,Forest,Bareland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
23048,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
23049,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
23050,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
23051,Forest,Bareland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
23052,Forest,Bareland,Wetland,Non_Water,Wetland,Water,Bareland,NULL
23053,Forest,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Grassland
23054,Forest,Bareland,Wetland,Water,Wetland,Water,Bareland,Grassland
23055,Forest,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
23056,Forest,Bareland,Bareland,Water,Non_Wetland,Water,Water,Water
23057,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
23058,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
23059,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
23060,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
23061,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
23062,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
23063,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
23064,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
23065,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
23066,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
23067,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
23068,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
23069,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
23070,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
23071,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
23072,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
23073,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
23074,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
23075,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
23076,Forest,Built-up,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
23077,Forest,Built-up,NULL,Non_Water,Non_Wetland,Forest,Shrubland,NULL
23078,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
23079,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
23080,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
23081,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
23082,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
23083,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
23084,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
23085,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
23086,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
23087,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
23088,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
23089,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
23090,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
23091,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
23092,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
23093,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
23094,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
23095,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
23096,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
23097,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
23098,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
23099,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Water,Forest
23100,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
23101,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,NULL
23102,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
23103,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Shrubland,Water
23104,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
23105,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
23106,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
23107,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
23108,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
23109,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
23110,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
23111,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
23112,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
23113,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
23114,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
23115,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
23116,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
23117,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
23118,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
23119,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
23120,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Wetland
23121,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
23122,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
23123,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
23124,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
23125,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
23126,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
23127,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
23128,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
23129,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
23130,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
23131,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
23132,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
23133,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
23134,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
23135,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
23136,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
23137,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
23138,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
23139,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,NULL
23140,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Built-up,NULL
23141,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
23142,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
23143,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
23144,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Shrubland,Built-up,Forest
23145,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
23146,Forest,Built-up,Wetland,Water,Wetland,NULL,Bareland,Wetland
23147,Forest,Built-up,Wetland,Water,Wetland,NULL,Bareland,Water
23148,Forest,Built-up,Wetland,Water,Wetland,Bareland,Bareland,Wetland
23149,Forest,Built-up,Wetland,Water,Wetland,Bareland,Water,Cropland
23150,Forest,Built-up,Wetland,Water,Wetland,Bareland,Water,Wetland
23151,Forest,Built-up,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
23152,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
23153,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
23154,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
23155,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
23156,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
23157,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
23158,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
23159,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
23160,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
23161,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
23162,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
23163,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
23164,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
23165,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
23166,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
23167,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
23168,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
23169,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
23170,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
23171,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
23172,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
23173,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
23174,Forest,Built-up,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
23175,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
23176,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
23177,Forest,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
23178,Forest,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
23179,Forest,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
23180,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
23181,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
23182,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
23183,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
23184,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
23185,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
23186,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
23187,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
23188,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
23189,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Wetland
23190,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Bareland
23191,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
23192,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
23193,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Grassland
23194,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
23195,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
23196,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Wetland
23197,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Bareland
23198,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Water
23199,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
23200,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
23201,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
23202,Forest,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
23203,Forest,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
23204,Forest,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Wetland
23205,Forest,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Water
23206,Forest,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
23207,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,NULL
23208,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
23209,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
23210,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
23211,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
23212,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
23213,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
23214,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
23215,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
23216,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
23217,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
23218,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Wetland
23219,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
23220,Forest,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
23221,Forest,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Wetland
23222,Forest,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
23223,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Grassland
23224,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Wetland
23225,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Water
23226,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Forest
23227,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,NULL
23228,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
23229,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
23230,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
23231,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
23232,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Shrubland,NULL
23233,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
23234,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
23235,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Wetland
23236,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
23237,Forest,Water,NULL,Water,Non_Wetland,NULL,Grassland,Forest
23238,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Water
23239,Forest,Water,NULL,Water,Non_Wetland,Shrubland,NULL,NULL
23240,Forest,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
23241,Forest,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Wetland
23242,Forest,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
23243,Forest,Water,NULL,Water,Non_Wetland,Shrubland,Water,NULL
23244,Forest,Water,NULL,Water,Non_Wetland,Shrubland,Water,Water
23245,Forest,Water,NULL,Water,Non_Wetland,Shrubland,Water,Forest
23246,Forest,Water,NULL,Water,Non_Wetland,Bareland,Grassland,Forest
23247,Forest,Water,NULL,Water,Non_Wetland,Water,NULL,Water
23248,Forest,Water,NULL,Water,Non_Wetland,Water,Shrubland,Water
23249,Forest,Water,NULL,Water,Non_Wetland,Water,Shrubland,Forest
23250,Forest,Water,NULL,Water,Non_Wetland,Water,Grassland,Water
23251,Forest,Water,NULL,Water,Non_Wetland,Water,Grassland,Forest
23252,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
23253,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Wetland
