Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MYU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MYU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MYU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MYU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MYU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MYU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MYU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MYU_M_R
7096,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
7097,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7098,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7099,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
7100,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
7101,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
7102,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
7103,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
7104,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
7105,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
7106,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
7107,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
7108,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
7109,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
7110,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
7111,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7112,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
7113,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
7114,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7115,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
7116,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7117,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
7118,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
7119,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
7120,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
7121,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
7122,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
7123,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
7124,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
7125,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
7126,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
7127,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
7128,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
7129,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
7130,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
7131,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
7132,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
7133,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
7134,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
7135,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
7136,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
7137,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
7138,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7139,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
7140,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
7141,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
7142,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7143,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7144,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7145,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
7146,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
7147,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7148,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7149,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7150,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7151,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
7152,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
7153,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
7154,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
7155,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
7156,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
7157,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
7158,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
7159,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
7160,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest,Forest
7161,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
7162,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
7163,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
7164,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
7165,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
7166,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
7167,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
7168,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
7169,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Grassland,Forest
7170,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
7171,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
7172,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
7173,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
7174,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
7175,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
7176,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
7177,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
7178,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
7179,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
7180,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
7181,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
7182,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
7183,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
7184,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
7185,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Water
7186,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
7187,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
7188,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
7189,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
7190,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7191,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
7192,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
7193,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
7194,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7195,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
7196,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7197,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
7198,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
7199,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
7200,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
7201,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
7202,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
7203,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7204,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
7205,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
7206,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
7207,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
7208,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
7209,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7210,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
7211,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7212,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7213,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
7214,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
7215,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,NULL
7216,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
7217,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
7218,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
7219,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
7220,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
7221,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
7222,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7223,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
7224,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
7225,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7226,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
7227,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7228,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
7229,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
7230,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
7231,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
7232,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
7233,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
7234,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7235,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
7236,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
7237,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
7238,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
7239,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
7240,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
7241,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
7242,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
7243,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,NULL
7244,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
7245,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
7246,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
7247,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
7248,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
7249,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7250,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
7251,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
7252,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
7253,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7254,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7255,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7256,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
7257,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
7258,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
7259,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
7260,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7261,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
7262,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7263,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7264,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
7265,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
7266,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
7267,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
7268,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
7269,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
7270,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
7271,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
7272,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Grassland,Forest
7273,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
7274,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
7275,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest,Forest
7276,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
7277,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
7278,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
7279,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
7280,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
7281,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
7282,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
7283,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
7284,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Grassland,Forest
7285,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
7286,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
7287,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
7288,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Forest
7289,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Forest,Forest
7290,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
7291,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Grassland,Forest
7292,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Wetland,Forest
7293,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Water,Forest
7294,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Forest
7295,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
7296,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
7297,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7298,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
7299,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
7300,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
7301,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
7302,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
7303,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
7304,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
7305,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
7306,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
7307,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
7308,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
7309,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
7310,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
7311,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
7312,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
7313,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
7314,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
7315,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
7316,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
7317,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
7318,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
7319,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
7320,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
7321,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
7322,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
7323,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
7324,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
7325,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
7326,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
7327,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
7328,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
7329,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
7330,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
7331,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
7332,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
7333,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
7334,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
7335,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
7336,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
7337,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
7338,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
7339,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Wetland
7340,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
7341,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
7342,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
7343,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Bareland
7344,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
7345,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
7346,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
7347,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
7348,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
7349,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
7350,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
7351,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
7352,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
7353,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
7354,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Bareland
7355,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
7356,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
7357,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
7358,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
7359,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Bareland
7360,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
7361,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
7362,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
7363,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
7364,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
7365,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
7366,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
7367,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
7368,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
7369,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
7370,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
7371,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
7372,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
7373,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,NULL
7374,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
7375,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
7376,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,NULL
7377,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
7378,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
7379,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
7380,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
7381,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
7382,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
7383,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
7384,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
7385,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
7386,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,NULL
7387,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
7388,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
7389,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
7390,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
7391,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
7392,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
7393,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
7394,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
7395,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
7396,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
7397,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
7398,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
7399,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
7400,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
7401,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
7402,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
7403,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
7404,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
7405,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
7406,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
7407,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
7408,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
7409,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
7410,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
7411,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
7412,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
7413,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
7414,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
7415,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
7416,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
7417,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
7418,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
7419,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
7420,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
7421,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
7422,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland,Forest
7423,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
7424,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Wetland
7425,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
7426,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
7427,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
7428,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Grassland
7429,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
7430,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
