Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LGH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LGH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LGH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LGH_M_R
1057,Water,Bareland,Water,Water,Water,NULL,NULL,Forest
1058,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1059,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1060,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1061,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1062,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1063,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1064,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1065,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1066,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1067,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1068,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1069,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1070,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1071,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1072,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1073,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1074,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1075,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1076,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1077,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1078,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1079,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1080,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1081,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1082,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1083,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1084,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1085,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1086,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1087,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1088,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1089,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1090,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1091,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1092,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1093,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1094,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1095,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1096,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1097,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1098,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1099,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1100,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1101,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1102,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1103,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1104,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1105,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1106,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1107,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1108,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1109,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1110,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
1111,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1112,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1113,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1114,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1115,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1116,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1117,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1118,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1119,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1120,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1121,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1122,Water,Water,Wetland,Water,Wetland,NULL,NULL,NULL
1123,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1124,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1125,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1126,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1127,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1128,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1129,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1130,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1131,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1132,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1133,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1134,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1135,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1136,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1137,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1138,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1139,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1140,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1141,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1142,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1143,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1144,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1145,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1146,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1147,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1148,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1149,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1150,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
1151,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1152,Water,Water,Water,NULL,Water,NULL,NULL,Water
1153,Water,Water,Water,NULL,Water,NULL,NULL,Forest
1154,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1155,Water,Water,Water,Non_Water,Water,NULL,NULL,Cropland
1156,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1157,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1158,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1159,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
1160,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1161,Water,Water,Water,Water,Water,NULL,NULL,Cropland
1162,Water,Water,Water,Water,Water,NULL,NULL,Wetland
1163,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1164,Water,Water,Water,Water,Water,NULL,NULL,Water
1165,Water,Water,Water,Water,Water,NULL,NULL,Forest
1166,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1167,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1168,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1169,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1170,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1171,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1172,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1173,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1174,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1175,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1176,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1177,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1178,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1179,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1180,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1181,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1182,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1183,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1184,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1185,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1186,Water,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1187,Water,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1188,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1189,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1190,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1191,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1192,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1193,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1194,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1195,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
1196,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1197,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1198,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1199,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1200,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1201,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1202,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1203,Water,Forest,Water,NULL,Water,NULL,NULL,Wetland
1204,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
1205,Water,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
1206,Water,Forest,Water,Non_Water,Water,NULL,NULL,Water
1207,Water,Forest,Water,Water,Water,NULL,NULL,Grassland
1208,Water,Forest,Water,Water,Water,NULL,NULL,Wetland
1209,Water,Forest,Water,Water,Water,NULL,NULL,Water
1210,Water,Forest,Water,Water,Water,NULL,NULL,Forest
1211,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1212,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1213,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1214,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1215,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1216,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1217,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1218,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1219,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1220,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1221,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1222,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1223,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1224,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1225,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1226,Permanent_ice_and_snow,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1227,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1228,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1229,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1230,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1231,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1232,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1233,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1234,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1235,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1236,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Forest
1237,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1238,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1239,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1240,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,NULL,Water
1241,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1242,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1243,Permanent_ice_and_snow,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1244,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1245,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1246,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1247,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1248,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Water
1249,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Grassland
1250,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Wetland
1251,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
1252,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1253,Permanent_ice_and_snow,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1254,Permanent_ice_and_snow,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1255,Permanent_ice_and_snow,Forest,Water,Water,Water,NULL,NULL,Forest
1256,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1257,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1258,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1259,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1260,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1261,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1262,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1263,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1264,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1265,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1266,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1267,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1268,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1269,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1270,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
1271,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1272,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1273,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1274,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1275,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1276,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1277,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1278,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1279,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1280,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1281,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1282,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1283,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1284,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1285,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1286,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1287,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1288,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1289,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1290,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1291,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1292,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1293,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1294,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1295,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1296,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1297,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1298,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1299,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1300,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1301,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1302,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1303,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1304,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1305,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
1306,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1307,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1308,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1309,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1310,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1311,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1312,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1313,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1314,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1315,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1316,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1317,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1318,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1319,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1320,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1321,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1322,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1323,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1324,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1325,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1326,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1327,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1328,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1329,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1330,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1331,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1332,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1333,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1334,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1335,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1336,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1337,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1338,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1339,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1340,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1341,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1342,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1343,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1344,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1345,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1346,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1347,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1348,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1349,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1350,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1351,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1352,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1353,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1354,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1355,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1356,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1357,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1358,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1359,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1360,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1361,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1362,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1363,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1364,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1365,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1366,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1367,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1368,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1369,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1370,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1371,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1372,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1373,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
1374,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
1375,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
1376,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
1377,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
1378,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
1379,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
1380,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1381,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
1382,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1383,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1384,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
1385,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1386,Forest,NULL,Water,Water,Water,NULL,NULL,NULL
1387,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
1388,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
1389,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
1390,Forest,NULL,Water,Water,Water,NULL,NULL,Water
1391,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
1392,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1393,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1394,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1395,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1396,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1397,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1398,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1399,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1400,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1401,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1402,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1403,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1404,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1405,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
