Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LXL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LXL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LXL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LXL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LXL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LXL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LXL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LXL_M_R
1008,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1009,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1010,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1011,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1012,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1013,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1014,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1015,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1016,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1017,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1018,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1019,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1020,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1021,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1022,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1023,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1024,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1025,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
1026,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1027,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1028,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1029,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1030,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1031,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1032,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1033,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1034,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1035,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1036,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1037,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1038,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1039,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1040,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1041,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1042,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1043,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1044,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1045,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1046,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1047,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1048,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1049,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1050,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1051,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1052,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1053,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1054,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
1055,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1056,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1057,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1058,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1059,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1060,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
1061,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1062,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1063,Bareland,NULL,Water,NULL,Water,NULL,NULL,NULL
1064,Bareland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1065,Bareland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1066,Bareland,NULL,Water,NULL,Water,NULL,NULL,Water
1067,Bareland,NULL,Water,NULL,Water,NULL,NULL,Forest
1068,Bareland,NULL,Water,Water,Water,NULL,NULL,Grassland
1069,Bareland,NULL,Water,Water,Water,NULL,NULL,Bareland
1070,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
1071,Bareland,NULL,Water,Water,Water,NULL,NULL,Forest
1072,Bareland,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1073,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1074,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1075,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1076,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1077,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1078,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1079,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1080,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1081,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1082,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1083,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1084,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1085,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1086,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1087,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1088,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1089,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1090,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1091,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1092,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1093,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1094,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1095,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1096,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1097,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1098,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1099,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1100,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1101,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1102,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1103,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
1104,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1105,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1106,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1107,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1108,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1109,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1110,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1111,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1112,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1113,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1114,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1115,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1116,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1117,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1118,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1119,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1120,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1121,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
1122,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1123,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1124,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1125,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1126,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1127,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1128,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1129,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1130,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1131,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1132,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1133,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1134,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1135,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1136,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1137,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1138,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1139,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1140,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1141,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1142,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1143,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1144,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1145,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1146,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1147,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1148,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1149,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1150,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1151,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1152,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1153,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1154,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1155,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1156,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1157,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1158,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1159,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1160,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1161,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1162,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1163,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1164,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1165,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1166,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1167,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1168,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1169,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1170,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1171,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1172,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1173,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1174,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1175,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1176,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1177,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1178,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1179,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1180,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1181,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1182,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1183,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1184,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1185,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1186,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1187,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1188,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1189,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1190,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1191,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1192,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1193,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1194,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1195,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1196,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1197,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1198,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1199,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1200,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1201,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1202,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Built-up
1203,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1204,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1205,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1206,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1207,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1208,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1209,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1210,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1211,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1212,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1213,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1214,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1215,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1216,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1217,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1218,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1219,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Water
1220,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1221,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
1222,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1223,Bareland,Bareland,Water,Water,Water,NULL,NULL,Bareland
1224,Bareland,Bareland,Water,Water,Water,NULL,NULL,Water
1225,Bareland,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
1226,Bareland,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
1227,Bareland,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1228,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1229,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1230,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1231,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1232,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1233,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1234,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1235,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1236,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1237,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1238,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1239,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
1240,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1241,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1242,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1243,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1244,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1245,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1246,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1247,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1248,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1249,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1250,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1251,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1252,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1253,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1254,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1255,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1256,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1257,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1258,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1259,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1260,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1261,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1262,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1263,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1264,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1265,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1266,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1267,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1268,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1269,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1270,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1271,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1272,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1273,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1274,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1275,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1276,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1277,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1278,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1279,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1280,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1281,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1282,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1283,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1284,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1285,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1286,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1287,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1288,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1289,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1290,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1291,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1292,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1293,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1294,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1295,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1296,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1297,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
1298,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1299,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1300,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Built-up
1301,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1302,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1303,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1304,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1305,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1306,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1307,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1308,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1309,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1310,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1311,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1312,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1313,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1314,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1315,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1316,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1317,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1318,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1319,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1320,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1321,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1322,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1323,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1324,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1325,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1326,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1327,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1328,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1329,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1330,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1331,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1332,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1333,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1334,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
