Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LWN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LWN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LWN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LWN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LWN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LWN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LWN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LWN_M_R
2239,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2240,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2241,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2242,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2243,Permanent_ice_and_snow,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2244,Permanent_ice_and_snow,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2245,Permanent_ice_and_snow,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2246,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2247,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2248,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2249,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2250,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2251,Permanent_ice_and_snow,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2252,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2253,Permanent_ice_and_snow,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2254,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2255,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2256,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2257,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2258,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Grassland
2259,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Bareland
2260,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Water
2261,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
2262,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Forest
2263,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,NULL,Water
2264,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
2265,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
2266,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2267,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2268,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2269,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2270,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2271,Permanent_ice_and_snow,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2272,Permanent_ice_and_snow,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2273,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2274,Permanent_ice_and_snow,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2275,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2276,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2277,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2278,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2279,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2280,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2281,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2282,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2283,Permanent_ice_and_snow,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2284,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2285,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2286,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2287,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Water
2288,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2289,Permanent_ice_and_snow,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2290,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2291,Permanent_ice_and_snow,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2292,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Bareland
2293,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Water
2294,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
2295,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
2296,Permanent_ice_and_snow,Water,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2297,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2298,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2299,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2300,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2301,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2302,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Grassland
2303,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Bareland
2304,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
2305,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
2306,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2307,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2308,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2309,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2310,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2311,Permanent_ice_and_snow,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2312,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2313,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2314,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2315,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2316,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2317,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2318,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2319,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2320,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2321,Permanent_ice_and_snow,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2322,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2323,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2324,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2325,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2326,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2327,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2328,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2329,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2330,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2331,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2332,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2333,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2334,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2335,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2336,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2337,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2338,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2339,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2340,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2341,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2342,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2343,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2344,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2345,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2346,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2347,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2348,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2349,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2350,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2351,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2352,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2353,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2354,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2355,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2356,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2357,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2358,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2359,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2360,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2361,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2362,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2363,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2364,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2365,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2366,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2367,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2368,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2369,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2370,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2371,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2372,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2373,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2374,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2375,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2376,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2377,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2378,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2379,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2380,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2381,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2382,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2383,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
2384,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2385,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2386,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2387,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2388,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2389,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2390,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2391,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2392,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2393,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2394,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2395,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2396,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2397,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2398,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2399,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2400,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
2401,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2402,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2403,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2404,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2405,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2406,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2407,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2408,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2409,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2410,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2411,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2412,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2413,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2414,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2415,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2416,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2417,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2418,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2419,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2420,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2421,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2422,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
2423,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2424,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2425,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2426,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
2427,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2428,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
2429,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
2430,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
2431,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
2432,Forest,NULL,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
2433,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
2434,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2435,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2436,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
2437,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
2438,Forest,NULL,Water,Water,Water,NULL,NULL,Water
2439,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
2440,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2441,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2442,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2443,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2444,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2445,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2446,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2447,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2448,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2449,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2450,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2451,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2452,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2453,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2454,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2455,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2456,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2457,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2458,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2459,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2460,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2461,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2462,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2463,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2464,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2465,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2466,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2467,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2468,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2469,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2470,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2471,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2472,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2473,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2474,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2475,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2476,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2477,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2478,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2479,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2480,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2481,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2482,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2483,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2484,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2485,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2486,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2487,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2488,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2489,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2490,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2491,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2492,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2493,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2494,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2495,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2496,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2497,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2498,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2499,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2500,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2501,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2502,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2503,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2504,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2505,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
2506,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2507,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
2508,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2509,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2510,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2511,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2512,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2513,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2514,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2515,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2516,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2517,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2518,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2519,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2520,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2521,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2522,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2523,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2524,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2525,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2526,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2527,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2528,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2529,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2530,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2531,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2532,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2533,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2534,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2535,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2536,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2537,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2538,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2539,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2540,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2541,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2542,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2543,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2544,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2545,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2546,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2547,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2548,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2549,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2550,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2551,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2552,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2553,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2554,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
