Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MYT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MYT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MYT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MYT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MYT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MYT_M_R
21098,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
21099,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
21100,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
21101,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
21102,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Water
21103,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
21104,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
21105,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
21106,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
21107,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
21108,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
21109,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
21110,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
21111,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
21112,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
21113,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
21114,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
21115,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
21116,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
21117,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
21118,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
21119,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
21120,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
21121,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
21122,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
21123,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
21124,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
21125,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
21126,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
21127,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
21128,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Wetland
21129,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Water
21130,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
21131,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
21132,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
21133,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
21134,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Water
21135,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
21136,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
21137,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
21138,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
21139,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Wetland
21140,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
21141,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Water
21142,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
21143,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
21144,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
21145,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
21146,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
21147,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
21148,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
21149,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
21150,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
21151,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Cropland
21152,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
21153,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
21154,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
21155,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
21156,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
21157,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
21158,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
21159,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
21160,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
21161,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
21162,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
21163,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
21164,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
21165,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
21166,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,NULL
21167,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,NULL,Cropland
21168,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
21169,Forest,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,NULL
21170,Forest,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
21171,Forest,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Wetland
21172,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
21173,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,NULL
21174,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
21175,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
21176,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Water
21177,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
21178,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
21179,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
21180,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Wetland
21181,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Water
21182,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
21183,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
21184,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
21185,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Wetland
21186,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
21187,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
21188,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Built-up,NULL
21189,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Built-up,Grassland
21190,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Water,Grassland
21191,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,NULL
21192,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
21193,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Water
21194,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
21195,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
21196,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
21197,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
21198,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
21199,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
21200,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
21201,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
21202,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
21203,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
21204,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
21205,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,NULL
21206,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
21207,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Cropland
21208,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Wetland
21209,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Water
21210,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
21211,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,NULL
21212,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
21213,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,Wetland
21214,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
21215,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
21216,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
21217,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
21218,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
21219,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
21220,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
21221,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
21222,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
21223,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Built-up
21224,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
21225,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
21226,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
21227,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
21228,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
21229,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
21230,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
21231,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
21232,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Forest,NULL
21233,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
21234,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
21235,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,NULL
21236,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
21237,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Cropland
21238,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Water
21239,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
21240,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
21241,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
21242,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,NULL
21243,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
21244,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
21245,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
21246,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Water
21247,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
21248,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
21249,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
21250,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Cropland
21251,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Bareland
21252,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
21253,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
21254,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,NULL
21255,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Grassland
21256,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
21257,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,NULL
21258,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
21259,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Wetland
21260,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
21261,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,NULL
21262,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
21263,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
21264,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
21265,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,NULL
21266,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Grassland
21267,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Wetland
21268,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Water
21269,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
21270,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,NULL
21271,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
21272,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Wetland
21273,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
21274,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
21275,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
21276,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
21277,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
21278,Forest,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,NULL
21279,Forest,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
21280,Forest,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Bareland
21281,Forest,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Water
21282,Forest,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Forest
21283,Forest,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
21284,Forest,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Wetland
21285,Forest,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Water
21286,Forest,NULL,NULL,Water,Non_Wetland,NULL,Built-up,Water
21287,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
21288,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Wetland
21289,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Water
21290,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
21291,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
21292,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Cropland
21293,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Wetland
21294,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
21295,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
21296,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Grassland
21297,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Water
21298,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
21299,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Forest,Grassland
21300,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Forest,Wetland
21301,Forest,NULL,NULL,Water,Non_Wetland,Grassland,NULL,NULL
21302,Forest,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
21303,Forest,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Water
21304,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,NULL
21305,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Forest
21306,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,NULL
21307,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
21308,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Wetland
21309,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Forest,Water
21310,Forest,NULL,NULL,Water,Non_Wetland,Water,NULL,Grassland
21311,Forest,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Water
21312,Forest,NULL,NULL,Water,Non_Wetland,Forest,NULL,Grassland
21313,Forest,NULL,NULL,Water,Non_Wetland,Forest,NULL,Water
21314,Forest,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Grassland
21315,Forest,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Wetland
21316,Forest,NULL,NULL,Water,Non_Wetland,Forest,Forest,Wetland
21317,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
21318,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
21319,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
21320,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
21321,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
21322,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
21323,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
21324,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
21325,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
21326,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
21327,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
21328,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
21329,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
21330,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
21331,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
21332,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
21333,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
21334,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
21335,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
21336,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
21337,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
21338,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
21339,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
21340,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
21341,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
21342,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
21343,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
21344,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
21345,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
21346,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
21347,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Wetland
21348,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
21349,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
21350,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
21351,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
21352,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
21353,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
21354,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
21355,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
21356,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
21357,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
21358,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
21359,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
21360,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
21361,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
21362,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
21363,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
21364,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
21365,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
21366,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
21367,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
21368,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
21369,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
21370,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
21371,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
21372,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
21373,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
21374,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
21375,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
21376,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
21377,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
21378,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
21379,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
21380,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
21381,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
21382,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
21383,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
21384,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
21385,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
21386,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
21387,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
21388,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
21389,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
21390,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
21391,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
21392,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
21393,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
21394,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
21395,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
21396,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
21397,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
21398,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
21399,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
21400,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
21401,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
21402,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
21403,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
21404,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
21405,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
21406,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
21407,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
21408,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
21409,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
21410,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
21411,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
21412,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
21413,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
21414,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
21415,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
21416,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
21417,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
21418,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
21419,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
21420,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
21421,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
