Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MVT_M_R
25208,Forest,Water,Water,Water,Water,Bareland,Grassland,Grassland
25209,Forest,Water,Water,Water,Water,Bareland,Water,Forest
25210,Forest,Water,Water,Water,Water,Built-up,Built-up,Grassland
25211,Forest,Water,Water,Water,Water,Water,NULL,Grassland
25212,Forest,Water,Water,Water,Water,Water,NULL,Wetland
25213,Forest,Water,Water,Water,Water,Water,NULL,Water
25214,Forest,Water,Water,Water,Water,Water,NULL,Forest
25215,Forest,Water,Water,Water,Water,Water,Shrubland,NULL
25216,Forest,Water,Water,Water,Water,Water,Shrubland,Grassland
25217,Forest,Water,Water,Water,Water,Water,Shrubland,Wetland
25218,Forest,Water,Water,Water,Water,Water,Shrubland,Water
25219,Forest,Water,Water,Water,Water,Water,Shrubland,Forest
25220,Forest,Water,Water,Water,Water,Water,Built-up,Grassland
25221,Forest,Water,Water,Water,Water,Water,Water,NULL
25222,Forest,Water,Water,Water,Water,Water,Water,Grassland
25223,Forest,Water,Water,Water,Water,Water,Water,Wetland
25224,Forest,Water,Water,Water,Water,Water,Water,Water
25225,Forest,Water,Water,Water,Water,Water,Water,Forest
25226,Forest,Water,Water,Water,Water,Water,Forest,Grassland
25227,Forest,Water,Water,Water,Water,Water,Forest,Wetland
25228,Forest,Water,Water,Water,Water,Water,Forest,Water
25229,Forest,Water,Water,Water,Water,Water,Forest,Forest
25230,Forest,Water,Water,Water,Water,Forest,NULL,Grassland
25231,Forest,Water,Water,Water,Water,Forest,NULL,Wetland
25232,Forest,Water,Water,Water,Water,Forest,NULL,Water
25233,Forest,Water,Water,Water,Water,Forest,NULL,Forest
25234,Forest,Water,Water,Water,Water,Forest,Shrubland,Grassland
25235,Forest,Water,Water,Water,Water,Forest,Shrubland,Wetland
25236,Forest,Water,Water,Water,Water,Forest,Shrubland,Water
25237,Forest,Water,Water,Water,Water,Forest,Shrubland,Forest
25238,Forest,Water,Water,Water,Water,Forest,Water,Grassland
25239,Forest,Water,Water,Water,Water,Forest,Water,Wetland
25240,Forest,Water,Water,Water,Water,Forest,Water,Water
25241,Forest,Water,Water,Water,Water,Forest,Water,Forest
25242,Forest,Water,Water,Water,Water,Forest,Forest,Grassland
25243,Forest,Water,Water,Water,Water,Forest,Forest,Water
25244,Forest,Water,Water,Water,Water,Forest,Forest,Forest
25245,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
25246,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
25247,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
25248,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
25249,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
25250,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
25251,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
25252,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
25253,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
25254,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
25255,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
25256,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
25257,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,NULL
25258,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
25259,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Wetland
25260,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
25261,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
25262,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
25263,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
25264,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
25265,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
25266,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
25267,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
25268,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
25269,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
25270,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
25271,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
25272,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
25273,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
25274,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
25275,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
25276,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
25277,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
25278,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
25279,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
25280,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
25281,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
25282,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
25283,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
25284,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
25285,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
25286,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
25287,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
25288,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
25289,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
25290,Forest,Water,Forest,NULL,Non_Wetland,Cropland,NULL,Water
25291,Forest,Water,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
25292,Forest,Water,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
25293,Forest,Water,Forest,NULL,Non_Wetland,Cropland,Water,Wetland
25294,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
25295,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
25296,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
25297,Forest,Water,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
25298,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,NULL
25299,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
25300,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Wetland
25301,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
25302,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
25303,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
25304,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Wetland
25305,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Water
25306,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
25307,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
25308,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
25309,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
25310,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
25311,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
25312,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
25313,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,NULL
25314,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
25315,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
25316,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
25317,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
25318,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
25319,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
25320,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
25321,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
25322,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,NULL
25323,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Grassland
25324,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
25325,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
25326,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
25327,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
25328,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
25329,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
25330,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
25331,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
25332,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
25333,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
25334,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,NULL
25335,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
25336,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
25337,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
25338,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
25339,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
25340,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
25341,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
25342,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
25343,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
25344,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
25345,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
25346,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
25347,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
25348,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
25349,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Water
25350,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
25351,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
25352,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Water
25353,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
25354,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
25355,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
25356,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
25357,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
25358,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
25359,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
25360,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
25361,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
25362,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Water
25363,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,NULL
25364,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
25365,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Wetland
25366,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Water
25367,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
25368,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,NULL
25369,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
25370,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
25371,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
25372,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
25373,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,NULL
25374,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,NULL
25375,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
25376,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
25377,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Water
25378,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
25379,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Grassland
25380,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Wetland
25381,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
25382,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
25383,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
25384,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
25385,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
25386,Forest,Water,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
25387,Forest,Water,Forest,Water,Non_Wetland,NULL,Shrubland,Water
25388,Forest,Water,Forest,Water,Non_Wetland,NULL,Shrubland,Forest
25389,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
25390,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
25391,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
25392,Forest,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
25393,Forest,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Water
25394,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,NULL
25395,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
25396,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Wetland
25397,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Water
25398,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
25399,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Water,NULL
25400,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Water,Grassland
25401,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Water,Wetland
25402,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Water,Water
25403,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Water,Forest
25404,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Forest,Forest
25405,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Grassland
25406,Forest,Water,Forest,Water,Non_Wetland,Water,Shrubland,Grassland
25407,Forest,Water,Forest,Water,Non_Wetland,Water,Shrubland,Cropland
25408,Forest,Water,Forest,Water,Non_Wetland,Water,Shrubland,Wetland
25409,Forest,Water,Forest,Water,Non_Wetland,Water,Shrubland,Water
25410,Forest,Water,Forest,Water,Non_Wetland,Water,Shrubland,Forest
25411,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
25412,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
25413,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
25414,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
25415,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Grassland
25416,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Grassland
25417,Forest,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Wetland
25418,Forest,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
25419,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Wetland
25420,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
25421,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Wetland
25422,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
25423,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
25424,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
25425,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
25426,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
25427,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
25428,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
25429,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
25430,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
25431,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Bareland
25432,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
25433,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
25434,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
25435,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
25436,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
25437,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
25438,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Wetland
25439,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
25440,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
25441,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Wetland
25442,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Built-up
25443,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
25444,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
25445,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
25446,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
25447,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
25448,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
25449,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
25450,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
25451,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
25452,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
25453,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
25454,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
25455,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
25456,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
25457,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
25458,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
25459,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
25460,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
25461,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
25462,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
25463,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
25464,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
25465,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
25466,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
25467,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
25468,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
25469,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
25470,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Cropland
25471,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Built-up
25472,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
25473,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
25474,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
25475,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
25476,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
25477,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
25478,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
25479,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
25480,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
25481,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Wetland
25482,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
25483,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
25484,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
25485,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
25486,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
25487,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
25488,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
25489,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
25490,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Cropland
25491,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
25492,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
25493,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
25494,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
25495,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Bareland
25496,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
25497,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
25498,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
25499,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
25500,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,NULL
25501,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
25502,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
25503,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
25504,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
25505,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
25506,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Cropland
25507,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
25508,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
25509,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
25510,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
25511,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
25512,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,NULL
25513,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
25514,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
25515,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
25516,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
25517,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
25518,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
25519,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
25520,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Shrubland,Grassland
25521,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Shrubland,Bareland
25522,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
25523,Forest,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,NULL
25524,Forest,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
25525,Forest,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,Wetland
25526,Forest,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
25527,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
25528,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Grassland
25529,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Water
25530,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
25531,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
25532,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
25533,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
25534,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
25535,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
25536,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
25537,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Cropland
25538,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Wetland
25539,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Bareland
25540,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Built-up
25541,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Water
25542,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
25543,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
25544,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
25545,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
25546,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
25547,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
25548,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,NULL
25549,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
25550,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
25551,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
25552,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
25553,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
25554,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Built-up
25555,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
