Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LGL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LGL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LGL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LGL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LGL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LGL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LGL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LGL_M_R
18210,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
18211,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
18212,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
18213,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
18214,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
18215,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
18216,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
18217,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
18218,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
18219,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
18220,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
18221,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
18222,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
18223,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
18224,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
18225,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
18226,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
18227,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
18228,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
18229,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
18230,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
18231,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
18232,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
18233,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
18234,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
18235,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
18236,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
18237,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
18238,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
18239,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
18240,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
18241,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
18242,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
18243,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
18244,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
18245,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
18246,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
18247,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
18248,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
18249,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
18250,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
18251,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
18252,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
18253,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,NULL
18254,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
18255,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
18256,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Water
18257,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
18258,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
18259,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
18260,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
18261,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
18262,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
18263,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
18264,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
18265,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
18266,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Water
18267,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
18268,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
18269,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Water
18270,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
18271,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
18272,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
18273,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
18274,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
18275,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
18276,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
18277,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
18278,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Bareland
18279,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Built-up
18280,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
18281,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
18282,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
18283,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
18284,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
18285,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
18286,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
18287,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Built-up
18288,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
18289,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
18290,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
18291,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
18292,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
18293,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Water
18294,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
18295,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
18296,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
18297,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
18298,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
18299,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
18300,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
18301,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
18302,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
18303,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
18304,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
18305,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
18306,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
18307,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
18308,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
18309,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
18310,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
18311,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
18312,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
18313,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
18314,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
18315,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
18316,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
18317,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
18318,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
18319,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
18320,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
18321,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
18322,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
18323,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
18324,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
18325,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
18326,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
18327,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
18328,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
18329,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
18330,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
18331,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
18332,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,NULL
18333,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
18334,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
18335,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
18336,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
18337,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
18338,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,NULL
18339,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
18340,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Wetland
18341,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
18342,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,NULL
18343,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
18344,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
18345,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
18346,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,NULL
18347,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
18348,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
18349,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,NULL
18350,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Forest
18351,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
18352,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
18353,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
18354,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
18355,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
18356,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
18357,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Built-up,Forest
18358,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
18359,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
18360,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Water
18361,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
18362,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,NULL,Forest
18363,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
18364,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
18365,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
18366,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
18367,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Grassland,NULL
18368,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
18369,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Forest
18370,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Forest
18371,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
18372,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Forest,Grassland
18373,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Forest,Forest
18374,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
18375,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,NULL,Forest
18376,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Shrubland,NULL
18377,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
18378,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Water
18379,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Forest
18380,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
18381,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
18382,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
18383,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
18384,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Shrubland,NULL
18385,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Grassland
18386,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Water
18387,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Forest
18388,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Water
18389,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
18390,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
18391,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Wetland
18392,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Water
18393,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Forest
18394,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
18395,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
18396,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Forest,Bareland
18397,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Forest,Forest
18398,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
18399,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Shrubland,Forest
18400,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Water
18401,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Forest
18402,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Forest
18403,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,NULL,Grassland
18404,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
18405,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Shrubland,Forest
18406,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Grassland,Forest
18407,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Wetland,Forest
18408,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Water,Forest
18409,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Grassland
18410,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
18411,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
18412,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
18413,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
18414,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
18415,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
18416,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
18417,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
18418,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
18419,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
18420,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
18421,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
18422,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
18423,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
18424,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
18425,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
18426,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
18427,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
18428,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
18429,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
18430,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
18431,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
18432,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
18433,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
18434,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
18435,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
18436,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
18437,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
18438,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
18439,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
18440,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
18441,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
18442,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
18443,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
18444,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
18445,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
18446,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
18447,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
18448,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
18449,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
18450,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
18451,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
18452,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
18453,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
18454,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
18455,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
18456,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
18457,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
18458,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
18459,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
18460,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
18461,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
18462,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
18463,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
18464,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
18465,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
18466,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
18467,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
18468,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
18469,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
18470,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
18471,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
18472,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
18473,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
18474,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
18475,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
18476,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
18477,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
18478,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
18479,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
18480,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
18481,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
18482,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
18483,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
18484,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
18485,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Forest
18486,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
18487,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
18488,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Wetland
18489,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
18490,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
18491,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
18492,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
18493,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
18494,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
18495,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
18496,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
18497,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
18498,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
18499,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
18500,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
18501,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
18502,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
18503,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
18504,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
18505,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
18506,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
18507,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
18508,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
18509,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
18510,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
18511,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
18512,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
18513,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
18514,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
18515,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
18516,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
18517,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
18518,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Built-up
18519,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
18520,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
18521,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
18522,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
18523,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
18524,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
18525,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
18526,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
18527,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
18528,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
18529,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
18530,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
