Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MWS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MWS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MWS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MWS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MWS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MWS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MWS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MWS_M_R
1051,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
1052,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Water
1053,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1054,Wetland,Forest,Water,Water,Water,NULL,NULL,Wetland
1055,Wetland,Forest,Water,Water,Water,NULL,NULL,Water
1056,Wetland,Forest,Water,Water,Water,NULL,NULL,Forest
1057,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1058,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1059,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1060,Wetland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1061,Wetland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1062,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1063,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1064,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1065,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1066,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1067,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1068,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1069,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1070,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1071,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1072,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1073,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1074,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1075,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1076,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1077,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1078,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1079,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1080,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1081,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1082,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1083,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1084,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1085,Bareland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1086,Bareland,NULL,Water,NULL,Water,NULL,NULL,Forest
1087,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1088,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1089,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1090,Bareland,NULL,Water,Water,Water,NULL,NULL,Grassland
1091,Bareland,NULL,Water,Water,Water,NULL,NULL,Wetland
1092,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
1093,Bareland,NULL,Water,Water,Water,NULL,NULL,Forest
1094,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1095,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1096,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1097,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1098,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1099,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1100,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1101,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1102,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1103,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1104,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1105,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1106,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1107,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1108,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1109,Bareland,Cropland,Water,Water,Water,NULL,NULL,Water
1110,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1111,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1112,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1113,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1114,Bareland,Wetland,Water,Water,Water,NULL,NULL,Water
1115,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1116,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1117,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1118,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1119,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1120,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1121,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1122,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1123,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1124,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1125,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1126,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1127,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1128,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1129,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1130,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1131,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1132,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1133,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1134,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1135,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1136,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1137,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1138,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1139,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1140,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1141,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1142,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1143,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
1144,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1145,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1146,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1147,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1148,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1149,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1150,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1151,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1152,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1153,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1154,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1155,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1156,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1157,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1158,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
1159,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1160,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1161,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1162,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1163,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1164,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Water
1165,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Forest
1166,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
1167,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
1168,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1169,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
1170,Bareland,Bareland,Water,Water,Water,NULL,NULL,Grassland
1171,Bareland,Bareland,Water,Water,Water,NULL,NULL,Bareland
1172,Bareland,Bareland,Water,Water,Water,NULL,NULL,Water
1173,Bareland,Bareland,Water,Water,Water,NULL,NULL,Forest
1174,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1175,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1176,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1177,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1178,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1179,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1180,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1181,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1182,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1183,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1184,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1185,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1186,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1187,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1188,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1189,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1190,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1191,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1192,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1193,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1194,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1195,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1196,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1197,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1198,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1199,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1200,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1201,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1202,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1203,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1204,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1205,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1206,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1207,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1208,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1209,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1210,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1211,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1212,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1213,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1214,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1215,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1216,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1217,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1218,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1219,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1220,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1221,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1222,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1223,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1224,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1225,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1226,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1227,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1228,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1229,Bareland,Water,Water,NULL,Water,NULL,NULL,Grassland
1230,Bareland,Water,Water,NULL,Water,NULL,NULL,Bareland
1231,Bareland,Water,Water,NULL,Water,NULL,NULL,Water
1232,Bareland,Water,Water,NULL,Water,NULL,NULL,Forest
1233,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1234,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Water
1235,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Forest
1236,Bareland,Water,Water,Water,Water,NULL,NULL,Grassland
1237,Bareland,Water,Water,Water,Water,NULL,NULL,Bareland
1238,Bareland,Water,Water,Water,Water,NULL,NULL,Water
1239,Bareland,Water,Water,Water,Water,NULL,NULL,Forest
1240,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1241,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1242,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1243,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1244,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1245,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1246,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1247,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1248,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1249,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1250,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1251,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1252,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1253,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1254,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1255,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1256,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1257,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1258,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1259,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1260,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1261,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1262,Bareland,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1263,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1264,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1265,Bareland,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
1266,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1267,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Water
1268,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1269,Bareland,Forest,Water,Water,Water,NULL,NULL,Grassland
1270,Bareland,Forest,Water,Water,Water,NULL,NULL,Water
1271,Bareland,Forest,Water,Water,Water,NULL,NULL,Forest
1272,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1273,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1274,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1275,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1276,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1277,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1278,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1279,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1280,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1281,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1282,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1283,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1284,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1285,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1286,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1287,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1288,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1289,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1290,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1291,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1292,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1293,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1294,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1295,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1296,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1297,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1298,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1299,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1300,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1301,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1302,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1303,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1304,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1305,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1306,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1307,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
1308,Water,NULL,Water,NULL,Water,NULL,NULL,Water
1309,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
1310,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1311,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
1312,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1313,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
1314,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
1315,Water,NULL,Water,Water,Water,NULL,NULL,Water
1316,Water,NULL,Water,Water,Water,NULL,NULL,Forest
1317,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1318,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1319,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1320,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1321,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1322,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1323,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1324,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1325,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1326,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1327,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1328,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1329,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1330,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1331,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1332,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1333,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1334,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1335,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1336,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1337,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1338,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1339,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1340,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1341,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1342,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1343,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1344,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1345,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1346,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
1347,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1348,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
1349,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1350,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1351,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1352,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1353,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1354,Water,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1355,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
1356,Water,Cropland,Water,Water,Water,NULL,NULL,Grassland
1357,Water,Cropland,Water,Water,Water,NULL,NULL,Wetland
1358,Water,Cropland,Water,Water,Water,NULL,NULL,Water
1359,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1360,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1361,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1362,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1363,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1364,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1365,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1366,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1367,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1368,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1369,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1370,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1371,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1372,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1373,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1374,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1375,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
1376,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1377,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1378,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1379,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1380,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1381,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1382,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1383,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1384,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1385,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1386,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1387,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
1388,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1389,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1390,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1391,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1392,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1393,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1394,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1395,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1396,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1397,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1398,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1399,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1400,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
