Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KNG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KNG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KNG_M_R
3530,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3531,Permanent_ice_and_snow,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3532,Permanent_ice_and_snow,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3533,Permanent_ice_and_snow,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3534,Permanent_ice_and_snow,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
3535,Permanent_ice_and_snow,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3536,Permanent_ice_and_snow,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
3537,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3538,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3539,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3540,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3541,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3542,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3543,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3544,Permanent_ice_and_snow,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3545,Permanent_ice_and_snow,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3546,Permanent_ice_and_snow,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3547,Permanent_ice_and_snow,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3548,Permanent_ice_and_snow,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3549,Permanent_ice_and_snow,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
3550,Permanent_ice_and_snow,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3551,Permanent_ice_and_snow,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
3552,Permanent_ice_and_snow,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3553,Permanent_ice_and_snow,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3554,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3555,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3556,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3557,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3558,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3559,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3560,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3561,Permanent_ice_and_snow,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3562,Permanent_ice_and_snow,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3563,Permanent_ice_and_snow,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3564,Permanent_ice_and_snow,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3565,Permanent_ice_and_snow,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3566,Permanent_ice_and_snow,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3567,Permanent_ice_and_snow,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
3568,Permanent_ice_and_snow,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
3569,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3570,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3571,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3572,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3573,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3574,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3575,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3576,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3577,Permanent_ice_and_snow,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3578,Permanent_ice_and_snow,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3579,Permanent_ice_and_snow,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3580,Permanent_ice_and_snow,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3581,Permanent_ice_and_snow,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
3582,Permanent_ice_and_snow,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3583,Permanent_ice_and_snow,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,NULL
3584,Permanent_ice_and_snow,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3585,Permanent_ice_and_snow,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
3586,Permanent_ice_and_snow,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
3587,Permanent_ice_and_snow,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3588,Permanent_ice_and_snow,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
3589,Permanent_ice_and_snow,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
3590,Permanent_ice_and_snow,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3591,Permanent_ice_and_snow,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
3592,Permanent_ice_and_snow,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3593,Permanent_ice_and_snow,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
3594,Permanent_ice_and_snow,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3595,Permanent_ice_and_snow,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3596,Permanent_ice_and_snow,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3597,Permanent_ice_and_snow,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3598,Permanent_ice_and_snow,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
3599,Permanent_ice_and_snow,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
3600,Permanent_ice_and_snow,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
3601,Permanent_ice_and_snow,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
3602,Permanent_ice_and_snow,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
3603,Permanent_ice_and_snow,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3604,Permanent_ice_and_snow,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3605,Permanent_ice_and_snow,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3606,Permanent_ice_and_snow,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
3607,Permanent_ice_and_snow,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3608,Permanent_ice_and_snow,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
3609,Permanent_ice_and_snow,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3610,Permanent_ice_and_snow,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3611,Permanent_ice_and_snow,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3612,Permanent_ice_and_snow,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3613,Permanent_ice_and_snow,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3614,Permanent_ice_and_snow,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3615,Permanent_ice_and_snow,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
3616,Permanent_ice_and_snow,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
3617,Permanent_ice_and_snow,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3618,Permanent_ice_and_snow,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
3619,Permanent_ice_and_snow,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3620,Permanent_ice_and_snow,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3621,Permanent_ice_and_snow,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3622,Permanent_ice_and_snow,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3623,Permanent_ice_and_snow,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3624,Permanent_ice_and_snow,Cropland,Water,NULL,Water,NULL,NULL,NULL
3625,Permanent_ice_and_snow,Cropland,Water,NULL,Water,NULL,NULL,Grassland
3626,Permanent_ice_and_snow,Cropland,Water,NULL,Water,NULL,NULL,Cropland
3627,Permanent_ice_and_snow,Cropland,Water,NULL,Water,NULL,NULL,Wetland
3628,Permanent_ice_and_snow,Cropland,Water,NULL,Water,NULL,NULL,Bareland
3629,Permanent_ice_and_snow,Cropland,Water,NULL,Water,NULL,NULL,Water
3630,Permanent_ice_and_snow,Cropland,Water,NULL,Water,NULL,NULL,Forest
3631,Permanent_ice_and_snow,Cropland,Water,Non_Water,Water,NULL,NULL,NULL
3632,Permanent_ice_and_snow,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
3633,Permanent_ice_and_snow,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
3634,Permanent_ice_and_snow,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
3635,Permanent_ice_and_snow,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
3636,Permanent_ice_and_snow,Cropland,Water,Water,Water,NULL,NULL,Cropland
3637,Permanent_ice_and_snow,Cropland,Water,Water,Water,NULL,NULL,Water
3638,Permanent_ice_and_snow,Cropland,Water,Water,Water,NULL,NULL,Forest
3639,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3640,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3641,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3642,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3643,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3644,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3645,Permanent_ice_and_snow,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3646,Permanent_ice_and_snow,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3647,Permanent_ice_and_snow,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3648,Permanent_ice_and_snow,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3649,Permanent_ice_and_snow,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3650,Permanent_ice_and_snow,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3651,Permanent_ice_and_snow,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3652,Permanent_ice_and_snow,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
3653,Permanent_ice_and_snow,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
3654,Permanent_ice_and_snow,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3655,Permanent_ice_and_snow,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3656,Permanent_ice_and_snow,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
3657,Permanent_ice_and_snow,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3658,Permanent_ice_and_snow,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3659,Permanent_ice_and_snow,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3660,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3661,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
3662,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
3663,Permanent_ice_and_snow,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3664,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3665,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3666,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3667,Permanent_ice_and_snow,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
3668,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3669,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3670,Permanent_ice_and_snow,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3671,Permanent_ice_and_snow,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
3672,Permanent_ice_and_snow,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
3673,Permanent_ice_and_snow,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3674,Permanent_ice_and_snow,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3675,Permanent_ice_and_snow,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
3676,Permanent_ice_and_snow,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
3677,Permanent_ice_and_snow,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
3678,Permanent_ice_and_snow,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
3679,Permanent_ice_and_snow,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3680,Permanent_ice_and_snow,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3681,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,NULL,Cropland
3682,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
3683,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3684,Permanent_ice_and_snow,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3685,Permanent_ice_and_snow,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3686,Permanent_ice_and_snow,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
3687,Permanent_ice_and_snow,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
3688,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Grassland
3689,Permanent_ice_and_snow,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
3690,Permanent_ice_and_snow,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
3691,Permanent_ice_and_snow,Bareland,Water,Non_Water,Water,NULL,NULL,Water
3692,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,NULL,Water
3693,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3694,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3695,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3696,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3697,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3698,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3699,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3700,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3701,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3702,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3703,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3704,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3705,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3706,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3707,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3708,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3709,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3710,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3711,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3712,Permanent_ice_and_snow,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
3713,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3714,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3715,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3716,Permanent_ice_and_snow,Built-up,Water,NULL,Water,NULL,NULL,Cropland
3717,Permanent_ice_and_snow,Built-up,Water,NULL,Water,NULL,NULL,Forest
3718,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3719,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3720,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3721,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3722,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3723,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3724,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3725,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3726,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3727,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3728,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3729,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3730,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3731,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3732,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3733,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3734,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3735,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3736,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3737,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3738,Permanent_ice_and_snow,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3739,Permanent_ice_and_snow,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
3740,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
3741,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
3742,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Water
3743,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3744,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Water
3745,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3746,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Forest
3747,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3748,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3749,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3750,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3751,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
3752,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3753,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3754,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3755,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3756,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3757,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3758,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3759,Permanent_ice_and_snow,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
3760,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3761,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3762,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3763,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3764,Permanent_ice_and_snow,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3765,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3766,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3767,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3768,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3769,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3770,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3771,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3772,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3773,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3774,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3775,Permanent_ice_and_snow,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
3776,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
3777,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
3778,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
3779,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
3780,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
3781,Permanent_ice_and_snow,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3782,Permanent_ice_and_snow,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3783,Permanent_ice_and_snow,Forest,Wetland,Water,Wetland,NULL,NULL,Water
3784,Permanent_ice_and_snow,Forest,Water,NULL,Water,NULL,NULL,NULL
3785,Permanent_ice_and_snow,Forest,Water,NULL,Water,NULL,NULL,Grassland
3786,Permanent_ice_and_snow,Forest,Water,NULL,Water,NULL,NULL,Cropland
3787,Permanent_ice_and_snow,Forest,Water,NULL,Water,NULL,NULL,Forest
3788,Permanent_ice_and_snow,Forest,Water,Non_Water,Water,NULL,NULL,Cropland
3789,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3790,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3791,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3792,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3793,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3794,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3795,Permanent_ice_and_snow,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3796,Permanent_ice_and_snow,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3797,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3798,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3799,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3800,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3801,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3802,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3803,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
3804,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3805,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3806,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3807,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3808,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3809,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3810,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
