Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KQV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KQV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KQV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KQV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KQV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KQV_M_R
1027,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1028,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1029,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1030,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1031,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1032,Wetland,Water,Water,NULL,Water,NULL,NULL,Grassland
1033,Wetland,Water,Water,Non_Water,Water,NULL,NULL,NULL
1034,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1035,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1036,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1037,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1038,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1039,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1040,Wetland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1041,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1042,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1043,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1044,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1045,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1046,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1047,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1048,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1049,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1050,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1051,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1052,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1053,Wetland,Forest,Water,NULL,Water,NULL,NULL,Grassland
1054,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,NULL
1055,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1056,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Cropland
1057,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1058,Wetland,Forest,Water,Water,Water,NULL,NULL,Grassland
1059,Wetland,Forest,Water,Water,Water,NULL,NULL,Forest
1060,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1061,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1062,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1063,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1064,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1065,Wetland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1066,Wetland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1067,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1068,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1069,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1070,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1071,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1072,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1073,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1074,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1075,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1076,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1077,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1078,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1079,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1080,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1081,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1082,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1083,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1084,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1085,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1086,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1087,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1088,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1089,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1090,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1091,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1092,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1093,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1094,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1095,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1096,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1097,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1098,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1099,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1100,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1101,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1102,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1103,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1104,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1105,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1106,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1107,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1108,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1109,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1110,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1111,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1112,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1113,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1114,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1115,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1116,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1117,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1118,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1119,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1120,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1121,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1122,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1123,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1124,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1125,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1126,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1127,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1128,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1129,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1130,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1131,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1132,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1133,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1134,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1135,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1136,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1137,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1138,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1139,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1140,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1141,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1142,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1143,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1144,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1145,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1146,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1147,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1148,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1149,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1150,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1151,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1152,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1153,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1154,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1155,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1156,Bareland,NULL,Water,NULL,Water,NULL,NULL,NULL
1157,Bareland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1158,Bareland,NULL,Water,NULL,Water,NULL,NULL,Cropland
1159,Bareland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1160,Bareland,NULL,Water,NULL,Water,NULL,NULL,Water
1161,Bareland,NULL,Water,NULL,Water,NULL,NULL,Forest
1162,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
1163,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1164,Bareland,NULL,Water,Water,Water,NULL,NULL,Grassland
1165,Bareland,NULL,Water,Water,Water,NULL,NULL,Cropland
1166,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
1167,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1168,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1169,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1170,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1171,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1172,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1173,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1174,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1175,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1176,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1177,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1178,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1179,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1180,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1181,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1182,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1183,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1184,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1185,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1186,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1187,Bareland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1188,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1189,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1190,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1191,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1192,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1193,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1194,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1195,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1196,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1197,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1198,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1199,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1200,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1201,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1202,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1203,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1204,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1205,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1206,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1207,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1208,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1209,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1210,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1211,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1212,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1213,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1214,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1215,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1216,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,NULL
1217,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1218,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1219,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1220,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1221,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1222,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1223,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1224,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1225,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1226,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1227,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1228,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1229,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1230,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1231,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1232,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1233,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1234,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1235,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1236,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1237,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1238,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1239,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1240,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1241,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1242,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1243,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1244,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1245,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1246,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Cropland
1247,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Bareland
1248,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Forest
1249,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1250,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
1251,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
1252,Bareland,Cropland,Water,Water,Water,NULL,NULL,Forest
1253,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1254,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1255,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1256,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1257,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1258,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1259,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1260,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1261,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1262,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1263,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1264,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1265,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1266,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
1267,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1268,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1269,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1270,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1271,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1272,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1273,Bareland,Bareland,Water,Water,Water,NULL,NULL,Water
1274,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1275,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1276,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1277,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1278,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1279,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1280,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1281,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1282,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1283,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1284,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1285,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1286,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1287,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1288,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1289,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1290,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1291,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1292,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1293,Bareland,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1294,Bareland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1295,Bareland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1296,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1297,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1298,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1299,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1300,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1301,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1302,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1303,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Grassland
1304,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Forest
1305,Bareland,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
1306,Bareland,Built-up,Water,Non_Water,Water,NULL,NULL,Cropland
1307,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1308,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1309,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1310,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1311,Bareland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1312,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1313,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1314,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1315,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1316,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1317,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1318,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1319,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1320,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Forest
1321,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1322,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1323,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1324,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1325,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1326,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1327,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1328,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1329,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1330,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1331,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1332,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1333,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1334,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1335,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1336,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1337,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1338,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1339,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1340,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1341,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1342,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1343,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1344,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1345,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1346,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1347,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1348,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1349,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1350,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1351,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1352,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1353,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1354,Bareland,Forest,Water,NULL,Water,NULL,NULL,Grassland
1355,Bareland,Forest,Water,NULL,Water,NULL,NULL,Forest
1356,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1357,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1358,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1359,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
