Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LNH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LNH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LNH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LNH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LNH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LNH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LNH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LNH_M_R
1036,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1037,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1038,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1039,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1040,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1041,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1042,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1043,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1044,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1045,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1046,Water,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
1047,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1048,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
1049,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1050,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1051,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1052,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1053,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1054,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1055,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1056,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1057,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1058,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1059,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1060,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1061,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1062,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1063,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1064,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1065,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1066,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1067,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1068,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1069,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1070,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1071,Water,Water,Water,NULL,Water,NULL,NULL,NULL
1072,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1073,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
1074,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
1075,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1076,Water,Water,Water,NULL,Water,NULL,NULL,Water
1077,Water,Water,Water,NULL,Water,NULL,NULL,Forest
1078,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1079,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1080,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1081,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1082,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
1083,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1084,Water,Water,Water,Water,Water,NULL,NULL,Wetland
1085,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1086,Water,Water,Water,Water,Water,NULL,NULL,Water
1087,Water,Water,Water,Water,Water,NULL,NULL,Forest
1088,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1089,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1090,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1091,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1092,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1093,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1094,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1095,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1096,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1097,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1098,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1099,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1100,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1101,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1102,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1103,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1104,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1105,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1106,Water,Forest,Water,NULL,Water,NULL,NULL,Grassland
1107,Water,Forest,Water,NULL,Water,NULL,NULL,Water
1108,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
1109,Water,Forest,Water,Water,Water,NULL,NULL,Grassland
1110,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1111,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1112,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1113,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1114,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1115,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1116,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1117,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1118,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1119,Permanent_ice_and_snow,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1120,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1121,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1122,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1123,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1124,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1125,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1126,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1127,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1128,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1129,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1130,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1131,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1132,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1133,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1134,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1135,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1136,Permanent_ice_and_snow,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1137,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1138,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1139,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1140,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1141,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1142,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1143,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1144,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1145,Permanent_ice_and_snow,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1146,Permanent_ice_and_snow,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1147,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1148,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1149,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1150,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1151,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1152,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1153,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1154,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1155,Permanent_ice_and_snow,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1156,Permanent_ice_and_snow,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1157,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1158,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1159,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1160,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1161,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1162,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1163,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Grassland
1164,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Wetland
1165,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Water
1166,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Forest
1167,Permanent_ice_and_snow,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1168,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1169,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1170,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1171,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1172,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1173,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1174,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1175,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1176,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1177,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1178,Permanent_ice_and_snow,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1179,Permanent_ice_and_snow,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1180,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1181,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1182,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1183,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1184,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1185,Permanent_ice_and_snow,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1186,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1187,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1188,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1189,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1190,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1191,Permanent_ice_and_snow,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1192,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1193,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1194,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1195,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1196,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1197,Permanent_ice_and_snow,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1198,Permanent_ice_and_snow,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1199,Permanent_ice_and_snow,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1200,Permanent_ice_and_snow,Cropland,Water,NULL,Water,NULL,NULL,Water
1201,Permanent_ice_and_snow,Cropland,Water,NULL,Water,NULL,NULL,Forest
1202,Permanent_ice_and_snow,Cropland,Water,Water,Water,NULL,NULL,Water
1203,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1204,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1205,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1206,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1207,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1208,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1209,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1210,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1211,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1212,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1213,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1214,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1215,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1216,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1217,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1218,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1219,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1220,Permanent_ice_and_snow,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1221,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1222,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1223,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1224,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1225,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1226,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1227,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1228,Permanent_ice_and_snow,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1229,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1230,Permanent_ice_and_snow,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1231,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1232,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1233,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1234,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1235,Permanent_ice_and_snow,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1236,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
1237,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1238,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1239,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1240,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1241,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1242,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1243,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1244,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1245,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1246,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1247,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1248,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1249,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1250,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1251,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1252,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1253,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1254,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1255,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1256,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1257,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1258,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1259,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1260,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1261,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1262,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1263,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1264,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1265,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1266,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1267,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1268,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1269,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1270,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1271,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1272,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1273,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1274,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1275,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1276,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1277,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1278,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1279,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1280,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1281,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1282,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1283,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1284,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1285,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1286,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1287,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1288,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1289,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1290,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1291,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1292,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1293,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1294,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1295,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1296,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1297,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1298,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1299,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1300,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1301,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1302,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1303,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1304,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1305,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1306,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1307,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1308,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1309,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1310,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1311,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1312,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1313,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1314,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1315,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1316,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1317,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1318,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1319,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1320,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1321,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1322,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1323,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1324,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1325,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1326,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1327,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1328,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1329,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1330,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1331,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1332,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1333,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1334,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1335,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1336,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1337,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1338,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
1339,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
1340,Forest,NULL,Water,NULL,Water,NULL,NULL,Cropland
1341,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
1342,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
1343,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
1344,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
1345,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1346,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
1347,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1348,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
1349,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1350,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
1351,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
1352,Forest,NULL,Water,Water,Water,NULL,NULL,Water
1353,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
1354,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1355,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
