Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LWL_M_R
1577,Water,Water,Water,NULL,Water,Water,Wetland,Water
1578,Water,Water,Water,NULL,Water,Water,Wetland,Forest
1579,Water,Water,Water,NULL,Water,Water,Water,Wetland
1580,Water,Water,Water,NULL,Water,Water,Water,Water
1581,Water,Water,Water,NULL,Water,Water,Water,Forest
1582,Water,Water,Water,NULL,Water,Water,Forest,Water
1583,Water,Water,Water,NULL,Water,Water,Forest,Forest
1584,Water,Water,Water,NULL,Water,Forest,Wetland,Water
1585,Water,Water,Water,Non_Water,Water,NULL,Wetland,Water
1586,Water,Water,Water,Non_Water,Water,Wetland,Water,Water
1587,Water,Water,Water,Non_Water,Water,Water,Wetland,Water
1588,Water,Water,Water,Non_Water,Water,Water,Wetland,Forest
1589,Water,Water,Water,Non_Water,Water,Water,Water,Water
1590,Water,Water,Water,Non_Water,Water,Water,Water,Forest
1591,Water,Water,Water,Non_Water,Water,Water,Forest,Water
1592,Water,Water,Water,Water,Water,NULL,Water,Water
1593,Water,Water,Water,Water,Water,NULL,Water,Forest
1594,Water,Water,Water,Water,Water,Shrubland,Wetland,Forest
1595,Water,Water,Water,Water,Water,Shrubland,Water,Grassland
1596,Water,Water,Water,Water,Water,Shrubland,Water,Water
1597,Water,Water,Water,Water,Water,Grassland,Water,Water
1598,Water,Water,Water,Water,Water,Wetland,Wetland,Water
1599,Water,Water,Water,Water,Water,Wetland,Water,Water
1600,Water,Water,Water,Water,Water,Wetland,Water,Forest
1601,Water,Water,Water,Water,Water,Bareland,Wetland,Water
1602,Water,Water,Water,Water,Water,Bareland,Water,Grassland
1603,Water,Water,Water,Water,Water,Bareland,Water,Forest
1604,Water,Water,Water,Water,Water,Water,Wetland,Water
1605,Water,Water,Water,Water,Water,Water,Wetland,Forest
1606,Water,Water,Water,Water,Water,Water,Water,Grassland
1607,Water,Water,Water,Water,Water,Water,Water,Wetland
1608,Water,Water,Water,Water,Water,Water,Water,Water
1609,Water,Water,Water,Water,Water,Water,Water,Forest
1610,Water,Water,Water,Water,Water,Water,Forest,Water
1611,Water,Water,Water,Water,Water,Water,Forest,Forest
1612,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
1613,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1614,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
1615,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
1616,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
1617,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
1618,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1619,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
1620,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1621,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
1622,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1623,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1624,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1625,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Wetland
1626,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
1627,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
1628,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1629,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1630,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
1631,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
1632,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
1633,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
1634,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1635,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
1636,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1637,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
1638,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
1639,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1640,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
1641,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
1642,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
1643,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
1644,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
1645,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
1646,Water,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
1647,Water,Forest,Bareland,NULL,Non_Wetland,Water,Water,Water
1648,Water,Forest,Water,Non_Water,Water,Water,Water,Water
1649,Water,Forest,Water,Non_Water,Water,Water,Water,Forest
1650,Water,Forest,Water,Water,Water,Water,Water,Wetland
1651,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1652,Permanent_ice_and_snow,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1653,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1654,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1655,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1656,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
1657,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1658,Permanent_ice_and_snow,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
1659,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1660,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Bareland
1661,Permanent_ice_and_snow,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1662,Permanent_ice_and_snow,Bareland,NULL,NULL,Non_Wetland,Grassland,Wetland,Bareland
1663,Permanent_ice_and_snow,Bareland,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
1664,Permanent_ice_and_snow,Bareland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Water
1665,Permanent_ice_and_snow,Bareland,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
1666,Permanent_ice_and_snow,Bareland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
1667,Permanent_ice_and_snow,Bareland,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1668,Permanent_ice_and_snow,Bareland,Built-up,Non_Water,Non_Wetland,Grassland,Forest,Grassland
1669,Permanent_ice_and_snow,Water,Water,Water,Water,Grassland,Water,Water
1670,Permanent_ice_and_snow,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
1671,Permanent_ice_and_snow,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1672,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1673,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1674,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1675,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
1676,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1677,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1678,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1679,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
1680,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1681,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
1682,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
1683,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1684,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Water
1685,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
1686,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
1687,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1688,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
1689,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
1690,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
1691,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Water
1692,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
1693,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1694,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1695,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
1696,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1697,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
1698,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1699,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1700,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1701,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1702,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1703,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1704,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1705,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
1706,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1707,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1708,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
1709,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1710,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
1711,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1712,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1713,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1714,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1715,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1716,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
1717,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
1718,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
1719,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
1720,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1721,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
1722,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1723,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
1724,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
1725,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1726,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1727,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
1728,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1729,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
1730,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
1731,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1732,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1733,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
1734,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1735,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1736,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1737,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1738,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Water
1739,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
1740,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
1741,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
1742,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
1743,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
1744,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1745,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
1746,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,NULL
1747,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
1748,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1749,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
1750,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
1751,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
1752,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
1753,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
1754,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
1755,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1756,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1757,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
1758,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1759,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1760,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1761,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
1762,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1763,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
1764,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1765,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
1766,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1767,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
1768,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
1769,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1770,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
1771,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
1772,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
1773,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
1774,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
1775,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1776,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1777,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
1778,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1779,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1780,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1781,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1782,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
1783,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1784,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1785,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1786,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1787,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
1788,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1789,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1790,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
1791,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1792,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
1793,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
1794,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1795,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1796,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1797,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1798,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1799,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1800,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
1801,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
1802,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1803,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1804,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
1805,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1806,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
1807,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1808,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1809,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
1810,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1811,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
1812,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
1813,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1814,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1815,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
1816,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1817,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
1818,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1819,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
1820,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
1821,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
1822,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1823,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
1824,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
1825,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
1826,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
1827,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1828,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
1829,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
1830,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
1831,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
1832,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1833,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1834,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
1835,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Forest
1836,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
1837,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1838,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1839,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1840,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1841,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1842,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1843,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1844,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
1845,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
1846,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
1847,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
1848,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
1849,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1850,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1851,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1852,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1853,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1854,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1855,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1856,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1857,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
1858,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1859,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
1860,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1861,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1862,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1863,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1864,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1865,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1866,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1867,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1868,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1869,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1870,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1871,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1872,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1873,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
1874,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
1875,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1876,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1877,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1878,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1879,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1880,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1881,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
1882,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1883,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
1884,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1885,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1886,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1887,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1888,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
1889,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1890,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
1891,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1892,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
1893,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
1894,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1895,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1896,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
1897,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
1898,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
1899,Forest,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Forest
1900,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
1901,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
1902,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
1903,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
1904,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
1905,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
1906,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
1907,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
1908,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
1909,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Water
