Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LMJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LMJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LMJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LMJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LMJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LMJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LMJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LMJ_M_R
8324,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
8325,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
8326,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8327,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8328,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8329,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
8330,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
8331,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8332,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
8333,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
8334,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
8335,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8336,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
8337,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
8338,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
8339,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
8340,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
8341,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
8342,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
8343,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8344,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8345,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8346,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
8347,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
8348,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8349,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8350,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
8351,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
8352,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
8353,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
8354,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
8355,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
8356,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
8357,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
8358,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
8359,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
8360,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8361,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
8362,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
8363,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
8364,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8365,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
8366,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
8367,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
8368,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
8369,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
8370,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
8371,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
8372,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
8373,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
8374,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
8375,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
8376,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
8377,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
8378,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
8379,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
8380,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
8381,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8382,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
8383,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
8384,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
8385,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
8386,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8387,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8388,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8389,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
8390,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8391,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8392,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8393,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8394,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
8395,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
8396,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
8397,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
8398,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
8399,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
8400,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8401,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
8402,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
8403,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
8404,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
8405,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
8406,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
8407,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
8408,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
8409,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
8410,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
8411,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
8412,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
8413,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8414,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
8415,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
8416,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8417,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8418,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
8419,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
8420,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8421,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8422,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8423,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
8424,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8425,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
8426,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8427,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
8428,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
8429,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
8430,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8431,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8432,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8433,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8434,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
8435,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8436,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8437,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8438,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8439,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
8440,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
8441,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
8442,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
8443,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
8444,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
8445,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
8446,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
8447,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8448,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
8449,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
8450,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8451,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
8452,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
8453,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
8454,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
8455,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
8456,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
8457,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Cropland
8458,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8459,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8460,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8461,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
8462,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
8463,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
8464,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
8465,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
8466,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
8467,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
8468,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
8469,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
8470,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
8471,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
8472,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
8473,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
8474,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
8475,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
8476,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
8477,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
8478,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
8479,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
8480,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
8481,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
8482,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
8483,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
8484,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
8485,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8486,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8487,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
8488,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
8489,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
8490,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8491,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
8492,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8493,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
8494,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
8495,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
8496,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
8497,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
8498,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
8499,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
8500,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
8501,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
8502,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
8503,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8504,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8505,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
8506,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
8507,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8508,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
8509,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
8510,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
8511,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
8512,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
8513,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
8514,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
8515,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
8516,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
8517,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8518,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
8519,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
8520,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
8521,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
8522,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
8523,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8524,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
8525,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
8526,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
8527,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
8528,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
8529,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
8530,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
8531,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
8532,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
8533,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
8534,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
8535,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8536,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
8537,Forest,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
8538,Forest,Cropland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Wetland
8539,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
8540,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
8541,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
8542,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Water
8543,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Water
8544,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
8545,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8546,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8547,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
8548,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
8549,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
8550,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
8551,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
8552,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8553,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8554,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
8555,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
8556,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
8557,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
8558,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
8559,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
8560,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
8561,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
8562,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8563,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,NULL
8564,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
8565,Forest,Wetland,Water,NULL,Water,Water,Forest,Wetland
8566,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,NULL
8567,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
8568,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
8569,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
8570,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
8571,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
8572,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
8573,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
8574,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
8575,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Bareland
8576,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
8577,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
8578,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
8579,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
8580,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Water
8581,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
8582,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Wetland
8583,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
8584,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8585,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
8586,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
8587,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
8588,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
8589,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
8590,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
8591,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
8592,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
8593,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
8594,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
8595,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8596,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8597,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
8598,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8599,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
8600,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8601,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
8602,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
8603,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8604,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
8605,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,NULL
8606,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
8607,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
8608,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Grassland
8609,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
8610,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
8611,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
8612,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8613,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
8614,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
8615,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
8616,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
8617,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
8618,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
8619,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8620,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
8621,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8622,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8623,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
8624,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8625,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8626,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8627,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8628,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
8629,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8630,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
8631,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
8632,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8633,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
8634,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
8635,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
8636,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8637,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
8638,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
