Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MVU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MVU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MVU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MVU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MVU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MVU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MVU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MVU_M_R
1966,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1967,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
1968,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1969,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
1970,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
1971,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
1972,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Water
1973,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
1974,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
1975,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
1976,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1977,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1978,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1979,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1980,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1981,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
1982,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
1983,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1984,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
1985,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Wetland
1986,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Forest
1987,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Grassland
1988,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Water
1989,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
1990,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1991,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Water,Forest
1992,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1993,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1994,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1995,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1996,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1997,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1998,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
1999,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
2000,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Forest,Grassland
2001,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
2002,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
2003,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
2004,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
2005,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
2006,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
2007,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
2008,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Forest
2009,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
2010,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
2011,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
2012,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Water,Forest
2013,Forest,NULL,NULL,Water,Non_Wetland,Water,Wetland,Forest
2014,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Wetland
2015,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2016,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2017,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2018,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2019,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2020,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2021,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2022,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2023,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
2024,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2025,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2026,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2027,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2028,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2029,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
2030,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
2031,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
2032,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2033,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2034,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
2035,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2036,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
2037,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2038,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2039,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2040,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2041,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2042,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2043,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
2044,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
2045,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
2046,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
2047,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2048,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2049,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2050,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2051,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
2052,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2053,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
2054,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2055,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2056,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
2057,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
2058,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
2059,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2060,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2061,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2062,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2063,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2064,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2065,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2066,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2067,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
2068,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
2069,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
2070,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
2071,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
2072,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
2073,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
2074,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
2075,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
2076,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2077,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2078,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2079,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2080,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2081,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2082,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2083,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2084,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2085,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2086,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2087,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
2088,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2089,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2090,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
2091,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2092,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2093,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2094,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
2095,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
2096,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
2097,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2098,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2099,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2100,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
2101,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2102,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2103,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2104,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
2105,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2106,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2107,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
2108,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2109,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
2110,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
2111,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
2112,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
2113,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
2114,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
2115,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
2116,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2117,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2118,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2119,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
2120,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2121,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
2122,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
2123,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
2124,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,NULL
2125,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
2126,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
2127,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2128,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
2129,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2130,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2131,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2132,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2133,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2134,Forest,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
2135,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
2136,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
2137,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
2138,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,NULL
2139,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2140,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
2141,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
2142,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
2143,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
2144,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
2145,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
2146,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
2147,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
2148,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
2149,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Water
2150,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Forest
2151,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Grassland
2152,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
2153,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2154,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2155,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
2156,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
2157,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2158,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2159,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2160,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
2161,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
2162,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2163,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
2164,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
2165,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
2166,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2167,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
2168,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
2169,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2170,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
2171,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
2172,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2173,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
2174,Forest,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
2175,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2176,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2177,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
2178,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
2179,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
2180,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
2181,Forest,NULL,Wetland,Water,Wetland,Wetland,Forest,Forest
2182,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
2183,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
2184,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
2185,Forest,NULL,Wetland,Water,Wetland,Water,Water,Grassland
2186,Forest,NULL,Wetland,Water,Wetland,Water,Water,Wetland
2187,Forest,NULL,Wetland,Water,Wetland,Water,Water,Forest
2188,Forest,NULL,Wetland,Water,Wetland,Water,Forest,Grassland
2189,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2190,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
2191,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2192,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2193,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2194,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2195,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
2196,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
2197,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
2198,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2199,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2200,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
2201,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2202,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2203,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Water
2204,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
2205,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
2206,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
2207,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
2208,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
2209,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2210,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
2211,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Water,Water
2212,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Water,Forest
2213,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
2214,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2215,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2216,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2217,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
2218,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
2219,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
2220,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
2221,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
2222,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
2223,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
2224,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Forest,Forest
2225,Forest,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
2226,Forest,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
2227,Forest,NULL,Bareland,Water,Non_Wetland,Water,Water,Wetland
2228,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2229,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2230,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
2231,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2232,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
2233,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
2234,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
2235,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
2236,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
2237,Forest,NULL,Water,NULL,Water,NULL,Water,Forest
2238,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
2239,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
2240,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Forest
2241,Forest,NULL,Water,NULL,Water,Wetland,Water,Grassland
2242,Forest,NULL,Water,NULL,Water,Wetland,Water,Wetland
2243,Forest,NULL,Water,NULL,Water,Wetland,Water,Forest
2244,Forest,NULL,Water,NULL,Water,Water,Wetland,Grassland
2245,Forest,NULL,Water,NULL,Water,Water,Wetland,Forest
2246,Forest,NULL,Water,NULL,Water,Water,Water,Grassland
2247,Forest,NULL,Water,NULL,Water,Water,Water,Wetland
2248,Forest,NULL,Water,NULL,Water,Water,Water,Water
2249,Forest,NULL,Water,NULL,Water,Water,Water,Forest
2250,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
2251,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Forest
2252,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
2253,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Grassland
2254,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Water
2255,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Forest
2256,Forest,NULL,Water,Non_Water,Water,Water,Water,Grassland
2257,Forest,NULL,Water,Non_Water,Water,Water,Water,Wetland
2258,Forest,NULL,Water,Non_Water,Water,Water,Water,Water
2259,Forest,NULL,Water,Non_Water,Water,Water,Water,Forest
2260,Forest,NULL,Water,Water,Water,Grassland,Water,Forest
2261,Forest,NULL,Water,Water,Water,Wetland,Grassland,Grassland
2262,Forest,NULL,Water,Water,Water,Wetland,Wetland,Grassland
2263,Forest,NULL,Water,Water,Water,Wetland,Wetland,Wetland
2264,Forest,NULL,Water,Water,Water,Wetland,Wetland,Forest
2265,Forest,NULL,Water,Water,Water,Wetland,Water,Grassland
2266,Forest,NULL,Water,Water,Water,Wetland,Water,Wetland
2267,Forest,NULL,Water,Water,Water,Wetland,Water,Forest
2268,Forest,NULL,Water,Water,Water,Wetland,Forest,Grassland
2269,Forest,NULL,Water,Water,Water,Water,Wetland,Grassland
2270,Forest,NULL,Water,Water,Water,Water,Wetland,Wetland
2271,Forest,NULL,Water,Water,Water,Water,Wetland,Water
2272,Forest,NULL,Water,Water,Water,Water,Wetland,Forest
2273,Forest,NULL,Water,Water,Water,Water,Water,Grassland
2274,Forest,NULL,Water,Water,Water,Water,Water,Wetland
2275,Forest,NULL,Water,Water,Water,Water,Water,Water
2276,Forest,NULL,Water,Water,Water,Water,Water,Forest
2277,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2278,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2279,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2280,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
2281,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2282,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2283,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2284,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2285,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2286,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2287,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2288,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2289,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2290,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2291,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2292,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2293,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2294,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2295,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2296,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2297,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2298,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2299,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2300,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2301,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2302,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2303,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2304,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
2305,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2306,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2307,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
