Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KUP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KUP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KUP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KUP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KUP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KUP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KUP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KUP_M_R
1034,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1035,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1036,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1037,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1038,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1039,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1040,Water,NULL,Water,NULL,Water,NULL,NULL,NULL
1041,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
1042,Water,NULL,Water,NULL,Water,NULL,NULL,Cropland
1043,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
1044,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
1045,Water,NULL,Water,NULL,Water,NULL,NULL,Built-up
1046,Water,NULL,Water,NULL,Water,NULL,NULL,Water
1047,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
1048,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1049,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
1050,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1051,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
1052,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
1053,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
1054,Water,NULL,Water,Water,Water,NULL,NULL,Water
1055,Water,NULL,Water,Water,Water,NULL,NULL,Forest
1056,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1057,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1058,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1059,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1060,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1061,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1062,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1063,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1064,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1065,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1066,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1067,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1068,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1069,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1070,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1071,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1072,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1073,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1074,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1075,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1076,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
1077,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1078,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1079,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1080,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1081,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1082,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1083,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1084,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1085,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1086,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1087,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1088,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1089,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1090,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1091,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1092,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1093,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1094,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1095,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1096,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1097,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1098,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1099,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1100,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1101,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1102,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
1103,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1104,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1105,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1106,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1107,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1108,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1109,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1110,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1111,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1112,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1113,Water,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1114,Water,Cropland,Water,NULL,Water,NULL,NULL,Cropland
1115,Water,Cropland,Water,NULL,Water,NULL,NULL,Bareland
1116,Water,Cropland,Water,NULL,Water,NULL,NULL,Water
1117,Water,Cropland,Water,NULL,Water,NULL,NULL,Forest
1118,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1119,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Bareland
1120,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Water
1121,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
1122,Water,Cropland,Water,Water,Water,NULL,NULL,Grassland
1123,Water,Cropland,Water,Water,Water,NULL,NULL,Wetland
1124,Water,Cropland,Water,Water,Water,NULL,NULL,Bareland
1125,Water,Cropland,Water,Water,Water,NULL,NULL,Water
1126,Water,Cropland,Water,Water,Water,NULL,NULL,Forest
1127,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1128,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1129,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1130,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1131,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1132,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1133,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1134,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1135,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1136,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1137,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1138,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
1139,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1140,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1141,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1142,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1143,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
1144,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1145,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1146,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1147,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1148,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1149,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1150,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1151,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1152,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1153,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1154,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1155,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1156,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1157,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1158,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1159,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1160,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1161,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1162,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1163,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1164,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Water
1165,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1166,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1167,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1168,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1169,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1170,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1171,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1172,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1173,Water,Built-up,Water,NULL,Water,NULL,NULL,Grassland
1174,Water,Built-up,Water,NULL,Water,NULL,NULL,Bareland
1175,Water,Built-up,Water,NULL,Water,NULL,NULL,Water
1176,Water,Built-up,Water,NULL,Water,NULL,NULL,Forest
1177,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Water
1178,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
1179,Water,Built-up,Water,Water,Water,NULL,NULL,Grassland
1180,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1181,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1182,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1183,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1184,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1185,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1186,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1187,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1188,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1189,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1190,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1191,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1192,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1193,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1194,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1195,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1196,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1197,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1198,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1199,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1200,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1201,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1202,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1203,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1204,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1205,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1206,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1207,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1208,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1209,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1210,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1211,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1212,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1213,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1214,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1215,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1216,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1217,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1218,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1219,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1220,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1221,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
1222,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1223,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1224,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1225,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1226,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1227,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1228,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1229,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1230,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1231,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1232,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1233,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1234,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1235,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1236,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1237,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1238,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1239,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1240,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1241,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1242,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1243,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1244,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1245,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1246,Water,Water,Water,NULL,Water,NULL,NULL,NULL
1247,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1248,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
1249,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
1250,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1251,Water,Water,Water,NULL,Water,NULL,NULL,Water
1252,Water,Water,Water,NULL,Water,NULL,NULL,Forest
1253,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1254,Water,Water,Water,Non_Water,Water,NULL,NULL,Cropland
1255,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1256,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1257,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
1258,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1259,Water,Water,Water,Water,Water,NULL,NULL,Cropland
1260,Water,Water,Water,Water,Water,NULL,NULL,Wetland
1261,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1262,Water,Water,Water,Water,Water,NULL,NULL,Water
1263,Water,Water,Water,Water,Water,NULL,NULL,Forest
1264,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1265,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1266,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1267,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1268,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1269,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1270,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1271,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1272,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1273,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1274,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1275,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1276,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1277,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1278,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1279,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1280,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1281,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1282,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1283,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1284,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1285,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1286,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1287,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1288,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1289,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1290,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1291,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1292,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1293,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1294,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1295,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1296,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1297,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1298,Water,Forest,Water,NULL,Water,NULL,NULL,NULL
1299,Water,Forest,Water,NULL,Water,NULL,NULL,Grassland
1300,Water,Forest,Water,NULL,Water,NULL,NULL,Cropland
1301,Water,Forest,Water,NULL,Water,NULL,NULL,Wetland
1302,Water,Forest,Water,NULL,Water,NULL,NULL,Water
1303,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
1304,Water,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1305,Water,Forest,Water,Water,Water,NULL,NULL,Bareland
1306,Water,Forest,Water,Water,Water,NULL,NULL,Water
1307,Water,Forest,Water,Water,Water,NULL,NULL,Forest
1308,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1309,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1310,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1311,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1312,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1313,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1314,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1315,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1316,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1317,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1318,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1319,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1320,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1321,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1322,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1323,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1324,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1325,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Wetland
1326,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Bareland
1327,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1328,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1329,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1330,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Water
1331,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1332,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1333,Permanent_ice_and_snow,Forest,Water,NULL,Water,NULL,NULL,Bareland
1334,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1335,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1336,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1337,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1338,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1339,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1340,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1341,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1342,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1343,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1344,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1345,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1346,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1347,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1348,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1349,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1350,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1351,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1352,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1353,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1354,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1355,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1356,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1357,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1358,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1359,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1360,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1361,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1362,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1363,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1364,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1365,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1366,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1367,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1368,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1369,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1370,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1371,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1372,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1373,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1374,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1375,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1376,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1377,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1378,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
1379,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1380,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1381,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1382,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1383,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1384,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1385,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1386,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1387,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1388,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1389,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1390,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
