Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MHV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MHV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MHV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MHV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MHV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MHV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MHV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MHV_M_R
1053,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
1054,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
1055,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
1056,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
1057,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
1058,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,NULL
1059,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
1060,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
1061,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
1062,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1063,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
1064,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
1065,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,NULL
1066,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,NULL
1067,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
1068,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
1069,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
1070,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
1071,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
1072,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1073,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,NULL
1074,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
1075,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
1076,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
1077,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
1078,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
1079,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
1080,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
1081,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
1082,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
1083,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,NULL
1084,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,NULL
1085,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
1086,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,NULL
1087,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,NULL
1088,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
1089,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
1090,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
1091,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
1092,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
1093,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
1094,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
1095,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
1096,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
1097,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
1098,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,NULL
1099,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
1100,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,NULL
1101,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,NULL
1102,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
1103,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
1104,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
1105,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1106,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,NULL
1107,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,NULL
1108,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
1109,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,NULL
1110,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,NULL
1111,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,NULL
1112,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,NULL
1113,Forest,Forest,Wetland,NULL,Wetland,Water,Water,NULL
1114,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,NULL
1115,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,NULL
1116,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,NULL
1117,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
1118,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,NULL
1119,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,NULL
1120,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Wetland,NULL
1121,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Forest,NULL
1122,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Wetland,NULL
1123,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,NULL
1124,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
1125,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,NULL
1126,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,NULL
1127,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
1128,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
1129,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
1130,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
1131,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
1132,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,NULL
1133,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,NULL
1134,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
1135,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,NULL
1136,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,NULL
1137,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,NULL
1138,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,NULL
1139,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,NULL
1140,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,NULL
1141,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
1142,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,NULL
1143,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,NULL
1144,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,NULL
1145,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
1146,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
1147,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,NULL
1148,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
1149,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
1150,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
1151,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
1152,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,NULL
1153,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,NULL
1154,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,NULL
1155,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,NULL
1156,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Water,NULL
1157,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,NULL
1158,Forest,Forest,Water,NULL,Water,NULL,Wetland,NULL
1159,Forest,Forest,Water,NULL,Water,NULL,Water,NULL
1160,Forest,Forest,Water,NULL,Water,NULL,Forest,NULL
1161,Forest,Forest,Water,NULL,Water,Wetland,Wetland,NULL
1162,Forest,Forest,Water,NULL,Water,Wetland,Water,NULL
1163,Forest,Forest,Water,NULL,Water,Wetland,Forest,NULL
1164,Forest,Forest,Water,NULL,Water,Bareland,Wetland,NULL
1165,Forest,Forest,Water,NULL,Water,Water,Wetland,NULL
1166,Forest,Forest,Water,NULL,Water,Water,Water,NULL
1167,Forest,Forest,Water,NULL,Water,Water,Forest,NULL
1168,Forest,Forest,Water,NULL,Water,Forest,Wetland,NULL
1169,Forest,Forest,Water,NULL,Water,Forest,Water,NULL
1170,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1171,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
1172,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
1173,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
1174,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,NULL
1175,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
1176,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1177,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
1178,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
1179,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
1180,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1181,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
1182,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,NULL
1183,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
1184,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
1185,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
1186,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
1187,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
1188,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,NULL
1189,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
1190,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,NULL
1191,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,NULL
1192,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,NULL
1193,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
1194,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
1195,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
1196,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,NULL
1197,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
