Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MWU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MWU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MWU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MWU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MWU_M_R
22920,Water,Water,Wetland,Non_Water,Wetland,Water,Bareland,Wetland
22921,Water,Water,Wetland,Non_Water,Wetland,Water,Bareland,Water
22922,Water,Water,Wetland,Non_Water,Wetland,Water,Bareland,Forest
22923,Water,Water,Wetland,Non_Water,Wetland,Water,Built-up,Wetland
22924,Water,Water,Wetland,Non_Water,Wetland,Water,Built-up,Water
22925,Water,Water,Wetland,Non_Water,Wetland,Water,Water,NULL
22926,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
22927,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Cropland
22928,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
22929,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
22930,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Built-up
22931,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
22932,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
22933,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,NULL
22934,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Grassland
22935,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Cropland
22936,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Wetland
22937,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
22938,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
22939,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,NULL
22940,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
22941,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Cropland
22942,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
22943,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Water
22944,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
22945,Water,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,NULL
22946,Water,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Grassland
22947,Water,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Wetland
22948,Water,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Water
22949,Water,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
22950,Water,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Grassland
22951,Water,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
22952,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,NULL
22953,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Grassland
22954,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Cropland
22955,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
22956,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Bareland
22957,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
22958,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
22959,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,NULL
22960,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
22961,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Cropland
22962,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
22963,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
22964,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
22965,Water,Water,Wetland,Water,Wetland,NULL,NULL,NULL
22966,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
22967,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
22968,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
22969,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
22970,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
22971,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
22972,Water,Water,Wetland,Water,Wetland,NULL,Shrubland,NULL
22973,Water,Water,Wetland,Water,Wetland,NULL,Shrubland,Grassland
22974,Water,Water,Wetland,Water,Wetland,NULL,Shrubland,Cropland
22975,Water,Water,Wetland,Water,Wetland,NULL,Shrubland,Wetland
22976,Water,Water,Wetland,Water,Wetland,NULL,Shrubland,Water
22977,Water,Water,Wetland,Water,Wetland,NULL,Shrubland,Forest
22978,Water,Water,Wetland,Water,Wetland,NULL,Grassland,NULL
22979,Water,Water,Wetland,Water,Wetland,NULL,Grassland,Grassland
22980,Water,Water,Wetland,Water,Wetland,NULL,Grassland,Cropland
22981,Water,Water,Wetland,Water,Wetland,NULL,Grassland,Wetland
22982,Water,Water,Wetland,Water,Wetland,NULL,Grassland,Built-up
22983,Water,Water,Wetland,Water,Wetland,NULL,Grassland,Water
22984,Water,Water,Wetland,Water,Wetland,NULL,Bareland,Forest
22985,Water,Water,Wetland,Water,Wetland,NULL,Built-up,Grassland
22986,Water,Water,Wetland,Water,Wetland,NULL,Built-up,Water
22987,Water,Water,Wetland,Water,Wetland,NULL,Water,NULL
22988,Water,Water,Wetland,Water,Wetland,NULL,Water,Grassland
22989,Water,Water,Wetland,Water,Wetland,NULL,Water,Cropland
22990,Water,Water,Wetland,Water,Wetland,NULL,Water,Wetland
22991,Water,Water,Wetland,Water,Wetland,NULL,Water,Bareland
22992,Water,Water,Wetland,Water,Wetland,NULL,Water,Built-up
22993,Water,Water,Wetland,Water,Wetland,NULL,Water,Water
22994,Water,Water,Wetland,Water,Wetland,NULL,Water,Forest
22995,Water,Water,Wetland,Water,Wetland,NULL,Forest,NULL
22996,Water,Water,Wetland,Water,Wetland,NULL,Forest,Grassland
22997,Water,Water,Wetland,Water,Wetland,NULL,Forest,Cropland
22998,Water,Water,Wetland,Water,Wetland,NULL,Forest,Wetland
22999,Water,Water,Wetland,Water,Wetland,NULL,Forest,Water
23000,Water,Water,Wetland,Water,Wetland,NULL,Forest,Forest
23001,Water,Water,Wetland,Water,Wetland,Shrubland,NULL,NULL
23002,Water,Water,Wetland,Water,Wetland,Shrubland,NULL,Grassland
23003,Water,Water,Wetland,Water,Wetland,Shrubland,NULL,Cropland
23004,Water,Water,Wetland,Water,Wetland,Shrubland,NULL,Wetland
23005,Water,Water,Wetland,Water,Wetland,Shrubland,NULL,Bareland
23006,Water,Water,Wetland,Water,Wetland,Shrubland,NULL,Water
23007,Water,Water,Wetland,Water,Wetland,Shrubland,NULL,Forest
23008,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,NULL
23009,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
23010,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Cropland
23011,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
23012,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Water
23013,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
23014,Water,Water,Wetland,Water,Wetland,Shrubland,Grassland,NULL
23015,Water,Water,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
23016,Water,Water,Wetland,Water,Wetland,Shrubland,Grassland,Cropland
23017,Water,Water,Wetland,Water,Wetland,Shrubland,Grassland,Wetland
23018,Water,Water,Wetland,Water,Wetland,Shrubland,Grassland,Water
23019,Water,Water,Wetland,Water,Wetland,Shrubland,Bareland,Wetland
23020,Water,Water,Wetland,Water,Wetland,Shrubland,Water,NULL
23021,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
23022,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Cropland
23023,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Wetland
23024,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Bareland
23025,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Built-up
23026,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Water
23027,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
23028,Water,Water,Wetland,Water,Wetland,Shrubland,Forest,Grassland
23029,Water,Water,Wetland,Water,Wetland,Shrubland,Forest,Cropland
23030,Water,Water,Wetland,Water,Wetland,Shrubland,Forest,Wetland
23031,Water,Water,Wetland,Water,Wetland,Shrubland,Forest,Water
23032,Water,Water,Wetland,Water,Wetland,Shrubland,Forest,Forest
23033,Water,Water,Wetland,Water,Wetland,Grassland,NULL,Grassland
23034,Water,Water,Wetland,Water,Wetland,Grassland,NULL,Cropland
23035,Water,Water,Wetland,Water,Wetland,Grassland,NULL,Wetland
23036,Water,Water,Wetland,Water,Wetland,Grassland,NULL,Water
23037,Water,Water,Wetland,Water,Wetland,Grassland,Shrubland,Grassland
23038,Water,Water,Wetland,Water,Wetland,Grassland,Shrubland,Wetland
23039,Water,Water,Wetland,Water,Wetland,Grassland,Shrubland,Water
23040,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Grassland
23041,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Cropland
23042,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Wetland
23043,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Bareland
23044,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Water
23045,Water,Water,Wetland,Water,Wetland,Grassland,Built-up,Water
23046,Water,Water,Wetland,Water,Wetland,Grassland,Water,NULL
23047,Water,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
23048,Water,Water,Wetland,Water,Wetland,Grassland,Water,Cropland
23049,Water,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
23050,Water,Water,Wetland,Water,Wetland,Grassland,Water,Bareland
23051,Water,Water,Wetland,Water,Wetland,Grassland,Water,Water
23052,Water,Water,Wetland,Water,Wetland,Grassland,Forest,Wetland
23053,Water,Water,Wetland,Water,Wetland,Cropland,NULL,Grassland
23054,Water,Water,Wetland,Water,Wetland,Cropland,NULL,Wetland
23055,Water,Water,Wetland,Water,Wetland,Cropland,NULL,Water
23056,Water,Water,Wetland,Water,Wetland,Cropland,Water,Grassland
23057,Water,Water,Wetland,Water,Wetland,Bareland,NULL,Grassland
23058,Water,Water,Wetland,Water,Wetland,Bareland,NULL,Water
23059,Water,Water,Wetland,Water,Wetland,Bareland,Shrubland,Wetland
23060,Water,Water,Wetland,Water,Wetland,Bareland,Grassland,Grassland
23061,Water,Water,Wetland,Water,Wetland,Bareland,Grassland,Water
23062,Water,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
23063,Water,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
23064,Water,Water,Wetland,Water,Wetland,Bareland,Water,Wetland
23065,Water,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
23066,Water,Water,Wetland,Water,Wetland,Bareland,Water,Built-up
23067,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
23068,Water,Water,Wetland,Water,Wetland,Bareland,Water,Forest
23069,Water,Water,Wetland,Water,Wetland,Built-up,NULL,Wetland
23070,Water,Water,Wetland,Water,Wetland,Built-up,NULL,Water
23071,Water,Water,Wetland,Water,Wetland,Built-up,Grassland,Water
23072,Water,Water,Wetland,Water,Wetland,Built-up,Built-up,Water
23073,Water,Water,Wetland,Water,Wetland,Built-up,Water,Bareland
23074,Water,Water,Wetland,Water,Wetland,Built-up,Water,Water
23075,Water,Water,Wetland,Water,Wetland,Water,NULL,NULL
23076,Water,Water,Wetland,Water,Wetland,Water,NULL,Grassland
23077,Water,Water,Wetland,Water,Wetland,Water,NULL,Cropland
23078,Water,Water,Wetland,Water,Wetland,Water,NULL,Wetland
23079,Water,Water,Wetland,Water,Wetland,Water,NULL,Bareland
23080,Water,Water,Wetland,Water,Wetland,Water,NULL,Water
23081,Water,Water,Wetland,Water,Wetland,Water,NULL,Forest
23082,Water,Water,Wetland,Water,Wetland,Water,Shrubland,NULL
23083,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Grassland
23084,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Cropland
23085,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Wetland
23086,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Water
23087,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Forest
23088,Water,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
23089,Water,Water,Wetland,Water,Wetland,Water,Grassland,Cropland
23090,Water,Water,Wetland,Water,Wetland,Water,Grassland,Wetland
23091,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
23092,Water,Water,Wetland,Water,Wetland,Water,Bareland,Grassland
23093,Water,Water,Wetland,Water,Wetland,Water,Bareland,Wetland
23094,Water,Water,Wetland,Water,Wetland,Water,Built-up,Grassland
23095,Water,Water,Wetland,Water,Wetland,Water,Built-up,Water
23096,Water,Water,Wetland,Water,Wetland,Water,Water,NULL
23097,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
23098,Water,Water,Wetland,Water,Wetland,Water,Water,Cropland
23099,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
23100,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
23101,Water,Water,Wetland,Water,Wetland,Water,Water,Built-up
23102,Water,Water,Wetland,Water,Wetland,Water,Water,Water
23103,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
23104,Water,Water,Wetland,Water,Wetland,Water,Forest,Grassland
23105,Water,Water,Wetland,Water,Wetland,Water,Forest,Cropland
23106,Water,Water,Wetland,Water,Wetland,Water,Forest,Wetland
23107,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
23108,Water,Water,Wetland,Water,Wetland,Water,Forest,Forest
23109,Water,Water,Wetland,Water,Wetland,Forest,NULL,Grassland
23110,Water,Water,Wetland,Water,Wetland,Forest,NULL,Wetland
23111,Water,Water,Wetland,Water,Wetland,Forest,NULL,Water
23112,Water,Water,Wetland,Water,Wetland,Forest,NULL,Forest
23113,Water,Water,Wetland,Water,Wetland,Forest,Shrubland,NULL
23114,Water,Water,Wetland,Water,Wetland,Forest,Shrubland,Grassland
23115,Water,Water,Wetland,Water,Wetland,Forest,Shrubland,Wetland
23116,Water,Water,Wetland,Water,Wetland,Forest,Shrubland,Water
23117,Water,Water,Wetland,Water,Wetland,Forest,Grassland,Grassland
23118,Water,Water,Wetland,Water,Wetland,Forest,Grassland,Wetland
23119,Water,Water,Wetland,Water,Wetland,Forest,Grassland,Water
23120,Water,Water,Wetland,Water,Wetland,Forest,Water,Grassland
23121,Water,Water,Wetland,Water,Wetland,Forest,Water,Wetland
23122,Water,Water,Wetland,Water,Wetland,Forest,Water,Water
23123,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
23124,Water,Water,Wetland,Water,Wetland,Forest,Forest,Grassland
23125,Water,Water,Wetland,Water,Wetland,Forest,Forest,Wetland
23126,Water,Water,Wetland,Water,Wetland,Forest,Forest,Water
23127,Water,Water,Wetland,Water,Wetland,Forest,Forest,Forest
23128,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
23129,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
23130,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
23131,Water,Water,Bareland,NULL,Non_Wetland,NULL,Shrubland,NULL
23132,Water,Water,Bareland,NULL,Non_Wetland,NULL,Shrubland,Grassland
23133,Water,Water,Bareland,NULL,Non_Wetland,NULL,Shrubland,Cropland
23134,Water,Water,Bareland,NULL,Non_Wetland,NULL,Shrubland,Wetland
23135,Water,Water,Bareland,NULL,Non_Wetland,NULL,Shrubland,Water
23136,Water,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
23137,Water,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Cropland
23138,Water,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Wetland
23139,Water,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Bareland
23140,Water,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Water
23141,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
23142,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Bareland
23143,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
23144,Water,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
23145,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,NULL,Grassland
23146,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,NULL,Water
23147,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
23148,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
23149,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
23150,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
23151,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Water
23152,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
23153,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
23154,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Grassland
23155,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Water
23156,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Forest,Grassland
23157,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Forest,Wetland
23158,Water,Water,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
23159,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
23160,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
23161,Water,Water,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
23162,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
23163,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
23164,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
23165,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Cropland
23166,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Water
23167,Water,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Grassland
23168,Water,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Wetland
23169,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
23170,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
23171,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
23172,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Bareland
23173,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
23174,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
23175,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
23176,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
23177,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
23178,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
23179,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
23180,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
23181,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
23182,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
23183,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,NULL
23184,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Grassland
23185,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Cropland
23186,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Wetland
23187,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Bareland
23188,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
23189,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Forest,Wetland
23190,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
23191,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
23192,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,Water
23193,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
23194,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
23195,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
23196,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
23197,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Water,NULL
23198,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
23199,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Cropland
23200,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
23201,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Water
23202,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
23203,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Forest,Water
23204,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
23205,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
23206,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
23207,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
23208,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
23209,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Water
23210,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
23211,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Cropland
23212,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Bareland
23213,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
23214,Water,Water,Bareland,Non_Water,Non_Wetland,Cropland,NULL,NULL
23215,Water,Water,Bareland,Non_Water,Non_Wetland,Cropland,Water,Grassland
23216,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
23217,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Water
23218,Water,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Grassland
23219,Water,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Water
23220,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
23221,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Shrubland,Water
23222,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Bareland
23223,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
23224,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
23225,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
23226,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
23227,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Grassland
23228,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Water
23229,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Forest,Grassland
23230,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
23231,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
23232,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
23233,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
23234,Water,Water,Bareland,Water,Non_Wetland,NULL,Shrubland,Grassland
23235,Water,Water,Bareland,Water,Non_Wetland,NULL,Shrubland,Cropland
23236,Water,Water,Bareland,Water,Non_Wetland,NULL,Grassland,Wetland
23237,Water,Water,Bareland,Water,Non_Wetland,NULL,Grassland,Bareland
23238,Water,Water,Bareland,Water,Non_Wetland,NULL,Grassland,Water
23239,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Grassland
23240,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Cropland
23241,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Wetland
23242,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Bareland
23243,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
23244,Water,Water,Bareland,Water,Non_Wetland,Shrubland,NULL,Wetland
23245,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
23246,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Water,Grassland
23247,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Water,Wetland
23248,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Water,Water
23249,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Forest,Water
23250,Water,Water,Bareland,Water,Non_Wetland,Grassland,Grassland,Water
23251,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Cropland
23252,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Wetland
23253,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Water
23254,Water,Water,Bareland,Water,Non_Wetland,Bareland,NULL,Wetland
23255,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,NULL
23256,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
23257,Water,Water,Bareland,Water,Non_Wetland,Water,NULL,Grassland
23258,Water,Water,Bareland,Water,Non_Wetland,Water,NULL,Bareland
23259,Water,Water,Bareland,Water,Non_Wetland,Water,NULL,Water
23260,Water,Water,Bareland,Water,Non_Wetland,Water,Shrubland,Grassland
23261,Water,Water,Bareland,Water,Non_Wetland,Water,Shrubland,Water
23262,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
23263,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Wetland
23264,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
23265,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Wetland
23266,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Bareland
23267,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
23268,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Wetland
23269,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
23270,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
23271,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
23272,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
23273,Water,Water,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
23274,Water,Water,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
23275,Water,Water,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
23276,Water,Water,Built-up,NULL,Non_Wetland,NULL,Shrubland,Water
23277,Water,Water,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
23278,Water,Water,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
23279,Water,Water,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
23280,Water,Water,Built-up,NULL,Non_Wetland,NULL,Grassland,Water
23281,Water,Water,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
23282,Water,Water,Built-up,NULL,Non_Wetland,NULL,Built-up,Water
23283,Water,Water,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
23284,Water,Water,Built-up,NULL,Non_Wetland,NULL,Water,Cropland
23285,Water,Water,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
23286,Water,Water,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
