Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19NFF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NFF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NFF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NFF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NFF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19NFF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19NFF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19NFF_M_R
1038,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1039,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1040,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1041,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1042,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1043,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1044,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1045,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1046,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1047,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1048,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1049,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1050,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1051,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1052,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1053,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1054,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1055,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1056,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1057,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1058,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1059,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1060,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1061,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1062,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
1063,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
1064,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
1065,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1066,Water,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1067,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1068,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
1069,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
1070,Water,NULL,Water,Water,Water,NULL,NULL,Water
1071,Water,NULL,Water,Water,Water,NULL,NULL,Forest
1072,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1073,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1074,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1075,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1076,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1077,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1078,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1079,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1080,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1081,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1082,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1083,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1084,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1085,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1086,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1087,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1088,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1089,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1090,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1091,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1092,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1093,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1094,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1095,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1096,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
1097,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1098,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1099,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1100,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1101,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1102,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1103,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1104,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1105,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1106,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1107,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1108,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1109,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1110,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1111,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
1112,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
1113,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1114,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1115,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1116,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1117,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
1118,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
1119,Water,Wetland,Water,Water,Water,NULL,NULL,Water
1120,Water,Wetland,Water,Water,Water,NULL,NULL,Forest
1121,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1122,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1123,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1124,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1125,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1126,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1127,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1128,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1129,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1130,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1131,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1132,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1133,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1134,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1135,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1136,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1137,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1138,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1139,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1140,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1141,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1142,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1143,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1144,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1145,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1146,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1147,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1148,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1149,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1150,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1151,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1152,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1153,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,NULL
1154,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1155,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
1156,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1157,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1158,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1159,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
1160,Water,Bareland,Water,NULL,Water,NULL,NULL,Forest
1161,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
1162,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Wetland
1163,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1164,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
1165,Water,Bareland,Water,Water,Water,NULL,NULL,Grassland
1166,Water,Bareland,Water,Water,Water,NULL,NULL,Wetland
1167,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
1168,Water,Bareland,Water,Water,Water,NULL,NULL,Water
1169,Water,Bareland,Water,Water,Water,NULL,NULL,Forest
1170,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1171,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1172,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1173,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1174,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1175,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1176,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1177,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1178,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1179,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1180,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1181,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1182,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
1183,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
1184,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
1185,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
1186,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1187,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1188,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1189,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1190,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1191,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1192,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1193,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1194,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1195,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1196,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1197,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1198,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1199,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1200,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1201,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1202,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1203,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1204,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1205,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1206,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1207,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1208,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1209,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1210,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1211,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1212,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1213,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1214,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1215,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1216,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1217,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1218,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1219,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1220,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1221,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1222,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1223,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1224,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1225,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1226,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,NULL
1227,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1228,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1229,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1230,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1231,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1232,Water,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
1233,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1234,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1235,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1236,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Built-up
1237,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1238,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1239,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1240,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1241,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1242,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1243,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1244,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1245,Water,Water,Wetland,Water,Wetland,NULL,NULL,NULL
1246,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1247,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1248,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1249,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1250,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1251,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1252,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1253,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1254,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1255,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1256,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
1257,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1258,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1259,Water,Water,Water,NULL,Water,NULL,NULL,NULL
1260,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1261,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
1262,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1263,Water,Water,Water,NULL,Water,NULL,NULL,Water
1264,Water,Water,Water,NULL,Water,NULL,NULL,Forest
1265,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1266,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1267,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1268,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1269,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
1270,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1271,Water,Water,Water,Water,Water,NULL,NULL,Wetland
1272,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1273,Water,Water,Water,Water,Water,NULL,NULL,Water
1274,Water,Water,Water,Water,Water,NULL,NULL,Forest
1275,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1276,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1277,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1278,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1279,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1280,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1281,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1282,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1283,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1284,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1285,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1286,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1287,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,NULL
1288,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1289,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1290,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1291,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1292,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1293,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1294,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1295,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1296,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1297,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1298,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1299,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1300,Water,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1301,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1302,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1303,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1304,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1305,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1306,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1307,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1308,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1309,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1310,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1311,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1312,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1313,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1314,Water,Forest,Water,NULL,Water,NULL,NULL,Grassland
1315,Water,Forest,Water,NULL,Water,NULL,NULL,Bareland
1316,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
1317,Water,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1318,Water,Forest,Water,Non_Water,Water,NULL,NULL,Water
1319,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1320,Water,Forest,Water,Water,Water,NULL,NULL,Grassland
1321,Water,Forest,Water,Water,Water,NULL,NULL,Forest
1322,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1323,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1324,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1325,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1326,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1327,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1328,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1329,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1330,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1331,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1332,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1333,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1334,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1335,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1336,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1337,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1338,Permanent_ice_and_snow,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1339,Permanent_ice_and_snow,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1340,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1341,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1342,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1343,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1344,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1345,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1346,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1347,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1348,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1349,Permanent_ice_and_snow,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1350,Permanent_ice_and_snow,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1351,Permanent_ice_and_snow,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1352,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1353,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1354,Permanent_ice_and_snow,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1355,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1356,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1357,Permanent_ice_and_snow,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1358,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1359,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1360,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1361,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1362,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1363,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1364,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1365,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1366,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1367,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1368,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1369,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1370,Permanent_ice_and_snow,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1371,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1372,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1373,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1374,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1375,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Water
1376,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Wetland
1377,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Bareland
1378,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
1379,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Forest
1380,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1381,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1382,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1383,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1384,Permanent_ice_and_snow,Forest,Water,NULL,Water,NULL,NULL,Water
1385,Permanent_ice_and_snow,Forest,Water,Water,Water,NULL,NULL,Water
1386,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1387,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
