Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LBL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LBL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LBL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LBL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LBL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LBL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LBL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LBL_M_R
4205,Water,Bareland,Water,Water,Water,Water,Water,Water
4206,Water,Bareland,Water,Water,Water,Water,Water,Forest
4207,Water,Bareland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4208,Water,Bareland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4209,Water,Bareland,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
4210,Water,Bareland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4211,Water,Bareland,Forest,NULL,Non_Wetland,Bareland,Water,Water
4212,Water,Bareland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4213,Water,Bareland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
4214,Water,Bareland,Forest,NULL,Non_Wetland,Water,Bareland,Forest
4215,Water,Bareland,Forest,NULL,Non_Wetland,Water,Water,Grassland
4216,Water,Bareland,Forest,NULL,Non_Wetland,Water,Water,Bareland
4217,Water,Bareland,Forest,NULL,Non_Wetland,Water,Water,Water
4218,Water,Bareland,Forest,NULL,Non_Wetland,Water,Water,Forest
4219,Water,Bareland,Forest,NULL,Non_Wetland,Water,Forest,Water
4220,Water,Bareland,Forest,NULL,Non_Wetland,Water,Forest,Forest
4221,Water,Bareland,Forest,Non_Water,Non_Wetland,Water,Water,Water
4222,Water,Bareland,Forest,Non_Water,Non_Wetland,Water,Water,Forest
4223,Water,Bareland,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
4224,Water,Bareland,Forest,Water,Non_Wetland,Bareland,Wetland,Grassland
4225,Water,Bareland,Forest,Water,Non_Wetland,Water,Water,Water
4226,Water,Bareland,Forest,Water,Non_Wetland,Water,Forest,Water
4227,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
4228,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
4229,Water,Built-up,NULL,NULL,Non_Wetland,Built-up,Water,Water
4230,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4231,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4232,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4233,Water,Built-up,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
4234,Water,Built-up,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
4235,Water,Built-up,Grassland,NULL,Non_Wetland,Water,Water,Forest
4236,Water,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Water,Forest
4237,Water,Built-up,Bareland,Water,Non_Wetland,Built-up,Built-up,Water
4238,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4239,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
4240,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
4241,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
4242,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4243,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
4244,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
4245,Water,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Bareland
4246,Water,Built-up,Built-up,Water,Non_Wetland,Built-up,Water,Grassland
4247,Water,Built-up,Water,NULL,Water,Grassland,Bareland,Grassland
4248,Water,Built-up,Water,NULL,Water,Grassland,Bareland,Forest
4249,Water,Built-up,Water,NULL,Water,Built-up,Bareland,Bareland
4250,Water,Built-up,Water,NULL,Water,Built-up,Bareland,Water
4251,Water,Built-up,Water,NULL,Water,Built-up,Built-up,Bareland
4252,Water,Built-up,Water,NULL,Water,Built-up,Built-up,Water
4253,Water,Built-up,Water,NULL,Water,Built-up,Built-up,Forest
4254,Water,Built-up,Water,NULL,Water,Water,Water,Water
4255,Water,Built-up,Water,Non_Water,Water,Water,Water,Water
4256,Water,Built-up,Water,Water,Water,Water,Water,Bareland
4257,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4258,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
4259,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
4260,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Bareland
4261,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Forest
4262,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
4263,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Bareland
4264,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
4265,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
4266,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
4267,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Water,Forest
4268,Water,Built-up,Forest,NULL,Non_Wetland,Water,Bareland,Forest
4269,Water,Built-up,Forest,NULL,Non_Wetland,Water,Water,Forest
4270,Water,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
4271,Water,Built-up,Forest,Water,Non_Wetland,Grassland,Bareland,Forest
4272,Water,Built-up,Forest,Water,Non_Wetland,Water,Water,Forest
4273,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
4274,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
4275,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
4276,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
4277,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
4278,Water,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
4279,Water,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
4280,Water,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4281,Water,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4282,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4283,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
4284,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
4285,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4286,Water,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
4287,Water,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
4288,Water,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
4289,Water,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
4290,Water,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Water
4291,Water,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
4292,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
4293,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Bareland
4294,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Water
4295,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
4296,Water,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4297,Water,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Water
4298,Water,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4299,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4300,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4301,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
4302,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
4303,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
4304,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
4305,Water,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
4306,Water,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Water
4307,Water,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
4308,Water,Water,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
4309,Water,Water,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
4310,Water,Water,NULL,NULL,Non_Wetland,Built-up,Bareland,Water
4311,Water,Water,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
4312,Water,Water,NULL,NULL,Non_Wetland,Built-up,Water,Bareland
4313,Water,Water,NULL,NULL,Non_Wetland,Built-up,Water,Water
4314,Water,Water,NULL,NULL,Non_Wetland,Built-up,Water,Forest
4315,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Grassland
4316,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Bareland
4317,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Water
4318,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
4319,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
4320,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
4321,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
4322,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
4323,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
4324,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
4325,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
4326,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
4327,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Bareland
4328,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Water
4329,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Forest
4330,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
4331,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
4332,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
4333,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
4334,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
4335,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Bareland
4336,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
4337,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
4338,Water,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Water
4339,Water,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4340,Water,Water,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
4341,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
4342,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
4343,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
4344,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4345,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
4346,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
4347,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Bareland
4348,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Water
4349,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
4350,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4351,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Water
4352,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4353,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4354,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Water
4355,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4356,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Water
4357,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
4358,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
4359,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Bareland
4360,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Water
4361,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
4362,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4363,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Forest,Water
4364,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
4365,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
4366,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
4367,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
4368,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Forest,Water
4369,Water,Water,NULL,Non_Water,Non_Wetland,Built-up,Water,Bareland
4370,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
4371,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
4372,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
4373,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
4374,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
4375,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
4376,Water,Water,NULL,Non_Water,Non_Wetland,Water,Bareland,Grassland
4377,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
4378,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
4379,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
4380,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
4381,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Grassland
4382,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Bareland
4383,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
4384,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
4385,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Grassland,Grassland
4386,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
4387,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Grassland
4388,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
4389,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
4390,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
4391,Water,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
4392,Water,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Bareland
4393,Water,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
4394,Water,Water,NULL,Water,Non_Wetland,Grassland,Wetland,Water
4395,Water,Water,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
4396,Water,Water,NULL,Water,Non_Wetland,Grassland,Bareland,Grassland
4397,Water,Water,NULL,Water,Non_Wetland,Grassland,Bareland,Forest
4398,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,Grassland
4399,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,Bareland
4400,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,Water
4401,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,Forest
4402,Water,Water,NULL,Water,Non_Wetland,Grassland,Forest,Grassland
4403,Water,Water,NULL,Water,Non_Wetland,Grassland,Forest,Forest
4404,Water,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Water
4405,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
4406,Water,Water,NULL,Water,Non_Wetland,Built-up,Water,Water
4407,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Grassland
4408,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Bareland
4409,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Water
4410,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Forest
4411,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
4412,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
4413,Water,Water,NULL,Water,Non_Wetland,Water,Bareland,Grassland
4414,Water,Water,NULL,Water,Non_Wetland,Water,Bareland,Water
4415,Water,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
4416,Water,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
4417,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
4418,Water,Water,NULL,Water,Non_Wetland,Water,Water,Forest
4419,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Bareland
4420,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Water
4421,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
4422,Water,Water,NULL,Water,Non_Wetland,Forest,Water,Grassland
4423,Water,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
4424,Water,Water,NULL,Water,Non_Wetland,Forest,Forest,Water
4425,Water,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
4426,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
4427,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
4428,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
4429,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4430,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
4431,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4432,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4433,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4434,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4435,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
4436,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
4437,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
4438,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
4439,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
4440,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
4441,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4442,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
4443,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Water
4444,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4445,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4446,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
4447,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
4448,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
4449,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
4450,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
4451,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Bareland
4452,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Water
4453,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Forest,Bareland
4454,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
4455,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
4456,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
4457,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
4458,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
4459,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
4460,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
4461,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
4462,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
4463,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
4464,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
4465,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
4466,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
4467,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
4468,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
4469,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
4470,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
4471,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
4472,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
4473,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4474,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
4475,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
4476,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4477,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4478,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Water
4479,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
4480,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
4481,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
4482,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
4483,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
4484,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
4485,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Bareland
4486,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
4487,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
4488,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
4489,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
4490,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
4491,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
4492,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
4493,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
4494,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Bareland
4495,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Water
4496,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
4497,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
4498,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
4499,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
4500,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
4501,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
4502,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
4503,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
4504,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
4505,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
4506,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Forest,Water
4507,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
4508,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
4509,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
4510,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
4511,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
4512,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
4513,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
4514,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
4515,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
4516,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Bareland
4517,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Water
4518,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
4519,Water,Water,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
4520,Water,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
4521,Water,Water,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
4522,Water,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
4523,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4524,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
4525,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4526,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4527,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4528,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4529,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Water
4530,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
4531,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
4532,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Bareland
4533,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Water
4534,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
4535,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
4536,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Bareland
4537,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4538,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4539,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
4540,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4541,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4542,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
4543,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
4544,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
4545,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Water
4546,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
4547,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
4548,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
4549,Water,Water,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4550,Water,Water,Grassland,NULL,Non_Wetland,Built-up,Bareland,Water
4551,Water,Water,Grassland,NULL,Non_Wetland,Built-up,Water,Grassland
4552,Water,Water,Grassland,NULL,Non_Wetland,Built-up,Water,Forest
4553,Water,Water,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
4554,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
4555,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
4556,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Water
4557,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
4558,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
