Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MKS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MKS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MKS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MKS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MKS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MKS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MKS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MKS_M_R
10334,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
10335,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Forest,Forest
10336,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
10337,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
10338,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
10339,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
10340,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
10341,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
10342,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Water
10343,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
10344,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
10345,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
10346,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
10347,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
10348,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
10349,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
10350,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
10351,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
10352,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
10353,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
10354,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
10355,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
10356,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
10357,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Bareland
10358,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
10359,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
10360,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10361,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
10362,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
10363,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10364,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
10365,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
10366,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
10367,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
10368,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
10369,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
10370,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
10371,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
10372,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
10373,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
10374,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
10375,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
10376,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
10377,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
10378,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
10379,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Bareland
10380,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
10381,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
10382,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
10383,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
10384,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
10385,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Bareland
10386,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Built-up
10387,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
10388,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
10389,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Wetland,Forest
10390,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Bareland,Grassland
10391,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Built-up,Grassland
10392,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
10393,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Bareland
10394,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
10395,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
10396,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
10397,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
10398,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
10399,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
10400,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
10401,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
10402,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
10403,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Built-up,Grassland
10404,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
10405,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
10406,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
10407,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
10408,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
10409,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
10410,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
10411,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
10412,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
10413,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
10414,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10415,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
10416,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
10417,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
10418,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
10419,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
10420,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
10421,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10422,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
10423,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
10424,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
10425,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
10426,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
10427,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
10428,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Water
10429,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
10430,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
10431,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
10432,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
10433,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
10434,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
10435,Forest,Forest,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
10436,Forest,Forest,Grassland,NULL,Non_Wetland,Water,NULL,Forest
10437,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
10438,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
10439,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Water
10440,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
10441,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
10442,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
10443,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
10444,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Grassland
10445,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
10446,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,NULL
10447,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
10448,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Water
10449,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
10450,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
10451,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
10452,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
10453,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
10454,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
10455,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
10456,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Cropland
10457,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Bareland
10458,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
10459,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,NULL
10460,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
10461,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
10462,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
10463,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
10464,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Built-up,Grassland
10465,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
10466,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
10467,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
10468,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
10469,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
10470,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
10471,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
10472,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
10473,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
10474,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
10475,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
10476,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10477,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
10478,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
10479,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
10480,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
10481,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
10482,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
10483,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Wetland
10484,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
10485,Forest,Forest,Grassland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
10486,Forest,Forest,Grassland,Non_Water,Non_Wetland,Cropland,Forest,Grassland
10487,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
10488,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
10489,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
10490,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
10491,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
10492,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
10493,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
10494,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
10495,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
10496,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Forest
10497,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
10498,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
10499,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
10500,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
10501,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
10502,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
10503,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Grassland
10504,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
10505,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
10506,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
10507,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest,Forest
10508,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,NULL,Grassland
10509,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
10510,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
10511,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
10512,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
10513,Forest,Forest,Grassland,Water,Non_Wetland,Cropland,NULL,Grassland
10514,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
10515,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
10516,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
10517,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
10518,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Forest
10519,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Grassland,Forest
10520,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Wetland,Forest
10521,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Forest
10522,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
10523,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10524,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
10525,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
10526,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
10527,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
10528,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
10529,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
10530,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
10531,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
10532,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
10533,Forest,Forest,Wetland,NULL,Wetland,NULL,Built-up,Forest
10534,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
10535,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
10536,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
10537,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
10538,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
10539,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
10540,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
10541,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
10542,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
10543,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
10544,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Water
10545,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
10546,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
10547,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
10548,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
10549,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
10550,Forest,Forest,Wetland,NULL,Wetland,Grassland,Built-up,Grassland
10551,Forest,Forest,Wetland,NULL,Wetland,Grassland,Built-up,Wetland
10552,Forest,Forest,Wetland,NULL,Wetland,Grassland,Built-up,Forest
10553,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
10554,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Wetland
10555,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
10556,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
10557,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
10558,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Wetland
10559,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Water
10560,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
10561,Forest,Forest,Wetland,NULL,Wetland,Cropland,Grassland,Grassland
10562,Forest,Forest,Wetland,NULL,Wetland,Cropland,Grassland,Forest
10563,Forest,Forest,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
10564,Forest,Forest,Wetland,NULL,Wetland,Cropland,Wetland,Forest
10565,Forest,Forest,Wetland,NULL,Wetland,Cropland,Forest,Grassland
10566,Forest,Forest,Wetland,NULL,Wetland,Cropland,Forest,Forest
10567,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
10568,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
10569,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
10570,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
10571,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
10572,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
10573,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
10574,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
10575,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
10576,Forest,Forest,Wetland,NULL,Wetland,Wetland,Built-up,Grassland
10577,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
10578,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
10579,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
10580,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
10581,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
10582,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
10583,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
10584,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
10585,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,Grassland
10586,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,Forest
10587,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,NULL
10588,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
10589,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
10590,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
10591,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
10592,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
10593,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
10594,Forest,Forest,Wetland,NULL,Wetland,Bareland,Built-up,Grassland
10595,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Grassland
10596,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
10597,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,NULL
10598,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
10599,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Wetland
10600,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Water
10601,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
10602,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Water
10603,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Forest
10604,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,NULL
10605,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
10606,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Wetland
10607,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Bareland
10608,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Water
10609,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
10610,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,NULL
10611,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
10612,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
10613,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
10614,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
10615,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
10616,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
10617,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
10618,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
10619,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
10620,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,NULL
10621,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
10622,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Wetland
10623,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
10624,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
10625,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
10626,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
10627,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
10628,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
10629,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
10630,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
10631,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
10632,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
10633,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
10634,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
10635,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
10636,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
10637,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
10638,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
10639,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
10640,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
10641,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
10642,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
10643,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
10644,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
10645,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
10646,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
10647,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
10648,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
10649,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
10650,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
10651,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
10652,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
10653,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Wetland
10654,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
10655,Forest,Forest,Wetland,Non_Water,Wetland,Cropland,Grassland,Grassland
10656,Forest,Forest,Wetland,Non_Water,Wetland,Cropland,Forest,Grassland
10657,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
10658,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
10659,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
10660,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
10661,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
10662,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
10663,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
10664,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
10665,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
10666,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
10667,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Water
10668,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
10669,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
10670,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
10671,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
