Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KCB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KCB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KCB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KCB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KCB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KCB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KCB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KCB_M_R
13340,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
13341,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
13342,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
13343,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
13344,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Water,Forest
13345,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
13346,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest,Wetland
13347,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
13348,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
13349,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
13350,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
13351,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
13352,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
13353,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
13354,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,NULL,Built-up
13355,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
13356,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
13357,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
13358,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
13359,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
13360,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
13361,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
13362,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Water,Built-up
13363,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
13364,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
13365,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
13366,Forest,Wetland,Cropland,NULL,Non_Wetland,Water,Water,Water
13367,Forest,Wetland,Cropland,NULL,Non_Wetland,Water,Water,Forest
13368,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
13369,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
13370,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
13371,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
13372,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
13373,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
13374,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
13375,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest,Water,Forest
13376,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
13377,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
13378,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
13379,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
13380,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
13381,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
13382,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
13383,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
13384,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
13385,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
13386,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
13387,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
13388,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
13389,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland,Forest,NULL
13390,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
13391,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Water,Water,Water
13392,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Water,Forest,Forest
13393,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest,NULL,Water
13394,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
13395,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
13396,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Forest
13397,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
13398,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest,Forest,Grassland
13399,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
13400,Forest,Wetland,Cropland,Water,Non_Wetland,Wetland,Water,Forest
13401,Forest,Wetland,Cropland,Water,Non_Wetland,Water,Wetland,Water
13402,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
13403,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
13404,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
13405,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
13406,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
13407,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,NULL
13408,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
13409,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
13410,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Water
13411,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
13412,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Grassland
13413,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Wetland
13414,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Water
13415,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
13416,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest,NULL
13417,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest,Grassland
13418,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest,Wetland
13419,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest,Forest
13420,Forest,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
13421,Forest,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Wetland
13422,Forest,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Forest
13423,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
13424,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
13425,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
13426,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
13427,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
13428,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
13429,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
13430,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
13431,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
13432,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Wetland
13433,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
13434,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Water
13435,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
13436,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Forest,Forest
13437,Forest,Wetland,Wetland,NULL,Wetland,Water,NULL,Water
13438,Forest,Wetland,Wetland,NULL,Wetland,Water,NULL,Forest
13439,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
13440,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
13441,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Water
13442,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
13443,Forest,Wetland,Wetland,NULL,Wetland,Forest,NULL,Grassland
13444,Forest,Wetland,Wetland,NULL,Wetland,Forest,NULL,Wetland
13445,Forest,Wetland,Wetland,NULL,Wetland,Forest,NULL,Forest
13446,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,NULL
13447,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Grassland
13448,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Wetland
13449,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Water
13450,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
13451,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Wetland
13452,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Water
13453,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
13454,Forest,Wetland,Wetland,NULL,Wetland,Forest,Forest,NULL
13455,Forest,Wetland,Wetland,NULL,Wetland,Forest,Forest,Grassland
13456,Forest,Wetland,Wetland,NULL,Wetland,Forest,Forest,Wetland
13457,Forest,Wetland,Wetland,NULL,Wetland,Forest,Forest,Water
13458,Forest,Wetland,Wetland,NULL,Wetland,Forest,Forest,Forest
13459,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
13460,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
13461,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
13462,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
13463,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
13464,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
13465,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
13466,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Water
13467,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
13468,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
13469,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Water
13470,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
13471,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
13472,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
13473,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Forest,Water
13474,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Forest,Forest
13475,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
13476,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Water
13477,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
13478,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
13479,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
13480,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
13481,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
13482,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
13483,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
13484,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
13485,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
13486,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
13487,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
13488,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Water
13489,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
13490,Forest,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Water
13491,Forest,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Forest
13492,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
13493,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
13494,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
13495,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
13496,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
13497,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
13498,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
13499,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Water
13500,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Forest
13501,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
13502,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
13503,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,NULL,Water
13504,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,NULL,Forest
13505,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,NULL
13506,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
13507,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
13508,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Water
13509,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
13510,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Water
13511,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
13512,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
13513,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
13514,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Forest,Water
13515,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Forest,Forest
13516,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
13517,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
13518,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
13519,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Wetland
13520,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Water
13521,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Forest
13522,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Grassland
13523,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Wetland
13524,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Water
13525,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Forest
13526,Forest,Wetland,Wetland,Water,Wetland,NULL,Forest,Water
13527,Forest,Wetland,Wetland,Water,Wetland,NULL,Forest,Forest
13528,Forest,Wetland,Wetland,Water,Wetland,Wetland,NULL,Wetland
13529,Forest,Wetland,Wetland,Water,Wetland,Wetland,NULL,Forest
13530,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
13531,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
13532,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
13533,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
13534,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
13535,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Built-up
13536,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
13537,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
13538,Forest,Wetland,Wetland,Water,Wetland,Water,NULL,Water
13539,Forest,Wetland,Wetland,Water,Wetland,Water,NULL,Forest
13540,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
13541,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
13542,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
13543,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
13544,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Water
13545,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Forest
13546,Forest,Wetland,Wetland,Water,Wetland,Water,Forest,Water
13547,Forest,Wetland,Wetland,Water,Wetland,Water,Forest,Forest
13548,Forest,Wetland,Wetland,Water,Wetland,Forest,NULL,Water
13549,Forest,Wetland,Wetland,Water,Wetland,Forest,NULL,Forest
13550,Forest,Wetland,Wetland,Water,Wetland,Forest,Wetland,Water
13551,Forest,Wetland,Wetland,Water,Wetland,Forest,Wetland,Forest
13552,Forest,Wetland,Wetland,Water,Wetland,Forest,Water,Forest
13553,Forest,Wetland,Wetland,Water,Wetland,Forest,Forest,Forest
13554,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
13555,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
13556,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Water,Forest
13557,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
13558,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
13559,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
13560,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Water
13561,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
13562,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Forest,Wetland
13563,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
13564,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
13565,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Forest,Wetland
13566,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
13567,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
13568,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
13569,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
13570,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Forest,NULL,Forest
13571,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
13572,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,NULL,Water
13573,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Water
13574,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
13575,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
13576,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
13577,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,NULL,Built-up
13578,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
13579,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Built-up
13580,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Water
13581,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
13582,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Water,Built-up
13583,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Water,Water
13584,Forest,Wetland,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
13585,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Wetland,Water,Built-up
13586,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Forest,Wetland,Forest
13587,Forest,Wetland,Built-up,Water,Non_Wetland,Wetland,Wetland,Forest
13588,Forest,Wetland,Water,NULL,Water,NULL,Wetland,Water
13589,Forest,Wetland,Water,NULL,Water,NULL,Wetland,Forest
13590,Forest,Wetland,Water,NULL,Water,NULL,Water,Wetland
13591,Forest,Wetland,Water,NULL,Water,NULL,Water,Water
13592,Forest,Wetland,Water,NULL,Water,NULL,Water,Forest
13593,Forest,Wetland,Water,NULL,Water,NULL,Forest,Forest
13594,Forest,Wetland,Water,NULL,Water,Wetland,NULL,Wetland
13595,Forest,Wetland,Water,NULL,Water,Wetland,NULL,Forest
13596,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
13597,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Water
13598,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
13599,Forest,Wetland,Water,NULL,Water,Wetland,Water,Wetland
13600,Forest,Wetland,Water,NULL,Water,Wetland,Water,Water
13601,Forest,Wetland,Water,NULL,Water,Wetland,Water,Forest
13602,Forest,Wetland,Water,NULL,Water,Water,Wetland,Forest
13603,Forest,Wetland,Water,NULL,Water,Water,Water,Wetland
13604,Forest,Wetland,Water,NULL,Water,Water,Water,Water
13605,Forest,Wetland,Water,NULL,Water,Water,Water,Forest
13606,Forest,Wetland,Water,NULL,Water,Forest,NULL,Forest
13607,Forest,Wetland,Water,NULL,Water,Forest,Wetland,Forest
13608,Forest,Wetland,Water,NULL,Water,Forest,Water,Wetland
13609,Forest,Wetland,Water,NULL,Water,Forest,Water,Water
13610,Forest,Wetland,Water,NULL,Water,Forest,Water,Forest
13611,Forest,Wetland,Water,NULL,Water,Forest,Forest,Forest
13612,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
13613,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
13614,Forest,Wetland,Water,Non_Water,Water,NULL,Wetland,Grassland
13615,Forest,Wetland,Water,Non_Water,Water,NULL,Wetland,Wetland
13616,Forest,Wetland,Water,Non_Water,Water,NULL,Wetland,Water
13617,Forest,Wetland,Water,Non_Water,Water,NULL,Wetland,Forest
13618,Forest,Wetland,Water,Non_Water,Water,NULL,Water,Wetland
13619,Forest,Wetland,Water,Non_Water,Water,NULL,Water,Water
13620,Forest,Wetland,Water,Non_Water,Water,NULL,Water,Forest
13621,Forest,Wetland,Water,Non_Water,Water,NULL,Forest,Grassland
13622,Forest,Wetland,Water,Non_Water,Water,NULL,Forest,Forest
13623,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
13624,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Water
13625,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
13626,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
13627,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Water
13628,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Forest
13629,Forest,Wetland,Water,Non_Water,Water,Wetland,Forest,Water
13630,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Water
13631,Forest,Wetland,Water,Non_Water,Water,Water,Water,Wetland
13632,Forest,Wetland,Water,Non_Water,Water,Water,Water,Water
13633,Forest,Wetland,Water,Non_Water,Water,Water,Water,Forest
13634,Forest,Wetland,Water,Non_Water,Water,Water,Forest,Water
13635,Forest,Wetland,Water,Non_Water,Water,Water,Forest,Forest
13636,Forest,Wetland,Water,Non_Water,Water,Forest,NULL,Forest
13637,Forest,Wetland,Water,Non_Water,Water,Forest,Wetland,Wetland
13638,Forest,Wetland,Water,Non_Water,Water,Forest,Wetland,Water
13639,Forest,Wetland,Water,Non_Water,Water,Forest,Wetland,Forest
13640,Forest,Wetland,Water,Non_Water,Water,Forest,Water,Forest
13641,Forest,Wetland,Water,Non_Water,Water,Forest,Forest,Water
13642,Forest,Wetland,Water,Non_Water,Water,Forest,Forest,Forest
13643,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
13644,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
13645,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
13646,Forest,Wetland,Water,Water,Water,NULL,Wetland,Wetland
13647,Forest,Wetland,Water,Water,Water,NULL,Wetland,Water
13648,Forest,Wetland,Water,Water,Water,NULL,Wetland,Forest
13649,Forest,Wetland,Water,Water,Water,NULL,Water,Grassland
13650,Forest,Wetland,Water,Water,Water,NULL,Water,Wetland
13651,Forest,Wetland,Water,Water,Water,NULL,Water,Water
13652,Forest,Wetland,Water,Water,Water,NULL,Water,Forest
13653,Forest,Wetland,Water,Water,Water,NULL,Forest,Water
13654,Forest,Wetland,Water,Water,Water,NULL,Forest,Forest
13655,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
13656,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Water
13657,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Forest
13658,Forest,Wetland,Water,Water,Water,Wetland,Water,Cropland
13659,Forest,Wetland,Water,Water,Water,Wetland,Water,Wetland
13660,Forest,Wetland,Water,Water,Water,Wetland,Water,Water
13661,Forest,Wetland,Water,Water,Water,Wetland,Water,Forest
13662,Forest,Wetland,Water,Water,Water,Wetland,Forest,Wetland
13663,Forest,Wetland,Water,Water,Water,Wetland,Forest,Water
13664,Forest,Wetland,Water,Water,Water,Wetland,Forest,Forest
13665,Forest,Wetland,Water,Water,Water,Water,NULL,Water
13666,Forest,Wetland,Water,Water,Water,Water,NULL,Forest
13667,Forest,Wetland,Water,Water,Water,Water,Wetland,Wetland
13668,Forest,Wetland,Water,Water,Water,Water,Wetland,Water
13669,Forest,Wetland,Water,Water,Water,Water,Wetland,Forest
13670,Forest,Wetland,Water,Water,Water,Water,Water,Wetland
13671,Forest,Wetland,Water,Water,Water,Water,Water,Water
13672,Forest,Wetland,Water,Water,Water,Water,Water,Forest
13673,Forest,Wetland,Water,Water,Water,Water,Forest,Water
13674,Forest,Wetland,Water,Water,Water,Water,Forest,Forest
13675,Forest,Wetland,Water,Water,Water,Forest,NULL,Forest
13676,Forest,Wetland,Water,Water,Water,Forest,Wetland,Wetland
13677,Forest,Wetland,Water,Water,Water,Forest,Wetland,Water
13678,Forest,Wetland,Water,Water,Water,Forest,Wetland,Forest
13679,Forest,Wetland,Water,Water,Water,Forest,Water,Grassland
13680,Forest,Wetland,Water,Water,Water,Forest,Water,Water
13681,Forest,Wetland,Water,Water,Water,Forest,Water,Forest
13682,Forest,Wetland,Water,Water,Water,Forest,Forest,Water
13683,Forest,Wetland,Water,Water,Water,Forest,Forest,Forest
13684,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
13685,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
13686,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
13687,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
13688,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
13689,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
13690,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
13691,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Water
13692,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
13693,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Wetland
13694,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Forest
