Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KNA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KNA_M_R
17982,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Forest,Forest
17983,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
17984,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
17985,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
17986,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
17987,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
17988,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
17989,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Cropland
17990,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
17991,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Built-up
17992,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
17993,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
17994,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
17995,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
17996,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
17997,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
17998,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
17999,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
18000,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
18001,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
18002,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
18003,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
18004,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
18005,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
18006,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
18007,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
18008,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
18009,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
18010,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
18011,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
18012,Forest,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
18013,Forest,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
18014,Forest,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
18015,Forest,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
18016,Forest,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
18017,Forest,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
18018,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
18019,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
18020,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
18021,Forest,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
18022,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
18023,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
18024,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
18025,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
18026,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
18027,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
18028,Forest,Cropland,Forest,Water,Non_Wetland,Forest,Forest,Forest
18029,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
18030,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
18031,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
18032,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
18033,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
18034,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
18035,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
18036,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Grassland
18037,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Forest,NULL
18038,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
18039,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Forest,Water
18040,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
18041,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
18042,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
18043,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
18044,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
18045,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
18046,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
18047,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
18048,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
18049,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
18050,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
18051,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
18052,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
18053,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
18054,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
18055,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
18056,Forest,Wetland,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
18057,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
18058,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
18059,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Water
18060,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
18061,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
18062,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
18063,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
18064,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Water
18065,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
18066,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
18067,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
18068,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
18069,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
18070,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Water
18071,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
18072,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
18073,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Water
18074,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
18075,Forest,Wetland,NULL,NULL,Non_Wetland,Water,NULL,Forest
18076,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
18077,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
18078,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
18079,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Water
18080,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
18081,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
18082,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
18083,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
18084,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
18085,Forest,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
18086,Forest,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
18087,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,NULL
18088,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
18089,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
18090,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
18091,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
18092,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Water
18093,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
18094,Forest,Wetland,NULL,Water,Non_Wetland,NULL,Shrubland,Wetland
18095,Forest,Wetland,NULL,Water,Non_Wetland,NULL,Water,Wetland
18096,Forest,Wetland,NULL,Water,Non_Wetland,Water,Forest,Water
18097,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
18098,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
18099,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
18100,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
18101,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
18102,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
18103,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
18104,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
18105,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,Water
18106,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
18107,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
18108,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
18109,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
18110,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
18111,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
18112,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
18113,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
18114,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
18115,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
18116,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
18117,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
18118,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
18119,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
18120,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
18121,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
18122,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
18123,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
18124,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
18125,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
18126,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
18127,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
18128,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
18129,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
18130,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
18131,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
18132,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
18133,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
18134,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
18135,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
18136,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
18137,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
18138,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
18139,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
18140,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
18141,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
18142,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
18143,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
18144,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
18145,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
18146,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
18147,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
18148,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
18149,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
18150,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
18151,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
18152,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Wetland
18153,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
18154,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
18155,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Water
18156,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
18157,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
18158,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
18159,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Water,Water
18160,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
18161,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
18162,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
18163,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
18164,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
18165,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
18166,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
18167,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Water
18168,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
18169,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
18170,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
18171,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
18172,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
18173,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
18174,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
18175,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,NULL
18176,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
18177,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
18178,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
18179,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Shrubland,Wetland
18180,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Water,Wetland
18181,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Water,Water
18182,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Water,Forest
18183,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Water
18184,Forest,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Water
18185,Forest,Wetland,Shrubland,Water,Non_Wetland,Water,Forest,Water
18186,Forest,Wetland,Shrubland,Water,Non_Wetland,Forest,Shrubland,Water
18187,Forest,Wetland,Shrubland,Water,Non_Wetland,Forest,Water,Wetland
18188,Forest,Wetland,Shrubland,Water,Non_Wetland,Forest,Water,Water
18189,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
18190,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
18191,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Wetland
18192,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
18193,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
18194,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
18195,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
18196,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Water,Wetland
18197,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Water,Water
18198,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
18199,Forest,Wetland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
18200,Forest,Wetland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
18201,Forest,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
18202,Forest,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
18203,Forest,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
18204,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
18205,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
18206,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
18207,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
18208,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
18209,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
18210,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
18211,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
18212,Forest,Wetland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
18213,Forest,Wetland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
18214,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
18215,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
18216,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
18217,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
18218,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
18219,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
18220,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
18221,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest,Water,Forest
18222,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Water
18223,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
18224,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Forest,Water
18225,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
18226,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
18227,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Water,NULL
18228,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
18229,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
18230,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,Shrubland,Grassland
18231,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,Water,Wetland
18232,Forest,Wetland,Cropland,Water,Non_Wetland,Water,Shrubland,Wetland
18233,Forest,Wetland,Cropland,Water,Non_Wetland,Water,Forest,Water
18234,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest,Water
18235,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest,Forest
18236,Forest,Wetland,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
18237,Forest,Wetland,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
18238,Forest,Wetland,Wetland,NULL,Wetland,Shrubland,Grassland,NULL
18239,Forest,Wetland,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
18240,Forest,Wetland,Wetland,NULL,Wetland,Shrubland,Water,NULL
18241,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
18242,Forest,Wetland,Wetland,NULL,Wetland,Forest,Shrubland,Grassland
18243,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
18244,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
18245,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,NULL
18246,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
18247,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
18248,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
18249,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
18250,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Forest,Water
18251,Forest,Wetland,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
18252,Forest,Wetland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
18253,Forest,Wetland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
18254,Forest,Wetland,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
18255,Forest,Wetland,Wetland,Non_Water,Wetland,Shrubland,Forest,NULL
18256,Forest,Wetland,Wetland,Non_Water,Wetland,Shrubland,Forest,Water
18257,Forest,Wetland,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
18258,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
18259,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,NULL
18260,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Shrubland,NULL
18261,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Shrubland,Wetland
18262,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Shrubland,Water
18263,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,NULL
18264,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
18265,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
18266,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
18267,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Water
18268,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,NULL
18269,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
18270,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Forest,Forest
18271,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
18272,Forest,Wetland,Wetland,Water,Wetland,NULL,Forest,Grassland
18273,Forest,Wetland,Wetland,Water,Wetland,Shrubland,NULL,Wetland
18274,Forest,Wetland,Wetland,Water,Wetland,Shrubland,NULL,Forest
18275,Forest,Wetland,Wetland,Water,Wetland,Shrubland,Water,Wetland
18276,Forest,Wetland,Wetland,Water,Wetland,Shrubland,Water,Water
18277,Forest,Wetland,Wetland,Water,Wetland,Wetland,NULL,Water
18278,Forest,Wetland,Wetland,Water,Wetland,Wetland,Shrubland,Wetland
18279,Forest,Wetland,Wetland,Water,Wetland,Wetland,Shrubland,Water
18280,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
18281,Forest,Wetland,Wetland,Water,Wetland,Water,NULL,Water
18282,Forest,Wetland,Wetland,Water,Wetland,Water,Forest,Water
18283,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Water,Water
18284,Forest,Wetland,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
18285,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest,Water,Water
18286,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
18287,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,Water,Water
18288,Forest,Wetland,Bareland,Water,Non_Wetland,Forest,Water,Wetland
18289,Forest,Wetland,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
18290,Forest,Wetland,Water,NULL,Water,Wetland,NULL,Water
18291,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
18292,Forest,Wetland,Water,NULL,Water,Bareland,Wetland,Wetland
18293,Forest,Wetland,Water,NULL,Water,Water,Water,Wetland
18294,Forest,Wetland,Water,Non_Water,Water,NULL,Forest,Water
18295,Forest,Wetland,Water,Non_Water,Water,Wetland,NULL,Water
18296,Forest,Wetland,Water,Non_Water,Water,Wetland,Shrubland,Water
18297,Forest,Wetland,Water,Non_Water,Water,Forest,Forest,Forest
18298,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
18299,Forest,Wetland,Water,Water,Water,NULL,Shrubland,Water
18300,Forest,Wetland,Water,Water,Water,NULL,Water,Water
18301,Forest,Wetland,Water,Water,Water,NULL,Forest,Water
18302,Forest,Wetland,Water,Water,Water,Shrubland,Water,Water
18303,Forest,Wetland,Water,Water,Water,Wetland,NULL,Water
18304,Forest,Wetland,Water,Water,Water,Wetland,Shrubland,Water
18305,Forest,Wetland,Water,Water,Water,Wetland,Water,Wetland
18306,Forest,Wetland,Water,Water,Water,Wetland,Water,Water
18307,Forest,Wetland,Water,Water,Water,Water,NULL,Water
18308,Forest,Wetland,Water,Water,Water,Water,Shrubland,Water
