Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KHU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KHU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KHU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KHU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KHU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KHU_M_R
997,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
998,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
999,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1000,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1001,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1002,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1003,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1004,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1005,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1006,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1007,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1008,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1009,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1010,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Built-up
1011,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
1012,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1013,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1014,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1015,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1016,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1017,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1018,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1019,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1020,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
1021,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1022,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
1023,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Water
1024,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Bareland
1025,Bareland,Built-up,Water,Water,Water,NULL,NULL,Bareland
1026,Bareland,Built-up,Water,Water,Water,NULL,NULL,Water
1027,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1028,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1029,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1030,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1031,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1032,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1033,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1034,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1035,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1036,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1037,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1038,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1039,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1040,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1041,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1042,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1043,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1044,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1045,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1046,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1047,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1048,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1049,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1050,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1051,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
1052,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1053,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1054,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1055,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1056,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1057,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1058,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1059,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1060,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1061,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1062,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1063,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1064,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1065,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1066,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1067,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1068,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1069,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1070,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1071,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1072,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1073,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1074,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1075,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1076,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1077,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1078,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1079,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1080,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1081,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1082,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1083,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1084,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1085,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1086,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Built-up
1087,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1088,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1089,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1090,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1091,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1092,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1093,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1094,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1095,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1096,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1097,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1098,Bareland,Water,Water,NULL,Water,NULL,NULL,Grassland
1099,Bareland,Water,Water,NULL,Water,NULL,NULL,Bareland
1100,Bareland,Water,Water,NULL,Water,NULL,NULL,Built-up
1101,Bareland,Water,Water,NULL,Water,NULL,NULL,Water
1102,Bareland,Water,Water,Water,Water,NULL,NULL,Bareland
1103,Bareland,Water,Water,Water,Water,NULL,NULL,Water
1104,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1105,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1106,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1107,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1108,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1109,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1110,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1111,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1112,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1113,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1114,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1115,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1116,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1117,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1118,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1119,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1120,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1121,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1122,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1123,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1124,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1125,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1126,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1127,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1128,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1129,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1130,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1131,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1132,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1133,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1134,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1135,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1136,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1137,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1138,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1139,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1140,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1141,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1142,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1143,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1144,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1145,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1146,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1147,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1148,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1149,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1150,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1151,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1152,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1153,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1154,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1155,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1156,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1157,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1158,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1159,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1160,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1161,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1162,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1163,Water,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1164,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1165,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1166,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1167,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1168,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1169,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1170,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1171,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1172,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1173,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1174,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1175,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1176,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1177,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1178,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1179,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1180,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1181,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1182,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1183,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1184,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1185,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1186,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1187,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1188,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1189,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1190,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1191,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1192,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1193,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1194,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1195,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
1196,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
1197,Water,NULL,Water,NULL,Water,NULL,NULL,Water
1198,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1199,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1200,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
1201,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
1202,Water,NULL,Water,Water,Water,NULL,NULL,Water
1203,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1204,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1205,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1206,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1207,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1208,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1209,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1210,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1211,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1212,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
1213,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1214,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1215,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1216,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1217,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1218,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1219,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1220,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1221,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1222,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1223,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1224,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1225,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1226,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1227,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1228,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1229,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1230,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1231,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1232,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1233,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1234,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1235,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1236,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
1237,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
1238,Water,Wetland,Water,Water,Water,NULL,NULL,Bareland
1239,Water,Wetland,Water,Water,Water,NULL,NULL,Water
1240,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1241,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1242,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1243,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1244,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1245,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1246,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1247,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1248,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1249,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1250,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1251,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1252,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1253,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1254,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1255,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1256,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1257,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1258,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1259,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
1260,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1261,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1262,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1263,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1264,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1265,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1266,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1267,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1268,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1269,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1270,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1271,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1272,Water,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1273,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
1274,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
1275,Water,Bareland,Water,Water,Water,NULL,NULL,Water
1276,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1277,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1278,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1279,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Water
1280,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1281,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1282,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1283,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1284,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1285,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1286,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1287,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
1288,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
1289,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1290,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1291,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1292,Water,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1293,Water,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1294,Water,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1295,Water,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
1296,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1297,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1298,Water,Built-up,Water,NULL,Water,NULL,NULL,Bareland
1299,Water,Built-up,Water,Water,Water,NULL,NULL,Bareland
1300,Water,Built-up,Water,Water,Water,NULL,NULL,Water
1301,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1302,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1303,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1304,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1305,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1306,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1307,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1308,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1309,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1310,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1311,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1312,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1313,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1314,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1315,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1316,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1317,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1318,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1319,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1320,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1321,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1322,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1323,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1324,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1325,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1326,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1327,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
1328,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1329,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1330,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1331,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1332,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1333,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1334,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1335,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1336,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1337,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1338,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1339,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1340,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1341,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1342,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1343,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
1344,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
