Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MWU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MWU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MWU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MWU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MWU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MWU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MWU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MWU_M_R
1059,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1060,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1061,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1062,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1063,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1064,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1065,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1066,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1067,Bareland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
1068,Bareland,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1069,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1070,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1071,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1072,Bareland,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
1073,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1074,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Water
1075,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1076,Bareland,Forest,Water,Water,Water,NULL,NULL,Water
1077,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1078,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1079,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1080,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1081,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1082,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1083,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1084,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1085,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1086,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1087,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1088,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1089,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1090,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1091,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1092,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1093,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1094,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1095,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1096,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1097,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1098,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1099,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1100,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1101,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1102,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1103,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1104,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1105,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
1106,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
1107,Water,NULL,Water,NULL,Water,NULL,NULL,Water
1108,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
1109,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1110,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
1111,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1112,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
1113,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
1114,Water,NULL,Water,Water,Water,NULL,NULL,Water
1115,Water,NULL,Water,Water,Water,NULL,NULL,Forest
1116,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1117,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1118,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1119,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1120,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1121,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1122,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1123,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1124,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1125,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1126,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1127,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1128,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1129,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
1130,Water,Cropland,Water,Water,Water,NULL,NULL,Water
1131,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1132,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1133,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1134,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1135,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1136,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1137,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1138,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1139,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1140,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
1141,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1142,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1143,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1144,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1145,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1146,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1147,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1148,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1149,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1150,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1151,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1152,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1153,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1154,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1155,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1156,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1157,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1158,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1159,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1160,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1161,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1162,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1163,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
1164,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
1165,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1166,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1167,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1168,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1169,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
1170,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
1171,Water,Wetland,Water,Water,Water,NULL,NULL,Water
1172,Water,Wetland,Water,Water,Water,NULL,NULL,Forest
1173,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1174,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1175,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1176,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1177,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1178,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1179,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1180,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1181,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1182,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1183,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1184,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1185,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1186,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1187,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1188,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1189,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1190,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1191,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1192,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1193,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1194,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1195,Water,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1196,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1197,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1198,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1199,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
1200,Water,Bareland,Water,NULL,Water,NULL,NULL,Forest
1201,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
1202,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1203,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
1204,Water,Bareland,Water,Water,Water,NULL,NULL,Grassland
1205,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
1206,Water,Bareland,Water,Water,Water,NULL,NULL,Water
1207,Water,Bareland,Water,Water,Water,NULL,NULL,Forest
1208,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1209,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1210,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1211,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1212,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1213,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1214,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1215,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1216,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1217,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1218,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1219,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1220,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1221,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1222,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1223,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1224,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
1225,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1226,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1227,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1228,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1229,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
1230,Water,Built-up,Water,NULL,Water,NULL,NULL,Grassland
1231,Water,Built-up,Water,NULL,Water,NULL,NULL,Water
1232,Water,Built-up,Water,NULL,Water,NULL,NULL,Forest
1233,Water,Built-up,Water,Water,Water,NULL,NULL,Grassland
1234,Water,Built-up,Water,Water,Water,NULL,NULL,Water
1235,Water,Built-up,Water,Water,Water,NULL,NULL,Forest
1236,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1237,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
1238,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1239,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1240,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
1241,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1242,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1243,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1244,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1245,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1246,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1247,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1248,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1249,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1250,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1251,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1252,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1253,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1254,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1255,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1256,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1257,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1258,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1259,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1260,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1261,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1262,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1263,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1264,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1265,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1266,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1267,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1268,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1269,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1270,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1271,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1272,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1273,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1274,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Built-up
1275,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1276,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1277,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1278,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1279,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1280,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1281,Water,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
1282,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1283,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1284,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1285,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1286,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1287,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1288,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1289,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1290,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Built-up
1291,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1292,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1293,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1294,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1295,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1296,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1297,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1298,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1299,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
1300,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
1301,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1302,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1303,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1304,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1305,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1306,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1307,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1308,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1309,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1310,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1311,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1312,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1313,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1314,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1315,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1316,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1317,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1318,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1319,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1320,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1321,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1322,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
1323,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
1324,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1325,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1326,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1327,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
1328,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1329,Water,Water,Water,NULL,Water,NULL,NULL,Built-up
1330,Water,Water,Water,NULL,Water,NULL,NULL,Water
1331,Water,Water,Water,NULL,Water,NULL,NULL,Forest
1332,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1333,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1334,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1335,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
1336,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1337,Water,Water,Water,Water,Water,NULL,NULL,Cropland
1338,Water,Water,Water,Water,Water,NULL,NULL,Wetland
1339,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1340,Water,Water,Water,Water,Water,NULL,NULL,Water
1341,Water,Water,Water,Water,Water,NULL,NULL,Forest
1342,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1343,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1344,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1345,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1346,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1347,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1348,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1349,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1350,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1351,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1352,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1353,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1354,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1355,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1356,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1357,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1358,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1359,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1360,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1361,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1362,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1363,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1364,Water,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
1365,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1366,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1367,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1368,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1369,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1370,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1371,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1372,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1373,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1374,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1375,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1376,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1377,Water,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1378,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1379,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1380,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1381,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1382,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1383,Water,Forest,Water,NULL,Water,NULL,NULL,Grassland
1384,Water,Forest,Water,NULL,Water,NULL,NULL,Water
1385,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
1386,Water,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1387,Water,Forest,Water,Non_Water,Water,NULL,NULL,Water
1388,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1389,Water,Forest,Water,Water,Water,NULL,NULL,Grassland
1390,Water,Forest,Water,Water,Water,NULL,NULL,Wetland
1391,Water,Forest,Water,Water,Water,NULL,NULL,Water
1392,Water,Forest,Water,Water,Water,NULL,NULL,Forest
1393,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1394,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1395,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1396,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1397,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1398,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1399,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1400,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1401,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1402,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1403,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1404,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1405,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1406,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1407,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1408,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1409,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1410,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1411,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1412,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1413,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1414,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1415,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1416,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1417,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1418,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1419,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1420,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1421,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
