Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LUL_M_R
14249,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
14250,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Water
14251,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
14252,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
14253,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
14254,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
14255,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,NULL
14256,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
14257,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
14258,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
14259,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
14260,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,NULL
14261,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
14262,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Bareland
14263,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
14264,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
14265,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
14266,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Wetland
14267,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Water
14268,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Forest
14269,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
14270,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
14271,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,NULL
14272,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
14273,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
14274,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,NULL
14275,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
14276,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
14277,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
14278,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Wetland
14279,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Bareland,Forest
14280,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,NULL
14281,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
14282,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Cropland
14283,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
14284,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
14285,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
14286,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
14287,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
14288,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
14289,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,NULL
14290,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
14291,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Wetland
14292,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Water
14293,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Forest
14294,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,NULL
14295,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
14296,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Cropland
14297,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Wetland
14298,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Bareland
14299,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
14300,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
14301,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Built-up,Grassland
14302,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
14303,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Water
14304,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Forest
14305,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Forest,Grassland
14306,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Forest,Forest
14307,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,NULL
14308,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
14309,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Bareland
14310,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Water
14311,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Forest
14312,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
14313,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
14314,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Cropland
14315,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
14316,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Bareland
14317,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
14318,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
14319,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,NULL
14320,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
14321,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Wetland
14322,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Water
14323,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Forest
14324,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
14325,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
14326,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
14327,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Forest,NULL
14328,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Forest,Grassland
14329,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Forest,Forest
14330,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,NULL
14331,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
14332,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Water
14333,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,NULL
14334,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
14335,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Cropland
14336,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Wetland
14337,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Bareland
14338,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Water
14339,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Forest
14340,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,NULL
14341,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
14342,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Cropland
14343,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
14344,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Bareland
14345,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Built-up
14346,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
14347,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,Grassland
14348,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,Forest
14349,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Built-up,Bareland
14350,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
14351,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Water
14352,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
14353,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
14354,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Water
14355,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,NULL
14356,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Grassland
14357,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
14358,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Bareland
14359,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Forest,Grassland
14360,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Forest,Wetland
14361,Forest,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
14362,Forest,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Water
14363,Forest,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Forest
14364,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Grassland
14365,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
14366,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Forest
14367,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
14368,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Water,Cropland
14369,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Water,Bareland
14370,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
14371,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Water,Forest
14372,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Forest,Wetland
14373,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,NULL,NULL
14374,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,NULL,Grassland
14375,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,NULL,Wetland
14376,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
14377,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,Shrubland,Grassland
14378,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,Grassland,Cropland
14379,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,Forest,Grassland
14380,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
14381,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
14382,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
14383,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
14384,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
14385,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
14386,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
14387,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
14388,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
14389,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Built-up
14390,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
14391,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
14392,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
14393,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
14394,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Bareland
14395,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
14396,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
14397,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,NULL
14398,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,NULL
14399,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
14400,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
14401,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
14402,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
14403,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
14404,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
14405,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
14406,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
14407,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
14408,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
14409,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
14410,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14411,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
14412,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
14413,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
14414,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
14415,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
14416,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
14417,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,NULL
14418,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
14419,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
14420,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
14421,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
14422,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Cropland
14423,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
14424,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
14425,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
14426,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
14427,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
14428,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
14429,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
14430,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
14431,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
14432,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
14433,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
14434,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
14435,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
14436,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
14437,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
14438,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
14439,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
14440,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
14441,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,NULL
14442,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
14443,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Cropland
14444,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
14445,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
14446,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
14447,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
14448,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
14449,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
14450,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
14451,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
14452,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
14453,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
14454,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
14455,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
14456,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
14457,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
14458,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
14459,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
14460,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
14461,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
14462,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
14463,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
14464,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
14465,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
14466,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
14467,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
14468,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
14469,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
14470,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
14471,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
14472,Forest,NULL,Grassland,NULL,Non_Wetland,Water,NULL,NULL
14473,Forest,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
14474,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,NULL
14475,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
14476,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
14477,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
14478,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Cropland
14479,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
14480,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Built-up
14481,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
14482,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
14483,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
14484,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
14485,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
14486,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
14487,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
14488,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
14489,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
14490,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
14491,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
14492,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
14493,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,NULL
14494,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
14495,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
14496,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
14497,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
14498,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
14499,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
14500,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
14501,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
14502,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,NULL
14503,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
14504,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
14505,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
14506,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Cropland
14507,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
14508,Forest,NULL,Grassland,Water,Non_Wetland,Shrubland,Grassland,Grassland
14509,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,NULL,Grassland
14510,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,NULL,Forest
14511,Forest,NULL,Grassland,Water,Non_Wetland,Forest,NULL,Grassland
14512,Forest,NULL,Grassland,Water,Non_Wetland,Forest,Forest,Forest
14513,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
14514,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
14515,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
14516,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
14517,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
14518,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
14519,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
14520,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
14521,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
14522,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
14523,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
14524,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Wetland
14525,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
14526,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
14527,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Water
14528,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
14529,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
14530,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
14531,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
14532,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
14533,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
14534,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
14535,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
14536,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
14537,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
14538,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
14539,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
14540,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
14541,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
14542,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
14543,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
14544,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
14545,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
14546,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
14547,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,NULL
14548,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
14549,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
14550,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
14551,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
14552,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
14553,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
14554,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
14555,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
14556,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
14557,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
14558,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
14559,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
14560,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
14561,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
14562,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
14563,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14564,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
14565,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
14566,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
14567,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
14568,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
14569,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
14570,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
14571,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
14572,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
