Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KNB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KNB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KNB_M_R
1016,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1017,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1018,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1019,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1020,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1021,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1022,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1023,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1024,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1025,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1026,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1027,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1028,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1029,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1030,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1031,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1032,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1033,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1034,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
1035,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1036,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
1037,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1038,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1039,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1040,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
1041,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1042,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1043,Bareland,Bareland,Water,NULL,Water,NULL,NULL,NULL
1044,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1045,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Cropland
1046,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1047,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Water
1048,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Forest
1049,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,NULL
1050,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
1051,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Cropland
1052,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
1053,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1054,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
1055,Bareland,Bareland,Water,Water,Water,NULL,NULL,Grassland
1056,Bareland,Bareland,Water,Water,Water,NULL,NULL,Cropland
1057,Bareland,Bareland,Water,Water,Water,NULL,NULL,Bareland
1058,Bareland,Bareland,Water,Water,Water,NULL,NULL,Water
1059,Bareland,Bareland,Water,Water,Water,NULL,NULL,Forest
1060,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1061,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1062,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1063,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1064,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1065,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1066,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1067,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1068,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1069,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1070,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,NULL
1071,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1072,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1073,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1074,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1075,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1076,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1077,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1078,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1079,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1080,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1081,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1082,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1083,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1084,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1085,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1086,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1087,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1088,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1089,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1090,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1091,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1092,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1093,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1094,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1095,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1096,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1097,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1098,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1099,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1100,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1101,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1102,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1103,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1104,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1105,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1106,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1107,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1108,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1109,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1110,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1111,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1112,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1113,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1114,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1115,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1116,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1117,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
1118,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1119,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1120,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1121,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1122,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1123,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1124,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1125,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1126,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1127,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1128,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,NULL
1129,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1130,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1131,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1132,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1133,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1134,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1135,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1136,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1137,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1138,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1139,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1140,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1141,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1142,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1143,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1144,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1145,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1146,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1147,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1148,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1149,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
1150,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1151,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1152,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1153,Bareland,Water,Water,NULL,Water,NULL,NULL,NULL
1154,Bareland,Water,Water,NULL,Water,NULL,NULL,Grassland
1155,Bareland,Water,Water,NULL,Water,NULL,NULL,Cropland
1156,Bareland,Water,Water,NULL,Water,NULL,NULL,Bareland
1157,Bareland,Water,Water,NULL,Water,NULL,NULL,Water
1158,Bareland,Water,Water,NULL,Water,NULL,NULL,Forest
1159,Bareland,Water,Water,Non_Water,Water,NULL,NULL,NULL
1160,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1161,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Cropland
1162,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1163,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Water
1164,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Forest
1165,Bareland,Water,Water,Water,Water,NULL,NULL,NULL
1166,Bareland,Water,Water,Water,Water,NULL,NULL,Grassland
1167,Bareland,Water,Water,Water,Water,NULL,NULL,Cropland
1168,Bareland,Water,Water,Water,Water,NULL,NULL,Bareland
1169,Bareland,Water,Water,Water,Water,NULL,NULL,Water
1170,Bareland,Water,Water,Water,Water,NULL,NULL,Forest
1171,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1172,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1173,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1174,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1175,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1176,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1177,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1178,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1179,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1180,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1181,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1182,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1183,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1184,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1185,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1186,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1187,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1188,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1189,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1190,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1191,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1192,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1193,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1194,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1195,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1196,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1197,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1198,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1199,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1200,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1201,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1202,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1203,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1204,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1205,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1206,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1207,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1208,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
1209,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1210,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1211,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1212,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1213,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1214,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1215,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1216,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1217,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1218,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1219,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1220,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1221,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1222,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1223,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1224,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1225,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1226,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1227,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1228,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1229,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1230,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1231,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1232,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1233,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1234,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1235,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
1236,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1237,Bareland,Forest,Water,NULL,Water,NULL,NULL,Grassland
1238,Bareland,Forest,Water,NULL,Water,NULL,NULL,Bareland
1239,Bareland,Forest,Water,NULL,Water,NULL,NULL,Forest
1240,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,NULL
1241,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1242,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Cropland
1243,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1244,Bareland,Forest,Water,Water,Water,NULL,NULL,Grassland
1245,Bareland,Forest,Water,Water,Water,NULL,NULL,Bareland
1246,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1247,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1248,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1249,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1250,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1251,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1252,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1253,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1254,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1255,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1256,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1257,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1258,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1259,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1260,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1261,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1262,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1263,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1264,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1265,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1266,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1267,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1268,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1269,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1270,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1271,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1272,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1273,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1274,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1275,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1276,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1277,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1278,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1279,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1280,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1281,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1282,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1283,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1284,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1285,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1286,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
1287,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1288,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1289,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1290,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1291,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1292,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1293,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1294,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1295,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1296,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1297,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1298,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1299,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1300,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1301,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Built-up
1302,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1303,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1304,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1305,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1306,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1307,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1308,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1309,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1310,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1311,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1312,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1313,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1314,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1315,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1316,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1317,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1318,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1319,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1320,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1321,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1322,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1323,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1324,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1325,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1326,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1327,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1328,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1329,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1330,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1331,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1332,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1333,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1334,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1335,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1336,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1337,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1338,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1339,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1340,Water,NULL,Water,NULL,Water,NULL,NULL,NULL
1341,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
1342,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
1343,Water,NULL,Water,NULL,Water,NULL,NULL,Water
1344,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
1345,Water,NULL,Water,Non_Water,Water,NULL,NULL,NULL
1346,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1347,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1348,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
1349,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1350,Water,NULL,Water,Water,Water,NULL,NULL,NULL
1351,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
1352,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
1353,Water,NULL,Water,Water,Water,NULL,NULL,Water
1354,Water,NULL,Water,Water,Water,NULL,NULL,Forest
1355,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1356,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1357,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1358,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1359,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1360,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1361,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
