Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NLP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NLP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NLP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NLP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NLP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NLP_M_R
1153,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Forest
1154,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland
1155,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland
1156,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,Forest
1157,Wetland,Water,Forest,Water,Non_Wetland,NULL,Wetland
1158,Wetland,Water,Forest,Water,Non_Wetland,NULL,Forest
1159,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
1160,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland
1161,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
1162,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1163,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1164,Wetland,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland
1165,Wetland,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland
1166,Wetland,Forest,Shrubland,Water,Non_Wetland,NULL,Forest
1167,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland
1168,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland
1169,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,Forest
1170,Wetland,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1171,Wetland,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland
1172,Wetland,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest
1173,Wetland,Forest,Grassland,Water,Non_Wetland,NULL,Grassland
1174,Wetland,Forest,Grassland,Water,Non_Wetland,NULL,Wetland
1175,Wetland,Forest,Grassland,Water,Non_Wetland,NULL,Forest
1176,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest
1177,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1178,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest
1179,Wetland,Forest,Cropland,Water,Non_Wetland,NULL,Grassland
1180,Wetland,Forest,Cropland,Water,Non_Wetland,NULL,Wetland
1181,Wetland,Forest,Cropland,Water,Non_Wetland,NULL,Forest
1182,Wetland,Forest,Wetland,NULL,Wetland,NULL,Grassland
1183,Wetland,Forest,Wetland,NULL,Wetland,NULL,Wetland
1184,Wetland,Forest,Wetland,NULL,Wetland,NULL,Water
1185,Wetland,Forest,Wetland,NULL,Wetland,NULL,Forest
1186,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Grassland
1187,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Wetland
1188,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Forest
1189,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL
1190,Wetland,Forest,Wetland,Water,Wetland,NULL,Grassland
1191,Wetland,Forest,Wetland,Water,Wetland,NULL,Wetland
1192,Wetland,Forest,Wetland,Water,Wetland,NULL,Forest
1193,Wetland,Forest,Water,NULL,Water,NULL,Forest
1194,Wetland,Forest,Water,Non_Water,Water,NULL,Grassland
1195,Wetland,Forest,Water,Water,Water,NULL,Grassland
1196,Wetland,Forest,Water,Water,Water,NULL,Wetland
1197,Wetland,Forest,Water,Water,Water,NULL,Forest
1198,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL
1199,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
1200,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland
1201,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Forest
1202,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland
1203,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest
1204,Wetland,Forest,Forest,Water,Non_Wetland,NULL,Grassland
1205,Wetland,Forest,Forest,Water,Non_Wetland,NULL,Wetland
1206,Wetland,Forest,Forest,Water,Non_Wetland,NULL,Forest
1207,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland
1208,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland
1209,Bareland,NULL,NULL,Water,Non_Wetland,NULL,Grassland
1210,Bareland,NULL,NULL,Water,Non_Wetland,NULL,Bareland
1211,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL
1212,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland
1213,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Cropland
1214,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland
1215,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland
1216,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up
1217,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest
1218,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1219,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1220,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1221,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1222,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland
1223,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland
1224,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland
1225,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,Water
1226,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,Forest
1227,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL
1228,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland
1229,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland
1230,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland
1231,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest
1232,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1233,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland
1234,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest
1235,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,Grassland
1236,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,Wetland
1237,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,Bareland
1238,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,Forest
1239,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland
1240,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Cropland
1241,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest
1242,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1243,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Forest
1244,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland
1245,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Forest
1246,Bareland,NULL,Wetland,NULL,Wetland,NULL,Grassland
1247,Bareland,NULL,Wetland,NULL,Wetland,NULL,Bareland
1248,Bareland,NULL,Wetland,NULL,Wetland,NULL,Forest
1249,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland
1250,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland
1251,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Forest
1252,Bareland,NULL,Wetland,Water,Wetland,NULL,Grassland
1253,Bareland,NULL,Wetland,Water,Wetland,NULL,Cropland
1254,Bareland,NULL,Wetland,Water,Wetland,NULL,Wetland
1255,Bareland,NULL,Wetland,Water,Wetland,NULL,Bareland
1256,Bareland,NULL,Wetland,Water,Wetland,NULL,Water
1257,Bareland,NULL,Wetland,Water,Wetland,NULL,Forest
1258,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland
1259,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Cropland
1260,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland
1261,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Built-up
1262,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Grassland
1263,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,Grassland
1264,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,Wetland
1265,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,Bareland
1266,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,Water
1267,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland
1268,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland
1269,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up
1270,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,Grassland
1271,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,Forest
1272,Bareland,NULL,Water,Non_Water,Water,NULL,Forest
1273,Bareland,NULL,Water,Water,Water,NULL,Grassland
1274,Bareland,NULL,Water,Water,Water,NULL,Wetland
1275,Bareland,NULL,Water,Water,Water,NULL,Bareland
1276,Bareland,NULL,Water,Water,Water,NULL,Water
1277,Bareland,NULL,Water,Water,Water,NULL,Forest
1278,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL
1279,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
1280,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland
1281,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Forest
1282,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland
1283,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest
1284,Bareland,NULL,Forest,Water,Non_Wetland,NULL,Grassland
1285,Bareland,NULL,Forest,Water,Non_Wetland,NULL,Water
1286,Bareland,NULL,Forest,Water,Non_Wetland,NULL,Forest
1287,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland
1288,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1289,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1290,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland
1291,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1292,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,Grassland
1293,Bareland,Cropland,Wetland,Water,Wetland,NULL,Grassland
1294,Bareland,Cropland,Wetland,Water,Wetland,NULL,Wetland
1295,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland
1296,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,Grassland
1297,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1298,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1299,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,Grassland
1300,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,Wetland
1301,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,Bareland
1302,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,Water
1303,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland
1304,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1305,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Forest
1306,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,Grassland
1307,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,Bareland
1308,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland
1309,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest
1310,Bareland,Wetland,Cropland,Water,Non_Wetland,NULL,Grassland
1311,Bareland,Wetland,Wetland,NULL,Wetland,NULL,Grassland
1312,Bareland,Wetland,Wetland,NULL,Wetland,NULL,Water
1313,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland
1314,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland
1315,Bareland,Wetland,Wetland,Water,Wetland,NULL,Grassland
1316,Bareland,Wetland,Wetland,Water,Wetland,NULL,Wetland
1317,Bareland,Wetland,Wetland,Water,Wetland,NULL,Bareland
1318,Bareland,Wetland,Wetland,Water,Wetland,NULL,Water
1319,Bareland,Wetland,Bareland,Water,Non_Wetland,NULL,Bareland
1320,Bareland,Wetland,Water,Water,Water,NULL,Grassland
1321,Bareland,Wetland,Water,Water,Water,NULL,Wetland
1322,Bareland,Wetland,Water,Water,Water,NULL,Bareland
1323,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland
1324,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,Forest
1325,Bareland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest
1326,Bareland,Wetland,Forest,Water,Non_Wetland,NULL,Water
1327,Bareland,Wetland,Forest,Water,Non_Wetland,NULL,Forest
1328,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,Grassland
1329,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,Wetland
1330,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,Bareland
1331,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,Water
1332,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1333,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Wetland
1334,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland
1335,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Water
1336,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Forest
1337,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1338,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1339,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Water
1340,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1341,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,Grassland
1342,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,Wetland
1343,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,Bareland
1344,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,Water
1345,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,Forest
1346,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,Grassland
1347,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,Forest
1348,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1349,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,Forest
1350,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,Grassland
1351,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,Wetland
1352,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,Bareland
1353,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,Water
1354,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,Forest
1355,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland
1356,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland
1357,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Forest
1358,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1359,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,Forest
1360,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,Grassland
1361,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,Wetland
1362,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,Bareland
1363,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,Water
1364,Bareland,Bareland,Wetland,NULL,Wetland,NULL,Grassland
1365,Bareland,Bareland,Wetland,NULL,Wetland,NULL,Wetland
1366,Bareland,Bareland,Wetland,NULL,Wetland,NULL,Bareland
1367,Bareland,Bareland,Wetland,NULL,Wetland,NULL,Water
1368,Bareland,Bareland,Wetland,NULL,Wetland,NULL,Forest
1369,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,Grassland
1370,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,Wetland
1371,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,Bareland
1372,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,Water
1373,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,Forest
1374,Bareland,Bareland,Wetland,Water,Wetland,NULL,Grassland
1375,Bareland,Bareland,Wetland,Water,Wetland,NULL,Wetland
1376,Bareland,Bareland,Wetland,Water,Wetland,NULL,Bareland
1377,Bareland,Bareland,Wetland,Water,Wetland,NULL,Water
1378,Bareland,Bareland,Wetland,Water,Wetland,NULL,Forest
1379,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,Grassland
1380,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,Bareland
1381,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,Wetland
1382,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,Grassland
1383,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,Wetland
1384,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,Bareland
1385,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,Water
1386,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Grassland
1387,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Bareland
1388,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,Wetland
1389,Bareland,Bareland,Water,NULL,Water,NULL,Bareland
1390,Bareland,Bareland,Water,NULL,Water,NULL,Forest
1391,Bareland,Bareland,Water,Non_Water,Water,NULL,Grassland
1392,Bareland,Bareland,Water,Non_Water,Water,NULL,Wetland
1393,Bareland,Bareland,Water,Non_Water,Water,NULL,Bareland
1394,Bareland,Bareland,Water,Water,Water,NULL,Grassland
1395,Bareland,Bareland,Water,Water,Water,NULL,Wetland
1396,Bareland,Bareland,Water,Water,Water,NULL,Bareland
1397,Bareland,Bareland,Water,Water,Water,NULL,Water
1398,Bareland,Bareland,Water,Water,Water,NULL,Forest
1399,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,Bareland
1400,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,Forest
1401,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,Grassland
1402,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,Forest
1403,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,Grassland
1404,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,Bareland
1405,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,Water
1406,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,Forest
1407,Bareland,Built-up,Wetland,Water,Wetland,NULL,Wetland
1408,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland
1409,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland
1410,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Water
1411,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Forest
1412,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1413,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water
1414,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1415,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,Grassland
1416,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,Wetland
1417,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,Bareland
1418,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,Water
1419,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,Forest
1420,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,Wetland
1421,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,Bareland
1422,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,Water
1423,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,Forest
1424,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1425,Bareland,Water,Grassland,Water,Non_Wetland,NULL,Grassland
1426,Bareland,Water,Grassland,Water,Non_Wetland,NULL,Bareland
1427,Bareland,Water,Grassland,Water,Non_Wetland,NULL,Water
1428,Bareland,Water,Grassland,Water,Non_Wetland,NULL,Forest
1429,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland
1430,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Water
1431,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest
1432,Bareland,Water,Cropland,Water,Non_Wetland,NULL,Grassland
1433,Bareland,Water,Cropland,Water,Non_Wetland,NULL,Bareland
1434,Bareland,Water,Cropland,Water,Non_Wetland,NULL,Water
1435,Bareland,Water,Wetland,NULL,Wetland,NULL,Grassland
1436,Bareland,Water,Wetland,NULL,Wetland,NULL,Bareland
1437,Bareland,Water,Wetland,NULL,Wetland,NULL,Water
1438,Bareland,Water,Wetland,NULL,Wetland,NULL,Forest
1439,Bareland,Water,Wetland,Non_Water,Wetland,NULL,Grassland
1440,Bareland,Water,Wetland,Non_Water,Wetland,NULL,Wetland
1441,Bareland,Water,Wetland,Non_Water,Wetland,NULL,Bareland
1442,Bareland,Water,Wetland,Non_Water,Wetland,NULL,Water
1443,Bareland,Water,Wetland,Non_Water,Wetland,NULL,Forest
1444,Bareland,Water,Wetland,Water,Wetland,NULL,Grassland
1445,Bareland,Water,Wetland,Water,Wetland,NULL,Wetland
1446,Bareland,Water,Wetland,Water,Wetland,NULL,Bareland
1447,Bareland,Water,Wetland,Water,Wetland,NULL,Water
1448,Bareland,Water,Wetland,Water,Wetland,NULL,Forest
1449,Bareland,Water,Water,NULL,Water,NULL,Grassland
1450,Bareland,Water,Water,Non_Water,Water,NULL,Grassland
1451,Bareland,Water,Water,Non_Water,Water,NULL,Wetland
1452,Bareland,Water,Water,Non_Water,Water,NULL,Forest
1453,Bareland,Water,Water,Water,Water,NULL,Grassland
1454,Bareland,Water,Water,Water,Water,NULL,Wetland
1455,Bareland,Water,Water,Water,Water,NULL,Bareland
1456,Bareland,Water,Water,Water,Water,NULL,Water
1457,Bareland,Water,Water,Water,Water,NULL,Forest
1458,Bareland,Water,Forest,NULL,Non_Wetland,NULL,Grassland
1459,Bareland,Water,Forest,NULL,Non_Wetland,NULL,Bareland
1460,Bareland,Water,Forest,NULL,Non_Wetland,NULL,Water
1461,Bareland,Water,Forest,NULL,Non_Wetland,NULL,Forest
1462,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland
1463,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,Water
1464,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,Forest
1465,Bareland,Water,Forest,Water,Non_Wetland,NULL,Grassland
1466,Bareland,Water,Forest,Water,Non_Wetland,NULL,Bareland
1467,Bareland,Water,Forest,Water,Non_Wetland,NULL,Water
1468,Bareland,Water,Forest,Water,Non_Wetland,NULL,Forest
1469,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
1470,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland
1471,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
1472,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1473,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1474,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland
1475,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland
1476,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,Bareland
1477,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,Water
1478,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,Forest
1479,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland
1480,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,Forest
1481,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1482,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest
1483,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,Grassland
1484,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,Wetland
1485,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,Forest
1486,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland
1487,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest
1488,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest
1489,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,Grassland
1490,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,Wetland
1491,Bareland,Forest,Wetland,NULL,Wetland,NULL,Grassland
1492,Bareland,Forest,Wetland,NULL,Wetland,NULL,Forest
1493,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,Grassland
1494,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,Forest
1495,Bareland,Forest,Wetland,Water,Wetland,NULL,Grassland
1496,Bareland,Forest,Wetland,Water,Wetland,NULL,Wetland
1497,Bareland,Forest,Wetland,Water,Wetland,NULL,Bareland
1498,Bareland,Forest,Wetland,Water,Wetland,NULL,Water
1499,Bareland,Forest,Wetland,Water,Wetland,NULL,Forest
1500,Bareland,Forest,Water,Water,Water,NULL,Grassland
1501,Bareland,Forest,Water,Water,Water,NULL,Wetland
1502,Bareland,Forest,Water,Water,Water,NULL,Bareland
1503,Bareland,Forest,Water,Water,Water,NULL,Water
1504,Bareland,Forest,Water,Water,Water,NULL,Forest
1505,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL
1506,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
1507,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland
1508,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Forest
1509,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest
1510,Bareland,Forest,Forest,Water,Non_Wetland,NULL,Grassland
1511,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland
1512,Water,NULL,NULL,NULL,Non_Wetland,NULL,Forest
1513,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland
1514,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest
1515,Water,NULL,NULL,Water,Non_Wetland,NULL,Grassland
1516,Water,NULL,NULL,Water,Non_Wetland,NULL,Wetland
1517,Water,NULL,NULL,Water,Non_Wetland,NULL,Bareland
1518,Water,NULL,NULL,Water,Non_Wetland,NULL,Water
1519,Water,NULL,NULL,Water,Non_Wetland,NULL,Forest
1520,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL
1521,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland
1522,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland
1523,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland
1524,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up
1525,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water
1526,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest
1527,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1528,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1529,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
