Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LUJ_M_R
11496,Forest,NULL,NULL,Water,Non_Wetland,Wetland,NULL,Grassland
11497,Forest,NULL,NULL,Water,Non_Wetland,Water,NULL,Grassland
11498,Forest,NULL,NULL,Water,Non_Wetland,Water,NULL,Water
11499,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
11500,Forest,NULL,NULL,Water,Non_Wetland,Forest,NULL,Water
11501,Forest,NULL,NULL,Water,Non_Wetland,Forest,NULL,Forest
11502,Forest,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Grassland
11503,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
11504,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
11505,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
11506,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
11507,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
11508,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
11509,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
11510,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
11511,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
11512,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11513,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
11514,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
11515,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
11516,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
11517,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
11518,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
11519,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
11520,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
11521,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
11522,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
11523,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
11524,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
11525,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
11526,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
11527,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
11528,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
11529,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
11530,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
11531,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
11532,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
11533,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
11534,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Wetland
11535,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
11536,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
11537,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
11538,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
11539,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
11540,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
11541,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
11542,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
11543,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
11544,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11545,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
11546,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
11547,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
11548,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
11549,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11550,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11551,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
11552,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
11553,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
11554,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11555,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11556,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11557,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
11558,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
11559,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11560,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
11561,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
11562,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
11563,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
11564,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
11565,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
11566,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
11567,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
11568,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
11569,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
11570,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
11571,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
11572,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
11573,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
11574,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
11575,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
11576,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
11577,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
11578,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
11579,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
11580,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11581,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11582,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
11583,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
11584,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
11585,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
11586,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11587,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11588,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
11589,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
11590,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
11591,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
11592,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
11593,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
11594,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
11595,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
11596,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
11597,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
11598,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
11599,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
11600,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
11601,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
11602,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
11603,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
11604,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
11605,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
11606,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
11607,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
11608,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
11609,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
11610,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
11611,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
11612,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
11613,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
11614,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
11615,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
11616,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
11617,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
11618,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
11619,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11620,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
11621,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
11622,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
11623,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
11624,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11625,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
11626,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
11627,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
11628,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
11629,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
11630,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
11631,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
11632,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
11633,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
11634,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
11635,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
11636,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
11637,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
11638,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
11639,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
11640,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
11641,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
11642,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
11643,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
11644,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
11645,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
11646,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Wetland
11647,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
11648,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
11649,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
11650,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
11651,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
11652,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
11653,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
11654,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
11655,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
11656,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
11657,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
11658,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
11659,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
11660,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
11661,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
11662,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Built-up
11663,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
11664,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
11665,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
11666,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
11667,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
11668,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
11669,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
11670,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
11671,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
11672,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
11673,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
11674,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,Grassland
11675,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
11676,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
11677,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
11678,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
11679,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
11680,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
11681,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
11682,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
11683,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
11684,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
11685,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
11686,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
11687,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
11688,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
11689,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
11690,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
11691,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
11692,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
11693,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
11694,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11695,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
11696,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Built-up,Wetland
11697,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11698,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
11699,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
11700,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11701,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
11702,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
11703,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
11704,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
11705,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
11706,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
11707,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
11708,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
11709,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
11710,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
11711,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
11712,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,NULL
11713,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
11714,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
11715,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
11716,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
11717,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
11718,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
11719,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
11720,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
11721,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
11722,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
11723,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
11724,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
11725,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
11726,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
11727,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
11728,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
11729,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Forest
11730,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
11731,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
11732,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
11733,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Forest
11734,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
11735,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
11736,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
11737,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
11738,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
11739,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
11740,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Wetland
11741,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Water
11742,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
11743,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
11744,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
11745,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
11746,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
11747,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Bareland
11748,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Grassland
11749,Forest,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Water
11750,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Grassland
11751,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Cropland
11752,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
11753,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
11754,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
11755,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,NULL,Grassland
11756,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,NULL,Wetland
11757,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,Shrubland,Grassland
11758,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,Shrubland,Forest
11759,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
11760,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
11761,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
11762,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
11763,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
11764,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
11765,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
11766,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
11767,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11768,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
11769,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
11770,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
11771,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
11772,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
11773,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Bareland
11774,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
11775,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
11776,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
11777,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
11778,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
11779,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
11780,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11781,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
11782,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11783,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11784,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11785,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11786,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11787,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
11788,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11789,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
11790,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
11791,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
11792,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
11793,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
11794,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
11795,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Bareland
11796,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
11797,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
11798,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
11799,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11800,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11801,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
11802,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
11803,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
11804,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11805,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11806,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
11807,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
11808,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
11809,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
11810,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
11811,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
11812,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
11813,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
11814,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
