Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MXU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MXU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MXU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MXU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MXU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MXU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MXU_M_R
26259,Forest,NULL,NULL,Water,Non_Wetland,Forest,NULL,Wetland
26260,Forest,NULL,NULL,Water,Non_Wetland,Forest,NULL,Water
26261,Forest,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Grassland
26262,Forest,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Cropland
26263,Forest,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Wetland
26264,Forest,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Water
26265,Forest,NULL,NULL,Water,Non_Wetland,Forest,Grassland,NULL
26266,Forest,NULL,NULL,Water,Non_Wetland,Forest,Grassland,Cropland
26267,Forest,NULL,NULL,Water,Non_Wetland,Forest,Water,Water
26268,Forest,NULL,NULL,Water,Non_Wetland,Forest,Forest,Grassland
26269,Forest,NULL,NULL,Water,Non_Wetland,Forest,Forest,Water
26270,Forest,NULL,NULL,Water,Non_Wetland,Forest,Forest,Forest
26271,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
26272,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
26273,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
26274,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
26275,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
26276,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
26277,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
26278,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
26279,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
26280,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
26281,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
26282,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
26283,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
26284,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
26285,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
26286,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
26287,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
26288,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
26289,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
26290,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
26291,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
26292,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
26293,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
26294,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
26295,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Water
26296,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
26297,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
26298,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
26299,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
26300,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
26301,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
26302,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
26303,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
26304,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
26305,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
26306,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Wetland
26307,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
26308,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
26309,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
26310,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
26311,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
26312,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
26313,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
26314,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
26315,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
26316,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
26317,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
26318,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
26319,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
26320,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
26321,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
26322,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
26323,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
26324,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
26325,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
26326,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
26327,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
26328,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
26329,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
26330,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
26331,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
26332,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
26333,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
26334,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
26335,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
26336,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
26337,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
26338,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
26339,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
26340,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
26341,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
26342,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Wetland
26343,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
26344,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Water
26345,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
26346,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
26347,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
26348,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
26349,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
26350,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
26351,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
26352,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
26353,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
26354,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
26355,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
26356,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
26357,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
26358,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
26359,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
26360,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
26361,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
26362,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
26363,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
26364,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
26365,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
26366,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
26367,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
26368,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
26369,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
26370,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
26371,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
26372,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
26373,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
26374,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
26375,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
26376,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
26377,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
26378,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
26379,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
26380,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
26381,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
26382,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
26383,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
26384,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
26385,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
26386,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
26387,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
26388,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
26389,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
26390,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
26391,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
26392,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
26393,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
26394,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
26395,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
26396,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
26397,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
26398,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
26399,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
26400,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
26401,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
26402,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
26403,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
26404,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
26405,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
26406,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
26407,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
26408,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
26409,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
26410,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Cropland
26411,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
26412,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
26413,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
26414,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
26415,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,NULL
26416,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
26417,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
26418,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
26419,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
26420,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
26421,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
26422,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
26423,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
26424,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Water
26425,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
26426,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
26427,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
26428,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
26429,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
26430,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Built-up
26431,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
26432,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
26433,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
26434,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
26435,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Wetland
26436,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Water
26437,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
26438,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
26439,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
26440,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,NULL
26441,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,Grassland
26442,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
26443,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,NULL
26444,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
26445,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
26446,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
26447,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
26448,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
26449,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
26450,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
26451,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
26452,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
26453,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
26454,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
26455,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
26456,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
26457,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
26458,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
26459,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
26460,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
26461,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Water
26462,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
26463,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
26464,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
26465,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
26466,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
26467,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
26468,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Built-up
26469,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Water
26470,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
26471,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
26472,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Wetland
26473,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
26474,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
26475,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
26476,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
26477,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
26478,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
26479,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
26480,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
26481,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
26482,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
26483,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
26484,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
26485,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
26486,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
26487,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Water
26488,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
26489,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
26490,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Water
26491,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
26492,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
26493,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
26494,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
26495,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
26496,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
26497,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
26498,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
26499,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Water
26500,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Water
26501,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
26502,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,NULL
26503,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
26504,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,NULL
26505,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
26506,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Cropland
26507,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Wetland
26508,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Water
26509,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Forest
26510,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
26511,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Grassland
26512,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,NULL
26513,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
26514,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Wetland
26515,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
26516,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,NULL
26517,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
26518,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
26519,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Water,Grassland
26520,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,NULL
26521,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
26522,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Water
26523,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
26524,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
26525,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
26526,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
26527,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
26528,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
26529,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,NULL
26530,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
26531,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Wetland
26532,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Water
26533,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Forest
26534,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
26535,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland,Grassland
26536,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland,Bareland
26537,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland,Water
26538,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
26539,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Forest,NULL
26540,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
26541,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Wetland
26542,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Bareland
26543,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Water
26544,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Forest
26545,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
26546,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
26547,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
26548,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
26549,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
26550,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,NULL
26551,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
26552,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
26553,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Water
26554,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
26555,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Water
26556,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
26557,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,NULL
26558,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,Water
26559,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
26560,Forest,NULL,Shrubland,Water,Non_Wetland,Cropland,NULL,Wetland
26561,Forest,NULL,Shrubland,Water,Non_Wetland,Cropland,NULL,Water
26562,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Forest,Grassland
26563,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Forest,Water
26564,Forest,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
26565,Forest,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Wetland
26566,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,NULL
26567,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Grassland
26568,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Wetland
26569,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
26570,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Bareland,Bareland
26571,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Bareland,Water
26572,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
26573,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
26574,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Forest,Bareland
26575,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
26576,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,Shrubland,NULL
26577,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,Shrubland,Grassland
