Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KPU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KPU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KPU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KPU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KPU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KPU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KPU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KPU_M_R
2661,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2662,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2663,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2664,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2665,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2666,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2667,Water,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
2668,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2669,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
2670,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2671,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2672,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2673,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2674,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2675,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2676,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2677,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2678,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2679,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2680,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2681,Water,Water,Wetland,Water,Wetland,NULL,NULL,NULL
2682,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2683,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
2684,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2685,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2686,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
2687,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2688,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
2689,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2690,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
2691,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2692,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
2693,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2694,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2695,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2696,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2697,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2698,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2699,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2700,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2701,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2702,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2703,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2704,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2705,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2706,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2707,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2708,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2709,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2710,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2711,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2712,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2713,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2714,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2715,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2716,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2717,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2718,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2719,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2720,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
2721,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2722,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2723,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2724,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
2725,Water,Water,Water,NULL,Water,NULL,NULL,NULL
2726,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
2727,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
2728,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
2729,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
2730,Water,Water,Water,NULL,Water,NULL,NULL,Water
2731,Water,Water,Water,NULL,Water,NULL,NULL,Forest
2732,Water,Water,Water,Non_Water,Water,NULL,NULL,NULL
2733,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2734,Water,Water,Water,Non_Water,Water,NULL,NULL,Cropland
2735,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2736,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2737,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
2738,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
2739,Water,Water,Water,Water,Water,NULL,NULL,NULL
2740,Water,Water,Water,Water,Water,NULL,NULL,Grassland
2741,Water,Water,Water,Water,Water,NULL,NULL,Cropland
2742,Water,Water,Water,Water,Water,NULL,NULL,Wetland
2743,Water,Water,Water,Water,Water,NULL,NULL,Bareland
2744,Water,Water,Water,Water,Water,NULL,NULL,Water
2745,Water,Water,Water,Water,Water,NULL,NULL,Forest
2746,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2747,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2748,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2749,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2750,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2751,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2752,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2753,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2754,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2755,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2756,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2757,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2758,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2759,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2760,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,NULL
2761,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2762,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2763,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2764,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2765,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2766,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2767,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2768,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2769,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2770,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2771,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2772,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2773,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2774,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2775,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2776,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2777,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2778,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2779,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2780,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2781,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2782,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2783,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2784,Water,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2785,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2786,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2787,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2788,Water,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2789,Water,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2790,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2791,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
2792,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2793,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2794,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2795,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2796,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2797,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2798,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2799,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2800,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
2801,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2802,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2803,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2804,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2805,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2806,Water,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2807,Water,Forest,Water,NULL,Water,NULL,NULL,NULL
2808,Water,Forest,Water,NULL,Water,NULL,NULL,Grassland
2809,Water,Forest,Water,NULL,Water,NULL,NULL,Cropland
2810,Water,Forest,Water,NULL,Water,NULL,NULL,Wetland
2811,Water,Forest,Water,NULL,Water,NULL,NULL,Water
2812,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
2813,Water,Forest,Water,Non_Water,Water,NULL,NULL,NULL
2814,Water,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2815,Water,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
2816,Water,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
2817,Water,Forest,Water,Non_Water,Water,NULL,NULL,Water
2818,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2819,Water,Forest,Water,Water,Water,NULL,NULL,Grassland
2820,Water,Forest,Water,Water,Water,NULL,NULL,Cropland
2821,Water,Forest,Water,Water,Water,NULL,NULL,Water
2822,Water,Forest,Water,Water,Water,NULL,NULL,Forest
2823,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2824,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2825,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2826,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2827,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2828,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2829,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2830,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2831,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2832,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2833,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2834,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2835,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2836,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2837,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2838,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2839,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2840,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2841,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2842,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2843,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2844,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2845,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2846,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2847,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2848,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2849,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2850,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2851,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
2852,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2853,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2854,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2855,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2856,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2857,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2858,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2859,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2860,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2861,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2862,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2863,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2864,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2865,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2866,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2867,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2868,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2869,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2870,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2871,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2872,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2873,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2874,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2875,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2876,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2877,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2878,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2879,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2880,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2881,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2882,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2883,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2884,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2885,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2886,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2887,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2888,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2889,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2890,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2891,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2892,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2893,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2894,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2895,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2896,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2897,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2898,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2899,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2900,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2901,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2902,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2903,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2904,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2905,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2906,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2907,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2908,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2909,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2910,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2911,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
2912,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2913,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2914,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2915,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2916,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
2917,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2918,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2919,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2920,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
2921,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2922,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2923,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2924,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2925,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2926,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2927,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2928,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2929,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2930,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2931,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2932,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
2933,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2934,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2935,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2936,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2937,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2938,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2939,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2940,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2941,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2942,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
2943,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
2944,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2945,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
2946,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2947,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
2948,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2949,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2950,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2951,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2952,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2953,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2954,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2955,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2956,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2957,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2958,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2959,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2960,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2961,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2962,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2963,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2964,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2965,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2966,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2967,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2968,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2969,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2970,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2971,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2972,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2973,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2974,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2975,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2976,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2977,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2978,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
2979,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
2980,Forest,NULL,Water,NULL,Water,NULL,NULL,Cropland
2981,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
2982,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
2983,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
2984,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
2985,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
2986,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2987,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
2988,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
2989,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2990,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
2991,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2992,Forest,NULL,Water,Water,Water,NULL,NULL,NULL
2993,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
2994,Forest,NULL,Water,Water,Water,NULL,NULL,Cropland
2995,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
2996,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
2997,Forest,NULL,Water,Water,Water,NULL,NULL,Water
2998,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
2999,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3000,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3001,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3002,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3003,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3004,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3005,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
3006,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3007,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3008,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3009,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3010,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3011,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3012,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3013,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3014,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
3015,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
